"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"U9428","SSNA","ME","MD","15,46","15,74","0","0","0","0","0","0"
"U9429","SSNA","ME","MD","17,32","30,41","0","0","0","0","0","0"
"U9431","SSNA","ME","MD","46,83","51,76","0","0","0","0","0","0"
"U9540","SSNA","ME","MD","4,17","3,37","0","0","0","0","0","0"
"U9549","SSNA","ME","MD","6,4","13,77","0","0","0","0","0","0"
"U9565","SSNA","ME","MD","0","1,28","0","0","0","0","0","0"
"U9556","SSNA","ME","MD","7,3","10,1","0","0","0","0","0","0"
"U9578","SSNA","ME","MD","4,52","5,51","0","0","0","0","0","0"
"U9575","SSNA","ME","MD","2,25","1,73","0","0","0","0","0","0"
"U9542","SSNA","ME","MD","1,71","5,79","0","0","0","0","0","0"
"U9545","SSNA","ME","MD","6,38","7,76","0","0","0","0","0","0"
"U9580","SSNA","ME","MD","2,42","7,42","0","0","0","0","0","0"
"U9576","SSNA","ME","MD","2,23","4,16","0","0","0","0","0","0"
"AA8582","EPNE","ME","MD","3","2","0","0","0","0","0","0"
"AA11101","SSNA","ME","MD","2","11","0","0","0","0","0","0"
"AA37","SSNA","ME","MD","4","3","0","0","0","0","0","0"
"ER10866","SSNA","ME","MD","2","0","0","0","0","0","0","0"
"ER11079","SSNA","ME","MD","10,44","5,97","0","0","0","0","0","0"
"PU10744","SSNA","ME","MD","19,8","16,2","0","0","0","0","0","0"
"PU10539","SSNA","ME","MD","3","11,58","0","0","0","0","0","0"
"PU10574","SSNA","ME","MD","30,75","32,08","0","0","0","0","0","0"
"PU10749","SSNA","ME","MD","19","26","0","0","0","0","0","0"
"PU10752","SSNA","ME","MD","28,6","32,54","0","0","0","0","0","0"
"PU9820","SSNA","ME","MD","20,69","18,66","0","0","0","0","0","0"
"PU11803","SSNA","ME","MD","13,7","18,81","0","0","0","0","0","0"
"PU9818","SSNA","ME","MD","35","76","0","0","0","0","0","0"
"J8636","SSNA","ME","MD","5,26","8,77","0","0","0","0","0","0"
"J9694","SSNA","ME","MD","2,02","2,72","0","0","0","0","0","0"
"J10323","SSNA","ME","MD","5,14","12,55","0","0","0","0","0","0"
"J10944","SSNA","ME","MD","4,7","4,65","0","0","0","0","0","0"
"J10551","SSNA","ME","MD","3,54","4,23","0","0","0","0","0","0"
"J8626","SSNA","ME","MD","8,28","8,02","0","0","0","0","0","0"
"J8624","SSNA","ME","MD","8,58","4,92","0","0","0","0","0","0"
"J8638","SSNA","ME","MD","2","4","0","0","0","0","0","0"
"J8632","SSNA","ME","MD","5,9","7,21","0","0","0","0","0","0"
"J8627","SSNA","ME","MD","4,7","1,24","0","0","0","0","0","0"
"J10321","SSNA","ME","MD","0","0,88","0","0","0","0","0","0"
"J8629","SSNA","ME","MD","4,55","5,15","0","0","0","0","0","0"
"J8628","SSNA","ME","MD","1,25","13,25","0","0","0","0","0","0"
"J8630","SSNA","ME","MD","7,46","3,7","0","0","0","0","0","0"
"J8637","SSNA","ME","MD","2","12","0","0","0","0","0","0"
"J8635","SSNA","ME","MD","0","0,31","0","0","0","0","0","0"
"J8633","SSNA","ME","MD","40,71","51,43","0","0","0","0","0","0"
"J8634","SSNA","ME","MD","3","0,33","0","0","0","0","0","0"
"T11879","EN60","ND","LI","51,58","12,25","0","0","0","0","0","0"
"CS11910","EN60","ND","LI","0","0","0","0","0","2","0","0"
"LS11920","LS13","ND","LI","12","16","0","0","0","0","0","0"
"LS11953","LS13","ND","LI","226,54","62,54","0","0","70,93","8,15","0","0"
"LS58","LS13","ND","LI","123,95","44,65","0","0","5","1","0","0"
"LS11943","LS13","ND","LI","0","2","0","0","0","0","0","0"
"LS12239","LS13","ND","LI","0","3","0","0","0","0","0","0"
"LS12144","LS13","ND","LI","69","60","0","0","0","0","0","0"
"LS12058","LS13","ND","LI","1","6","0","0","0","0","0","0"
"LS11993","LS13","ND","LI","0","0","0","0","2","0,42","0","0"
"LS11997","LS13","ND","LI","2","1","0","0","4","2","0","0"
"LS11998","LS13","ND","LI","0","0,06","0","0","0","0","0","0"
"LS12003","LS13","ND","LI","0","0","0","0","0","2","0","0"
"LS12004","LS13","ND","LI","0","0","0","0","2","1","0","0"
"LS11991","LS13","ND","LI","0","1,74","0","0","0","0","0","0"
"LS11992","LS13","ND","LI","0","1","0","0","0","0","0","0"
"LS12024","LS13","ND","LI","0","0","1","2","2","4","0","0"
"LS12025","LS13","ND","LI","2","2","0","0","0","0","0","0"
"LS11937","LS13","ND","LI","5,07","4,45","0","0","0","0","0","0"
"LS12027","LS13","ND","LI","0,5","2,74","0","0","0","0,66","0","0"
"LS12125","LS13","ND","LI","48","95","0","0","0","0","0","0"
"LS12227","LS13","ND","LI","0","0,33","0","0","0","0,87","0","0"
"LS12219","LS13","ND","LI","0","1,46","0","1","0","0","0","0"
"LS12235","LS13","ND","LI","1,25","10","0","0","0","0","0","0"
"LS12233","LS13","ND","LI","0,3","4","0","0","0","0","0","0"
"LS12237","LS13","ND","LI","0,93","1,28","0","0","0","0","0","0"
"LS12222","LS13","ND","LI","0","0,5","0","0","0","0","0","0"
"LS12226","LS13","ND","LI","0,93","2,2","0","0","0","0","0","0"
"LS12245","LS13","ND","LI","2","2,25","0","0","0","0","0","0"
"LS12218","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS12243","LS13","ND","LI","1","2","0","0","0","0","0","0"
"LS12220","LS13","ND","LI","0","1,9","0","0","0","0","0","0"
"LS12240","LS13","ND","LI","0","3","0","0","0","0","0","0"
"LS12203","LS13","ND","LI","0","2,66","0","0","0","0","0","0"
"LS11923","LS13","ND","LI","1,08","0,5","0","0","0","0","0","0"
"LS11959","LS13","ND","LI","0,17","0,25","0","0","0","0","0","0"
"LS11940","LS13","ND","LI","0","3","0","0","0","0","0","0"
"LS11956","LS13","ND","LI","4,46","0,81","0","0","1,31","0,75","0","0"
"LS12231","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS12172","LS13","ND","LI","1","1","0","0","0","0","0","0"
"LS12186","LS13","ND","LI","8,18","4,74","0","0","0","0","0","0"
"LS12307","LS13","ND","LI","1,96","1,44","0","0","6","16","0","0"
"LS12210","LS13","ND","LI","0","0","0","0","63","6","0","0"
"LS12143","LS13","ND","LI","7,93","20,77","0","0","1","0","0","0"
"LS12041","LS13","ND","LI","0","0","0","0","0,32","0,42","0","0"
"LS12031","LS13","ND","LI","8","4","0","0","1","0","0","0"
"LS12048","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS12007","LS13","ND","LI","19,5","7,49","0","0","0","0","0","0"
"LS11928","LS13","ND","LI","0","0,66","0","0","0,33","0,33","0","0"
"LS12078","LS13","ND","LI","1","1","0","0","2","1","0","0"
"LS11931","LS13","ND","LI","0","0","0","0","7","3","0","0"
"LS11924","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS11974","LS13","ND","LI","0,92","2,25","0","0","0","0","0","0"
"LS8525","LS13","ND","LI","1","2","0","0","0","0","0","0"
"LS11980","LS13","ND","LI","2,67","3,12","0","0","0","0","0","0"
"LS11967","LS13","ND","LI","0,07","0,64","0","0","0","0","0","0"
"LS11946","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS11933","LS13","ND","LI","0","1,83","0","0","0","0,08","0","0"
"LS11973","LS13","ND","LI","3,68","4,35","0","0","1,83","1,67","0","0"
"LS12171","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS11935","LS13","ND","LI","0","0,5","0","0","0","0","0","0"
"LS12139","LS13","ND","LI","62,87","33,73","0","0","0","0","0","0"
"LS12185","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS12140","LS13","ND","LI","0","1,42","0","0","0","0","0","0"
"LS12156","LS13","ND","LI","70,43","36,08","0","0","0","0","0","0"
"LS11919","LS13","ND","LI","11,46","11,17","0","0","5,58","8,97","0","0"
"LS11979","LS13","ND","LI","0","1,25","0","0","0","0","0","0"
"LS12077","LS13","ND","LI","14,14","3,87","0","0","0","0","0","0"
"LS12153","LS13","ND","LI","4,94","5,41","0","0","0","0","0","0"
"LS12170","LS13","ND","LI","0","0,25","0","0","0","0","0","0"
"LS11942","LS13","ND","LI","40,95","24,99","0","0","0,16","1,47","0","0"
"LS12182","LS13","ND","LI","0","4","0","0","0","0","0","0"
"LS11929","LS13","ND","LI","0,37","2,39","0","0","7,26","14,43","0","0"
"LS11932","LS13","ND","LI","84","42","0","0","0","0","0","0"
"LS12142","LS13","ND","LI","0","0,23","0","0,77","0","0","0","0"
"LS12138","LS13","ND","LI","0","12","0","0","0","5,7","0","0"
"LS12121","LS13","ND","LI","2,74","1,41","0","0","0","0","0","0"
"LS12070","LS13","ND","LI","21,43","18,42","0","0","0","0","0","0"
"LS12167","LS13","ND","LI","7,92","7,83","0","0","0","0","0","0"
"LS12129","LS13","ND","LI","0","1","0","0","0","0","0","0"
"LS12049","LS13","ND","LI","3,6","6,16","0","0","0","0","0","0"
"LS12052","LS13","ND","LI","11","10,8","0","0","0","0","0","0"
"LS12053","LS13","ND","LI","41,77","17,9","0","0","0","0","0","0"
"LS12050","LS13","ND","LI","77,09","73,19","0","0","2","1,73","0","0"
"LS12054","LS13","ND","LI","31,55","22,15","0","0","0","0","0","0"
"LS12055","LS13","ND","LI","41,55","16,24","0","0","0","0","0","0"
"LS12056","LS13","ND","LI","48","43","0","0","0","0","0","0"
"LS12057","LS13","ND","LI","11,47","11","0","0","0","0","0","0"
"LS11988","LS13","ND","LI","85","31","0","0","0","0","0","0"
"LS11960","LS13","ND","LI","2,96","4,67","0","0","0","0","0","0"
"LS11975","LS13","ND","LI","15,74","14,21","0","0","0","0","0","0"
"LS12224","LS13","ND","LI","1","0","0","0","0","0","0","0"
"LS12190","LS13","ND","LI","65","133","0","0","0","0","0","0"
"LS12236","LS13","ND","LI","6,4","6","0","0","0","0","0","0"
"LS11936","LS13","ND","LI","0","2","0","0","1,09","0,31","0","0"
"LS12202","LS13","ND","LI","0","0,58","0","0","0","0","0","0"
"LS11981","LS13","ND","LI","3,93","21,43","0","0","0","0","0","0"
"LS12189","LS13","ND","LI","67,83","109,42","0","0","2,17","1,08","0","0"
"LS12197","LS13","ND","LI","39,16","43,89","0","0","0","0","0","0"
"LS12300","LS13","ND","LI","5","1","0","0","1","3","0","0"
"LS12293","LS13","ND","LI","2","7","0","0","2","1","0","0"
"LS12148","LS13","ND","LI","3,75","5,55","0","0","0","0","0","0"
"LS12192","LS13","ND","LI","2,41","1,86","0","0","0","0","0","0"
"LS12155","LS13","ND","LI","0","1","0","0","0","0","0","0"
"LS11983","LS13","ND","LI","0","2","0","0","2","1","0","0"
"LS12093","LS13","ND","LI","13","11","0","0","0","0","0","0"
"LS12200","LS13","ND","LI","1,83","1","0","0","0","0","0","0"
"LS12282","LS13","ND","LI","14","2","0","0","0","0","0","0"
"LS11962","LS13","ND","LI","0,92","0,92","0","0","0","2","0","0"
"LS12193","LS13","ND","LI","0","1,63","0","0","0","0","0","0"
"LS11930","LS13","ND","LI","0","0","0","0","0,5","3,42","0","0"
"LS12158","LS13","ND","LI","8,66","5","0","0","0","0","0","0"
"LS12181","LS13","ND","LI","0,83","0","0","0","0","0","0","0"
"LS12297","LS13","ND","LI","2","0","0","0","0","0","0","0"
"LS12059","LS13","ND","LI","0","2","0","0","0","0","0","0"
"LS12061","LS13","ND","LI","32","25","0","0","0","0","0","0"
"LS12063","LS13","ND","LI","19,82","21,32","0","0","0","0","0","0"
"LS12064","LS13","ND","LI","9,32","5,76","0","0","0","0","0","0"
"LS12065","LS13","ND","LI","12,45","7,63","0","0","0","0","0","0"
"LS12066","LS13","ND","LI","13","20","0","0","0","0","0","0"
"LS12068","LS13","ND","LI","7,97","5,45","0","0","0","0","0","0"
"LS12069","LS13","ND","LI","5,52","6,8","0","0","0","0","0","0"
"LS12072","LS13","ND","LI","8,25","5,5","0","0","0","0","0","0"
"LS12146","LS13","ND","LI","1,65","0","0","0","0","0","0","0"
"LS11987","LS13","ND","LI","3,94","5,97","0","0","1","0,44","0","0"
"LS11965","LS13","ND","LI","1","7,11","0","0","0","0","0","0"
"LS12081","LS13","ND","LI","0,94","0","0","0","0","0","0","0"
"LS11968","LS13","ND","LI","0","0,42","0","0","0","0","0","0"
"LS12103","LS13","ND","LI","0","3","0","0","0","0","0","0"
"LS12092","LS13","ND","LI","3","1","0","0","0","0","0","0"
"LS11952","LS13","ND","LI","0","0","0","0","1,92","3,39","0","0"
"LS12198","LS13","ND","LI","0","1,72","0","0","0","0","0","0"
"D8309","EN60","ND","LI","0","1,08","0","0","0","0","0","0"
"D8372","EN60","ND","LI","0","0","0","0","3","5,88","0","0"
"D8338","EN60","ND","LI","3,5","0,5","0","0","0","0","0","0"
"D8383","EN60","ND","LI","1","1","0","0","0","0","0","0"
"D8405","EN60","ND","LI","2","4,83","0","0","0","0","0","0"
"D8413","EN60","ND","LI","0","0,1","0","0","0","0","0","0"
"D8377","EN60","ND","LI","0","0,83","0","0","0","0,75","0","0"
"D9840","EN60","ND","LI","0","0","0","0","1","1","0","0"
"D8320","EN60","ND","LI","1,22","1,39","0","0","0","0","0","0"
"D8334","EN60","ND","LI","1","0","0","0","1,5","1","0","0"
"D8365","EN60","ND","LI","1,33","2,66","0","0","0","0","0","0"
"D8380","EN60","ND","LI","1,08","0","0","0","0","0","0","0"
"D8339","EN60","ND","LI","0","0","0","0","0","1","0","0"
"D8351","EN60","ND","LI","0,66","0","0","0","0","1","0","0"
"D8393","EN60","ND","LI","0","0,15","0","0","0","0","0","0"
"D8363","EN60","ND","LI","0","0","0","0","3","5","0","0"
"D8395","EN60","ND","LI","1","1","0","0","0","0","0","0"
"D8410","EN60","ND","LI","0,66","0","0","0","0","0","0","0"
"D8391","EN60","ND","LI","0,57","0","0","0","0,5","0,25","0","0"
"D8392","EN60","ND","LI","0","2,02","0","0","0","0","0","0"
"D8376","EN60","ND","LI","0","0","0","0","2","2","0","0"
"D8394","EN60","ND","LI","0","1","0","0","1","1,31","0","0"
"D8312","EN60","ND","LI","0","0","0","0","0","0,37","0","0"
"D8371","EN60","ND","LI","1","0","0","0","0","0","0","0"
"D8331","EN60","ND","LI","0,85","1,5","0","0","0","0","0","0"
"D8314","EN60","ND","LI","0","0,04","0","0","0","0","0","0"
"D8340","EN60","ND","LI","0","1","0","0","0","1","0","0"
"AA8565","ASSI","ND","LI","1","2","0","0","2,68","1,41","0","0"
"AA8542","ERIC","ND","LI","31,62","41,48","0","0","0","0","0","0"
"AG9845","EN60","ND","LI","0,17","0","15,83","9,25","39,43","26,02","0","0"
"AU10079","AUIN","ND","LI","19,06","15,86","0","0","1,17","3,71","0","0"
"AU12238","AUIN","ND","LI","2","1","0","0","0","0","0","0"
"AU11855","AUIN","ND","LI","25,5","33,16","0","0","0","0","0","0"
"AU11852","AUIN","ND","LI","23,85","16,1","0","0","3","8,63","0","0"
"AU10045","AUIN","ND","LI","6","5,45","0","0","0,03","1,13","0","0"
"AU10076","AUIN","ND","LI","4","10","0","0","0","0","0","0"
"AU11878","AUIN","ND","LI","0","0","0","0","6,5","11,75","0","0"
"ER11106","EN60","ND","LI","721","207,5","0","0","0","0","13","0"
"IR8545","ERIC","ND","LI","162,82","181,61","0","0","0","0","0","0"
"IR10216","ERIC","ND","LI","88","99","0","0","9","2,56","0","0"
"IR75","ERIC","ND","LI","20,21","39,3","0","0","0","0","0","0"
"IR9963","ERIC","ND","LI","10","9","0","0","1","1","0","0"
"IR8552","ERIC","ND","LI","58","110","0","0","0","0","0","0"
"IR9962","ERIC","ND","LI","18","49","0","0","0","0","0","0"
"IR8544","ERIC","ND","LI","12","31","0","0","0","0","0","0"
"IR8539","ERIC","ND","LI","78,2","56,1","0","0","0","0","0","0"
"IR8563","ERIC","ND","LI","69,17","37,92","0","0","0","0","0","0"
"IR8540","ERIC","ND","LI","2","2","0","0","0","0","0","0"
"IR9961","ERIC","ND","LI","13,43","30,39","0","0","0","0","0","0"
"IR73","ERIC","ND","LI","67","138","0","0","0","0","0","0"
"IR24","ERIC","ND","LI","106,33","140,3","0","0","0","0","0","0"
"IR8550","ERIC","ND","LI","11","3,67","0","0","0","0","0","0"
"IR8598","ERIC","ND","LI","7","0","0","0","0","0","0","0"
"M8655","VVFF","ND","OP","2059,33","0","0","0","0","0","0","0"
"U9419","REFR","ND","CD","0","0,58","0","0","0","0","0","0"
"U9422","REFR","ND","CD","0","0,84","0","0","0","0","0","0"
"T11072","RALN","ND","CD","5","9","0","0","0","0","0","0"
"CS10764","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"CS10271","RALN","ND","CD","0,58","0,41","0","0","0","0","0","0"
"CS12315","RALN","ND","CD","1,45","5,16","0","0","0","0","0","0"
"CS11833","RALN","ND","CD","1","2","0","0","0","0","0","0"
"CS12310","RALN","ND","CD","0","0","0","0","0","0,25","0","0"
"CS10311","RALN","ND","CD","0","0","0","0","0","1","0","0"
"CS9926","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS9916","RALN","ND","CD","2,97","3,7","0","0","0","0","0","0"
"CS9940","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS9920","RALN","ND","CD","0","2","0","0","0","0","0","0"
"CS9918","RALN","ND","CD","0","0,44","0","0","0","0","0","0"
"CS9915","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10072","RALN","ND","CD","0","2","0","0","0","0","0","0"
"CS10096","RALN","ND","CD","0","0","0","0,5","0","0","0","0"
"CS9941","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"CS11055","PRTN","ND","CD","0,72","0","0","0","0","0","0","0"
"CS9921","RALN","ND","CD","0","0,62","0","0","0","0","0","0"
"CS10860","RALN","ND","CD","0","2,5","0","0","0","0","0","0"
"CS10902","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10586","RALN","ND","CD","0","2","0","0","0","0","0","0"
"CS10254","RALN","ND","CD","0","0","0","0","1","4,6","0","0"
"CS10536","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10721","RALN","ND","CD","1","0","0","0","0","0","0","0"
"CS10366","RALN","ND","CD","0","0","0","0","0","0,17","0","0"
"CS9922","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"CS10097","RALN","ND","CD","1,5","0","0","0","0","0","0","0"
"CS10552","RALN","ND","CD","1","0","0","0","0","0","0","0"
"CS10377","RALN","ND","CD","0,75","0","0","0","0","0","0","0"
"CS10308","RALN","ND","CD","0","1,03","0","0","0","0","0","0"
"CS10052","RALN","ND","CD","0","1,33","0","0","0","0","0","0"
"CS10914","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10836","RALN","ND","CD","1","0","0","0","0","0","0","0"
"CS11097","RALN","ND","CD","0","0","0","0","0","2","0","0"
"CS10771","RALN","ND","CD","0,2","0,15","0","0","0","0","0","0"
"CS10364","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS9936","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10265","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10450","RALN","ND","CD","2","0","0","0","0","0","0","0"
"CS10800","RALN","ND","CD","0","1","0","0","0","0","0","0"
"CS10065","RALN","ND","CD","0","0,33","0","0","0","0","0","0"
"CS10247","RALN","ND","CD","1","0","0","0","0","0","0","0"
"CS10373","RALN","ND","CD","0","0","0","0","1","1","0","0"
"CS106","RALN","ND","CD","0,48","1,15","0","0","0","0","0","0"
"CS11944","RALN","ND","CD","0,75","1,68","0","0","0","0","0","0"
"CS11100","RALN","ND","CD","0","1,52","0","0","0","0","0","0"
"C213","RALN","ND","CD","3","0","0","0","0","0","0","0"
"C221","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C222","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C225","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C226","RALN","ND","CD","0,91","1,33","0","0","0","0","0","0"
"C230","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C247","RALN","ND","CD","0","0","0","0","0","0","1","5"
"C248","RALN","ND","CD","0","0","0","0","0","0,58","0","0"
"C256","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C257","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C258","RALN","ND","CD","1","1","0","0","0","0","1","0"
"C261","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C6417","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C268","RALN","ND","CD","0,21","0,11","0","0","0","0","0","0"
"C273","RALN","ND","CD","0,24","0","0","0","0","0","0","0"
"C277","RALN","ND","CD","0,5","1,28","0","0","0","0","0","0"
"C282","RALN","ND","CD","0,3","0,04","0","0","0","0","0","0"
"C283","RALN","ND","CD","0,54","0","0","0","0","0","0","0"
"C284","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C299","PRTN","ND","CD","2","0","0","0","0","0","0","0"
"C306","RALN","ND","CD","0","0","0","0","0","4,9","0","0"
"C322","RALN","ND","CD","0,83","0","0","0","0","0","0","0"
"C324","RALN","ND","CD","0,78","0,37","0","0","0","0","0","0"
"C327","RALN","ND","CD","3","0","0","0","0","0","0","0"
"C332","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C334","RALN","ND","CD","0","0,48","0","0","0","0","0","0"
"C344","RALN","ND","CD","1,55","4,21","0","0","0","0","0","0"
"C345","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C348","RALN","ND","CD","0","1,9","0","0","0","0","0","0"
"C351","RALN","ND","CD","0","1","0","0","0","0","0","1"
"C354","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C359","RALN","ND","CD","2,35","2,11","0","0","2,57","3,5","0","0"
"C369","RALN","ND","CD","1,5","0,25","0","0","0","0","0","0"
"C376","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"C386","RALN","ND","CD","0,12","0","0","0","0","0","0","0"
"C391","RALN","ND","CD","0,58","0","0","0","0","0","0","0"
"C392","RALN","ND","CD","0","0,31","0","0","0","0","0","0"
"C397","RALN","ND","CD","0,14","0","0","0","0","0","0","0"
"C402","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C403","RALN","ND","CD","0","0,13","0","0","0","0","0","0"
"C410","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C412","RALN","ND","CD","1","1,6","0","0","0","0","0","1"
"C420","RALN","ND","CD","0","0,25","0","0","0","0","0","0"
"C424","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C428","RALN","ND","CD","1,29","1","0","0","0,25","2,16","0","0"
"C430","RALN","ND","CD","0,29","2,93","0","0","0","0","0","0"
"C432","RALN","ND","CD","0","0,32","0","0","0","0","0","0"
"C446","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C449","RALN","ND","CD","0","1,5","0","0","0","0","0","0"
"C452","RALN","ND","CD","0","0,83","0","0","0","0","0","0"
"C467","RALN","ND","CD","0,67","0,5","0","0","0","0","0","0"
"C469","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C471","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C473","RALN","ND","CD","0","0","0","0","0,08","0","0","0"
"C490","RALN","ND","CD","0,03","0","0","0","0","0","0","0"
"C497","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C501","RALN","ND","CD","0,12","1,43","0","0","0","0","0","0"
"C503","RALN","ND","CD","1,42","0,02","0","0","0","0","0","0"
"C505","RALN","ND","CD","0,5","0,5","0","0","0","0","0","0"
"C506","RALN","ND","CD","0","0,04","0","0","0","0","0","0"
"C513","PRTN","ND","CD","0","1","0","0","0","0","0","0"
"C519","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C8250","RALN","ND","CD","1","1","0","0","0","0","0","0"
"C521","RALN","ND","CD","0","0,01","0","0","0","0","0","0"
"C523","RALN","ND","CD","1","0","0","0","0","0","0","1"
"C524","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C535","RALN","ND","CD","0,21","0","0","0","0","0","0","0"
"C537","RALN","ND","CD","0,11","0","0","0","0","0","0","0"
"C538","RALN","ND","CD","1","0,75","0","0","0","0","0","0"
"C540","RALN","ND","CD","0","0","0","0","0","0","0","0,86"
"C550","RALN","ND","CD","0","0,67","0","0","0","0","0","0"
"C555","RALN","ND","CD","0","2","0","0","0","0,5","0","0"
"C561","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C567","RALN","ND","CD","0,14","0","0","0","0","0","0","0"
"C577","RALN","ND","CD","0","4,5","0","0","0","0","0","0"
"C566","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C578","RALN","ND","CD","0,75","0","0","0","0","0","0","0"
"C583","RALN","ND","CD","2,83","5","0","0","0","0","0","0"
"C585","RALN","ND","CD","0","0","0","0","0","2","0","0"
"C587","RALN","ND","CD","0","0,16","0","0","0","0","0","0"
"C596","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C597","RALN","ND","CD","0","0,9","0","0","0","0","0","0"
"C599","RALN","ND","CD","0","0,17","0","0","0","0","0","0"
"C602","RALN","ND","CD","0","0,75","0","0","0","0","0","0"
"C603","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C604","RALN","ND","CD","1,34","0","0","0","0","0","0","0"
"C608","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C615","RALN","ND","CD","0","8","0","0","0","0","0","0"
"C625","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C626","RALN","ND","CD","4","6","0","0","0","0","0","0"
"C629","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C635","PRTN","ND","CD","0,44","0","0","0","0","0","0","0"
"C637","RALN","ND","CD","0","0","0","0","0","0","1","3"
"C644","REFR","ND","CD","0","0,35","0","0","0,08","4,23","0","0"
"C650","RALN","ND","CD","0,14","0","0","0","0","0","0","0"
"C657","RALN","ND","CD","0,5","0","0","0","0","0","0","0"
"C658","RALN","ND","CD","9","10","0","0","0","0","0","0"
"C662","RALN","ND","CD","0","1","0","0","0","0","0","1"
"C671","RALN","ND","CD","0","0,01","0","0","0","0","0","0"
"C672","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C696","RALN","ND","CD","0","1,33","0","0","0","0","0","0"
"C699","RALN","ND","CD","0","0,66","0","0","0","0","0","0"
"C703","RALN","ND","CD","0,83","0","0","0","0","0","0","0"
"C710","RALN","ND","CD","0","0","0","0","0","0","1","0"
"C713","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C725","RALN","ND","CD","1,24","0","0","0","0","0","0","0"
"C726","RALN","ND","CD","0","0,49","0","0","0","0","0","0"
"C730","RALN","ND","CD","0","0,66","0","0","0","0","0","0"
"C739","RALN","ND","CD","0","0,79","0","0","0","0","0","0"
"C742","RALN","ND","CD","0,33","0","0","0","0","0","0","0"
"C748","RALN","ND","CD","0","0,06","0","0","0","0","0","0"
"C750","RALN","ND","CD","0,67","0","0","0","0","0","0","0"
"C751","RALN","ND","CD","1","0","0","0","0","0","0","0"
"C754","RALN","ND","CD","0","1,5","0","0","0","0","0","0"
"C758","RALN","ND","CD","0","2","0","0","0","0","0","0"
"C761","RALN","ND","CD","0","1","0","0","0","0","0","0"
"C762","RALN","ND","CD","0","0,89","0","0","0","0","0","0"
"C769","RALN","ND","CD","0,52","0","0","0","0","0","0","0"
"C783","RALN","ND","CD","0","0,32","0","0","0","0","0","0"
"C791","RALN","ND","CD","0,27","0","0","0","0","0","0","0"
"C794","RALN","ND","CD","0","0,62","0","0","0","0","0","0"
"C806","RALN","ND","CD","0","0,99","0","0","0","0","0","0"
"C813","RALN","ND","CD","0","0,2","0","0","0","0","0","0"
