"Istituzione","Contratto","Categoria","Qualifica","Causale Assenza","Form Uomini","Form Donne","Form Media Uomini","Form Media Donne"
"U9473","SSNA","MV","SD0A73","Z01","158","30","4,514285714","6"
"U9473","SSNA","MO","SD0E48","Z01","11","0","11","0"
"U9473","SSNA","DS","SD0E39","Z01","10","2","5","2"
"U9473","SSNA","DS","SD0E38","Z01","0","7","0","2,333333333"
"U9473","SSNA","DS","SD0A38","Z01","2","19","2","9,5"
"U9473","SSNA","DS","SD0E12","Z01","0","15","0","7,5"
"U9473","SSNA","DS","SD0A12","Z01","33","16","8,25","4"
"U9473","SSNA","DS","SD0E15","Z01","0","8","0","8"
"U9473","SSNA","DS","SD0A15","Z01","4","0","4","0"
"U9473","SSNA","DS","SD0E42","Z01","4","0","4","0"
"U9473","SSNA","DS","SD0A41","Z01","12","6","12","6"
"U9473","SSNA","DS","SD0E66","Z01","0","1","0","1"
"U9473","SSNA","DS","SD0E65","Z01","0","37","0","7,4"
"U9473","SSNA","DS","SD0A65","Z01","69","250","9,857142857","13,888888889"
"U9473","SSNA","DS","SD0483","Z01","2","7","2","3,5"
"U9473","SSNA","DP","PD0A45","Z01","6","0","3","0"
"U9473","SSNA","DT","TD0A67","Z01","0","3","0","1,5"
"U9473","SSNA","DA","AD0032","Z01","2","5","0,4","1"
"U9473","SSNA","DA","AD0S31","Z01","3","8","1,5","1,333333333"
"U9473","SSNA","DA","AD0A31","Z01","0","1","0","0,333333333"
"U9473","SSNA","DA","AD0612","Z01","0","1","0","0,5"
"U9473","SSNA","SI","S18023","Z01","24","341","4","4,05952381"
"U9473","SSNA","SI","S16020","Z01","446","2730","2,372340426","2,435325602"
"U9473","SSNA","SI","S14E52","Z01","0","3","0","0,15"
"U9473","SSNA","SI","S13052","Z01","0","1","0","1"
"U9473","SSNA","ST","S18920","Z01","20","18","4","6"
"U9473","SSNA","ST","S16021","Z01","120","253","2,352941176","2,581632653"
"U9473","SSNA","SV","S18921","Z01","21","37","3,5","3,083333333"
"U9473","SSNA","SV","S16022","Z01","90","243","3,103448276","3,796875"
"U9473","SSNA","SF","S18922","Z01","17","19","8,5","3,166666667"
"U9473","SSNA","SF","S16019","Z01","65","825","3,421052632","5,892857143"
"U9473","SSNA","LT","T18025","Z01","0","1","0","1"
"U9473","SSNA","LT","T16024","Z01","18","143","9","7,526315789"
"U9473","SSNA","LT","T18027","Z01","3","1","1,5","1"
"U9473","SSNA","LT","T16026","Z01","18","0","0,818181818","0"
"U9473","SSNA","LT","T14007","Z01","22","7","1,294117647","0,875"
"U9473","SSNA","LT","T14E59","Z01","2","2","0,5","2"
"U9473","SSNA","LT","T13059","Z01","28","10","0,518518519","0,277777778"
"U9473","SSNA","LT","T13660","Z01","5","121","0,357142857","0,435251799"
"U9473","SSNA","LT","T12057","Z01","12","31","0,48","0,276785714"
"U9473","SSNA","LT","T12058","Z01","0","1","0","0,090909091"
"U9473","SSNA","LT","T11008","Z01","1","0","0","0"
"U9473","SSNA","LA","A18029","Z01","7","20","1","1"
"U9473","SSNA","LA","A16028","Z01","8","58","1,142857143","0,983050847"
"U9473","SSNA","LA","A14005","Z01","11","57","0,578947368","0,537735849"
"U9473","SSNA","LA","A13018","Z01","1","26","0,142857143","0,456140351"
"U9473","SSNA","LA","A12017","Z01","1","7","0,125","0,233333333"
"U9551","SSNA","MD","SD0E33","Z01","264","42","13,2","14"
"U9551","SSNA","MD","SD0N33","Z01","47","0","15,666666667","0"
"U9551","SSNA","MD","SD0E34","Z01","398","105","7,96","10,5"
"U9551","SSNA","MD","SD0N34","Z01","53","4","8,833333333","4"
"U9551","SSNA","MD","SD0035","Z01","680","659","7,083333333","6,59"
"U9551","SSNA","MD","SD0036","Z01","46","59","7,666666667","11,8"
"U9551","SSNA","MD","SD0597","Z01","0","3","0","3"
"U9551","SSNA","MV","SD0E74","Z01","17","0","8,5","0"
"U9551","SSNA","MV","SD0E73","Z01","39","0","13","0"
"U9551","SSNA","MV","SD0A73","Z01","96","4","9,6","4"
"U9551","SSNA","DS","SD0E39","Z01","0","3","0","3"
"U9551","SSNA","DS","SD0E38","Z01","0","6","0","6"
"U9551","SSNA","DS","SD0A38","Z01","13","19","4,333333333","4,75"
"U9551","SSNA","DS","SD0E12","Z01","15","0","7,5","0"
"U9551","SSNA","DS","SD0A12","Z01","16","28","16","14"
"U9551","SSNA","DS","SD0603","Z01","0","2","0","2"
"U9551","SSNA","DS","SD0E66","Z01","14","7","14","7"
"U9551","SSNA","DS","SD0E65","Z01","25","22","6,25","7,333333333"
"U9551","SSNA","DS","SD0A65","Z01","20","102","10","8,5"
"U9551","SSNA","DP","PD0046","Z01","2","0","2","0"
"U9551","SSNA","DP","PD0S45","Z01","3","0","3","0"
"U9551","SSNA","DT","TD0002","Z01","1","0","1","0"
"U9551","SSNA","DT","TD0071","Z01","6","0","6","0"
"U9551","SSNA","DT","TD0068","Z01","0","1","0","1"
"U9551","SSNA","DA","AD0032","Z01","0","6","0","6"
"U9551","SSNA","DA","AD0A31","Z01","5","9","2,5","4,5"
"U9551","SSNA","SI","S18023","Z01","27","142","3,857142857","4,580645161"
"U9551","SSNA","SI","S16020","Z01","242","2077","2,574468085","2,776737968"
"U9551","SSNA","SI","S14E52","Z01","8","45","1,6","1,451612903"
"U9551","SSNA","SI","S13052","Z01","0","4","0","0,444444444"
"U9551","SSNA","ST","S18920","Z01","13","19","1,857142857","3,8"
"U9551","SSNA","ST","S16021","Z01","75","128","2,027027027","2,169491525"
"U9551","SSNA","SV","S18921","Z01","6","38","6","7,6"
"U9551","SSNA","SV","S16022","Z01","74","170","6,166666667","5,3125"
"U9551","SSNA","SF","S18922","Z01","9","13","3","3,25"
"U9551","SSNA","SF","S16019","Z01","58","424","4,142857143","4,873563218"
"U9551","SSNA","LT","T18025","Z01","0","20","0","2,857142857"
"U9551","SSNA","LT","T16024","Z01","0","43","0","2,529411765"
"U9551","SSNA","LT","T16026","Z01","51","7","3,4","3,5"
"U9551","SSNA","LT","T14007","Z01","23","13","1,769230769","3,25"
"U9551","SSNA","LT","T14E59","Z01","25","3","1,041666667","0,75"
"U9551","SSNA","LT","T13059","Z01","20","8","0,714285714","0,571428571"
"U9551","SSNA","LT","T13660","Z01","32","368","1,777777778","1,546218487"
"U9551","SSNA","LT","T12057","Z01","2","19","0,2","0,730769231"
"U9551","SSNA","LT","T12058","Z01","0","12","0","1,090909091"
"U9551","SSNA","LT","T11008","Z01","1","8","0,25","0,380952381"
"U9551","SSNA","LA","A18029","Z01","4","22","2","3,666666667"
"U9551","SSNA","LA","A16028","Z01","18","164","1,636363636","2,779661017"
"U9551","SSNA","LA","A14005","Z01","6","152","1","1,490196078"
"U9551","SSNA","LA","A13018","Z01","6","66","0,857142857","1,736842105"
"U9551","SSNA","LA","A12017","Z01","0","23","0","1,352941176"
"U9533","SSNA","MD","SD0E33","Z01","30","1","1,578947368","0,166666667"
"U9533","SSNA","MD","SD0E34","Z01","27","30","1,5","3,333333333"
"U9533","SSNA","MD","SD0035","Z01","127","275","1,094827586","1,740506329"
"U9533","SSNA","MD","SD0036","Z01","6","21","0,428571429","1,5"
"U9533","SSNA","MV","SD0E74","Z01","9","0","4,5","0"
"U9533","SSNA","MV","SD0E73","Z01","10","0","10","0"
"U9533","SSNA","MV","SD0A73","Z01","40","22","4","7,333333333"
"U9533","SSNA","DS","SD0E39","Z01","1","0","1","0"
"U9533","SSNA","DS","SD0A38","Z01","1","8","1","0,615384615"
"U9533","SSNA","DS","SD0E13","Z01","2","0","2","0"
"U9533","SSNA","DS","SD0A12","Z01","0","18","0","3"
"U9533","SSNA","DS","SD0E15","Z01","0","1","0","1"
"U9533","SSNA","DS","SD0A15","Z01","16","0","8","0"
"U9533","SSNA","DS","SD0E66","Z01","0","2","0","2"
"U9533","SSNA","DS","SD0E65","Z01","0","5","0","2,5"
"U9533","SSNA","DS","SD0A65","Z01","6","34","1,5","3,090909091"
"U9533","SSNA","DP","PD0046","Z01","2","0","2","0"
"U9533","SSNA","DP","PD0A45","Z01","12","0","3","0"
"U9533","SSNA","DP","PD0606","Z01","0","1","0","1"
"U9533","SSNA","DT","TD0S70","Z01","0","2","0","2"
"U9533","SSNA","DT","TD0A70","Z01","0","2","0","0"
"U9533","SSNA","DA","AD0032","Z01","12","16","12","2,285714286"
"U9533","SSNA","SI","S18023","Z01","15","99","3","3,807692308"
"U9533","SSNA","SI","S16020","Z01","292","1488","2,056338028","2,296296296"
"U9533","SSNA","ST","S18920","Z01","5","43","0,555555556","2,866666667"
"U9533","SSNA","ST","S16021","Z01","24","61","1,043478261","1,487804878"
"U9533","SSNA","SV","S18921","Z01","97","4","5,705882353","1,333333333"
"U9533","SSNA","SV","S16022","Z01","235","110","6,025641026","6,111111111"
"U9533","SSNA","SF","S18922","Z01","13","69","3,25","4,928571429"
"U9533","SSNA","SF","S16019","Z01","21","199","2,625","3,618181818"
"U9533","SSNA","LT","T18025","Z01","0","24","0","3,428571429"
"U9533","SSNA","LT","T16024","Z01","4","193","2","5,078947368"
"U9533","SSNA","LT","T18027","Z01","5","0","5","0"
"U9533","SSNA","LT","T16026","Z01","14","0","2,333333333","0"
"U9533","SSNA","LT","T14007","Z01","35","6","2,5","6"
"U9533","SSNA","LT","T14E59","Z01","4","1","0,333333333","0,333333333"
"U9533","SSNA","LT","T13059","Z01","7","5","0,777777778","1"
"U9533","SSNA","LT","T13660","Z01","16","136","1,066666667","0,80952381"
"U9533","SSNA","LT","T12057","Z01","10","34","0,625","1,307692308"
"U9533","SSNA","LT","T12058","Z01","0","1","0","0,2"
"U9533","SSNA","LT","T11008","Z01","0","2","0","0,5"
"U9533","SSNA","LA","A18029","Z01","10","14","2","2"
"U9533","SSNA","LA","A16028","Z01","16","144","1,454545455","2,440677966"
"U9533","SSNA","LA","A14005","Z01","27","117","1,588235294","1,746268657"
"U9533","SSNA","LA","A13018","Z01","4","29","1","1,933333333"
"U9533","SSNA","LA","A12017","Z01","9","10","0,75","0,909090909"
"U9533","SSNA","PC","000061","Z01","0","1","0","1"
"U10620","SSNA","MD","SD0E33","Z01","130","32","3,333333333","5,333333333"
"U10620","SSNA","MD","SD0E34","Z01","0","120","0","17,142857143"
"U10620","SSNA","MD","SD0036","Z01","15","0","1,666666667","0"
"U10620","SSNA","DS","SD0E12","Z01","4","5","0","1,25"
"U10620","SSNA","DS","SD0A65","Z01","15","11","2,142857143","0,733333333"
"U10620","SSNA","DA","AD0032","Z01","1","0","0,2","0"
"U10620","SSNA","SI","S16020","Z01","486","568","2,29245283","0,820809249"
"U10620","SSNA","LT","T11008","Z01","0","2","0","0,068965517"
"U9521","SSNA","MD","SD0E33","Z01","34","7","1,47826087","2,333333333"
"U9521","SSNA","MD","SD0E34","Z01","21","1","2,333333333","0,5"
"U9521","SSNA","MD","SD0035","Z01","261","451","1,728476821","2,491712707"
"U9521","SSNA","MD","SD0036","Z01","53","31","1,606060606","1,722222222"
"U9521","SSNA","MV","SD0A73","Z01","1","0","0,333333333","0"
"U9521","SSNA","DS","SD0E38","Z01","6","0","6","0"
"U9521","SSNA","DS","SD0A38","Z01","9","33","4,5","3,3"
"U9521","SSNA","DS","SD0E13","Z01","0","3","0","3"
"U9521","SSNA","DS","SD0E12","Z01","0","5","0","5"
"U9521","SSNA","DS","SD0A12","Z01","8","37","4","4,111111111"
"U9521","SSNA","DS","SD0A41","Z01","2","0","2","0"
"U9521","SSNA","DS","SD0A65","Z01","3","27","0,6","3"
"U9521","SSNA","DS","SD0483","Z01","2","16","2","5,333333333"
"U9521","SSNA","DP","PD0046","Z01","25","0","12,5","0"
"U9521","SSNA","DP","PD0A45","Z01","2","0","2","0"
"U9521","SSNA","DP","PD0606","Z01","4","0","4","0"
"U9521","SSNA","DT","TD0071","Z01","1","0","1","0"
"U9521","SSNA","DT","TD0A67","Z01","13","0","13","0"
"U9521","SSNA","DA","AD0032","Z01","48","27","24","4,5"
"U9521","SSNA","DA","AD0A31","Z01","13","0","13","0"
"U9521","SSNA","DA","AD0612","Z01","0","2","0","0"
"U9521","SSNA","SI","S18023","Z01","26","334","1,857142857","4,513513514"
"U9521","SSNA","SI","S16020","Z01","475","2332","2,411167513","2,599777035"
"U9521","SSNA","ST","S18920","Z01","25","48","1,785714286","4,363636364"
"U9521","SSNA","ST","S16021","Z01","100","295","2,43902439","4,154929577"
"U9521","SSNA","SV","S18921","Z01","31","19","1,24","9,5"
"U9521","SSNA","SV","S16022","Z01","54","29","13,5","5,8"
"U9521","SSNA","SF","S18922","Z01","6","45","1,5","2,8125"
"U9521","SSNA","SF","S16019","Z01","20","82","2","3,037037037"
"U9521","SSNA","SF","S14E51","Z01","0","3","0","1,5"
"U9521","SSNA","LT","T18025","Z01","1","36","1","4,5"
"U9521","SSNA","LT","T16024","Z01","1","46","1","4,6"
"U9521","SSNA","LT","T18027","Z01","2","3","1","3"
"U9521","SSNA","LT","T16026","Z01","17","0","4,25","0"
"U9521","SSNA","LT","T14E59","Z01","0","3","0","1"
"U9521","SSNA","LT","T13059","Z01","0","2","0","0,2"
"U9521","SSNA","LT","T13660","Z01","46","186","0,836363636","0,69924812"
"U9521","SSNA","LT","T12057","Z01","0","4","0","0,210526316"
"U9521","SSNA","LT","T12058","Z01","0","2","0","0,142857143"
"U9521","SSNA","LT","T11008","Z01","0","3","0","0,3"
"U9521","SSNA","LA","A18029","Z01","8","73","1,333333333","1,825"
"U9521","SSNA","LA","A16028","Z01","6","15","0,75","0,405405405"
"U9521","SSNA","LA","A14005","Z01","2","15","0,4","0,454545455"
"U9521","SSNA","LA","A13018","Z01","0","25","0","1,041666667"
"U9521","SSNA","LA","A12017","Z01","5","1","0,625","0,052631579"
"U9521","SSNA","PC","000061","Z01","1","0","0,5","0"
"U9653","SSNA","MD","SD0E33","Z01","49","13","4,454545455","6,5"
"U9653","SSNA","MD","SD0E34","Z01","27","60","1,6875","2,727272727"
"U9653","SSNA","MD","SD0035","Z01","49","64","1,75","1,939393939"
"U9653","SSNA","MD","SD0036","Z01","2","0","2","0"
"U9653","SSNA","MD","SD0597","Z01","0","8","0","8"
"U9653","SSNA","MV","SD0E74","Z01","19","0","3,8","0"
"U9653","SSNA","MV","SD0E73","Z01","55","0","5","0"
"U9653","SSNA","MV","SD0A73","Z01","77","15","1,833333333","2,142857143"
"U9653","SSNA","MV","SD0072","Z01","1","0","1","0"
"U9653","SSNA","DS","SD0E39","Z01","7","0","7","0"
"U9653","SSNA","DS","SD0E38","Z01","0","24","0","8"
"U9653","SSNA","DS","SD0A38","Z01","0","7","0","7"
"U9653","SSNA","DS","SD0A12","Z01","11","0","11","0"
"U9653","SSNA","DS","SD0A15","Z01","0","2","0","2"
"U9653","SSNA","DS","SD0E66","Z01","2","0","1","0"
"U9653","SSNA","DS","SD0E65","Z01","2","0","0,666666667","0"
"U9653","SSNA","DS","SD0A65","Z01","34","69","2,833333333","1,725"
"U9653","SSNA","DS","SD0604","Z01","1","0","1","0"
"U9653","SSNA","DS","SD0483","Z01","2","0","2","0"
"U9653","SSNA","DT","TD0S67","Z01","1","0","1","0"
"U9653","SSNA","DA","AD0032","Z01","8","0","4","0"
"U9653","SSNA","DA","AD0S31","Z01","0","35","0","8,75"
"U9653","SSNA","DA","AD0A31","Z01","0","1","0","1"
"U9653","SSNA","SI","S18023","Z01","9","14","1,285714286","1"
"U9653","SSNA","SI","S16020","Z01","0","47","0","0,382113821"
"U9653","SSNA","ST","S16021","Z01","0","7","0","0,777777778"
"U9653","SSNA","SV","S18921","Z01","23","10","1,352941176","1,25"
"U9653","SSNA","SV","S16022","Z01","26","66","0,509803922","0,88"
"U9653","SSNA","SF","S16019","Z01","6","9","0,545454545","0,333333333"
"U9653","SSNA","LT","T18025","Z01","0","4","0","1,333333333"
"U9653","SSNA","LT","T16024","Z01","0","2","0","0,054054054"
"U9653","SSNA","LT","T16026","Z01","0","5","0","5"
"U9653","SSNA","LT","T14007","Z01","0","5","0","1,666666667"
"U9653","SSNA","LA","A18029","Z01","3","5","0,5","0,714285714"
"U9653","SSNA","LA","A16028","Z01","2","16","0,25","0,470588235"
"U9653","SSNA","LA","A14005","Z01","12","11","0,571428571","0,078014184"
"U9653","SSNA","LA","A13018","Z01","0","3","0","0,034090909"
"U9654","SSNA","MD","SD0E33","Z01","33","4","5,5","0,666666667"
"U9654","SSNA","MD","SD0E34","Z01","9","40","0,6","1,538461538"
"U9654","SSNA","MD","SD0N34","Z01","3","0","3","0"
"U9654","SSNA","MD","SD0035","Z01","35","61","0,853658537","1,605263158"
"U9654","SSNA","MD","SD0597","Z01","0","4","0","2"
"U9654","SSNA","MV","SD0E74","Z01","1","4","0,2","2"
"U9654","SSNA","MV","SD0E73","Z01","23","8","1,916666667","2"
"U9654","SSNA","MV","SD0A73","Z01","93","51","1,5","2,217391304"
"U9654","SSNA","DS","SD0E65","Z01","10","11","3,333333333","1,375"
"U9654","SSNA","DS","SD0A65","Z01","26","125","1,733333333","2,358490566"
"U9654","SSNA","DS","SD0064","Z01","0","13","0","4,333333333"
"U9654","SSNA","DS","SD0604","Z01","0","1","0","1"
"U9654","SSNA","DP","PD0S45","Z01","1","0","0,166666667","0"
"U9654","SSNA","DP","PD0A45","Z01","5","6","1","6"
"U9654","SSNA","DA","AD0S31","Z01","0","5","0","1,25"
"U9661","SSNA","MD","SD0E33","Z01","14","42","3,5","6"
"U9661","SSNA","MD","SD0E34","Z01","32","75","4,571428571","8,333333333"
"U9661","SSNA","MD","SD0035","Z01","63","162","4,2","4,909090909"
"U9661","SSNA","MD","SD0036","Z01","10","0","10","0"
"U9661","SSNA","MV","SD0E74","Z01","33","0","8,25","0"
"U9661","SSNA","MV","SD0E73","Z01","39","13","9,75","13"
"U9661","SSNA","MV","SD0A73","Z01","201","58","9,571428571","9,666666667"
"U9661","SSNA","DS","SD0E39","Z01","7","0","7","0"
"U9661","SSNA","DS","SD0A38","Z01","8","7","8","7"
"U9661","SSNA","DS","SD0E12","Z01","0","3","0","3"
"U9661","SSNA","DS","SD0A12","Z01","4","4","4","4"
"U9661","SSNA","DS","SD0E66","Z01","1","9","1","9"
"U9661","SSNA","DS","SD0E65","Z01","10","37","5","9,25"
"U9661","SSNA","DS","SD0A65","Z01","36","91","7,2","10,111111111"
"U9661","SSNA","DS","SD0064","Z01","20","0","10","0"
"U9661","SSNA","DP","PD0S45","Z01","2","0","0,666666667","0"
"U9661","SSNA","DP","PD0A45","Z01","1","0","1","0"
"U9661","SSNA","DP","PD0S03","Z01","1","0","1","0"
"U9661","SSNA","DP","PD0A03","Z01","1","0","1","0"
"U9661","SSNA","DA","AD0032","Z01","2","3","0,666666667","1,5"
"U9661","SSNA","DA","AD0S31","Z01","0","2","0","1"
"U9661","SSNA","DA","AD0A31","Z01","3","0","3","0"
"U9661","SSNA","SI","S18023","Z01","0","7","0","0"
"U9661","SSNA","SI","S16020","Z01","29","287","4,833333333","4,15942029"
"U9661","SSNA","ST","S16021","Z01","5","17","2,5","4,25"
"U9661","SSNA","SV","S18921","Z01","24","12","6","4"
"U9661","SSNA","SV","S16022","Z01","174","141","4,461538462","4,548387097"
"U9661","SSNA","SF","S16019","Z01","14","16","2,8","2"
"U9661","SSNA","LT","T16024","Z01","11","172","5,5","6,615384615"
"U9661","SSNA","LT","T16026","Z01","2","1","0,285714286","0,333333333"
"U9661","SSNA","LT","T14007","Z01","2","9","2","3"
"U9661","SSNA","LT","T13059","Z01","4","1","0,333333333","1"
"U9661","SSNA","LT","T12057","Z01","1","0","0,125","0"
"U9661","SSNA","LA","A18029","Z01","6","20","1,5","1,666666667"
"U9661","SSNA","LA","A16028","Z01","5","27","0,714285714","1,35"
"U9661","SSNA","LA","A14005","Z01","22","80","1","0,879120879"
"U9661","SSNA","LA","A13018","Z01","4","18","0,8","0,620689655"
"U9661","SSNA","LA","A12017","Z01","2","6","0,4","0,333333333"
"U9665","SSNA","MD","SD0E33","Z01","1","0","0,166666667","0"
"U9665","SSNA","MD","SD0E34","Z01","0","8","0","1,142857143"
"U9665","SSNA","MD","SD0035","Z01","0","43","0","3,909090909"
"U9665","SSNA","MD","SD0036","Z01","6","1","2","1"
"U9665","SSNA","MV","SD0E73","Z01","11","0","1,833333333","0"
"U9665","SSNA","MV","SD0A73","Z01","35","1","0,795454545","0,090909091"
"U9665","SSNA","DS","SD0A65","Z01","0","10","0","1,111111111"
"U9665","SSNA","DT","TD0S01","Z01","1","0","0,5","0"
"U9665","SSNA","DT","TD0S67","Z01","13","0","13","0"
"U9665","SSNA","DA","AD0032","Z01","3","0","3","0"
"U9665","SSNA","SI","S18023","Z01","0","3","0","0,6"
"U9665","SSNA","SI","S16020","Z01","0","6","0","0,166666667"
"U9665","SSNA","SV","S16022","Z01","10","5","0,3125","0,074626866"
"U9665","SSNA","SF","S18922","Z01","1","0","0,25","0"
"U9665","SSNA","LT","T16024","Z01","0","2","0","0,117647059"
"U9665","SSNA","LA","A14005","Z01","0","1","0","0,014084507"
"U9662","SSNA","MD","SD0E33","Z01","159","64","31,8","64"
"U9662","SSNA","MD","SD0E34","Z01","111","89","22,2","17,8"
"U9662","SSNA","MD","SD0035","Z01","261","348","17,4","18,315789474"
"U9662","SSNA","MD","SD0036","Z01","27","37","9","37"
"U9662","SSNA","MV","SD0E74","Z01","75","0","18,75","0"
"U9662","SSNA","MV","SD0A73","Z01","246","71","17,571428571","17,75"
"U9662","SSNA","MV","SD0072","Z01","20","0","20","0"
"U9662","SSNA","DS","SD0E39","Z01","0","4","0","4"
"U9662","SSNA","DS","SD0A38","Z01","0","81","0","27"
"U9662","SSNA","DS","SD0A12","Z01","0","157","0","52,333333333"
"U9662","SSNA","DS","SD0E66","Z01","0","11","0","11"
"U9662","SSNA","DS","SD0E65","Z01","31","75","31","25"
"U9662","SSNA","DS","SD0A65","Z01","34","143","17","11,916666667"
"U9662","SSNA","DP","PD0S45","Z01","16","0","16","0"
"U9662","SSNA","DP","PD0A03","Z01","24","4","12","4"
"U9662","SSNA","DT","TD0S67","Z01","9","0","9","0"
"U9662","SSNA","DA","AD0032","Z01","1","10","0,5","5"
"U9662","SSNA","DA","AD0S31","Z01","7","14","7","14"
"U9662","SSNA","DA","AD0A31","Z01","0","2","0","2"
"U9662","SSNA","SI","S18023","Z01","0","193","0","27,571428571"
"U9662","SSNA","SI","S16020","Z01","121","1615","13,444444444","13,237704918"
"U9662","SSNA","ST","S16021","Z01","49","189","49","37,8"
"U9662","SSNA","SV","S18921","Z01","102","0","17","0"
"U9662","SSNA","SV","S16022","Z01","172","414","12,285714286","15,333333333"
"U9662","SSNA","SF","S18922","Z01","0","37","0","18,5"
"U9662","SSNA","SF","S16019","Z01","82","312","16,4","18,352941176"
"U9662","SSNA","LT","T18025","Z01","0","39","0","19,5"
"U9662","SSNA","LT","T16024","Z01","38","200","19","13,333333333"
"U9662","SSNA","LT","T18027","Z01","4","18","4","18"
"U9662","SSNA","LT","T16026","Z01","20","23","5","7,666666667"
"U9662","SSNA","LT","T14E59","Z01","3","0","0,75","0"
"U9662","SSNA","LT","T13059","Z01","0","120","0","30"
"U9662","SSNA","LA","A18029","Z01","1","138","0,333333333","9,2"
"U9662","SSNA","LA","A16028","Z01","13","161","4,333333333","5,03125"
"U9662","SSNA","LA","A14005","Z01","68","261","5,230769231","3,38961039"
"U9662","SSNA","LA","A13018","Z01","1","27","0,5","6,75"
"U9662","SSNA","LA","A12017","Z01","0","1","0","0,5"
"U9655","SSNA","MD","SD0E33","Z01","28","32","5,6","16"
"U9655","SSNA","MD","SD0N33","Z01","1","0","1","0"
"U9655","SSNA","MD","SD0E34","Z01","56","41","11,2","10,25"
"U9655","SSNA","MD","SD0035","Z01","40","55","4,444444444","5,5"
"U9655","SSNA","MV","SD0E74","Z01","23","0","11,5","0"
"U9655","SSNA","MV","SD0E73","Z01","34","9","11,333333333","9"
"U9655","SSNA","MV","SD0A73","Z01","50","25","4,545454545","5"
"U9655","SSNA","DS","SD0E38","Z01","0","5","0","5"
"U9655","SSNA","DS","SD0E15","Z01","0","7","0","7"
"U9655","SSNA","DS","SD0E66","Z01","10","9","10","4,5"
"U9655","SSNA","DS","SD0E65","Z01","0","32","0","8"
"U9655","SSNA","DS","SD0A65","Z01","0","41","0","5,125"
"U9655","SSNA","DP","PD0004","Z01","1","0","1","0"
"U9655","SSNA","DA","AD0032","Z01","5","3","5","3"
"U9655","SSNA","DA","AD0S31","Z01","29","0","14,5","0"
"U9655","SSNA","DA","AD0A31","Z01","0","16","0","16"
"U9655","SSNA","SI","S18023","Z01","0","12","0","3"
"U9655","SSNA","SI","S16020","Z01","6","118","1,5","2,80952381"
"U9655","SSNA","SI","S14E52","Z01","0","1","0","0,5"
"U9655","SSNA","ST","S16021","Z01","0","21","0","7"
"U9655","SSNA","SV","S18921","Z01","13","7","6,5","7"
"U9655","SSNA","SV","S16022","Z01","83","139","4,882352941","4,633333333"
"U9655","SSNA","SF","S18922","Z01","9","12","9","4"
"U9655","SSNA","SF","S16019","Z01","1","119","1","6,263157895"
"U9655","SSNA","LT","T18025","Z01","7","46","7","6,571428571"
"U9655","SSNA","LT","T16024","Z01","2","57","2","4,75"
"U9655","SSNA","LT","T18027","Z01","2","0","1","0"
"U9655","SSNA","LT","T16026","Z01","9","3","2,25","3"
"U9655","SSNA","LT","T14007","Z01","0","5","0","1,666666667"
"U9655","SSNA","LT","T14E59","Z01","3","0","0,75","0"
"U9655","SSNA","LT","T13059","Z01","4","2","1","0,333333333"
"U9655","SSNA","LT","T13660","Z01","1","9","1","0,6"
"U9655","SSNA","LT","T12057","Z01","2","9","1","1,5"
"U9655","SSNA","LT","T12058","Z01","0","2","0","0,5"
"U9655","SSNA","LA","A18029","Z01","0","48","0","5,333333333"
"U9655","SSNA","LA","A16028","Z01","5","52","5","3,058823529"
"U9655","SSNA","LA","A14005","Z01","13","79","4,333333333","2,135135135"
"U9655","SSNA","LA","A13018","Z01","14","78","1,75","3,12"
"U9655","SSNA","LA","A12017","Z01","0","3","0","1"
"U9655","SSNA","PC","000061","Z01","1","0","1","0"
"U9664","SSNA","MD","SD0E33","Z01","16","16","5,333333333","4"
"U9664","SSNA","MD","SD0E34","Z01","7","23","3,5","7,666666667"
"U9664","SSNA","MD","SD0035","Z01","44","96","2,588235294","4,8"
"U9664","SSNA","MV","SD0E74","Z01","37","0","5,285714286","0"
"U9664","SSNA","MV","SD0A73","Z01","96","38","1,846153846","2,714285714"
"U9664","SSNA","DS","SD0A38","Z01","0","1","0","0,5"
"U9664","SSNA","DS","SD0E12","Z01","0","12","0","12"
"U9664","SSNA","DS","SD0E65","Z01","3","9","3","1,8"
"U9664","SSNA","DS","SD0A65","Z01","9","76","1,8","4"
"U9664","SSNA","DS","SD0483","Z01","2","0","2","0"
"U9664","SSNA","DP","PD0A45","Z01","13","0","4,333333333","0"
"U9664","SSNA","DT","TD0S01","Z01","3","0","3","0"
"U9664","SSNA","DA","AD0032","Z01","4","0","4","0"
"U9664","SSNA","DA","AD0A31","Z01","8","0","8","0"
"U9664","SSNA","SI","S18023","Z01","5","135","1,25","2,934782609"
"U9664","SSNA","SI","S16020","Z01","0","120","0","2,033898305"
"U9664","SSNA","ST","S18920","Z01","0","5","0","2,5"
"U9664","SSNA","ST","S16021","Z01","0","1","0","0,333333333"
"U9664","SSNA","SV","S18921","Z01","60","168","1,621621622","5,090909091"
"U9664","SSNA","SV","S16022","Z01","35","99","1,458333333","3,193548387"
"U9664","SSNA","SF","S18922","Z01","14","28","4,666666667","3,5"
"U9664","SSNA","SF","S16019","Z01","9","34","3","4,25"
"U9664","SSNA","LT","T18025","Z01","0","57","0","3,166666667"
"U9664","SSNA","LT","T16024","Z01","0","46","0","2,555555556"
