"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"C5518","RALN","CD","057000","C99","1","0"
"C5652","RALN","FP","0D0102","C99","1","0"
"C5647","RALN","CB","054000","C99","1","0"
"C6453","RALN","FP","0D0102","C99","1","0"
"C6453","RALN","RP","000096","C99","0","1"
"C6603","RALN","RP","000096","C99","1","0"
"C7637","RALN","FP","0D0102","C99","1","0"
"P9123","RALN","CD","051489","C99","0","1"
"P9123","RALN","DI","0D0165","C99","0","1"
"P9123","RALN","RP","000096","C99","4","3"
"C7892","RALN","CC","056000","C99","1","2"
"C7892","RALN","DI","0D0165","C99","1","0"
"C7892","RALN","DF","0D0095","C99","1","2"
"C7892","RALN","RP","000096","C99","3","5"
"ER9849","RALN","CD","049000","C99","1","0"
"ER9849","RALN","CC","043000","C99","0","1"
"R9209","RALN","CD","0D6A00","C99","1","0"
"R9209","RALN","CD","052486","C99","0","2"
"R9209","RALN","CD","051488","C99","0","1"
"R9209","RALN","CD","050000","C99","1","2"
"R9209","RALN","CD","049000","C99","4","1"
"R9209","RALN","CD","057000","C99","1","0"
"R9209","RALN","CC","045000","C99","0","1"
"R9209","RALN","CC","056000","C99","1","0"
"R9209","RALN","CB","038490","C99","0","1"
"R9209","RALN","CB","032000","C99","0","1"
"R9209","RALN","CB","054000","C99","0","1"
"R9209","RALN","DI","0D0164","C99","1","0"
"R9209","RALN","DI","0D0165","C99","3","0"
"R9209","RALN","RP","000096","C99","1","11"
"IP9959","RALN","CB","032000","C99","0","2"
"C4335","RALN","DI","0D0165","C99","1","0"
"C1378","RALN","FP","0D0102","C99","1","0"
"C6395","RALN","CB","037492","C99","1","0"
"C2821","RALN","CC","056000","C99","0","2"
"C2821","RALN","CB","038491","C99","0","1"
"C3016","RALN","CB","0B7A00","C99","1","0"
"C4130","RALN","CD","0D6A00","C99","1","0"
"C4249","RALN","FP","0D0103","C99","0","1"
"C4326","RALN","CD","057000","C99","0","1"
"C4871","RALN","CB","038491","C99","0","1"
"C7240","RALN","CD","051489","C99","0","1"
"C7240","RALN","CD","050000","C99","0","1"
"C7240","RALN","CB","0B7A00","C99","0","1"
"C7285","RALN","CC","042000","C99","1","0"
"C7285","RALN","DI","0D0165","C99","1","0"
"C7375","RALN","CD","051488","C99","0","1"
"P9104","RALN","CD","051488","C99","1","0"
"P9104","RALN","DI","0D0165","C99","0","1"
"C653","RALN","CB","054000","C99","0","1"
"C681","RALN","FP","0D0485","C99","0","1"
"C8303","RALN","DF","0D0098","C99","1","0"
"CS9916","RALN","CD","052486","C99","1","0"
"CS9916","RALN","CB","036495","C99","0","1"
"C3006","RALN","CB","0B7A00","C99","0","1"
"C3176","RALN","DF","0D0095","C99","1","0"
"C3310","RALN","CC","046000","C99","0","3"
"C5501","RALN","CC","056000","C99","1","0"
"C6533","RALN","CB","038490","C99","1","0"
"C7332","RALN","CB","036495","C99","0","1"
"C8085","RALN","SP","0D0I95","C99","1","0"
"C304","RALN","CB","038490","C99","1","0"
"UC8795","RALN","DF","0D0098","C99","1","0"
"C826","RALN","CC","045000","C99","1","0"
"C425","RALN","CB","055000","C99","1","0"
"C2292","RALN","CD","051488","C99","1","0"
"C12274","RALN","FP","0D0103","C99","1","0"
"C12274","RALN","CA","053000","C99","0","1"
"UC8794","RALN","PC","000061","C99","1","0"
"C5474","RALN","CA","053000","C99","1","0"
"C1520","RALN","CB","054000","C99","0","1"
"UC9864","RALN","DG","0D0097","C99","1","0"
"C6685","RALN","FP","0D0103","C99","0","1"
"C6849","RALN","RP","000096","C99","1","0"
"C7644","RALN","CA","027000","C99","0","1"
"C8171","RALN","FP","0D0103","C99","1","0"
"CS10564","RALN","DG","0D0097","C99","1","0"
"C7631","RALN","CD","052486","C99","1","0"
"C7631","RALN","CC","043000","C99","0","1"
"P9118","RALN","CD","050000","C99","0","1"
"P9118","RALN","CC","046000","C99","1","0"
"P9118","RALN","CC","045000","C99","1","0"
"P9118","RALN","RP","000096","C99","0","1"
"C1935","RALN","FP","0D0102","C99","0","1"
"C2440","RALN","FP","0D0103","C99","1","0"
"C8155","RALN","FP","0D0102","C99","1","0"
"C8155","RALN","CC","046000","C99","0","1"
"C4358","RALN","DG","0D0097","C99","1","0"
"C4496","RALN","CC","056000","C99","0","1"
"C5778","RALN","FP","0D0103","C99","0","1"
"C5959","RALN","FP","0D0103","C99","1","1"
"C6161","RALN","RP","000096","C99","0","1"
"C6846","RALN","CB","037492","C99","0","1"
"C4238","RALN","CC","056000","C99","0","1"
"C7255","RALN","CC","045000","C99","0","1"
"C8210","RALN","CD","051488","C99","0","1"
"C8210","RALN","CD","058000","C99","0","1"
"V9774","RALN","CD","0D6000","C99","0","1"
"V9774","RALN","CC","056000","C99","2","0"
"P9102","RALN","CD","0D6A00","C99","1","1"
"P9102","RALN","CD","0D6000","C99","2","1"
"P9102","RALN","CD","052486","C99","1","0"
"P9102","RALN","CC","046000","C99","4","2"
"P9102","RALN","CB","0B7000","C99","1","0"
"P9102","RALN","CB","054000","C99","1","0"
"C6144","RALN","CD","0D6A00","C99","3","1"
"C6144","RALN","CD","051489","C99","0","1"
"C6144","RALN","CD","050000","C99","1","0"
"C6144","RALN","CD","049000","C99","1","0"
"C6144","RALN","CD","057000","C99","1","0"
"C6144","RALN","CC","046000","C99","2","15"
"C6144","RALN","CC","045000","C99","2","0"
"C6144","RALN","CC","043000","C99","1","0"
"C6144","RALN","CC","042000","C99","1","1"
"C6144","RALN","CC","056000","C99","6","1"
"C6144","RALN","CB","0B7A00","C99","2","0"
"C6144","RALN","CB","037493","C99","1","0"
"C6144","RALN","CB","036495","C99","1","0"
"C6144","RALN","CB","054000","C99","1","1"
"C6144","RALN","DI","0D0164","C99","0","1"
"C6144","RALN","DI","0D0165","C99","2","1"
"C6144","RALN","DF","0D0098","C99","4","0"
"C6144","RALN","DF","0D0095","C99","1","0"
"C6144","RALN","PC","000061","C99","8","6"
"C6144","RALN","RP","000096","C99","11","9"
"R9196","RALN","CD","052486","C99","1","0"
"R9196","RALN","CD","052487","C99","1","0"
"R9196","RALN","CD","051488","C99","1","0"
"R9196","RALN","CD","051489","C99","2","0"
"R9196","RALN","CD","049000","C99","1","0"
"R9196","RALN","CD","057000","C99","1","0"
"R9196","RALN","CB","0B7A00","C99","2","0"
"R9196","RALN","CB","036495","C99","1","0"
"R9196","RALN","DI","0D0164","C99","6","1"
"R9196","RALN","DI","0D0165","C99","11","8"
"R9196","RALN","RP","000096","C99","13","28"
"ES10242","RALN","CB","0B7000","C99","1","0"
"M8655","RALN","FP","0D0102","C99","2","0"
"M8655","RALN","FP","0D0103","C99","2","5"
"M8655","RALN","FP","0D0485","C99","0","1"
"C256","RALN","CA","025000","C99","1","0"
"C452","RALN","CB","055000","C99","1","0"
"C473","RALN","CD","0D6000","C99","1","0"
"C473","RALN","CD","050000","C99","0","1"
"C473","RALN","CB","038491","C99","1","0"
"C473","RALN","DF","0D0098","C99","1","0"
"C8250","RALN","DI","0D0165","C99","2","0"
"C574","RALN","CB","032000","C99","0","2"
"C2407","RALN","CD","0D6A00","C99","1","0"
"C2407","RALN","CC","046000","C99","2","1"
"C2407","RALN","CC","056000","C99","0","1"
"C2407","RALN","CB","0B7A00","C99","1","0"
"C2407","RALN","DI","0D0165","C99","2","0"
"C2407","RALN","RP","000096","C99","1","1"
"C3173","RALN","CC","056000","C99","1","0"
"C3173","RALN","DG","0D0097","C99","1","0"
"C3173","RALN","DF","0D0098","C99","0","1"
"C3173","RALN","RP","000096","C99","1","1"
"C1449","RALN","CB","055000","C99","0","1"
"C1449","RALN","RP","000096","C99","1","0"
"C1511","RALN","CB","055000","C99","1","0"
"C5615","RALN","CC","046000","C99","0","1"
"C2103","RALN","CA","0A5000","C99","1","0"
"C3524","RALN","CC","056000","C99","0","1"
"C3524","RALN","DF","0D0098","C99","1","0"
"C7877","RALN","CC","046000","C99","0","1"
"C7877","RALN","CB","0B7A00","C99","0","1"
"C7877","RALN","CB","037492","C99","1","0"
"C4523","RALN","CC","043000","C99","1","0"
"C4523","RALN","RP","000096","C99","1","0"
"C2231","RALN","DI","0D0165","C99","1","0"
"C8277","RALN","CD","0D6000","C99","2","0"
"C8277","RALN","CC","046000","C99","0","1"
"C8277","RALN","CB","037493","C99","1","0"
"C8277","RALN","CB","034000","C99","1","0"
"C8277","RALN","RP","000096","C99","0","1"
"UC10547","RALN","CB","055000","C99","1","0"
"C2472","RALN","DF","0D0098","C99","1","0"
"C2472","RALN","RP","000096","C99","3","5"
"C2502","RALN","FP","0D0103","C99","0","1"
"C2502","RALN","DF","0D0095","C99","1","0"
"CS10380","RALN","CC","042000","C99","1","0"
"C3336","RALN","RP","000096","C99","0","1"
"C8301","RALN","CD","052486","C99","0","2"
"C8301","RALN","CC","045000","C99","0","1"
"C8301","RALN","CC","043000","C99","1","0"
"C8301","RALN","DI","0D0165","C99","1","0"
"C3573","RALN","CC","042000","C99","0","1"
"C3573","RALN","DI","0D0165","C99","0","1"
"C7451","RALN","FP","0D0102","C99","1","0"
"C8249","RALN","CD","051488","C99","1","0"
"C8249","RALN","CC","046000","C99","1","0"
"C8249","RALN","RP","000096","C99","1","0"
"C4196","RALN","CD","057000","C99","1","0"
"C4196","RALN","CC","056000","C99","1","0"
"C4622","RALN","RP","000096","C99","0","1"
"C4736","RALN","DF","0D0095","C99","0","1"
"C4736","RALN","RP","000096","C99","0","1"
"C4740","RALN","SP","0D0I95","C99","0","1"
"C4840","RALN","RP","000096","C99","1","0"
"C4845","RALN","CA","028000","C99","1","0"
"C4851","RALN","CC","046000","C99","0","1"
"C4851","RALN","RP","000096","C99","1","0"
"C5171","RALN","DG","0D0097","C99","1","0"
"C6232","RALN","DF","0D0095","C99","1","0"
"C7626","RALN","CD","057000","C99","0","1"
"C7816","RALN","CD","051489","C99","1","0"
"C7816","RALN","CC","042000","C99","2","0"
"C7816","RALN","CC","056000","C99","0","2"
"C7816","RALN","CB","054000","C99","1","1"
"C7816","RALN","DI","0D0165","C99","1","0"
"C8196","RALN","CC","042000","C99","1","0"
"V9773","RALN","CD","0D6A00","C99","1","0"
"V9773","RALN","CC","045000","C99","0","1"
"V9773","RALN","CB","0B7A00","C99","1","0"
"C5961","RALN","CC","042000","C99","1","0"
"C5961","RALN","DI","0D0164","C99","2","0"
"C5961","RALN","DI","0D0165","C99","1","0"
"C5961","RALN","RP","000096","C99","0","1"
"N8875","RALN","CD","052487","C99","0","1"
"C1017","RALN","CB","0B7A00","C99","1","0"
"C2490","RALN","FP","0D0485","C99","1","0"
"C2548","RALN","FP","0D0103","C99","0","1"
"C5571","RALN","DF","0D0095","C99","2","0"
"C3997","RALN","FP","0D0103","C99","0","1"
"C5709","RALN","FP","0D0485","C99","1","0"
"C6918","RALN","CC","046000","C99","1","0"
"C5362","RALN","RP","000096","C99","1","0"
"C3203","RALN","CD","0D6A00","C99","1","0"
"C3203","RALN","CC","046000","C99","1","2"
"C3203","RALN","CC","056000","C99","1","1"
"C3203","RALN","DI","0D0165","C99","1","0"
"C3203","RALN","RP","000096","C99","1","0"
"P9060","RALN","CD","0D6A00","C99","0","1"
"P9060","RALN","CD","051489","C99","2","1"
"P9060","RALN","CB","037493","C99","1","0"
"P9060","RALN","CB","054000","C99","0","1"
"P9060","RALN","RP","000096","C99","0","1"
"C306","RALN","CD","050000","C99","1","0"
"C306","RALN","RP","000096","C99","1","0"
"C607","RALN","CD","052487","C99","1","0"
"C1811","RALN","CD","049000","C99","1","0"
"C1811","RALN","CC","042000","C99","0","1"
"C1811","RALN","CB","037492","C99","1","0"
"C1811","RALN","DI","0D0165","C99","1","0"
"C3628","RALN","FP","0D0103","C99","1","1"
"C3628","RALN","SP","0D0I95","C99","1","0"
"C3628","RALN","RP","000096","C99","1","0"
"C1732","RALN","CD","057000","C99","1","1"
"C1925","RALN","CB","054000","C99","0","1"
"C2119","RALN","SP","0D0I95","C99","1","0"
"C2119","RALN","CB","032000","C99","1","0"
"C2119","RALN","CA","025000","C99","0","1"
"C2119","RALN","RP","000096","C99","0","2"
"C2165","RALN","FP","0D0102","C99","1","0"
"C2165","RALN","CC","056000","C99","0","1"
"C2225","RALN","CB","054000","C99","8","12"
"C2225","RALN","CA","053000","C99","4","7"
"C2579","RALN","RP","000096","C99","1","0"
"C463","RALN","CD","050000","C99","1","0"
"C3211","RALN","CD","057000","C99","0","1"
"C3261","RALN","CA","053000","C99","1","0"
"C4648","RALN","CB","037493","C99","0","1"
"C5243","RALN","CB","054000","C99","5","13"
"C5489","RALN","CC","056000","C99","0","2"
"C5492","RALN","CA","053000","C99","3","0"
"C6396","RALN","CA","025000","C99","1","0"
"C6774","RALN","DF","0D0095","C99","0","1"
"C7788","RALN","DF","0D0095","C99","1","0"
"C7793","RALN","CB","054000","C99","2","1"
"C235","RALN","RP","000096","C99","1","0"
"P9126","RALN","CD","0D6A00","C99","0","1"
"P9126","RALN","CD","051489","C99","1","0"
"P9126","RALN","CB","0B7A00","C99","0","1"
"P9126","RALN","CB","036495","C99","1","0"
"P9126","RALN","PC","000061","C99","0","1"
"C1542","RALN","RP","000096","C99","2","2"
"C2041","RALN","FP","0D0485","C99","1","0"
"C3464","RALN","SP","0D0I95","C99","1","1"
"C3464","RALN","RP","000096","C99","1","1"
"C3530","RALN","RP","000096","C99","1","0"
"C4479","RALN","SP","0D0I95","C99","0","1"
"C4479","RALN","RP","000096","C99","2","4"
"C4999","RALN","CA","053000","C99","1","0"
"C5052","RALN","DF","0D0095","C99","1","0"
"C6510","RALN","CC","056000","C99","1","0"
"C7324","RALN","RP","000096","C99","1","0"
"C2601","RALN","RP","000096","C99","0","2"
"C7557","RALN","SP","0D0I95","C99","1","0"
"C777","RALN","FP","0D0102","C99","1","0"
"C3737","RALN","CD","052486","C99","1","0"
"P9071","RALN","FP","0D0102","C99","0","1"
"P9071","RALN","CB","0B7A00","C99","1","0"
"P9071","RALN","DI","0D0165","C99","0","1"
"P9071","RALN","RP","000096","C99","0","3"
"C3119","RALN","CB","038491","C99","1","0"
"C3119","RALN","CB","034000","C99","1","0"
"C3119","RALN","RP","000096","C99","1","0"
"C2378","RALN","DF","0D0095","C99","1","0"
"C2378","RALN","RP","000096","C99","7","2"
"C6255","RALN","CC","056000","C99","1","4"
"C6255","RALN","CB","038491","C99","1","0"
"C3984","RALN","CA","053000","C99","1","0"
"C4323","RALN","CB","054000","C99","5","16"
"C4323","RALN","CA","053000","C99","10","4"
"C6077","RALN","CC","056000","C99","1","0"
"C6406","RALN","CA","027000","C99","1","0"
"C7226","RALN","CB","054000","C99","1","0"
"C7402","RALN","CD","049000","C99","1","0"
"C7402","RALN","CB","032000","C99","1","0"
"C5170","RALN","CD","051488","C99","0","1"
"C5170","RALN","CD","050000","C99","0","1"
"C5170","RALN","CC","042000","C99","0","1"
"C5170","RALN","CC","056000","C99","1","0"
"C5170","RALN","CB","054000","C99","3","2"
"C5170","RALN","CA","053000","C99","5","2"
"D8344","RALN","CB","034000","C99","0","1"
"C658","RALN","FP","0D0102","C99","0","1"
"C658","RALN","CB","036495","C99","2","0"
"C658","RALN","CA","0A5000","C99","1","0"
"C658","RALN","CA","025000","C99","0","1"
"C1434","RALN","CD","057000","C99","1","0"
"C5234","RALN","CA","0A5000","C99","1","0"
"C2124","RALN","CA","0A5000","C99","1","0"
"C2340","RALN","CD","049000","C99","1","0"
"UC10949","RALN","RP","000096","C99","2","3"
"C4443","RALN","CC","056000","C99","1","0"
"C4592","RALN","CC","046000","C99","1","0"
"C5162","RALN","CD","057000","C99","1","0"
"C5365","RALN","CB","034000","C99","1","0"
"C5393","RALN","CD","0D6A00","C99","1","0"
"C5393","RALN","CC","045000","C99","1","0"
"UC10953","RALN","CC","056000","C99","2","3"
"C7396","RALN","CB","032000","C99","1","0"
"C7410","RALN","CD","051489","C99","0","1"
"C7533","RALN","CD","050000","C99","0","1"
"C7724","RALN","CD","058000","C99","1","0"
"C8056","RALN","CC","046000","C99","1","0"
"C8056","RALN","CA","053000","C99","1","0"
"C6938","RALN","CA","0A5000","C99","1","0"
"C1470","RALN","CC","046000","C99","1","0"
"C2063","RALN","CB","054000","C99","1","0"
"C2964","RALN","CC","046000","C99","1","0"
"C3529","RALN","CB","034000","C99","1","0"
"C5950","RALN","CD","052486","C99","1","0"
"C5950","RALN","CB","034000","C99","0","1"
"C3819","RALN","CD","0D6A00","C99","1","0"
"C3819","RALN","CD","050000","C99","0","1"
"C3819","RALN","CC","046000","C99","1","0"
"C4380","RALN","CB","032000","C99","1","0"
"C4380","RALN","DI","0D0165","C99","1","0"
"C5862","RALN","CA","0A5000","C99","1","0"
"C6469","RALN","CA","027000","C99","1","0"
"C6669","RALN","FP","0D0103","C99","1","0"
"C6698","RALN","CC","046000","C99","1","0"
"C6748","RALN","CD","057000","C99","1","0"
"C4274","RALN","CD","0D6000","C99","0","1"
"C4274","RALN","CD","050000","C99","2","0"
"C4274","RALN","CD","057000","C99","2","0"
"C4274","RALN","CC","046000","C99","1","1"
"C4274","RALN","CC","056000","C99","1","0"
"C4274","RALN","CB","038490","C99","1","0"
"C4274","RALN","CB","037492","C99","1","0"
"C4274","RALN","CB","036495","C99","3","1"
"C4274","RALN","CB","034000","C99","2","0"
"C4274","RALN","CB","054000","C99","0","1"
"C4274","RALN","CA","0A5000","C99","7","1"
"P9074","RALN","CD","0D6A00","C99","1","0"
"P9074","RALN","CD","050000","C99","1","0"
"P9074","RALN","CD","049000","C99","0","2"
"P9074","RALN","CC","046000","C99","0","1"
"P9074","RALN","CB","0B7A00","C99","1","0"
"P9074","RALN","CB","034000","C99","2","0"
"P9074","RALN","CA","0A5000","C99","1","0"
"D8323","RALN","CD","0D6A00","C99","1","0"
"C3371","RALN","CB","0B7A00","C99","1","0"
"C3842","RALN","CA","0A5000","C99","1","0"
"C3842","RALN","DI","0D0165","C99","1","0"
"C4309","RALN","CD","050000","C99","1","0"
"C7344","RALN","CC","046000","C99","1","0"
"C368","RALN","CC","046000","C99","1","0"
"C730","RALN","CD","0D6A00","C99","1","0"
"C730","RALN","CD","051489","C99","0","1"
"C730","RALN","CB","0B7A00","C99","1","0"
"C1523","RALN","CD","051489","C99","1","0"
"C1523","RALN","CB","036495","C99","1","0"
"C1635","RALN","CC","046000","C99","1","0"
"C1823","RALN","CB","037492","C99","1","0"
"C7218","RALN","CC","046000","C99","1","0"
"C2930","RALN","CB","037493","C99","0","1"
"C3058","RALN","CD","052487","C99","1","0"
"C3078","RALN","FP","0D0103","C99","0","1"
"C3548","RALN","CC","046000","C99","1","0"
"C3806","RALN","DF","0D0095","C99","1","0"
"C4344","RALN","FP","0D0103","C99","0","1"
"C4344","RALN","CD","050000","C99","0","1"
"C4344","RALN","CC","045000","C99","1","0"
"C4458","RALN","CC","046000","C99","1","0"
"C4827","RALN","CA","0A5000","C99","1","0"
"C6680","RALN","CC","045000","C99","0","1"
"C5864","RALN","DF","0D0095","C99","1","0"
"C6589","RALN","CB","0B7A00","C99","1","0"
"C6589","RALN","CB","054000","C99","1","0"
"C6692","RALN","CC","042000","C99","1","0"
"C6812","RALN","CB","037493","C99","0","1"
"C7113","RALN","FP","0D0103","C99","0","1"
"C7555","RALN","CA","028000","C99","1","0"
"C7891","RALN","FP","0D0103","C99","0","1"
"C7891","RALN","CC","046000","C99","0","3"
"C8055","RALN","CD","0D6A00","C99","1","0"
"C5873","RALN","CA","0A5000","C99","1","0"
"C213","RALN","CD","051489","C99","1","0"
"C2520","RALN","CD","051489","C99","0","1"
"C2520","RALN","CC","056000","C99","0","1"
"C4348","RALN","CD","057000","C99","2","0"
"C4348","RALN","CC","045000","C99","1","0"
"C4348","RALN","CC","056000","C99","0","1"
"C4348","RALN","CB","036494","C99","1","0"
"C4348","RALN","CA","027000","C99","1","0"
"C5723","RALN","CC","043000","C99","0","1"
"C5723","RALN","CB","032000","C99","0","1"
"C6940","RALN","FP","0D0102","C99","0","1"
"C8154","RALN","CD","050000","C99","0","1"
"C8154","RALN","CA","028000","C99","1","0"
"C8154","RALN","RP","000096","C99","1","1"
"C226","RALN","CD","0D6A00","C99","1","0"
"C226","RALN","CC","046000","C99","1","0"
"C226","RALN","DI","0D0165","C99","1","0"
"C1325","RALN","CB","034000","C99","1","0"
"C224","RALN","CC","043000","C99","1","0"
"C224","RALN","DG","0D0097","C99","1","0"
"C227","RALN","CB","0B7A00","C99","1","0"
"C250","RALN","CA","028000","C99","1","0"
"C2072","RALN","CD","0D6000","C99","1","0"
"C2072","RALN","CD","050000","C99","1","0"
"C2072","RALN","CB","054000","C99","0","1"
"P9053","RALN","CD","049000","C99","1","0"
"P9053","RALN","CC","046000","C99","1","0"
"P9053","RALN","CB","038491","C99","1","0"
"P9053","RALN","CB","054000","C99","1","0"
"C1163","RALN","CD","050000","C99","1","0"
"C1163","RALN","CB","032000","C99","1","0"
"C3374","RALN","CB","038490","C99","1","1"
"C7963","RALN","CC","046000","C99","1","0"
"C7963","RALN","CB","055000","C99","1","0"
"C4028","RALN","CB","037493","C99","1","0"
"C8285","RALN","CB","054000","C99","1","0"
"C4315","RALN","FP","0D0102","C99","0","1"
"C5249","RALN","CC","045000","C99","1","0"
"C5249","RALN","CB","034000","C99","1","0"
"C5249","RALN","CB","054000","C99","2","0"
"C8289","RALN","CC","056000","C99","0","1"
"C8289","RALN","CB","055000","C99","0","1"
"C5995","RALN","CC","042000","C99","1","0"
"C6490","RALN","FP","0D0103","C99","1","0"
"C6559","RALN","CC","045000","C99","0","1"
"C6682","RALN","CA","0A5000","C99","1","0"
"C6693","RALN","FP","0D0103","C99","0","1"
"C7592","RALN","CC","046000","C99","0","1"
"C7602","RALN","CC","056000","C99","0","1"
"C2064","RALN","CD","058000","C99","0","1"
"C5420","RALN","FP","0D0103","C99","1","0"
"C7666","RALN","CA","028000","C99","1","0"
"C600","RALN","CC","046000","C99","1","0"
"C759","RALN","CC","046000","C99","0","1"
"C759","RALN","CB","037492","C99","1","0"
"C5457","RALN","CB","054000","C99","0","1"
"C7225","RALN","CB","054000","C99","1","0"
"C2890","RALN","CA","053000","C99","1","0"
"C344","RALN","DI","0D0165","C99","1","0"
"C7574","RALN","CC","056000","C99","0","1"
"P9115","RALN","CD","0D6000","C99","0","1"
"P9115","RALN","RP","000096","C99","1","0"
"C1290","RALN","CD","052486","C99","1","0"
"C2014","RALN","CA","053000","C99","0","1"
"C4194","RALN","DI","0D0165","C99","1","0"
"C4194","RALN","RP","000096","C99","2","1"
"C5117","RALN","CA","027000","C99","1","0"
"C5208","RALN","CC","043000","C99","0","1"
"C8282","RALN","CB","038491","C99","1","0"
"C8282","RALN","CB","037493","C99","1","0"
"C3324","RALN","CC","046000","C99","2","0"
"C3324","RALN","CB","0B7A00","C99","0","1"
"C3324","RALN","CB","0B7000","C99","1","0"
"C3324","RALN","DG","0D0097","C99","1","0"
"C1326","RALN","CA","0A5000","C99","2","0"
"D8373","RALN","CD","050000","C99","0","1"
"P9048","RALN","CC","043000","C99","1","0"
"P9048","RALN","CB","032000","C99","1","0"
"C6366","RALN","CD","050000","C99","0","1"
"C6366","RALN","CA","028000","C99","2","0"
"C4197","RALN","CC","046000","C99","0","1"
"C4197","RALN","CB","0B7A00","C99","1","0"
"C4534","RALN","CC","056000","C99","3","1"
"C4534","RALN","CA","053000","C99","6","4"
"C4810","RALN","CB","037492","C99","0","2"
"C6654","RALN","CB","054000","C99","1","0"
"C7030","RALN","CB","037492","C99","1","0"
"C7030","RALN","CA","028000","C99","0","1"
"C7796","RALN","CC","046000","C99","0","2"
"C7796","RALN","CC","045000","C99","0","1"
"C7796","RALN","CA","028000","C99","1","0"
"C7120","RALN","CC","046000","C99","1","0"
"C7120","RALN","CC","056000","C99","0","2"
"C7120","RALN","CB","037493","C99","1","0"
"C7120","RALN","CB","054000","C99","0","1"
"C7120","RALN","DF","0D0095","C99","1","0"
"P9109","RALN","CC","042000","C99","1","0"
"P9109","RALN","DI","0D0165","C99","0","1"
"P9109","RALN","DG","0D0097","C99","0","1"
"C637","RALN","CD","051489","C99","0","1"
"C637","RALN","CD","050000","C99","2","0"
"C637","RALN","CC","045000","C99","4","1"
"C637","RALN","CC","043000","C99","3","2"
"C637","RALN","CB","036494","C99","1","0"
"C637","RALN","CB","036495","C99","1","0"
"C637","RALN","CB","055000","C99","1","0"
"C637","RALN","CB","034000","C99","1","1"
"C637","RALN","CB","054000","C99","2","1"
"C637","RALN","CA","028000","C99","1","0"
"C637","RALN","CA","027000","C99","1","0"
"C1189","RALN","CD","051488","C99","1","0"
"C1189","RALN","CC","045000","C99","2","0"
"C1189","RALN","CC","043000","C99","1","0"
"C3059","RALN","FP","0D0103","C99","1","0"
"C3059","RALN","CA","027000","C99","1","0"
"C3786","RALN","CB","054000","C99","2","0"
"C4903","RALN","CD","049000","C99","1","0"
"C4903","RALN","CC","045000","C99","0","1"
"C4903","RALN","CB","054000","C99","1","0"
"C5120","RALN","CB","037492","C99","0","1"
"C5165","RALN","CD","052486","C99","0","2"
"C5165","RALN","CA","0A5000","C99","1","0"
"C8255","RALN","FP","0D0103","C99","1","0"
"IP11892","RALN","CC","042000","C99","1","0"
"IP11892","RALN","CC","056000","C99","0","1"
"IP11858","RALN","DG","0D0097","C99","1","0"
"V9737","RALN","CC","046000","C99","1","0"
"C359","RALN","CC","046000","C99","1","0"
"C359","RALN","RP","000096","C99","2","1"
"V9777","RALN","CC","046000","C99","1","0"
"V9777","RALN","CB","034000","C99","1","0"
"C6876","RALN","FP","0D0102","C99","0","1"
"C6876","RALN","CC","056000","C99","1","0"
"C6876","RALN","CB","034000","C99","1","0"
"C6876","RALN","CA","053000","C99","1","0"
"C6876","RALN","DG","0D0097","C99","1","0"
"C6876","RALN","DF","0D0098","C99","1","0"
"C6876","RALN","RP","000096","C99","0","1"
"P9110","RALN","CD","051489","C99","0","1"
"P9110","RALN","CC","046000","C99","0","1"
"P9110","RALN","CC","042000","C99","1","0"
"P9110","RALN","CC","056000","C99","1","0"
"P9110","RALN","CB","038491","C99","1","0"
"P9110","RALN","CB","036494","C99","1","0"
"P9110","RALN","CB","036495","C99","0","1"
"C577","RALN","CA","027000","C99","1","0"
"C577","RALN","DI","0D0165","C99","1","0"
"C577","RALN","RP","000096","C99","3","0"
"C993","RALN","CD","058000","C99","1","0"
"UC10653","RALN","RP","000096","C99","1","0"
"C1195","RALN","DF","0D0095","C99","1","0"
"C1609","RALN","CD","050000","C99","0","1"
"C2002","RALN","FP","0D0103","C99","0","1"
"C2002","RALN","DF","0D0095","C99","0","1"
"C5315","RALN","SP","0D0I95","C99","0","1"
"C3697","RALN","CD","051489","C99","0","1"
"C4727","RALN","CD","0D6000","C99","1","0"
"C4804","RALN","CB","036495","C99","1","0"
"C4929","RALN","CB","038491","C99","1","0"
"C4963","RALN","CC","046000","C99","2","0"
"C4963","RALN","CB","055000","C99","1","0"
"P10382","RALN","CD","058000","C99","1","0"
"P10382","RALN","CC","043000","C99","0","1"
"P10382","RALN","CB","032000","C99","1","0"
"UC11947","RALN","FP","0D0103","C99","0","1"
"UC11947","RALN","CD","057000","C99","0","1"
"UC11947","RALN","CC","056000","C99","1","0"
"UC11947","RALN","CB","054000","C99","1","0"
"UC11947","RALN","DF","0D0095","C99","1","0"
"C5702","RALN","CD","057000","C99","1","0"
"C5702","RALN","CB","038490","C99","1","0"
"C5702","RALN","CA","0A5000","C99","1","0"
"C7005","RALN","FP","0D0485","C99","0","1"
"C7005","RALN","CC","046000","C99","1","0"
"C7378","RALN","RP","000096","C99","1","0"
"C7381","RALN","CD","057000","C99","1","0"
"C7381","RALN","CC","056000","C99","1","0"
"C7432","RALN","CC","045000","C99","1","0"
"C7496","RALN","CD","052487","C99","1","0"
"C7716","RALN","CC","045000","C99","1","0"
