"Istituzione","Contratto","Categoria","Qualifica","Comandati Distaccati Uomini","ComandatiDistaccatiDonne","Fuori Ruolo Uomini","Fuori Ruolo Donne","Comandati Distaccati Estero Uomini","Comandati Distaccati Estero Donne","Fuori Ruolo Estero Uomini","Fuori Ruolo Estero Donne","Convenzioni Uomini","Convenzioni Donne","Convenzioni Estero Uomini","Convenzioni Estero Donne","Esoneri Uomini","Esoneri Donne","Esoneri Interno 70% Uomini","Esoneri Interno 70% Donne"
"C4862","RALN","CA","028000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4862","RALN","CA","027000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4862","RALN","CA","053000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4868","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4868","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5457","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5457","RALN","CB","037493","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5457","RALN","CB","032000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5457","RALN","CB","054000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5457","RALN","CA","0A5000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5914","RALN","CC","042000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5914","RALN","CB","032000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5914","RALN","CA","027000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7225","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7776","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7776","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7776","RALN","CD","058000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7776","RALN","CB","036495","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C8103","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8103","RALN","CC","056000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"C2890","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2890","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C344","RALN","CB","0B7000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","MD","SD0E34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","MD","SD0035","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","SI","S16020","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","LT","T14E59","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","LT","T13660","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","LA","A16028","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","LA","A14005","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10857","SSNA","LA","A13018","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C7574","RALN","CB","055000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1290","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1402","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1402","RALN","CB","032000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1890","RALN","CD","052486","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1890","RALN","CD","058000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4194","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5208","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5208","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5233","RALN","FP","0D0485","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5233","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5233","RALN","CD","0D6000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"UC10452","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"UC10452","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC10452","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6285","RALN","FP","0D0485","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6749","RALN","CD","0D6000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5212","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8149","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C243","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"CS10627","RALN","CB","054000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"E8435","EPNE","D2","0D0079","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10742","SSNA","MD","SD0035","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10742","SSNA","SI","S16020","1","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0"
"U10742","SSNA","LT","T16024","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10742","SSNA","LA","A16028","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1326","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1326","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1326","RALN","CB","038491","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1326","RALN","CB","034000","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8373","RALN","CC","043000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"D8373","RALN","DG","0D0097","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"P9048","RALN","CD","052486","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9048","RALN","DI","0D0164","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6366","RALN","CA","028000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6366","RALN","CA","053000","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4810","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4810","RALN","CB","037492","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4810","RALN","CA","027000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4867","RALN","CB","054000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5931","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5931","RALN","CD","052486","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5931","RALN","CD","050000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5960","RALN","CD","050000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5960","RALN","CB","037493","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6654","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7169","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7169","RALN","CB","0B7A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7323","RALN","FP","0D0103","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U10852","SSNA","MD","SD0035","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10852","SSNA","MD","SD0036","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10852","SSNA","MV","SD0A73","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10852","SSNA","MV","SD0072","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10852","SSNA","LA","A14005","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C7120","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7120","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7120","RALN","CB","032000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"D8349","RALN","DI","0D0164","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"P9109","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1189","RALN","CC","045000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C8266","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3169","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3169","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5165","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5165","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3326","REFR","CD","0D6000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C413","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C413","REFR","FP","0D0485","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10423","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0"
"U10423","SSNA","MD","SD0N33","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"U10423","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10423","SSNA","MD","SD0035","0","1","0","0","0","0","0","0","0","0","21","11","0","0","0","0"
"U10423","SSNA","MD","SD0036","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"U10423","SSNA","DS","SD0A12","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"U10423","SSNA","SI","S16020","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10423","SSNA","LA","A16028","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10423","SSNA","LA","A14005","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AG10561","RALN","CD","052486","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AG10561","RALN","CD","057000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AG10561","RALN","CB","034000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","MD","SD0035","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","DS","SD0A38","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","DT","TD0068","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","SV","S16022","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","LA","A16028","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","SSNA","LA","A14005","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9420","REFR","CB","0B7000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"IP10456","SSNA","SI","S18023","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10456","SSNA","SI","S16020","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8392","EN60","DI","0D00NF","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8392","EN60","LI","0000ND","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E8509","EPNE","AC","046000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C7695","REFR","CD","048000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7695","REFR","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7695","REFR","CB","036000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9119","REFR","CD","0D7000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9119","REFR","CD","051000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9119","REFR","CD","048000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LS11930","LS13","LI","0000ND","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"Q9166","UNIV","PR","0D0173","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q9166","UNIV","PR","0D0169","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"Q9166","UNIV","RI","0D0177","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q9166","UNIV","CB","034000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C288","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"C288","REFR","CC","0PL911","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C493","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C493","REFR","CC","045000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C493","REFR","CC","0PL916","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"LS11935","LS13","LI","0000ND","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"AP9841","SSNA","SV","S18921","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP9841","SSNA","LT","T18027","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP9841","SSNA","LT","T16026","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP9841","SSNA","LA","A16028","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9421","SSNA","MD","SD0E34","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9421","SSNA","MD","SD0035","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9421","SSNA","LA","A16028","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5180","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5180","REFR","CD","051000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5180","REFR","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5736","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5736","REFR","CC","040000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2394","REFR","CD","0D6000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2394","REFR","CB","0B7000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2442","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2442","REFR","CD","048000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"IP10842","SSNA","DG","0D0097","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"D8395","EN60","LI","0000ND","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"N8810","REFR","CD","049000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"N8810","REFR","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"N8810","REFR","CC","042000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"N8810","REFR","CB","030000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7464","REFR","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6455","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6455","REFR","CD","052000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6455","REFR","CD","051000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"C6455","REFR","CD","050000","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"C6455","REFR","CD","048000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6455","REFR","CC","046000","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"C6455","REFR","CC","045000","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"C6455","REFR","CC","042000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"C6455","REFR","CC","040000","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"C6455","REFR","CC","0PL916","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C6455","REFR","CC","0PL909","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C6455","REFR","CC","0PL910","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6455","REFR","CB","032000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"UC10618","REFR","CD","052000","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"UC10618","REFR","CD","051000","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"UC10618","REFR","CD","050000","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"UC10618","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"UC10618","REFR","CC","046000","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"UC10618","REFR","CC","045000","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0"
"UC10618","REFR","CC","042000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"UC10618","REFR","CC","040000","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"UC10618","REFR","CC","0PL916","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"UC10618","REFR","CC","0PL908","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC10618","REFR","CC","0PL909","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"UC10618","REFR","CC","0PL910","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC10618","REFR","CB","032000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"IP10710","SSNA","DA","AD0032","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7350","REFR","CC","097000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3738","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3738","REFR","DI","0D0099","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3738","REFR","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C612","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C612","REFR","CD","051000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"C612","REFR","CD","050000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C612","REFR","CD","048000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C612","REFR","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C612","REFR","CC","043000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C612","REFR","CC","040000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C612","REFR","CC","0PL916","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"C612","REFR","CB","038000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C612","REFR","CB","034000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C612","REFR","CB","032000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C612","REFR","CB","030000","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0"
"CS11038","REFR","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"CS11038","REFR","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7353","REFR","CD","0PL904","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C663","REFR","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C776","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C871","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C871","REFR","CD","052000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C871","REFR","CC","0PL909","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C907","REFR","FP","0D0485","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C907","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C907","REFR","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1204","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1204","REFR","CB","0B7000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1243","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1243","REFR","CD","050000","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"C1243","REFR","CC","043000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1243","REFR","CC","040000","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"C1243","REFR","CC","0PL908","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1243","REFR","CC","0PL910","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"C1243","REFR","CB","0B7000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1243","REFR","CB","030000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1370","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1370","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1416","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1416","REFR","CB","0B8000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C10821","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C10821","REFR","CD","050000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2235","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2235","REFR","CD","051000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2235","REFR","CD","050000","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"C2235","REFR","CC","045000","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"C2235","REFR","CC","0PL916","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2235","REFR","CC","0PL909","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2235","REFR","CC","0PL911","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"N10127","REFR","CD","052000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"N10127","REFR","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"N10127","REFR","CB","0B7000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5632","REFR","CB","0B7000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1622","REFR","CC","0PL909","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C1792","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1792","REFR","CC","0PL910","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2051","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2051","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2302","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2311","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2311","REFR","CD","051000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2311","REFR","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2311","REFR","CB","030000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2494","REFR","CC","0PL910","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"CS10020","REFR","CD","0D6000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"CS10020","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"CS10020","REFR","CC","046000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"CS10020","REFR","CC","042000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"CS10020","REFR","CB","0B7000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2514","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2603","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2641","REFR","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2803","REFR","FP","0D0485","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2803","REFR","CD","052000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2803","REFR","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2803","REFR","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2803","REFR","CC","040000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2803","REFR","CC","0PL916","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2803","REFR","CC","0PL911","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2814","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2879","REFR","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2879","REFR","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2913","REFR","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2913","REFR","CD","051000","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C2913","REFR","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2913","REFR","CD","048000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2913","REFR","CC","045000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2913","REFR","CC","043000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
