"Istituzione","Contratto","Categoria","Qualifica","Causale Assenza","Form Uomini","Form Donne","Form Media Uomini","Form Media Donne"
"C4070","RALN","CB","054000","Z01","0","1","0","1"
"C4076","RALN","FP","0D0103","Z01","0","18","0","0"
"C4076","RALN","CD","0D6A00","Z01","0","10","0","5"
"C4076","RALN","CD","051489","Z01","13","0","3,25","0"
"C4076","RALN","CC","046000","Z01","0","1","0","0,2"
"C4076","RALN","CC","045000","Z01","5","0","2,5","0"
"C4076","RALN","CC","056000","Z01","4","0","4","0"
"C4076","RALN","CB","0B7A00","Z01","3","1","3","0,5"
"C4076","RALN","CB","037492","Z01","0","2","0","0"
"C4076","RALN","CB","034000","Z01","6","0","3","0"
"C4079","RALN","CC","046000","Z01","0","1","0","1"
"C4080","RALN","CD","052486","Z01","0","1","0","0"
"C4080","RALN","CD","057000","Z01","1","0","0,333333333","0"
"C4080","RALN","CC","056000","Z01","0","1","0","0,25"
"C4081","RALN","CD","050000","Z01","0","2","0","2"
"C4081","RALN","CD","057000","Z01","1","0","1","0"
"C4081","RALN","CC","046000","Z01","0","1","0","0,333333333"
"C4081","RALN","CB","036494","Z01","0","1","0","0,5"
"C4082","RALN","CD","052487","Z01","1","1","1","1"
"C4082","RALN","CD","051488","Z01","2","0","0","0"
"C4082","RALN","CD","051489","Z01","0","6","0","0"
"C4082","RALN","CD","050000","Z01","0","2","0","1"
"C4082","RALN","CD","049000","Z01","0","4","0","0"
"C4082","RALN","CC","046000","Z01","0","2","0","0,666666667"
"C4082","RALN","CC","045000","Z01","2","7","0,666666667","1,166666667"
"C4082","RALN","CC","043000","Z01","4","7","2","0"
"C4082","RALN","CC","042000","Z01","3","0","3","0"
"C4082","RALN","CC","056000","Z01","50","14","25","14"
"C4082","RALN","CB","038490","Z01","1","0","1","0"
"C4082","RALN","CB","037492","Z01","1","0","0","0"
"C4082","RALN","CB","036494","Z01","0","1","0","1"
"C4082","RALN","CB","036495","Z01","1","0","1","0"
"C4082","RALN","CB","034000","Z01","1","0","1","0"
"C4089","RALN","CD","051489","Z01","3","0","3","0"
"C4089","RALN","CC","046000","Z01","8","1","8","0,5"
"C4089","RALN","CC","045000","Z01","3","0","1,5","0"
"C4089","RALN","CC","056000","Z01","7","0","2,333333333","0"
"C4089","RALN","CB","0B7A00","Z01","8","1","1,333333333","0,333333333"
"C4089","RALN","CB","055000","Z01","1","0","1","0"
"C4089","RALN","CA","053000","Z01","3","0","0","0"
"C4090","RALN","CD","0D6A00","Z01","1","0","1","0"
"C4090","RALN","CD","057000","Z01","9","0","9","0"
"C4090","RALN","CC","046000","Z01","0","2","0","0,666666667"
"C4090","RALN","CC","042000","Z01","3","0","1,5","0"
"C4090","RALN","CB","037492","Z01","0","1","0","1"
"C4090","RALN","RP","000096","Z01","0","2","0","2"
"C4091","RALN","CD","052486","Z01","1","1","1","0,333333333"
"C4091","RALN","CD","050000","Z01","3","0","0,230769231","0"
"C4091","RALN","CD","049000","Z01","1","3","0,166666667","0,3"
"C4091","RALN","CD","057000","Z01","2","0","2","0"
"C4091","RALN","CC","046000","Z01","0","1","0","0,2"
"C4091","RALN","CC","042000","Z01","0","1","0","0,166666667"
"C4091","RALN","DI","0D0164","Z01","1","0","0,333333333","0"
"C4092","RALN","CD","052486","Z01","1","0","1","0"
"C4092","RALN","CC","042000","Z01","0","1","0","0,5"
"C4092","RALN","CC","056000","Z01","1","0","1","0"
"C4092","RALN","CB","038490","Z01","1","0","1","0"
"C4093","RALN","CD","050000","Z01","0","6","0","6"
"C4093","RALN","CC","046000","Z01","0","1","0","1"
"C4093","RALN","CC","043000","Z01","1","0","1","0"
"C4093","RALN","CC","042000","Z01","0","1","0","1"
"C4093","RALN","CC","056000","Z01","3","0","3","0"
"C4093","RALN","CB","036494","Z01","0","2","0","2"
"C4094","RALN","CD","0D6A00","Z01","0","1","0","1"
"C4094","RALN","CD","050000","Z01","1","2","0,5","2"
"C4094","RALN","CD","049000","Z01","1","9","0,5","1,285714286"
"C4094","RALN","CD","057000","Z01","4","5","1,333333333","0,833333333"
"C4094","RALN","CC","043000","Z01","2","4","0,666666667","4"
"C4094","RALN","CC","042000","Z01","5","1","1,25","0,166666667"
"C4094","RALN","CC","056000","Z01","0","3","0","0,375"
"C4094","RALN","CB","037492","Z01","0","1","0","1"
"C4095","PRBZ","FP","0D0485","Z01","0","8","0","8"
"C4095","PRBZ","CD","000734","Z01","2","0","2","0"
"C4095","PRBZ","CD","000719","Z01","4","2","4","2"
"C4095","PRBZ","CB","000724","Z01","2","0","2","0"
"C4095","PRBZ","CB","000725","Z01","9","0","4,5","0"
"C4095","PRBZ","CB","000726","Z01","9","0","4,5","0"
"C4096","RALN","CD","0D6A00","Z01","18","5","9","5"
"C4096","RALN","CD","057000","Z01","0","2","0","0"
"C4096","RALN","CC","046000","Z01","0","8","0","8"
"C4096","RALN","CC","045000","Z01","0","6","0","0"
"C4096","RALN","CC","056000","Z01","0","4","0","4"
"C4097","RALN","CD","0D6000","Z01","0","2","0","2"
"C4097","RALN","CD","052487","Z01","3","7","3","7"
"C4097","RALN","CD","050000","Z01","0","6","0","6"
"C4097","RALN","CD","049000","Z01","9","0","3","0"
"C4097","RALN","CC","046000","Z01","0","6","0","3"
"C4097","RALN","CC","045000","Z01","2","9","2","4,5"
"C4097","RALN","CC","043000","Z01","0","2","0","0"
"C4097","RALN","CC","042000","Z01","5","0","2,5","0"
"C4097","RALN","CB","0B7A00","Z01","0","2","0","2"
"C4097","RALN","CB","038490","Z01","0","8","0","2,666666667"
"C4097","RALN","CB","037492","Z01","0","2","0","2"
"C4097","RALN","CB","055000","Z01","2","0","2","0"
"C4097","RALN","CA","025000","Z01","2","2","2","2"
"C4099","RALN","CC","056000","Z01","1","0","0","0"
"C4101","RALN","CC","046000","Z01","0","1","0","0,333333333"
"C4102","RALN","CC","043000","Z01","0","5","0","5"
"C4104","RALN","FP","0D0103","Z01","0","9","0","9"
"C4104","RALN","CD","052486","Z01","0","3","0","3"
"C4104","RALN","CD","052487","Z01","0","5","0","5"
"C4104","RALN","CD","051488","Z01","3","0","3","0"
"C4104","RALN","CD","051489","Z01","0","16","0","5,333333333"
"C4104","RALN","CD","058000","Z01","5","0","5","0"
"C4104","RALN","CD","050000","Z01","5","4","5","2"
"C4104","RALN","CD","049000","Z01","3","11","1,5","11"
"C4104","RALN","CD","057000","Z01","9","14","4,5","7"
"C4104","RALN","CC","046000","Z01","0","6","0","2"
"C4104","RALN","CC","045000","Z01","4","17","2","2,125"
"C4104","RALN","CC","043000","Z01","4","4","1","2"
"C4104","RALN","CC","042000","Z01","7","16","2,333333333","2,666666667"
"C4104","RALN","CC","056000","Z01","7","14","1,166666667","2,8"
"C4104","RALN","CB","038490","Z01","2","5","2","1,666666667"
"C4104","RALN","CB","037492","Z01","0","1","0","1"
"C4104","RALN","CB","036494","Z01","4","0","2","0"
"C4104","RALN","CB","036495","Z01","1","1","1","0,333333333"
"C4104","RALN","CB","055000","Z01","3","21","1,5","2,1"
"C4104","RALN","CB","034000","Z01","0","1","0","0,5"
"C4104","RALN","DI","0D0164","Z01","7","0","7","0"
"C4105","REFR","FP","0D0103","Z01","0","2","0","2"
"C4105","REFR","CD","051000","Z01","0","5","0","5"
"C4105","REFR","CD","050000","Z01","2","5","2","5"
"C4105","REFR","CD","048000","Z01","0","5","0","5"
"C4105","REFR","CC","045000","Z01","0","2","0","1"
"C4105","REFR","CC","040000","Z01","1","0","1","0"
"C4105","REFR","CC","0PL908","Z01","0","4","0","4"
"C4105","REFR","CB","030000","Z01","1","0","1","0"
"C4106","RALN","CC","046000","Z01","3","1","1,5","0,333333333"
"C4106","RALN","CB","032000","Z01","0","2","0","0,5"
"C4108","RALN","CD","0D6A00","Z01","8","0","8","0"
"C4108","RALN","CC","046000","Z01","0","3","0","0,1875"
"C4108","RALN","CC","042000","Z01","3","0","0,3","0"
"C4109","RALN","CD","057000","Z01","0","1","0","1"
"C4111","RALN","CD","0D6A00","Z01","7","0","7","0"
"C4111","RALN","CD","052487","Z01","0","1","0","0,333333333"
"C4111","RALN","CD","051489","Z01","0","1","0","1"
"C4111","RALN","CD","058000","Z01","4","0","1","0"
"C4111","RALN","CD","050000","Z01","0","2","0","1"
"C4111","RALN","CD","057000","Z01","0","14","0","1,166666667"
"C4111","RALN","CC","046000","Z01","1","0","0,2","0"
"C4111","RALN","CC","056000","Z01","2","7","0,153846154","0,269230769"
"C4111","RALN","CB","0B7A00","Z01","0","1","0","0,142857143"
"C4111","RALN","CB","037493","Z01","0","1","0","0,111111111"
"C4111","RALN","CB","036495","Z01","0","2","0","0,222222222"
"C4111","RALN","DI","0D0164","Z01","1","0","0,333333333","0"
"C4111","RALN","DI","0D0165","Z01","3","0","3","0"
"C4112","PRBZ","FP","0D0485","Z01","12","0","12","0"
"C4112","PRBZ","CC","000721","Z01","2","9","2","2,25"
"C4112","PRBZ","CC","000722","Z01","0","1","0","0"
"C4112","PRBZ","CB","000723","Z01","1","6","0,5","2"
"C4112","PRBZ","CB","000725","Z01","2","0","1","0"
"C4113","RALN","CD","0D6A00","Z01","0","18","0","18"
"C4113","RALN","CD","0D6000","Z01","1","3","1","1,5"
"C4113","RALN","CD","058000","Z01","0","18","0","18"
"C4113","RALN","CC","046000","Z01","1","7","1","2,333333333"
"C4113","RALN","CB","0B7A00","Z01","5","3","2,5","3"
"C4113","RALN","CB","055000","Z01","4","0","4","0"
"C4115","RALN","CD","0D6A00","Z01","0","1","0","1"
"C4115","RALN","CD","051489","Z01","1","0","1","0"
"C4115","RALN","CD","058000","Z01","0","1","0","0,5"
"C4115","RALN","CD","057000","Z01","0","3","0","1"
"C4115","RALN","CC","046000","Z01","0","1","0","0,5"
"C4115","RALN","CC","045000","Z01","0","1","0","0,333333333"
"C4115","RALN","CC","043000","Z01","0","1","0","0,5"
"C4115","RALN","CC","056000","Z01","0","1","0","0,25"
"C4115","RALN","CB","0B7A00","Z01","0","1","0","1"
"C4121","RALN","CD","050000","Z01","0","6","0","3"
"C4124","RALN","CD","0D6A00","Z01","0","3","0","0,75"
"C4124","RALN","CD","052487","Z01","2","0","0,666666667","0"
"C4124","RALN","CD","051489","Z01","0","11","0","2,75"
"C4124","RALN","CD","049000","Z01","0","1","0","0,25"
"C4124","RALN","DI","0D0164","Z01","2","0","1","0"
"C4125","RALN","CD","0D6000","Z01","4","0","4","0"
"C4125","RALN","CD","052486","Z01","2","0","2","0"
"C4125","RALN","CD","052487","Z01","4","21","4","5,25"
"C4125","RALN","CD","058000","Z01","4","0","4","0"
"C4125","RALN","CD","057000","Z01","35","62","3,181818182","4,428571429"
"C4125","RALN","CC","046000","Z01","10","34","2,5","3,090909091"
"C4125","RALN","CC","042000","Z01","8","0","4","0"
"C4125","RALN","CC","056000","Z01","18","36","2,571428571","4"
"C4125","RALN","CB","055000","Z01","3","3","0","0"
"C4125","RALN","CB","032000","Z01","2","0","2","0"
"C4125","RALN","CB","054000","Z01","2","0","2","0"
"C4125","RALN","CA","027000","Z01","2","0","2","0"
"C4130","RALN","FP","0D0102","Z01","1","0","1","0"
"C4130","RALN","CD","0D6A00","Z01","6","35","3","11,666666667"
"C4130","RALN","CD","052487","Z01","0","7","0","7"
"C4130","RALN","CD","051489","Z01","17","24","5,666666667","6"
"C4130","RALN","CD","050000","Z01","2","0","2","0"
"C4130","RALN","CD","049000","Z01","26","15","6,5","5"
"C4130","RALN","CC","046000","Z01","0","14","0","2,8"
"C4130","RALN","CC","045000","Z01","0","48","0","4,363636364"
"C4130","RALN","CC","043000","Z01","0","4","0","0"
"C4130","RALN","CC","042000","Z01","9","28","4,5","4"
"C4130","RALN","CC","056000","Z01","2","21","2","3"
"C4130","RALN","CB","038490","Z01","4","3","4","3"
"C4130","RALN","CB","037493","Z01","0","1","0","0"
"C4130","RALN","CB","036494","Z01","9","0","3","0"
"C4130","RALN","CB","032000","Z01","11","4","3,666666667","2"
"C4130","RALN","CB","054000","Z01","0","2","0","2"
"C4131","PRBZ","FP","0D0485","Z01","0","1","0","1"
"C4131","PRBZ","CC","000721","Z01","15","0","7,5","0"
"C4131","PRBZ","CB","000723","Z01","0","1","0","1"
"C4131","PRBZ","CB","000725","Z01","1","0","1","0"
"C4133","RALN","CD","057000","Z01","0","12","0","6"
"C4135","RALN","CD","052487","Z01","4","0","0,8","0"
"C4135","RALN","CC","056000","Z01","5","3","0,166666667","0,107142857"
"C4135","RALN","DI","0D0164","Z01","10","2","3,333333333","1"
"C4136","RALN","FP","0D0103","Z01","0","9","0","9"
"C4136","RALN","CD","052487","Z01","3","0","3","0"
"C4136","RALN","CD","051488","Z01","4","0","4","0"
"C4136","RALN","CD","051489","Z01","6","0","3","0"
"C4136","RALN","CD","058000","Z01","0","1","0","0"
"C4136","RALN","CD","050000","Z01","0","2","0","0"
"C4136","RALN","CD","049000","Z01","0","3","0","3"
"C4136","RALN","CD","057000","Z01","5","0","5","0"
"C4136","RALN","CC","046000","Z01","2","3","2","1,5"
"C4136","RALN","CC","045000","Z01","3","6","3","1,5"
"C4136","RALN","CC","043000","Z01","2","2","2","1"
"C4136","RALN","CC","042000","Z01","4","0","4","0"
"C4136","RALN","CC","056000","Z01","6","27","2","6,75"
"C4136","RALN","CB","0B7A00","Z01","0","3","0","3"
"C4136","RALN","CB","038490","Z01","0","5","0","0"
"C4136","RALN","CB","037492","Z01","0","1","0","1"
"C4136","RALN","CB","037493","Z01","0","2","0","0"
"C4136","RALN","CB","036495","Z01","0","2","0","1"
"C4136","RALN","CB","055000","Z01","0","5","0","1,666666667"
"C4136","RALN","CB","034000","Z01","3","0","3","0"
"C4138","RALN","FP","0D0103","Z01","0","14","0","14"
"C4138","RALN","CD","051488","Z01","0","3","0","1,5"
"C4138","RALN","CD","058000","Z01","1","0","0,5","0"
"C4138","RALN","CD","050000","Z01","1","0","0,5","0"
"C4138","RALN","CD","049000","Z01","0","1","0","1"
"C4138","RALN","CD","057000","Z01","4","5","2","1"
"C4138","RALN","CC","045000","Z01","0","1","0","1"
"C4138","RALN","CC","042000","Z01","1","0","0,142857143","0"
"C4138","RALN","CC","056000","Z01","0","5","0","1"
"C4138","RALN","CB","036494","Z01","0","1","0","0,333333333"
"C4138","RALN","CB","055000","Z01","1","0","0,5","0"
"C4138","RALN","CA","025000","Z01","0","1","0","0,083333333"
"C1543","RALN","CD","051489","Z01","5","6","5","2"
"C1543","RALN","CD","058000","Z01","0","11","0","11"
"C1543","RALN","CD","049000","Z01","0","1","0","1"
"C1543","RALN","CD","057000","Z01","1","0","1","0"
"C1543","RALN","CC","046000","Z01","0","2","0","0,666666667"
"C1543","RALN","CC","045000","Z01","0","3","0","3"
"C1543","RALN","CC","042000","Z01","0","9","0","1,8"
"C1543","RALN","CC","056000","Z01","0","1","0","0,333333333"
"C1543","RALN","CB","038490","Z01","1","0","1","0"
"C1543","RALN","CB","037492","Z01","1","0","1","0"
"C1543","RALN","CB","055000","Z01","1","0","0,5","0"
"C1543","RALN","CB","054000","Z01","2","0","0,666666667","0"
"C4147","RALN","CC","056000","Z01","0","1","0","0,5"
"C4147","RALN","CB","034000","Z01","0","2","0","0"
"C4147","RALN","DF","0D0095","Z01","1","0","1","0"
"C4148","RALN","CC","045000","Z01","0","3","0","3"
"C4155","RALN","CD","0D6000","Z01","0","1","0","1"
"C4155","RALN","CD","051489","Z01","0","6","0","6"
"C4155","RALN","CD","050000","Z01","1","0","1","0"
"C4155","RALN","CD","049000","Z01","0","1","0","1"
"C4155","RALN","CD","057000","Z01","0","2","0","2"
"C4155","RALN","CC","043000","Z01","0","2","0","0,666666667"
"C4155","RALN","CC","056000","Z01","0","1","0","1"
"C4155","RALN","CB","034000","Z01","1","0","0,5","0"
"C4158","RALN","CD","051489","Z01","0","1","0","1"
"C4158","RALN","CD","050000","Z01","0","18","0","0"
"C4158","RALN","CD","049000","Z01","5","14","5","7"
"C4158","RALN","CD","057000","Z01","0","15","0","5"
"C4158","RALN","CC","046000","Z01","3","6","3","3"
"C4158","RALN","CC","045000","Z01","4","0","2","0"
"C4158","RALN","CC","043000","Z01","0","5","0","5"
"C4158","RALN","CC","042000","Z01","0","13","0","6,5"
"C4158","RALN","CC","056000","Z01","4","5","4","2,5"
"C4158","RALN","CB","036494","Z01","0","3","0","1,5"
"C4158","RALN","CB","055000","Z01","0","2","0","1"
"C4158","RALN","CB","054000","Z01","0","1","0","1"
"C4161","RALN","CD","051489","Z01","3","9","3","9"
"C4161","RALN","CC","043000","Z01","3","0","1","0"
"C4162","RALN","CD","051489","Z01","0","5","0","5"
"C4162","RALN","CD","050000","Z01","0","3","0","3"
"C4162","RALN","CD","057000","Z01","0","2","0","2"
"C4164","RALN","CD","051489","Z01","1","0","1","0"
"C4164","RALN","CD","050000","Z01","3","0","3","0"
"C4164","RALN","CD","057000","Z01","0","4","0","0"
"C4164","RALN","CC","046000","Z01","4","0","4","0"
"C4164","RALN","CC","045000","Z01","0","8","0","8"
"C4164","RALN","CC","042000","Z01","0","1","0","1"
"C4164","RALN","CC","056000","Z01","0","5","0","5"
"C4164","RALN","CB","038490","Z01","8","0","2","0"
"C4164","RALN","CB","037493","Z01","0","1","0","0"
"C4167","RALN","CD","0D6A00","Z01","0","3","0","0,25"
"C4167","RALN","CD","052487","Z01","7","1","0,538461538","0,035714286"
"C4167","RALN","CD","051488","Z01","0","5","0","0,625"
"C4167","RALN","CD","051489","Z01","4","1","1","0,5"
"C4167","RALN","CD","058000","Z01","2","0","0,285714286","0"
"C4167","RALN","CD","050000","Z01","1","4","1","1,333333333"
"C4167","RALN","CD","057000","Z01","0","7","0","0,7"
"C4167","RALN","CC","046000","Z01","19","1","0,38","0,038461538"
"C4167","RALN","CC","045000","Z01","9","12","0,818181818","0,444444444"
"C4167","RALN","CC","043000","Z01","0","2","0","0,666666667"
"C4167","RALN","CC","056000","Z01","4","2","0,363636364","0,046511628"
"C4167","RALN","CB","055000","Z01","0","1","0","0,055555556"
"C4173","RALN","FP","0D0103","Z01","2","0","2","0"
"C4173","RALN","CD","050000","Z01","0","3","0","3"
"C4173","RALN","CC","045000","Z01","3","0","0","0"
"C4173","RALN","CC","043000","Z01","2","2","2","2"
"C4173","RALN","CC","042000","Z01","0","2","0","2"
"C4173","RALN","CC","056000","Z01","3","2","3","2"
"C4173","RALN","CB","0B7A00","Z01","2","0","2","0"
"C4173","RALN","CB","038490","Z01","5","6","1,666666667","1,5"
"C4173","RALN","CB","037492","Z01","0","5","0","5"
"C4173","RALN","CB","036495","Z01","5","2","1,666666667","2"
"C4173","RALN","CB","055000","Z01","3","2","1,5","2"
"C4173","RALN","CB","034000","Z01","3","0","1,5","0"
"C4173","RALN","CB","054000","Z01","2","0","1","0"
"C4168","RALN","CD","051489","Z01","0","6","0","3"
"C4168","RALN","CD","057000","Z01","0","4","0","1,333333333"
"C4168","RALN","CC","046000","Z01","2","0","2","0"
"C4168","RALN","CC","045000","Z01","0","1","0","1"
"C4168","RALN","CC","043000","Z01","0","2","0","2"
"C4168","RALN","CC","056000","Z01","3","7","1","2,333333333"
"C4171","RALN","FP","0D0102","Z01","0","1","0","1"
"C4171","RALN","CD","0D6A00","Z01","0","1","0","1"
"C4171","RALN","CD","052486","Z01","6","0","3","0"
"C4171","RALN","CD","052487","Z01","1","0","1","0"
"C4171","RALN","CD","051489","Z01","13","8","3,25","2,666666667"
"C4171","RALN","CD","050000","Z01","0","3","0","3"
"C4171","RALN","CD","049000","Z01","2","0","1","0"
"C4171","RALN","CD","057000","Z01","0","8","0","8"
"C4171","RALN","CC","046000","Z01","0","1","0","0,25"
"C4171","RALN","CC","043000","Z01","16","16","1,230769231","1,6"
"C4171","RALN","CC","042000","Z01","0","2","0","2"
"C4171","RALN","CC","056000","Z01","14","5","1,555555556","0,714285714"
"C4171","RALN","CB","0B7A00","Z01","1","0","0,2","0"
"C4171","RALN","CB","034000","Z01","1","9","0,142857143","9"
"C4171","RALN","CB","054000","Z01","11","0","1,1","0"
"C4171","RALN","DI","0D0164","Z01","0","1","0","1"
"C4171","RALN","DI","0D0165","Z01","1","0","1","0"
"C4176","RALN","CC","045000","Z01","0","4","0","4"
"C4176","RALN","CC","042000","Z01","0","3","0","1,5"
"C4176","RALN","CC","056000","Z01","1","0","0","0"
"C4176","RALN","CB","0B7A00","Z01","0","1","0","0,5"
"C4176","RALN","CB","038490","Z01","0","1","0","0"
"C4176","RALN","CB","034000","Z01","2","0","0","0"
"C4176","RALN","CB","054000","Z01","4","0","4","0"
"C4177","RALN","SP","0D0I95","Z01","5","0","5","0"
"C4177","RALN","CD","0D6A00","Z01","15","0","5","0"
"C4177","RALN","CD","052486","Z01","5","10","5","10"
"C4177","RALN","CD","052487","Z01","10","23","10","23"
"C4177","RALN","CD","051489","Z01","14","25","4,666666667","8,333333333"
"C4177","RALN","CD","050000","Z01","0","19","0","6,333333333"
"C4177","RALN","CD","049000","Z01","8","5","8","5"
"C4177","RALN","CD","057000","Z01","20","12","10","6"
"C4177","RALN","CC","046000","Z01","20","64","6,666666667","6,4"
"C4177","RALN","CC","045000","Z01","40","75","8","6,818181818"
"C4177","RALN","CC","043000","Z01","10","29","5","4,833333333"
"C4177","RALN","CC","042000","Z01","6","22","6","7,333333333"
"C4177","RALN","CC","056000","Z01","31","37","10,333333333","5,285714286"
"C4177","RALN","CB","0B7A00","Z01","22","15","2,75","5"
"C4177","RALN","CB","038490","Z01","26","0","4,333333333","0"
"C4177","RALN","CB","038491","Z01","37","0","4,625","0"
"C4177","RALN","CB","037493","Z01","7","20","2,333333333","4"
"C4177","RALN","CB","036495","Z01","0","6","0","3"
"C4177","RALN","CB","034000","Z01","5","0","0","0"
"C4177","RALN","CB","054000","Z01","7","0","7","0"
"C4177","RALN","DI","0D0164","Z01","10","8","10","4"
"C4177","RALN","DI","0D0165","Z01","0","7","0","7"
"C4187","RALN","CD","0D6A00","Z01","3","0","0","0"
"C4187","RALN","CD","052486","Z01","3","0","3","0"
"C4187","RALN","CD","051489","Z01","5","6","2,5","2"
"C4187","RALN","CD","058000","Z01","0","1","0","1"
"C4187","RALN","CD","050000","Z01","0","3","0","3"
"C4187","RALN","CD","049000","Z01","1","1","0","1"
"C4187","RALN","CD","057000","Z01","2","3","2","1,5"
"C4187","RALN","CC","046000","Z01","4","3","0,8","0,75"
"C4187","RALN","CC","045000","Z01","3","1","1","1"
"C4187","RALN","CC","043000","Z01","0","1","0","0"
"C4187","RALN","CC","042000","Z01","5","3","1","0,75"
"C4187","RALN","CC","056000","Z01","0","1","0","0"
"C4187","RALN","CB","0B7A00","Z01","1","1","1","1"
"C4187","RALN","CB","038490","Z01","1","2","0,166666667","0,666666667"
"C4190","RALN","FP","0D0103","Z01","0","20","0","20"
"C4190","RALN","CD","0D6A00","Z01","2","0","2","0"
"C4190","RALN","CD","051488","Z01","4","0","4","0"
"C4190","RALN","CD","051489","Z01","2","0","2","0"
"C4190","RALN","CD","058000","Z01","3","2","3","2"
"C4190","RALN","CD","050000","Z01","0","9","0","4,5"
"C4190","RALN","CD","057000","Z01","2","6","0,5","1,5"
"C4190","RALN","CC","046000","Z01","1","1","0,333333333","0,5"
"C4190","RALN","CC","056000","Z01","2","6","0,25","1,2"
"C4190","RALN","CB","055000","Z01","3","1","1","1"
"C4190","RALN","CB","054000","Z01","1","0","0,5","0"
"C4193","RALN","CB","0B7A00","Z01","9","0","3","0"
"C4195","RALN","CD","0D6A00","Z01","2","0","2","0"
"C4195","RALN","CD","052487","Z01","0","1","0","0,5"
"C4195","RALN","CD","050000","Z01","0","2","0","2"
"C4195","RALN","CD","049000","Z01","0","6","0","2"
"C4195","RALN","CD","057000","Z01","0","1","0","1"
"C4195","RALN","CC","046000","Z01","0","1","0","0,125"
"C4195","RALN","CC","056000","Z01","0","3","0","0,75"
"C4200","PRTN","CC","0CE000","Z01","1","9","1","4,5"
"C4200","PRTN","CC","056000","Z01","1","0","0","0"
"C4200","PRTN","CB","0BE000","Z01","0","1","0","0"
"C4200","PRTN","CB","054000","Z01","0","2","0","0"
"C4201","RALN","CC","045000","Z01","0","1","0","1"
"C4201","RALN","CC","043000","Z01","0","1","0","1"
"C4201","RALN","CC","042000","Z01","0","1","0","0,5"
"C4201","RALN","CB","034000","Z01","1","0","1","0"
"C4203","RALN","CD","058000","Z01","2","0","2","0"
"C4203","RALN","CD","050000","Z01","0","2","0","2"
"C4203","RALN","CC","043000","Z01","2","0","2","0"
"C4203","RALN","CC","042000","Z01","0","1","0","0"
"C4203","RALN","CB","037493","Z01","6","0","6","0"
"C4204","RALN","FP","0D0103","Z01","3","0","3","0"
"C4204","RALN","CD","0D6A00","Z01","6","0","6","0"
"C4204","RALN","CD","052486","Z01","10","8","5","2,666666667"
"C4204","RALN","CD","052487","Z01","0","5","0","5"
"C4204","RALN","CD","051488","Z01","3","0","3","0"
"C4204","RALN","CD","051489","Z01","8","5","8","5"
"C4204","RALN","CD","058000","Z01","3","0","3","0"
"C4204","RALN","CD","050000","Z01","10","5","3,333333333","1,666666667"
"C4204","RALN","CD","049000","Z01","0","6","0","3"
"C4204","RALN","CD","057000","Z01","2","14","2","4,666666667"
"C4204","RALN","CC","046000","Z01","2","9","0,666666667","1"
"C4204","RALN","CC","045000","Z01","0","5","0","1"
"C4204","RALN","CC","043000","Z01","1","2","0,142857143","0,222222222"
"C4204","RALN","CC","042000","Z01","0","1","0","0,333333333"
"C4204","RALN","CB","0B7A00","Z01","4","3","1,333333333","0,3"
"C4204","RALN","CB","038490","Z01","2","1","2","0,25"
"C4204","RALN","CB","037493","Z01","1","0","1","0"
"C4204","RALN","CB","054000","Z01","1","0","1","0"
"C4204","RALN","CA","053000","Z01","1","0","0","0"
"C4204","RALN","DI","0D0164","Z01","14","0","7","0"
"C4204","RALN","DI","0D0165","Z01","0","7","0","7"
"C4204","RALN","DF","0D0098","Z01","0","5","0","5"
"C4205","RALN","CD","052486","Z01","3","2","3","2"
"C4205","RALN","CD","051489","Z01","0","5","0","5"
"C4205","RALN","CD","058000","Z01","2","0","2","0"
"C4205","RALN","CD","057000","Z01","0","19","0","6,333333333"
"C4205","RALN","CC","046000","Z01","0","4","0","4"
"C4205","RALN","CC","045000","Z01","0","4","0","1,333333333"
"C4205","RALN","CC","043000","Z01","3","9","1","3"
"C4205","RALN","CC","042000","Z01","0","4","0","1,333333333"
"C4205","RALN","CC","056000","Z01","1","4","1","2"
"C4205","RALN","CB","037492","Z01","1","0","0,333333333","0"
"C4206","REFR","CD","052000","Z01","0","15","0","15"
"C4206","REFR","CC","043000","Z01","4","0","4","0"
"C4206","REFR","CC","042000","Z01","0","1","0","1"
"C4206","REFR","CC","040000","Z01","0","1","0","1"
"C4206","REFR","CB","0B7000","Z01","1","0","1","0"
"C4206","REFR","CB","037000","Z01","1","0","1","0"
"C4206","REFR","CB","032000","Z01","0","6","0","6"
"C4207","RALN","FP","0D0103","Z01","0","1","0","1"
"C4207","RALN","CD","0D6A00","Z01","1","0","1","0"
"C4207","RALN","CD","051488","Z01","0","1","0","1"
"C4207","RALN","CD","051489","Z01","0","2","0","2"
"C4207","RALN","CD","058000","Z01","0","2","0","2"
"C4207","RALN","CD","050000","Z01","2","0","1","0"
"C4207","RALN","CD","049000","Z01","0","2","0","1"
"C4207","RALN","CD","057000","Z01","3","3","3","3"
"C4207","RALN","CC","046000","Z01","0","3","0","1"
"C4207","RALN","CC","045000","Z01","1","3","0","3"
"C4207","RALN","CC","043000","Z01","3","20","3","4"
"C4207","RALN","CC","042000","Z01","2","0","2","0"
"C4207","RALN","CC","056000","Z01","2","3","2","1,5"
"C4207","RALN","CB","037492","Z01","0","4","0","1,333333333"
"C4207","RALN","CB","036494","Z01","0","1","0","1"
"C4207","RALN","CB","036495","Z01","0","2","0","2"
