"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C5188","RALN","CB","18058","34","1519","454","600","451"
"C5191","RALN","CB","18396","123","1541","966","609","3706"
"C5193","RALN","CB","19878","0","1674","1636","621","5855"
"C5194","RALN","CB","17815","140","1507","268","540","712"
"C5197","RALN","CB","19878","4","1671","0","621","4738"
"C5201","RALN","CB","18941","5","1595","286","608","1059"
"C5202","RALN","CB","17244","0","1437","0","472","0"
"C5203","RALN","CB","15719","325","1343","382","468","2935"
"C5205","RALN","CB","19054","556","1634","0","0","0"
"C5206","RALN","CB","18586","283","1593","598","611","295"
"C5208","RALN","CB","18361","59","1547","292","600","1431"
"C5209","RALN","CB","18078","0","1521","46","578","380"
"C5210","RALN","CB","19186","407","1603","312","611","229"
"C5211","RALN","CB","18560","216","1559","0","464","360"
"C5213","RALN","CB","17245","0","1448","188","601","0"
"C5214","RALN","CB","18670","0","1556","646","624","316"
"C5215","RALN","CB","17984","101","1516","406","607","1091"
"C5216","RALN","CB","18281","69","1546","395","606","644"
"C5217","RALN","CB","18835","31","1585","356","606","1311"
"C5221","RALN","CB","18383","299","1532","169","621","251"
"C5222","RALN","CB","18571","275","1582","960","644","1742"
"C5223","RALN","CB","18619","296","1588","0","612","964"
"C5224","RALN","CB","18779","879","1613","243","621","22"
"C5226","RALN","CB","18457","174","1565","165","596","780"
"C5227","RALN","CB","19144","0","1592","1418","627","956"
"C5230","RALN","CB","19304","0","1622","0","605","2584"
"C5231","RALN","CB","18642","194","1581","335","612","1808"
"C5233","RALN","CB","19599","185","1541","436","606","219"
"C5234","RALN","CB","18669","144","1570","33","612","2728"
"C5235","RALN","CB","19522","99","1650","152","618","2037"
"C5236","RALN","CB","20027","138","1685","0","8219","55"
"C5239","RALN","CB","18364","189","1558","0","610","2490"
"C5240","RALN","CB","18497","0","1553","0","611","425"
"C5241","RALN","CB","18210","27","1535","462","608","1605"
"C5242","RALN","CB","18428","0","1068","848","609","2557"
"C5243","RALN","CB","17384","74","633","0","122","64"
"C5244","RALN","CB","18230","619","1578","364","620","0"
"C5245","RALN","CB","19108","0","1607","20","611","413"
"C5246","RALN","CB","19188","0","1601","0","614","419"
"C5247","RALN","CB","19878","60","1673","2381","621","360"
"C5250","RALN","CB","18653","354","1589","0","617","1154"
"C5249","RALN","CB","17662","131","1469","189","594","1771"
"C8270","RALN","CB","17632","166","1483","0","629","1307"
"C5248","RALN","CB","18567","148","1552","431","460","1272"
"C5251","RALN","CB","19092","326","1618","532","471","1269"
"C5252","RALN","CB","18357","86","1530","890","621","2817"
"C5253","RALN","CB","18273","178","1550","260","595","76"
"C5254","RALN","CB","17248","0","1448","1185","601","1322"
"C5255","RALN","CB","18014","434","1549","0","602","420"
"C5257","RALN","CB","18497","0","1553","0","611","1325"
"C5259","RALN","CB","18125","201","1540","419","604","1361"
"C5260","RALN","CB","18323","0","1538","428","599","2058"
"C5261","RALN","CB","18230","0","1519","1294","472","3740"
"C5263","RALN","CB","18166","221","1545","443","597","1093"
"C5266","RALN","CB","18821","660","1638","25","614","816"
"C5265","RALN","CB","18763","122","1585","0","613","1233"
"C5267","RALN","CB","18490","71","1563","314","606","2177"
"C5268","RALN","CB","17397","0","1700","0","701","2952"
"C5269","RALN","CB","18977","101","1605","843","603","2239"
"C5271","RALN","CB","18809","0","1567","227","619","4617"
"C5272","RALN","CB","17426","0","1462","191","602","877"
"C5273","RALN","CB","19878","316","1698","695","613","273"
"C5274","RALN","CB","17681","211","1491","0","609","1831"
"C5275","RALN","CB","18283","49","1533","498","598","702"
"C5276","RALN","CB","17948","88","1516","827","597","782"
"C5277","RALN","CB","18573","175","1576","389","608","1773"
"C5278","RALN","CB","18230","0","1531","214","601","3434"
"C5280","RALN","CB","18566","30","1560","142","607","1909"
"C5282","RALN","CB","18497","363","1572","0","472","1530"
"C5283","RALN","CB","19236","0","1617","635","607","1296"
"C5286","RALN","CB","19277","0","1620","288","592","482"
"C5287","RALN","CB","18653","0","1569","34","612","2919"
"C5289","RALN","CB","18889","110","1597","586","602","1604"
"C5290","RALN","CB","19188","0","1616","233","613","418"
"C5291","RALN","CB","18876","138","1598","1660","613","4983"
"C5292","RALN","CB","17692","1594","1618","403","597","2040"
"C5293","RALN","CB","19144","0","1608","0","615","4735"
"C5296","RALN","CB","18497","0","1553","0","611","425"
"C5298","RALN","CB","18027","48","1518","120","607","2964"
"C5302","RALN","CB","19146","198","1621","212","615","1347"
"C5303","RALN","CB","17915","91","1522","419","598","1070"
"C5299","RALN","CB","18789","166","1594","0","612","215"
"C5300","RALN","CB","18230","0","1531","0","609","485"
"C5304","RALN","CB","19436","187","1640","1043","588","0"
"C5305","RALN","CB","18687","28","1495","707","602","0"
"C5306","RALN","CB","18687","154","1584","439","611","1174"
"C5307","RALN","CB","18230","0","1531","128","605","313"
"C5309","RALN","CB","17293","705","1496","0","506","1300"
"C5310","RALN","CB","17245","0","1448","0","601","1417"
"C5311","RALN","CB","19144","50","1616","765","616","1092"
"C5312","RALN","CB","18606","418","1597","909","611","425"
"C5315","RALN","CB","18183","153","1542","480","601","711"
"C5316","RALN","CB","19618","13","1652","499","610","681"
"C5318","RALN","CB","18957","176","1609","576","608","740"
"C5322","RALN","CB","19144","181","1622","0","628","2418"
"C5323","RALN","CB","18497","512","1596","652","611","587"
"C5325","RALN","CB","17245","193","1464","338","597","3963"
"C1803","RALN","CB","18522","113","1563","246","594","1942"
"C5327","RALN","CB","18363","312","1567","562","601","2128"
"C5330","RALN","CB","18835","0","1582","635","613","1506"
"C5332","RALN","CB","18230","0","1531","0","609","809"
"C5333","RALN","CB","18230","229","1554","418","603","410"
"C5335","RALN","CB","19188","311","1642","0","606","814"
"C5336","RALN","CB","18725","91","1568","260","599","1073"
"C5337","RALN","CB","18614","101","1570","539","603","1504"
"C5338","RALN","CB","19880","383","1711","0","616","2346"
"C5339","RALN","CB","19205","155","1627","243","607","693"
"C5340","RALN","CB","18131","246","1548","550","594","527"
"C5341","RALN","CB","17738","141","1501","0","595","2541"
"C5342","RALN","CB","18230","0","1526","0","602","2243"
"C5343","RALN","CB","18408","0","1549","0","610","507"
"C5344","RALN","CB","18535","79","1563","563","605","1412"
"C5345","RALN","CB","18582","88","1565","193","882","194"
"C5346","RALN","CB","18390","141","1556","131","601","798"
"C5347","RALN","CB","19043","117","1611","964","603","2305"
"C5348","RALN","CB","19289","112","1614","410","614","834"
"C5349","RALN","CB","17788","1080","1584","453","597","564"
"C5351","RALN","CB","18562","873","1606","768","611","213"
"C5350","RALN","CB","18656","138","1580","1239","612","226"
"C5353","RALN","CB","18539","196","1573","0","611","1778"
"C5355","RALN","CB","18064","294","1566","0","510","433"
"C5357","RALN","CB","18630","699","1629","0","696","0"
"C5358","RALN","CB","18716","61","1580","315","605","1340"
"C5359","RALN","CB","18497","0","1553","0","610","1360"
"C5360","RALN","CB","18364","0","1542","0","607","390"
"C5361","RALN","CB","19361","324","1759","702","612","2625"
"C5363","RALN","CB","18329","420","1527","304","476","442"
"C5364","RALN","CB","19879","290","1681","829","631","2031"
"C5365","RALN","CB","18230","767","1583","1302","472","2623"
"C5366","RALN","CB","18821","814","1648","839","604","1483"
"C5368","RALN","CB","18442","438","1578","0","471","1157"
"C5367","RALN","CB","18230","0","1531","0","609","751"
"C5369","RALN","CB","19878","205","1702","1017","616","2037"
"C5370","RALN","CB","19511","0","1638","1848","619","2063"
"C5371","RALN","CB","19269","0","1609","690","616","1477"
"C5373","RALN","CB","19084","418","1633","0","0","0"
"C8282","RALN","CB","19258","236","1638","1292","1497","1764"
"C5375","RALN","CB","18015","0","1515","189","302","1171"
"C5376","RALN","CB","18230","0","1531","170","606","65"
"C5377","RALN","CB","17531","0","1472","0","604","65"
"C5378","RALN","CB","19878","0","1673","0","621","0"
"C5379","RALN","CB","19188","367","1642","1276","610","3578"
"C5380","RALN","CB","18230","0","1526","237","543","63"
"C5381","RALN","CB","18895","84","1594","463","606","1310"
"C5382","RALN","CB","18497","0","1558","269","611","55"
"C5386","RALN","CB","18356","177","1544","506","601","1006"
"C5388","RALN","CB","19879","0","1676","409","620","116"
"C5389","RALN","CB","18809","396","1612","693","613","2042"
"C5395","RALN","CB","18815","256","1601","279","610","2216"
"C5392","RALN","CB","18687","225","1590","225","613","28"
"C5393","RALN","CB","19403","249","162","29","607","115"
"C5391","RALN","CB","18051","200","1532","329","601","447"
"C5396","RALN","CB","19285","0","1619","1213","608","860"
"C5397","RALN","CB","19144","0","1659","612","613","4377"
"C5398","RALN","CB","19187","144","1624","889","614","1384"
"C5400","RALN","CB","17766","174","1506","250","605","2473"
"C5401","RALN","CB","19089","159","1574","209","621","927"
"C5402","RALN","CB","19144","0","1612","0","616","703"
"C5403","RALN","CB","18129","65","1528","962","608","192"
"C5405","RALN","CB","18491","110","1539","132","597","973"
"C5406","RALN","CB","17611","0","1478","143","603","284"
"C5407","RALN","CB","19230","0","1574","1310","607","3155"
"C5408","RALN","CB","18809","0","1568","0","625","4410"
"C5409","RALN","CB","18856","97","1589","1046","610","508"
"C5411","RALN","CB","18581","273","1584","741","601","1019"
"C2987","RALN","CB","18756","0","1576","955","613","0"
"C5412","RALN","CB","18463","102","1572","361","606","1876"
"C5413","RALN","CB","19344","0","1624","0","617","510"
"C5415","RALN","CB","19188","0","1616","0","610","3003"
"C5416","RALN","CB","18821","0","1583","0","610","2960"
"C5417","RALN","CB","18931","179","1606","30","605","896"
"C5418","RALN","CB","18497","0","1558","679","611","1021"
"C5421","RALN","CB","19144","576","1655","53","617","2165"
"C5420","RALN","CB","17877","119","1513","297","594","1613"
"C5419","RALN","CB","18498","0","1553","2216","611","4711"
"C5422","RALN","CB","18873","0","1579","876","612","820"
"C5423","RALN","CB","18580","74","1568","1284","605","1843"
"C5424","RALN","CB","18230","0","1535","579","609","935"
"C5425","RALN","CB","18497","207","0","638","611","1408"
"C5426","RALN","CB","18495","164","1568","0","610","2430"
"C5427","RALN","CB","17936","0","1500","0","2113","0"
"C5428","RALN","CB","18736","1026","1561","0","625","206"
"C5429","RALN","CB","18809","516","1622","0","613","151"
"C5432","RALN","CB","18679","62","1414","0","636","427"
"C5431","RALN","CB","18901","377","1621","504","601","225"
"C5433","RALN","CB","18682","1020","1653","452","612","1489"
"C5434","RALN","CB","18562","319","1588","254","758","5546"
"C5435","RALN","CB","18967","394","1629","733","614","1229"
"C5436","RALN","CB","18927","243","1611","751","832","573"
"C5437","RALN","CB","17245","0","1448","1613","601","1656"
"C5439","RALN","CB","17900","71","1512","394","593","690"
"C5440","RALN","CB","18368","0","1531","0","472","164"
"C5442","RALN","CB","18808","268","1604","651","608","1136"
"C5443","RALN","CB","19121","358","1637","0","615","705"
"C5445","RALN","CB","20045","0","1687","595","616","56"
"C5449","RALN","CB","17995","127","1556","261","455","0"
"C5450","RALN","CB","19292","379","1653","0","617","528"
"C5451","RALN","CB","18233","432","1567","241","606","533"
"C5453","RALN","CB","18294","122","1541","1142","609","4920"
"C5438","RALN","CB","19144","0","1612","383","612","1667"
"C5454","RALN","CB","19879","213","1692","673","614","1311"
"C5455","RALN","CB","18230","0","1531","1454","609","1033"
"C5456","RALN","CB","19144","500","1649","0","616","1045"
"C5457","RALN","CB","17795","93","1485","47","590","804"
"C5458","RALN","CB","19878","242","1694","0","621","3795"
"C5460","RALN","CB","19255","108","1628","799","613","1254"
"C5461","RALN","CB","18522","97","1565","797","598","831"
"C5462","RALN","CB","17532","0","1472","812","603","815"
"C5463","RALN","CB","18393","154","1557","1445","610","742"
"C5464","RALN","CB","17811","77","1502","489","605","1385"
"C5469","RALN","CB","19184","187","1642","158","601","828"
"C5468","RALN","CB","17245","0","1448","0","601","65"
"C5471","RALN","CB","18231","111","1540","68","604","1526"
"C5472","RALN","CB","19144","0","1612","127","616","5115"
"C5474","RALN","CB","18625","76","1574","298","605","2576"
"C5475","RALN","CB","18829","130","1592","50","597","767"
"C5466","RALN","CB","18364","0","1542","0","608","1689"
"C5477","RALN","CB","18602","45","1568","117","604","1845"
"C5465","RALN","CB","18165","0","1501","66","608","1912"
"C5479","RALN","CB","18713","232","1594","329","613","818"
"C5467","RALN","CB","18743","150","1601","327","604","938"
"C5021","RALN","CB","19878","0","1656","727","471","760"
"C5480","RALN","CB","19444","187","1644","701","617","2566"
"C5478","RALN","CB","18947","20","1592","57","611","959"
"C5482","RALN","CB","19878","0","1674","0","621","2318"
"C5483","RALN","CB","17758","0","1493","468","601","915"
"C5484","RALN","CB","18854","93","1585","772","607","1899"
"C5487","RALN","CB","18737","0","1582","779","612","486"
"C5488","RALN","CB","18713","136","1582","389","613","2068"
"C5470","RALN","CB","18399","0","1546","1158","599","478"
"C5481","RALN","CB","18917","34","1595","640","609","57"
"C5489","RALN","CB","18778","93","1574","288","751","890"
"C5490","RALN","CB","19144","0","1607","0","616","736"
"C5492","RALN","CB","18729","378","1632","0","770","108"
"C5491","RALN","CB","17522","79","1461","451","602","166"
"C5493","RALN","CB","18063","410","1550","0","873","1050"
"C5494","RALN","CB","18497","0","1553","112","606","1104"
"C5495","RALN","CB","18184","0","1515","0","619","808"
"C5497","RALN","CB","18230","121","1541","0","609","945"
"C5498","RALN","CB","19878","761","1704","2277","633","1003"
"C5499","RALN","CB","19878","0","1669","0","621","3288"
"C5500","RALN","CB","19879","0","1674","0","618","1064"
"C5501","RALN","CB","19585","0","1644","182","599","1429"
"C5502","RALN","CB","18778","257","1598","327","602","761"
"C4811","RALN","CB","18366","42","1540","113","605","721"
"C5505","RALN","CB","18027","0","1514","466","603","1141"
"C5508","RALN","CB","18918","401","1610","1162","622","409"
"C5509","RALN","CB","18809","0","1579","501","613","360"
"C5510","RALN","CB","19878","0","1669","0","619","948"
"C5512","RALN","CB","18513","150","1570","102","599","882"
"C5513","RALN","CB","18974","365","1626","475","605","1519"
"C5514","RALN","CB","18600","71","1568","878","596","447"
"C5515","RALN","CB","18727","139","1584","544","613","2014"
"C5516","RALN","CB","18763","301","1602","52","599","421"
"C5517","RALN","CB","19878","0","1674","890","621","1582"
"C5518","RALN","CB","18460","42","1553","447","601","1323"
"C5519","RALN","CB","17968","19","1505","87","615","883"
"C5520","RALN","CB","18497","0","1553","0","599","405"
"C5521","RALN","CB","18809","0","1579","0","613","2165"
"C5522","RALN","CB","18547","0","1553","0","607","1985"
"C5524","RALN","CB","18756","331","1606","0","612","51"
"C5525","RALN","CB","18693","252","1587","676","597","2183"
"C5526","RALN","CB","18809","0","1584","0","613","6711"
"C5528","RALN","CB","18230","0","1531","0","604","0"
"C8292","RALN","CB","18497","399","1586","615","601","2012"
"C5529","RALN","CB","18501","0","1553","13","1152","2893"
"C5530","RALN","CB","17903","124","1513","163","595","3269"
"C5527","RALN","CB","18230","0","1531","0","609","65"
"C5531","RALN","CB","17943","179","1522","804","600","2291"
"C5532","RALN","CB","18877","135","1578","744","603","999"
"C9836","RALN","CB","19418","412","1665","698","606","1742"
"C5535","RALN","CB","19435","186","1634","599","615","2571"
"C5537","RALN","CB","18230","0","1531","498","609","2535"
"C5538","RALN","CB","18230","0","1531","0","609","425"
"C5539","RALN","CB","18230","0","1531","1409","609","376"
"C5540","RALN","CB","18829","83","1594","214","605","1810"
"C5541","RALN","CB","19898","536","1698","255","461","1320"
"C5543","RALN","CB","18356","92","1548","783","605","477"
"C5545","RALN","CB","17601","0","1015","1089","456","43"
"C5546","RALN","CB","17992","391","1437","0","183","0"
"C5547","RALN","CB","17871","0","1501","0","606","0"
"C5548","RALN","CB","18743","592","1611","79","710","786"
"C5549","RALN","CB","13861","0","1216","0","525","0"
"C5551","RALN","CB","17531","272","1494","0","603","360"
"C5552","RALN","CB","18459","275","1578","1043","575","662"
"C5553","RALN","CB","18497","0","1553","360","584","339"
"C5554","RALN","CB","19878","311","1699","1421","621","390"
"C5556","RALN","CB","18998","204","1612","0","611","817"
"C5557","RALN","CB","18746","62","1579","347","605","455"
"C5558","RALN","CB","17759","0","1492","2086","604","1452"
"C5559","RALN","CB","19056","352","1629","489","614","263"
"C5560","RALN","CB","18519","89","1564","285","625","761"
"C5562","RALN","CB","19037","297","1625","639","615","1883"
"C5564","RALN","CB","18068","0","1519","0","607","1872"
"C5565","RALN","CB","18093","0","1508","0","459","3020"
"C5568","RALN","CB","19439","153","1643","268","617","3620"
"C5570","RALN","CB","18264","23","1533","0","596","2328"
"C5571","RALN","CB","17678","82","1494","0","799","442"
"C5572","RALN","CB","17591","0","1466","0","466","1073"
"C5573","RALN","CB","18866","0","1572","0","481","66"
"C5575","RALN","CB","18886","407","1620","577","614","1448"
"C5561","RALN","CB","18265","99","1545","23","609","666"
"C5577","RALN","CB","19940","516","1700","0","472","1479"
"C5578","RALN","CB","19144","0","1607","0","568","0"
"C1250","RALN","CB","18821","178","1583","1168","472","4260"
"C12276","RALN","CB","19428","177","1648","688","617","2391"
"C5569","RALN","CB","18984","83","1602","833","604","2191"
"C5574","RALN","CB","18761","102","1568","0","624","250"
"C5576","RALN","CB","18977","551","1640","1106","615","4864"
"C5579","RALN","CB","18780","178","1594","167","606","640"
"C5582","RALN","CB","17245","0","1448","359","601","65"
"C5584","RALN","CB","19099","120","1615","861","586","682"
"C5587","RALN","CB","18906","0","1596","405","603","1087"
"C5588","RALN","CB","18898","202","1607","1082","614","2065"
"C5589","RALN","CB","18497","30","1555","0","611","2671"
"C5590","RALN","CB","17572","0","1464","329","586","1196"
"C5591","RALN","CB","18207","173","1545","91","620","296"
"C5592","RALN","CB","18488","38","1565","518","611","898"
"C5594","RALN","CB","18442","176","1567","807","610","914"
"C5596","RALN","CB","17743","280","1510","63","591","343"
"C5597","RALN","CB","18566","250","1580","716","606","1246"
"C5598","RALN","CB","18230","30","1533","271","608","2302"
"C5600","RALN","CB","18710","144","1700","885","606","1967"
"C4605","RALN","CB","18531","80","1564","598","605","2193"
"C5601","RALN","CB","18876","0","1575","772","472","4589"
"C5602","RALN","CB","19433","95","1641","674","615","1513"
"C5605","RALN","CB","18497","216","1571","498","611","802"
"C5606","RALN","CB","19521","180","6394","746","630","804"
"C5607","RALN","CB","18512","0","1554","28","607","1218"
"C5608","RALN","CB","19193","82","1620","653","613","1581"
"C5609","RALN","CB","18881","175","1590","428","618","1451"
"C5610","RALN","CB","18809","0","1579","0","605","1125"
"C5611","RALN","CB","18553","377","1578","74","717","602"
"C5614","RALN","CB","18230","0","1531","341","608","497"
"C5615","RALN","CB","18996","918","1672","75","543","1917"
"C5616","RALN","CB","19046","207","1617","952","628","1736"
"C5617","RALN","CB","19166","508","1651","253","606","222"
"C5618","RALN","CB","19144","0","1607","204","616","5645"
"C5619","RALN","CB","17984","0","1510","70","601","1306"
"C5620","RALN","CB","19165","0","1611","111","591","872"
"C5622","RALN","CB","19187","330","1639","67","616","1231"
"C5623","RALN","CB","18616","0","1566","0","604","1042"
"C5624","RALN","CB","19394","0","1612","0","616","1455"
"C5625","RALN","CB","18336","144","1556","781","598","2648"
"C5628","RALN","CB","19040","241","1620","643","605","680"
"C5627","RALN","CB","18902","159","1601","737","607","876"
"C5629","RALN","CB","18520","305","1571","356","472","60"
"C5633","RALN","CB","19144","225","1613","1393","615","829"
"C5640","RALN","CB","19271","63","1645","213","612","865"
"C5642","RALN","CB","19010","155","1599","461","625","5253"
"C5643","RALN","CB","19123","118","1618","311","615","1190"
"C5630","RALN","CB","18512","176","1571","0","602","1988"
"C5644","RALN","CB","18178","0","1529","445","605","2561"
"C1520","RALN","CB","18000","21","1513","292","601","2014"
"C4901","RALN","CB","18230","0","1531","0","609","0"
"C5652","RALN","CB","18480","95","1485","270","606","1378"
"C5653","RALN","CB","18822","294","1608","138","608","1857"
"C5634","RALN","CB","18770","202","1594","512","604","1747"
"C5635","RALN","CB","19879","48","1678","520","619","1379"
"C5636","RALN","CB","18230","0","1530","0","609","65"
"C5637","RALN","CB","17906","137","1538","369","596","510"
"C5638","RALN","CB","18505","177","1563","439","606","805"
"C5641","RALN","CB","18414","92","1556","641","599","2896"
"C5645","RALN","CB","18778","0","1579","360","550","1810"
"C5646","RALN","CB","17388","259","1449","518","618","891"
"C5647","RALN","CB","18561","0","1553","246","611","878"
"C5649","RALN","CB","19156","261","1630","149","612","3655"
"C5650","RALN","CB","19032","0","1601","427","614","907"
"C5654","RALN","CB","18627","0","1551","885","624","3160"
"C5655","RALN","CB","18742","179","1591","320","611","1662"
"C5657","RALN","CB","17389","0","1460","0","603","995"
"C5658","RALN","CB","18372","0","1552","317","609","1438"
"C5659","RALN","CB","18230","0","1519","0","609","0"
"C5660","RALN","CB","18972","325","1623","82","618","2761"
"C5661","RALN","CB","17245","0","1448","35","601","65"
"C5662","RALN","CB","18086","46","1524","343","608","2023"
"C5663","RALN","CB","17340","81","1463","179","600","2097"
"C5664","RALN","CB","19049","66","1607","425","615","155"
"C5665","RALN","CB","18992","253","1602","0","704","1933"
"C5667","RALN","CB","19144","0","1612","649","615","3255"
"C5666","RALN","CB","18809","206","1584","1494","625","2625"
"C5668","RALN","CB","18809","0","1584","0","0","0"
"C5669","RALN","CB","18699","96","1579","117","609","1083"
"C5670","RALN","CB","18586","85","1556","0","618","1794"
"C5671","RALN","CB","19596","353","1675","327","615","2876"
"C5672","RALN","CB","19429","94","1642","451","613","1805"
"C5673","RALN","CB","17871","78","1512","1823","605","2851"
"C5674","RALN","CB","18943","299","1273","264","606","1105"
"C5678","RALN","CB","18396","0","1544","499","582","867"
"C5679","RALN","CB","19878","242","1677","0","633","0"
"C666","RALN","CB","19232","9","1617","220","610","907"
"C5681","RALN","CB","18921","2","1592","596","609","2661"
"C5682","RALN","CB","18230","0","1530","0","609","0"
"C5684","RALN","CB","17803","273","1531","641","602","3308"
"C5685","RALN","CB","17697","180","1490","836","472","400"
"C5686","RALN","CB","17881","0","1502","1007","604","1952"
"C5687","RALN","CB","18708","35","1574","0","607","1230"
"C3897","RALN","CB","18803","177","1594","163","608","2205"
"C5688","RALN","CB","17997","0","1511","748","602","65"
"C8260","RALN","CB","17245","272","1495","634","593","1691"
"C4380","RALN","CB","18263","427","1569","331","608","869"
"C5696","RALN","CB","19488","38","1635","170","606","740"
"C8255","RALN","CB","17573","0","1521","481","1067","1223"
"C5697","RALN","CB","18509","49","1561","620","606","1027"
"C5698","RALN","CB","18819","218","1598","277","768","330"
"C5699","RALN","CB","18505","69","1561","376","605","605"
"C5701","RALN","CB","18895","193","1604","862","610","4695"
"C5702","RALN","CB","18354","256","1562","594","602","1695"
"C5689","RALN","CB","19163","154","1620","0","607","1328"
"C8303","RALN","CB","18486","130","1564","317","610","2021"
"C5691","RALN","CB","18507","0","1551","0","578","372"
"C5692","RALN","CB","18887","231","1610","171","613","273"
"C5693","RALN","CB","19179","16","1613","905","614","3656"
"C5694","RALN","CB","18262","91","1536","682","602","1883"
"C5695","RALN","CB","18747","424","1610","301","606","900"
"C5700","RALN","CB","18001","116","1516","81","602","358"
"C5703","RALN","CB","18415","57","1552","261","588","2302"
"C5704","RALN","CB","19878","445","1711","0","621","1269"
"C5705","RALN","CB","1835","0","151","190","554","0"
"C5706","RALN","CB","19054","0","1603","428","611","2217"
"C5707","RALN","CB","19479","191","1640","408","445","3438"
"C5708","RALN","CB","18391","0","1546","147","600","1660"
"C5709","RALN","CB","17962","0","1508","0","605","605"
"C5713","RALN","CB","18230","256","1539","0","614","0"
"C5715","RALN","CB","17753","82","1497","240","598","588"
"C4658","RALN","CB","18516","86","1496","995","598","872"
"C5716","RALN","CB","18288","0","1535","365","608","910"
"C5717","RALN","CB","18816","22","1516","570","603","718"
"C5718","RALN","CB","18831","0","1584","566","605","59"
"C5719","RALN","CB","18775","120","1591","123","603","1129"
"C5722","RALN","CB","18438","249","1537","0","557","1193"
"C1727","RALN","CB","18364","0","1530","0","621","393"
"C5723","RALN","CB","17823","53","1497","0","588","1037"
"C5724","RALN","CB","19878","391","1702","199","621","0"
"C5725","RALN","CB","15583","40","1292","0","488","603"
"C5727","RALN","CB","18727","13","1577","207","605","853"
"C5726","RALN","CB","17766","0","1492","528","605","3095"
"C5729","RALN","CB","18708","0","1560","128","615","3392"
"C5730","RALN","CB","19194","180","1618","345","471","440"
"C5731","RALN","CB","18027","168","1528","494","605","2470"
"C5732","RALN","CB","18779","404","1615","420","665","2091"
"C5733","RALN","CB","18862","41","1559","421","603","1925"
"C5735","RALN","CB","19142","154","1623","524","613","5924"
"C5737","RALN","CB","18809","0","1579","0","613","360"
"C5741","RALN","CB","18285","155","1552","248","611","350"
"C5742","RALN","CB","19878","69","1675","529","621","1925"
"C5743","RALN","CB","18976","0","1596","128","611","1727"
"C5744","RALN","CB","19878","0","1674","1357","621","1437"
"C5746","RALN","CB","18497","0","1553","0","610","5734"
"C5747","RALN","CB","18821","312","1611","847","604","1378"
"C5749","RALN","CB","17532","0","1472","362","604","1721"
"C5750","RALN","CB","19879","0","1674","0","621","4112"
"C5752","RALN","CB","18497","0","1553","546","611","65"
"C5757","RALN","CB","17532","0","1472","0","604","3087"
"C5756","RALN","CB","17532","0","1461","0","472","1080"
"C5754","RALN","CB","18728","275","1595","541","613","322"
"C5759","RALN","CB","19878","569","1704","1077","472","415"
"C5760","RALN","CB","18497","0","1553","0","611","65"
"C5761","RALN","CB","18185","130","1536","359","594","1194"
"C5762","RALN","CB","18520","0","1558","0","609","1298"
"C5766","RALN","CB","17811","1138","1554","325","599","609"
"C5765","RALN","CB","18953","66","1606","747","614","1357"
"C12306","RALN","CB","19356","159","1641","291","655","2370"
"C5740","RALN","CB","18451","219","1545","0","602","417"
"C5769","RALN","CB","18230","0","1531","3000","609","425"
"C5772","RALN","CB","18092","172","1533","0","592","260"
"C5773","RALN","CB","18218","67","1537","206","605","861"
"C5776","RALN","CB","17738","0","1489","0","601","2247"
"C5777","RALN","CB","17389","320","1476","91","611","2183"
"C5778","RALN","CB","18361","261","1565","230","545","853"
"C5779","RALN","CB","18853","237","1611","165","607","1005"
"C5781","RALN","CB","17245","0","1448","245","593","418"
"C5783","RALN","CB","18821","0","1570","938","614","3499"
"C5784","RALN","CB","18957","143","1605","1155","614","4683"
"C5785","RALN","CB","17881","0","1502","834","607","1936"
"C5787","RALN","CB","18292","14","1440","264","558","2273"
"C5793","RALN","CB","18130","476","1564","178","522","704"
"C5794","RALN","CB","18432","0","1548","350","609","3492"
"C5795","RALN","CB","18281","280","1574","766","609","712"
"C5796","RALN","CB","17532","0","1472","281","604","3441"
"C5797","RALN","CB","18821","184","1596","0","614","1873"
"C5798","RALN","CB","18562","73","1565","504","611","0"
"C5799","RALN","CB","18940","0","1579","271","625","1638"
"C5800","RALN","CB","18535","86","1563","829","610","1275"
"C5802","RALN","CB","19144","510","1654","1222","616","2999"
"C5803","RALN","CB","18509","0","1554","177","606","2592"
"C5807","RALN","CB","18809","363","1609","0","602","417"
"C8266","RALN","CB","17496","26","1472","97","593","561"
"C5523","RALN","CB","17873","153","1515","180","606","1259"
"C5808","RALN","CB","18285","75","1544","882","604","1905"
"C5809","RALN","CB","19879","289","1693","384","621","1820"
"C5810","RALN","CB","18102","217","1549","654","597","1648"
"C5813","RALN","CB","17250","0","1448","0","574","0"
"C5815","RALN","CB","18520","68","1561","190","601","534"
"C5814","RALN","CB","18230","0","1531","0","609","4484"
"C5818","RALN","CB","18230","0","1531","0","609","0"
"C5819","RALN","CB","19032","71","1607","0","612","37"
"C5820","RALN","CB","17245","0","1448","1093","601","360"
"C5821","RALN","CB","18645","194","1585","4","611","2607"
"C5823","RALN","CB","18443","430","1582","277","609","940"
"C5824","RALN","CB","18230","0","1531","552","609","1831"
"C5825","RALN","CB","18535","0","1558","57","604","1063"
"C5827","RALN","CB","17532","492","1513","627","587","62"
"C5828","RALN","CB","19555","278","1668","557","614","1296"
