"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C3285","RALN","ND","CB","0","0,16","0","0","0","0","0,24","0"
"C3288","RALN","ND","CB","0","0","0","0","0","0","1,62","3,23"
"C3289","RALN","ND","CB","0","0","0","0","0","0","0,42","0"
"C3290","RALN","ND","CB","0","0","0","0","0,13","0","6,4","0,74"
"C3291","RALN","ND","CB","0","0","0","0","0","0","4,38","0,11"
"C3295","RALN","ND","CB","0","0","0","0","0","0","4","0"
"C3297","RALN","ND","CB","0","0","0","0","0","0","0,63","0"
"C3302","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3303","RALN","ND","CB","0","0","0","0","0","0","0,45","0"
"C3306","RALN","ND","CB","0","0","0","0","0","0","2","0,5"
"C3307","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3309","RALN","ND","CB","0","0,02","0","0","0","0","0","0"
"C3311","RALN","ND","CB","0","0","0","0","0","0","0,59","0"
"C3318","RALN","ND","CB","0","0","0","0","0","0","0","0,28"
"C3319","RALN","ND","CB","0","0","0","0","0","0","1,22","0,91"
"C3320","RALN","ND","CB","0","0","0","0","0","0","4,29","2,58"
"C3326","REFR","ND","CB","0","0","0","0","0","0","1,27","1,22"
"C3329","RALN","ND","CB","0","0","0","0","0","0","0,51","0,7"
"C3333","RALN","ND","CB","7,54","3,85","0","0","0","0","0","0"
"C3339","RALN","ND","CB","2","1","0","0","0","0","0","0"
"C3341","RALN","ND","CB","7","9","0","0","0","0","1","2"
"C3344","RALN","ND","CB","0","0","0","0","0","0","0,57","1,57"
"C3355","RALN","ND","CB","0","0,33","0","0","0","0","1,37","0,83"
"C3360","RALN","ND","CB","0","0","0","0","0","0","2","1"
"C3377","RALN","ND","CB","0","0","0","0","0","0","9","7"
"C3379","RALN","ND","CB","1,33","8","0","0","0","0","0","4,44"
"C3383","RALN","ND","CB","1","0","0","0","0","0","8,83","7,83"
"C3387","RALN","ND","CB","1,36","0","0","0","0","0","0,5","0"
"C3390","RALN","ND","CB","0,4","0,4","0","0","0","0","0","0"
"C3392","RALN","ND","CB","0","0,51","0","0","0","0","0","0"
"C3395","RALN","ND","CB","30","4","0","0","0","0","0,11","0,01"
"C3397","RALN","ND","CB","0","0","0","0","0","0","0,85","0"
"C3396","RALN","ND","CB","2,78","4,06","0","0","0","0","0","0,55"
"C3399","RALN","ND","CB","0","0","0","0","0","0","1","4"
"C3400","PRTN","ND","CB","0,47","0,72","0","0","0","0","0","0"
"C3404","RALN","ND","CB","0","0","0","0","0","0","0","2"
"C3406","RALN","ND","CB","0","0","0","0","0","0","9","3"
"C3407","RALN","ND","CB","0","3,4","0","0","0","0","7","4"
"C3408","RALN","ND","CB","0","0","0","0","0","0","0,87","0"
"C3410","RALN","ND","CB","0","0","0","0","0","0,83","0","0"
"C3412","RALN","ND","CB","0,83","0","0","0","0","0","0","0"
"C3416","RALN","ND","CB","0","0","1","0","0","0","0","0"
"C3420","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C3426","RALN","ND","CB","0","0","0","0","0","0","1,59","1,12"
"C3427","RALN","ND","CB","0","0","0","0","0","0","0","0,58"
"C8279","RALN","ND","CB","0,33","0,33","0","0","0","0","0","0"
"C3430","REFR","ND","CB","0","0","0","0","0","0","0,69","0"
"C3432","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3439","RALN","ND","CB","0","0","0","0","0","0","0","0,43"
"C3441","RALN","ND","CB","0,6","0","0","0","0","0","0","0"
"C3443","REFR","ND","CB","1,02","0","0","0","0","0","6,64","3,46"
"C3446","RALN","ND","CB","0","0,5","0","0","0","0","0","0"
"C3444","RALN","ND","CB","0","0","0","0","0","0","0,61","0,61"
"C3447","RALN","ND","CB","0","0","0","0","0","0","2,52","1"
"C3448","RALN","ND","CB","0","0","0","0","0","0","0,65","1,85"
"C3449","RALN","ND","CB","0","0","0","0","0,98","0","0","0"
"C3450","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3451","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C3454","RALN","ND","CB","0","0","2","1","0","0","0","0"
"C3458","RALN","ND","CB","0","0","0","0","0","0","2","2"
"C3459","RALN","ND","CB","1,47","0","0","0","0","0","0","0,81"
"C3460","REFR","ND","CB","0","0","0","0","0","0","0,39","0,08"
"C3461","REFR","ND","CB","0","0","0","0","0","0","1","0"
"C3468","RALN","ND","CB","0","23,32","0","0","0","0","0","0"
"C3471","RALN","ND","CB","0","0","0","0","0","0,11","0","0"
"C3472","RALN","ND","CB","0","0","0","0","0","0","1,12","0"
"C3475","RALN","ND","CB","0","0","0","0","0","0","0,55","3,3"
"C3478","RALN","ND","CB","0","0","0","0","0","0","6,67","8,38"
"C3479","RALN","ND","CB","0","0","0","0","0","0","1,97","0,4"
"C3482","RALN","ND","CB","2","5,33","0","0","0","0","0,56","4,44"
"C3492","RALN","ND","CB","0","0","0","0","0","0","0,55","0"
"C3498","REVA","ND","CB","0","0","0","0","0","1","0","0"
"C3499","RALN","ND","CB","0","0","0","0","0","0","0,65","0,14"
"C3501","RALN","ND","CB","0","0","0","0","0","0","1,26","0,46"
"C3503","RALN","ND","CB","0","0","0","0","0","0","15,39","13,65"
"C3504","RALN","ND","CB","0","0","0","0","0","0","7,1","17,01"
"C3509","RALN","ND","CB","0","0","0","0","0","0","1,75","0"
"C3510","RALN","ND","CB","1","4","0","0","0","0","0","0"
"C3511","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3512","RALN","ND","CB","0","0","0","0","0","0","0,39","0"
"C3513","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C3515","RALN","ND","CB","0","0,65","0","0","0","0","1,54","0"
"C3526","RALN","ND","CB","0","0","0","0","2","0","4","0"
"C3527","RALN","ND","CB","0,7","0","0","0","0","0","2,5","0,29"
"C3534","RALN","ND","CB","0","0","0","0","0","0","1,22","0,11"
"C3537","RALN","ND","CB","0","0","0","0","0","0","0,37","0,41"
"C3538","RALN","ND","CB","0","0","0","0","1","0","0","0"
"C3539","PRTN","ND","CB","0","1","0","0","0","0","0","0"
"C3541","RALN","ND","CB","0","0","0","0","0","0","10","13"
"C3542","RALN","ND","CB","0","0","0","0","0","0","0,37","0,56"
"C3544","RALN","ND","CB","0,21","0","0","0","0","0","0","0"
"C3545","RALN","ND","CB","0","0,6","0","0","0","0","0,15","0"
"C3546","RALN","ND","CB","0","0","0","0","0","0","4,01","0"
"C3548","RALN","ND","CB","0","2,01","0","0","0","0","0","0"
"C3552","RALN","ND","CB","0","0","0","0","0","0","0,71","0"
"C3560","RALN","ND","CB","0","0","0","0","0","0","0,44","0"
"C3557","RALN","ND","CB","8","0","0","0","0","0","0","0"
"C3567","RALN","ND","CB","0","0","0","0","0,68","0","0","0"
"C3568","RALN","ND","CB","0","0","0","0","0","0,1","0","0"
"C3569","RALN","ND","CB","1,38","0","0","0","0","0","0","0"
"C3571","RALN","ND","CB","0,04","0,13","0","0","0","0","0","0"
"C3572","RALN","ND","CB","0","0","0","0","0","0","1","1"
"C3573","RALN","ND","CB","0","0,27","0","0","0","0","0","0"
"C3576","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3578","RALN","ND","CB","3,75","0,94","0","0","0","0","0","0"
"C3587","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C3589","RALN","ND","CB","0","0","0","0","0","0","0","0,14"
"C3591","RALN","ND","CB","0,42","0","0","0","1,39","1,13","0,94","0,02"
"C3592","RALN","ND","CB","0,53","0,92","0","0","0","0","0","0"
"C3594","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C3595","RALN","ND","CB","0","0","0","0","0","0","1,11","0"
"C3601","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3603","RALN","ND","CB","0","0","0","0","0,33","0","0,67","0"
"C3606","RALN","ND","CB","0","0","0","0","0","0,92","0","0"
"C3608","RALN","ND","CB","0","0","0","0","0","0,06","0","0"
"C3609","RALN","ND","CB","0","0","0","0","0","0","0,42","0,37"
"C3610","RALN","ND","CB","0,25","0","0","0","0","0","0","0"
"C3621","RALN","ND","CB","0","0,51","0","0","0","2","4,33","0"
"C3622","PRTN","ND","CB","0","0,05","0","0","0","0","0","0"
"C3624","RALN","ND","CB","0,29","0","0","0","0","0","0","0"
"C3625","RALN","ND","CB","0,67","3,5","0","0","0","0","0","0"
"C3638","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3641","RALN","ND","CB","0","0","0","0","0","0","0,62","0,5"
"C3639","RALN","ND","CB","0","0","0","0","0","0","16,09","3,47"
"C3647","RALN","ND","CB","0","0","0","0","0","0","0,93","0,79"
"C3650","RALN","ND","CB","0","0","0","0","0","0","1","1"
"C3653","RALN","ND","CB","0","0","0","0","0","0","0,43","0"
"C3582","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3663","RALN","ND","CB","0","0","0","0","0","0","1","1"
"C3665","RALN","ND","CB","5,67","0,88","0","0","0","0,26","10,32","1,03"
"C2101","RALN","ND","CB","2,54","3,54","0","0","0","0","0","0"
"C3611","RALN","ND","CB","0","0","0","0","0","0,44","0","0"
"C3667","RALN","ND","CB","0,67","0","0","0","0","0","0","0"
"C3695","RALN","ND","CB","0","0","0","0","0","0","3,96","0,42"
"C3753","RALN","ND","CB","0,57","0,02","0","0","0","0","0","0"
"C3675","PRBZ","ND","CB","0","0,9","0","0","0","0","0","0"
"C3678","RALN","ND","CB","0","2","0","0","0","0","0","0"
"C3680","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3685","PRBZ","ND","CB","0","1","0","0","0","0","0","0"
"C3687","RALN","ND","CB","0","0","0","0","0,5","0,9","0","0"
"C3690","RALN","ND","CB","5","6","0","0","0","0","5","6"
"C3691","RALN","ND","CB","0","3","0","0","0","0","0","0"
"C3693","PRBZ","ND","CB","0,08","5,09","0","0","0","0","3","0,25"
"C3686","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C3694","RALN","ND","CB","0","0","0","0","0","0","3,27","0,9"
"C3698","RALN","ND","CB","0,3","1","0","0","0","0","0","0"
"C3699","RALN","ND","CB","0","0","0","0","0","0","2,66","2,58"
"C8245","RALN","ND","CB","1,59","0","0","0","0","0","1,59","0"
"C3702","RALN","ND","CB","1,84","0,5","0","0","0","0","0","0"
"C3703","RALN","ND","CB","0,23","0,09","0","0","0","0","0","0"
"C3706","RALN","ND","CB","0","0","0","0","1","1","8,92","2,17"
"C2401","RALN","ND","CB","1,08","0,33","0","0","0,75","0","0","0"
"C492","RALN","ND","CB","9","0","0","0","0","0","0","0"
"C3718","RALN","ND","CB","0,16","0","0","0","0","0","0","0"
"C3723","PRBZ","ND","CB","0","1","0","0","0","0","0","0"
"C3727","RALN","ND","CB","0","0","0","0","0","0","1","0,55"
"C3730","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3733","RALN","ND","CB","0,6","0","0","0","0","0","0,42","0"
"C3738","REFR","ND","CB","0","0","0","0","0","0,89","0,93","3,08"
"C3739","RALN","ND","CB","0","0","0","0","0","0","2","22"
"C3742","RALN","ND","CB","4","0,5","0","0","0","0","0","0"
"C3751","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3752","RALN","ND","CB","0","0","0","0","0","0","1,3","0,52"
"C3755","PRTN","ND","CB","0,75","0","0","0","0","0","0","0"
"C3756","RALN","ND","CB","0","0","0","0","1","1","0","0"
"C3758","RALN","ND","CB","0","0","0","0","0","0","3,58","0,07"
"C3761","PRTN","ND","CB","0","0,06","0","0","0","0","0","0"
"C3766","RALN","ND","CB","0","0","0","0","0","0","1,33","0,92"
"C10889","PRTN","ND","CB","0,39","0","0","0","0","0","0","0"
"C3768","RALN","ND","CB","0","0,29","0","0","0","0","0","0"
"C3769","RALN","ND","CB","0","0","0","0","0","0,6","1,76","2,01"
"C3770","RALN","ND","CB","0,17","0","0","0","0","0","6,55","1,16"
"C3771","RALN","ND","CB","0","0","0","0","0","0","2,13","0,07"
"C3773","RALN","ND","CB","0","0","0","0","0","0","1,7","0,73"
"C3777","RALN","ND","CB","0,26","0,68","0","0","0","0","0","0"
"C3780","RALN","ND","CB","0","0","0","0","0","0","0,6","1,12"
"C3781","RALN","ND","CB","0","0","0","0","0","0","1","2"
"C2241","RALN","ND","CB","0","0","0","0","0","0","0,75","0,09"
"C3788","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C3793","RALN","ND","CB","1,34","16,67","0","0","0","0","0","0"
"C3802","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C3804","REFR","ND","CB","0","0","0","0","0","0,12","0,39","0,48"
"C3806","RALN","ND","CB","0,51","1,34","0","0","0","0","0","1,11"
"C3808","RALN","ND","CB","0","0","0","0","0","0","0,11","0"
"C3814","PRTN","ND","CB","0","0,95","0","0","0","0","0","0"
"C3815","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C3818","RALN","ND","CB","0,67","2,01","0","0","0","0","0","0"
"C3822","RALN","ND","CB","2","6","0","0","0","0","0","0"
"C3825","REFR","ND","CB","0","0","0","0","0","0","0","2,3"
"C3829","RALN","ND","CB","0","0","0","0","0","0,17","1,83","1"
"C3831","RALN","ND","CB","3","0","0","0","0","0","0","0"
"C3832","RALN","ND","CB","0","0","0","0","0,17","0","0","0"
"C3833","RALN","ND","CB","0","0","0","0","0","0","4,83","5,83"
"C3835","RALN","ND","CB","0","0,97","0","0","0","0","0","0"
"C3836","RALN","ND","CB","0","0,5","0","0","0","0","0","0"
"C3840","RALN","ND","CB","2,5","5","0","0","0","0","0","0"
"C3841","RALN","ND","CB","0","0","0","0","0","0","0","0,2"
"C3842","RALN","ND","CB","0","1,12","0","0","0","0","0","1,68"
"C3850","RALN","ND","CB","1,82","0","0","0","0","0","0","0"
"C3852","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C3857","RALN","ND","CB","0","0","0","0","0","1,85","0","0"
"C838","RALN","ND","CB","0,5","0","0","0","0","0","0","0"
"C3865","RALN","ND","CB","0","0","0","0","0","0","1,73","0,41"
"C3873","RALN","ND","CB","0","0,43","0","0","0","0","0","0"
"C3874","RALN","ND","CB","0","0","0","0","0","0","1,83","0"
"C3877","RALN","ND","CB","0,42","0","0","0","0","0","0,96","0,32"
"C3883","PRTN","ND","CB","0","0","0","0","3","2","0","0"
"C3885","RALN","ND","CB","0","0","0","0","0","0","0,1","0,79"
"C3886","RALN","ND","CB","0,66","0","0","0","0","0,19","1,85","2,44"
"C12274","RALN","ND","CB","0","1","0","0","0","0","0,98","0"
"C3891","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C3901","RALN","ND","CB","0","0","0","0","0","0","0","0,29"
"C3906","RALN","ND","CB","0","0","0","0","0","0","0,6","0,46"
"C3907","RALN","ND","CB","0","0","0","0","0","0","2,2","2,7"
"C3909","RALN","ND","CB","0,12","0","0","0","0","0","1,67","1,03"
"C3910","RALN","ND","CB","0","0","0","0","0","0","1,09","1,34"
"C3912","RALN","ND","CB","0","0,66","0","0","0","0","0","0"
"C3916","RALN","ND","CB","0,91","0","0","0","0","0","0","0"
"C3926","RALN","ND","CB","0","0,03","0","0","0","0","0","0"
"C3929","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3932","RALN","ND","CB","0","0","0","0","0","0,66","0","0"
"C3935","RALN","ND","CB","0","0","0","0","0","0","0,18","0,58"
"C3936","RALN","ND","CB","0,21","0,06","0","0","0","0","0","0"
"C3940","RALN","ND","CB","0","0,75","0","0","0","0","7,25","2,4"
"C3953","PRTN","ND","CB","0,33","0","0","0","0","0","0","0"
"C3955","RALN","ND","CB","0","0","0","0","0","0","0,32","0,3"
"C3956","REFR","ND","CB","0","0","0","0","0","0","0,72","0"
"C3962","RALN","ND","CB","0","0","0","0","0","0","0","0,83"
"C3965","RALN","ND","CB","6","0","0","0","0","0","0","0"
"C3972","RALN","ND","CB","1,01","1,92","0","0","0","0","0","0"
"C3976","RALN","ND","CB","0","0","0","0","0","0","0,48","0"
"C3977","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3982","RALN","ND","CB","0","0","0","0","0","0","0","0,56"
"C3985","RALN","ND","CB","0","0","0","0","0","0","4,78","0"
"C3988","RALN","ND","CB","0","0","0","0","0","0","2,64","0,6"
"C3994","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C3996","RALN","ND","CB","0,83","0","0","0","0","0","0","0"
"C3992","RALN","ND","CB","0","0","0","0","0","0","0,73","4,27"
"C3995","RALN","ND","CB","0","0","0","0","1,19","0","0,17","0"
"C3997","RALN","ND","CB","0","0","0","0","0","0","0,55","7,78"
"C4000","RALN","ND","CB","0","0","0","0","0","0","7,92","9"
"C4003","RALN","ND","CB","0,08","0","0","0","0","0","0,05","0"
"C4005","REFR","ND","CB","0","0","0","0","0","0","0,88","0"
"C4009","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C4011","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C4013","RALN","ND","CB","1,44","0,72","0","0","0","0","0","0"
"C4014","RALN","ND","CB","0","0","0","0","0,33","0","0,33","0"
"C4018","RALN","ND","CB","0","0","0","0","0","5,04","0","1,68"
"C4010","REFR","ND","CB","0","0","0","0","0","0","0,81","0,76"
"C4023","RALN","ND","CB","0","0","0","0","0","0","3,74","0"
"C4028","RALN","ND","CB","0,67","1,33","0","0","0","0","0","0"
"C4029","RALN","ND","CB","0","0,68","0","0","0","0","0","0"
"C4031","RALN","ND","CB","0","0,48","0","0","0","0","0","1,09"
"C4032","RALN","ND","CB","0","0","0","0","0","0","1","0"
"C4034","PRBZ","ND","CB","0","0,44","0","0","0","0","0","0"
"C4036","RALN","ND","CB","0","0","0","0","0","0","1,71","1,47"
"C4037","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C4039","RALN","ND","CB","0","0","0","0","0","0","0,25","0"
"C4042","RALN","ND","CB","4","0","0","0","0","0","0","0"
"C4043","RALN","ND","CB","1","2","0","0","0","0","1","2"
"C4046","RALN","ND","CB","0","2,42","0","0","0","0","0","0"
"C4049","RALN","ND","CB","0","0","0","0","0","0","1,92","0,14"
"C4052","RALN","ND","CB","1","0","0","0","0","0","1,33","0,62"
"C4053","RALN","ND","CB","0","0","0","0","0","0","10","4"
"C4054","RALN","ND","CB","0","0","0","0","0","0","24","8"
"C4057","REFR","ND","CB","0","0","0","0","0","0","1,49","0"
"C4058","RALN","ND","CB","0","0","0","0","0","0","0,33","0,33"
"C4059","RALN","ND","CB","1,09","0","0","0","1","0","1","0"
"C4060","RALN","ND","CB","0","0","0","0","0","0,54","1,55","0,78"
"C4063","RALN","ND","CB","0","0","0","0","0,01","0,36","0","0"
"C4064","REFR","ND","CB","0","0","0","0","0","0","1,07","2,28"
"C4066","RALN","ND","CB","0","0","0","0","0","0","4,25","5,25"
"C4069","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C4078","RALN","ND","CB","2","1","0","0","0","0","0","0"
"C4070","RALN","ND","CB","0,72","0,37","0","0","0","0","0","0"
"C4072","RALN","ND","CB","0","0","0","0","0","0","3,47","1,31"
"C4076","RALN","ND","CB","0","0","0","0","0","0","6,86","5,21"
"C4080","RALN","ND","CB","0,5","1,06","0","0","0","0","0","0"
"C4081","RALN","ND","CB","0","0,39","0","0","0","0","0","0"
"C4085","RALN","ND","CB","1","1","0","0","0","0","0","0"
"C4088","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C4091","RALN","ND","CB","0","0","0","0","0,42","0","2","1"
"C4095","PRBZ","ND","CB","0","3","0","0","0","0","0","0"
"C4097","RALN","ND","CB","0","0","0","0","0","0","1,85","0,9"
"C4101","RALN","ND","CB","0,22","0","0","0","0","0","5,5","1,5"
"C4105","REFR","ND","CB","0","0","0","0","0","0","0,08","0,79"
"C4108","RALN","ND","CB","0","0","0","0","0","0","14","2"
"C4109","RALN","ND","CB","7","7,5","0","0","0","0","0","0"
"C4112","PRBZ","ND","CB","0","0,25","0","0","0","0","0","0"
"C4114","RALN","ND","CB","0","0","0","0","0","0","2","1"
"C4115","RALN","ND","CB","0,17","0","0","0","0","0","0","0"
"C4119","RALN","ND","CB","2","0","0","0","0","0","0","0"
"C4120","RALN","ND","CB","0","0","0","0","0","0","6,43","4,19"
"C4121","RALN","ND","CB","0,75","0","0","0","0","0","0","0"
"C4124","RALN","ND","CB","7,88","17,59","0","0","0","0","0","0"
"C4125","RALN","ND","CB","1,94","2,99","0","0","0","0","0","0"
"C4131","PRBZ","ND","CB","0,25","0,46","0","0","0","0","0","0"
"C4132","REFR","ND","CB","0","0","0","0","0","0","0,23","0,37"
"C4133","RALN","ND","CB","0","0,7","0","0","0","0","0","0"
"C4136","RALN","ND","CB","0","0","0","0","0","0","1,38","1,06"
"C4138","RALN","ND","CB","0","0","0","0","0","0","6,67","4,44"
"C4142","RALN","ND","CB","5","0","0","0","0","0","0","0"
"C4144","RALN","ND","CB","0,02","0","0","0","0","0","0","0"
"C1543","RALN","ND","CB","0,73","0","0","0","0","0","0","0"
"C4148","RALN","ND","CB","1","1","0","0","0","0","0","0"
"C8271","RALN","ND","CB","0","0,17","0","0","0","0","0","0"
"C4155","RALN","ND","CB","0","0","0","0","0","0","0,88","0,81"
"C4157","RALN","ND","CB","0","0","0","0","0","0","3,38","1,33"
"C4158","RALN","ND","CB","0","0","0","0","1","0","4,34","2,39"
"C4159","RALN","ND","CB","0","0","0","0","0","0","0,46","0,55"
"C4160","RALN","ND","CB","0","0","0","0","0","0","0,81","0"
"C4162","RALN","ND","CB","0","0","0,07","0","0","0","0","0"
"C4163","RALN","ND","CB","0","0","0","0","0","0","0,74","0,42"
"C4164","RALN","ND","CB","0","0","0","0","0","0,24","0","0"
"C4167","RALN","ND","CB","0","0","0","0","6","1","0","0"
"C4169","RALN","ND","CB","0,75","0","0","0","0","0","0","0"
"C4168","RALN","ND","CB","0","0","0","0","0","0","0","0,23"
"C4176","RALN","ND","CB","0","0,67","0","0","0","0","1,39","0,97"
"C4184","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C4187","RALN","ND","CB","0","0","0","0","0","0","0","0,05"
"C4190","RALN","ND","CB","0","0","0","0","0","0","0,6","0"
"C4193","RALN","ND","CB","0","0","0","0","0","0","0","0,42"
"C4194","RALN","ND","CB","10,89","31,44","0","0","0","0","0","0"
"C4195","RALN","ND","CB","0","0","0","0","0","0","0,79","1,3"
"C4198","RALN","ND","CB","0","4","0","0","0","0","0,56","0,56"
"C8276","RALN","ND","CB","1,83","7,33","0","0","0","0","0","0"
"C4199","RALN","ND","CB","0","0,21","0","0","0","0","0","0"
"C4200","PRTN","ND","CB","0,5","0","0","0","0","0","0","0"
"C4206","REFR","ND","CB","0","0","0","0","0","0","1,04","0"
"C4208","RALN","ND","CB","0,5","0","0","0","0","0","0","0"
"C4209","RALN","ND","CB","0","0,04","0","0","0","0","0","0"
"C4210","RALN","ND","CB","0","0","0","0","0","0","0,23","0,4"
"C4212","RALN","ND","CB","0,02","0","0","0","0","0","0","0"
"C4213","RALN","ND","CB","0","0","0","0","0","0","1,35","0"
"C4218","RALN","ND","CB","0","0","0","0","0,27","0,7","1,85","1,91"
"C4221","RALN","ND","CB","0","0","0","0","0","1,13","0","0"
"C4222","RALN","ND","CB","0","0","0","0","0","1","0","0"
"C4226","RALN","ND","CB","0","0","0","0","0","0","0,88","0"
"C4228","RALN","ND","CB","4","0","0","0","0","0","0","0"
"C4230","RALN","ND","CB","0,01","0","0","0","0","0","0","0"
"C4234","RALN","ND","CB","2","0","0","0","3","0","0","0"
"C4236","RALN","ND","CB","0","0","0","0","0","0","0,32","0"
"C4240","PRBZ","ND","CB","0","0,41","0","0","0","0","0","0"
"C4241","RALN","ND","CB","0,7","1,53","0","0","0","0","0","0"
"C4242","RALN","ND","CB","0","0","0","0","0","0","0","0,86"
"C4243","RALN","ND","CB","0","0,35","0","0","0","0","0","0"
"C4246","RALN","ND","CB","1","1","0","0","2","0","1","1"
"C4247","RALN","ND","CB","0","5,34","0","0","0","0","0","0"
"C4251","PRBZ","ND","CB","1,76","5,12","0","0","0","0","0","0"
"C4253","RALN","ND","CB","0,55","0","0","0","0","0","0","0"
"C4257","RALN","ND","CB","0","0","0","0","0","0","1,71","0"
"C4258","RALN","ND","CB","0,32","0","0","0","0","0","0","0"
"C4260","RALN","ND","CB","0","0","0","0","0","0","0","3"
"C4261","REFR","ND","CB","0","0","0","0","0","0","0,96","0"
"C4264","RALN","ND","CB","0","5,46","0","0","0","0","0","0"
"C4267","RALN","ND","CB","0","0","0","0","0","0","3,95","0,97"
"C4271","RALN","ND","CB","0","0,34","0","0","0","0","0","0"
"C4273","RALN","ND","CB","1,44","0","0","0","0","0","0","0"
"C4274","RALN","ND","CB","0","0,5","0","0","0","0","0","0"
"C4275","RALN","ND","CB","0","0","0","0","0","0","1,72","2,41"
"C4280","PRTN","ND","CB","0","0,33","0","0","0","0","0","0"
"C4285","RALN","ND","CB","0","0,25","0","0","0","0","0","0"
"C4290","PRTN","ND","CB","0","0,56","0","0","0","0","0,25","0"
"C4291","RALN","ND","CB","2","12","0","0","0","0","0","0"
"C4293","PRTN","ND","CB","0,12","0,79","0","0","0","0","0","0"
"C4294","RALN","ND","CB","0","0","0","0","0","0","0,83","0,75"
"C4296","RALN","ND","CB","0","0","0","0","0","0","1,21","0,82"
"C4297","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C4301","RALN","ND","CB","0,76","0","0","0","0","0","0,24","0,05"
"C4308","RALN","ND","CB","41","19","0","0","0","0","0","0"
"C4309","RALN","ND","CB","3,05","20,82","0","0","0","0","0,01","0"
"C4312","RALN","ND","CB","6","16","0","0","0","0","1","2"
"C4316","RALN","ND","CB","0","0","0","0","0","0","0","1"
"C4317","RALN","ND","CB","0","4","0","0","0","0","0","0"
"C4319","RALN","ND","CB","0","0","0","0","0,25","0","0","0"
"C4323","RALN","ND","CB","0","0","0","0","0","0","2","7"
"C4326","RALN","ND","CB","0","0,76","0","0","0","0","6,02","2,13"
"C4330","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C4334","RALN","ND","CB","0","0,81","0","0","0","0","0","0"
"C4336","RALN","ND","CB","0,66","1,94","0","0","0","0","0","0"
"C4338","RALN","ND","CB","1,77","2,09","0","0","0","0","0","0"
"C4339","RALN","ND","CB","0","0","0","0","0","0","3","25"
"C4344","RALN","ND","CB","0","2","0","0","0","0","0,56","2,8"
"C4347","RALN","ND","CB","0","0","0","0","0","12,59","0","0"
"C4349","RALN","ND","CB","0","0","0","0","0","0,17","0","0"
"C4352","RALN","ND","CB","0","0,28","0","0","0","0","0","0"
"C4353","PRTN","ND","CB","0,88","0","0","0","0","0","0","0"
"C4363","REFR","ND","CB","0","0","0","0","0","0","2,1","0"
"C4366","RALN","ND","CB","0","0","0","0","0","0","2","0"
"C4368","RALN","ND","CB","0","0","0","0","0,17","0","1,28","0,56"
"C4374","RALN","ND","CB","0","1,3","0","0","0","0","0","0"
"C4375","RALN","ND","CB","0","0,13","0","0","0","0","0","0"
"C4376","RALN","ND","CB","0","0","0","0","0","0","0,58","0"
"C4385","PRTN","ND","CB","0","0,5","0","0","0","0","0","0"
"C4401","RALN","ND","CB","0","1","0","0","0","0","0","0"
"C4404","RALN","ND","CB","0,02","0","0","0","0","0","0,24","0"
"C4414","PRTN","ND","CB","0,49","0,84","0","0","0","0","0","0"
"C4418","RALN","ND","CB","0","0,66","0","0","0","0","0","0"
"C4419","RALN","ND","CB","0,52","1,04","0","0","0","0","0","0"
"C4423","RALN","ND","CB","1","0","0","0","0","0","0","0"
"C4424","REFR","ND","CB","0","0","0","0","1,2","0","3,55","4,39"
