ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C1709;RALN;ND;CC;0;2,34;0;0;0;0;0;0
C1709;RALN;ND;CD;0;1;0;0;0;0;0;0
C3308;RALN;ND;PC;0;0;0;0;0;0;0,69;0,72
C3308;RALN;ND;CD;0,4;0;0;0;0;0;0;0
C3328;RALN;ND;CD;1;0;0;0;0;0;0;0
C3687;RALN;ND;CB;0;0;0;0;2;2;0;0
C3687;RALN;ND;CC;0;0,92;0;0;0;0;0;0
C4471;RALN;ND;CC;0;0;0,25;0;0;0;0;0
C5251;RALN;ND;CB;0,84;1,69;0;0;0;0;0;0
C5395;RALN;ND;PC;0;0;1;0;0;0;0;0
C5699;RALN;ND;CC;0;1;0;0;0;0;0;0
C7589;RALN;ND;PC;0;0;0;0;0;0;0,32;0,07
C7589;RALN;ND;CB;0;0;0;0;0;0;2,75;0,76
C7589;RALN;ND;CC;0,04;0;0;0;0;0;0,46;0,44
C5715;RALN;ND;CB;1,42;1,67;0;0;0;0;0;0
C5715;RALN;ND;CC;0,83;2,13;0;0;0;0;0;0
C5715;RALN;ND;CD;0;5,52;0;0;0;0;0;0
C4177;RALN;ND;CC;1,89;1,89;0;0;1;0;0;0
C1077;RALN;ND;CB;1;0;0;0;0;0;0;0
C7901;PRBZ;NF;CC;0;1;0;0;0;0;0;0
C1407;RALN;ND;PC;8,09;0;0;0;0;0;0;0
C8264;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C4506;RALN;ND;CB;0;0;0;0;0;0;0,5;0,23
C3718;RALN;ND;CB;0,2;0;0;0;0;0;0;0
ER10853;RALN;ND;CD;1;0;0;0;0;0;0;0
C728;PRBZ;NF;CC;0,09;1;0;0;0;0;0;0
C728;PRBZ;NF;CB;0;1;0;0;0;0;0;0
C3371;RALN;ND;CC;13,58;18,61;0;0;0;0;0;0
C3371;RALN;ND;CA;0,67;0;0;0;0;0;0;0
C3371;RALN;ND;CB;1,5;1,13;0;0;0;0;0;0
C490;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C538;RALN;ND;CC;1,14;0;0;0;0;2;0;0
C538;RALN;ND;CD;0;0,64;0;0;0;0;0;0
C794;RALN;ND;CC;0,47;0;0;0;0;0;0;0
C794;RALN;ND;CD;0;0,19;0;0;0;0;0;0
C602;RALN;ND;CD;0;1;0;0;0;0;0;0
C770;RALN;ND;CB;0;0;0;0;0;0;1;0
C539;RALN;ND;CA;0;0;0;0;0,25;0;0;0
C539;RALN;ND;CB;0;0,5;0;0;0;1;0;0
C826;RALN;ND;CD;0;2,29;0;0;0;0;0;0
C826;RALN;ND;CB;2,22;0,56;0;0;0;0;0;0
C826;RALN;ND;CC;1,19;3,21;0;0;0;0;0;0
C959;RALN;ND;CC;0,61;0;0;0;0;0;0;0
C959;RALN;ND;CB;0;0,61;0;0;0;0;0,28;0
C842;RALN;ND;CD;0;1;0;0;0;0;0;0
C1520;RALN;ND;CB;0,23;4,43;0;0;0;0;0;0
C1520;RALN;ND;CC;0;0,83;0;0;0;0;0;0
C1520;RALN;ND;CD;0;1;0;0;0;0;0;0
C1520;RALN;ND;CA;0;0,14;0;0;0;0;0;0
C1259;RALN;ND;CC;0;0,08;0;0;0;0;0;0
C1574;RALN;ND;CD;2;0;0;0;0;0;0;0
C1574;RALN;ND;CC;0,17;0,33;0;0;0;0;0;0
C1524;RALN;ND;CD;0,39;0;0;0;0;0;0;0
C1524;RALN;ND;CC;0,42;0,21;0;0;1;0;0;0
C1615;RALN;ND;CD;3;2;0;0;0;0;0;0
C1615;RALN;ND;CB;4,22;14,41;0;0;0;0;1,98;0
C1615;RALN;ND;CA;0,56;1,11;0;0;0;0;0,61;0,61
C1615;RALN;ND;CC;11,5;18,17;0;0;0;0;2,37;1,06
C1736;RALN;ND;CB;0;1;0;0;0;0;0;0
C1648;RALN;ND;CB;0;0,66;0;0;0;0;0;0
C1930;RALN;ND;CC;0;0;0;0;0,13;1,85;0;0
C1930;RALN;ND;CB;0;0,21;0;0;0,9;0,89;0;0
C1930;RALN;ND;CD;0;0;0;0;0;0,1;0;0
C1930;RALN;ND;CA;0;0;0;0;0,24;0,07;0;0
C1832;PRBZ;NF;CA;0;0,83;0;0;0;0;0;0
C1946;RALN;ND;CB;0;0,15;0;0;0;0,21;0;0
C1946;RALN;ND;CC;0;0;0;0;0,36;0,19;0;0
C2203;RALN;ND;CB;0;0,29;0;0;0;0;0,15;0
C1937;PRTN;NF;CC;1;1;0;0;0;0;0;0
C1937;PRTN;NF;CD;0,29;0;0;0;0;0;0;0
C1937;PRTN;NF;CA;0;0,47;0;0;0;0;0;0
U9602;SSNA;ME;LT;20,57;25,36;0;0;0;0;0;0
U9602;SSNA;ME;MD;16,11;30,18;0;0;0;0;0;0
U9602;SSNA;ME;ST;6,02;6,23;0;0;0;0;0;0
U9602;SSNA;ME;SV;1,91;0,74;0;0;0;0;0;0
U9602;SSNA;ME;DS;1,92;5,51;0;0;0;0;0;0
U9602;SSNA;ME;SI;29,07;84,04;0;0;0;0;0;0
U9602;SSNA;ME;SF;3,34;11,91;0;0;0;0;0;0
U9602;SSNA;ME;LA;5,17;7,03;0;0;0;0;0;0
R9207;RALN;ND;CD;1;0,04;0;0;0;0;0;0
R9207;RALN;ND;PC;7,08;2,45;0;0;0;0;0;0
R9207;RALN;ND;CC;0;0,74;0;0;0;0;0;0
R9207;RALN;ND;CD;2,03;4,23;0;0;0;0;0;0
R9207;RALN;ND;CB;0,64;0;0;0;0;0;0;0
R9207;RALN;ND;CC;1,5;1,5;0;0;0;0;0;0
R9190;RALN;ND;CD;6;16;0;0;0;0;0;0
R9190;RALN;ND;CB;1;0;0;0;0;0;0;0
R9190;RALN;ND;CC;1;1;0;0;0;0;0;0
R9190;RALN;ND;CB;0;0;0;0;1;0,83;0;0
Q9186;UNIV;ND;CB;2;0;0;0;0;0;0;0
Q9186;UNIV;ND;CC;12;30;0;0;0;0;0;0
Q9186;UNIV;ND;CD;2;8;0;0;0;0;0;0
C3517;RALN;ND;CC;0;0,75;0;0;0;0;0;0
C4256;RALN;ND;CC;0;1,56;0;0;0;0;0;0
C5363;RALN;ND;CD;0;1;0;0;0;0;0;0
C4823;RALN;ND;CB;0;0;0;0;0;0;11;0,22
C4823;RALN;ND;CC;1,82;1,12;0;0;0;0;4,41;1,73
C7670;RALN;ND;CB;0;0;0;0;0;0;0;4
C7670;RALN;ND;CA;0;0;0;0;0;0;8;2
C7670;RALN;ND;CC;0,67;1,33;0;0;0;0;3;3
C7676;RALN;ND;CC;0;1;0;0;0;0;0;0
C7676;RALN;ND;CD;1;1;0;0;0;0;0;0
C7327;RALN;ND;CC;0;0,1;0;0;0;0;0;0
C7620;RALN;ND;CC;0;3;0;0;0;0;0;0
C7599;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C7599;RALN;ND;CB;0,33;0,12;0;0;0;0;0;0
C7644;RALN;ND;CB;0;0;0;0;0;1,5;1,65;1,59
C7495;RALN;ND;CC;0,27;0;0;0;0;0;0;0
C7249;RALN;ND;CC;0;0;0;0;0;0,83;0;0
C7276;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C8141;RALN;ND;CC;0;0;0;0;0;0;0;0,13
C8141;RALN;ND;CB;0;0;0;0;0;0;0;0,13
C2435;RALN;ND;CC;0;1;0;0;0;0;0;0
C2435;RALN;ND;CA;0;0;0;0;0;0;1;0
C2435;RALN;ND;CB;0;0;0;0;0;0;1,1;2,75
C2317;RALN;ND;CB;0,66;0;0;0;0;0;0;0
C2317;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C2321;RALN;ND;CC;0;1;0;0;0;0;0;0
C2402;RALN;ND;PC;0;1;0;0;0;0;0;0
C2356;RALN;ND;CA;0,48;0;0;0;0;0;0,48;0
C2251;RALN;ND;CB;1;0;0;0;0;0;0;0
C2252;RALN;ND;CA;0;0;0;0;0;0;1,07;0
C2252;RALN;ND;CC;0;0,66;0;0;0;0;0;0
C3148;RALN;ND;CB;0;0;0;0;0;0;5,84;1,21
C3148;RALN;ND;CD;0;0,61;0;0;0;0;0;0
C3173;RALN;ND;CC;1,08;2,17;0;0;0;0;0;0
C3145;RALN;ND;CB;0;0;0;0;0;0;1,83;0
C3069;RALN;ND;CC;0,15;0;0;0;0;0;0;0
C3069;RALN;ND;CD;1,63;0,51;0;0;0;0;0;0
C3060;RALN;ND;CD;0,26;0;0;0;0;0;0;0
C3060;RALN;ND;CC;0,71;1,25;0;0;0;0;0;0
C3060;RALN;ND;CB;0,59;0;0;0;0;0;0;0
C3119;RALN;ND;CC;0,66;0,78;0;0;0;0;0;0
C2970;RALN;ND;CC;0;0,14;0;0;0;0;0;0
C2970;RALN;ND;CB;0,5;0;0;0;0;0;0;0
C2920;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C2865;RALN;ND;CC;0;1;0;0;0;0;0;0
C3046;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C2857;RALN;ND;CC;0;1;0;0;0;0;0;0
C2742;RALN;ND;CB;0;0,5;0;0;0;0;2;3
C5679;RALN;ND;CB;1,29;0,42;0;0;0;0;0;0
C6068;RALN;ND;CC;0,32;0;0;1;0;0;0;0
C5588;RALN;ND;CC;0,21;0;0;0;0;0;0;0
C5613;PRTN;NF;CA;0;1,37;0;0;0;0;0;0
C5613;PRTN;NF;CB;0,03;0;0;0;0;0;0;0
C6285;RALN;ND;CA;0;0;0;0;0;0;2,11;1,61
C6285;RALN;ND;CB;1;3,5;0;0;0;0;0,11;2,11
C6285;RALN;ND;CC;1;2;0;0;0;0;1;2,33
C6530;RALN;ND;CB;0;1;0;0;0;0;1;2
C6519;RALN;ND;CB;0;0,4;0;0;0;0;0;0
C6970;RALN;ND;CB;0;0;0;0;1;0;0;0
C6821;RALN;ND;CB;0;0;0;0;0;0;2,75;0
C6821;RALN;ND;CC;1;0;0;0;0;0;0;0
C7606;RALN;ND;CA;0;0;0;0;0;0;0,22;0,22
C7606;RALN;ND;CD;0,51;0;0;0;0;0;0;0
C7547;RALN;ND;CD;0;1,15;0;0;0;0;0;0
C7631;RALN;ND;CB;0,42;0,85;0;0;0;0;6,5;3,6
C7631;RALN;ND;CD;1;3,18;0;0;0;0;0;0
C7631;RALN;ND;CA;0,15;0,52;0;0;0;0;0;0
C7631;RALN;ND;CC;1,49;7,64;0;0;0;0;0;0
CS9926;RALN;ND;CD;0;0,75;0;0;0;0;0;0
P9097;RALN;ND;CB;0;0;0;0;0;0;0,75;0,17
P9097;RALN;ND;CD;0,94;2,42;0;0;0;0;0;0
IP11013;PRTN;NF;CB;5;3,3;0;0;0;0;0;0
IP11013;PRTN;NF;CA;0;0,65;0;0;0;0;0;0
IP11013;PRTN;NF;CC;0,8;1,19;0;0;0;0;0;0
N8807;RALN;ND;CB;0;0;0;0;0;0;0,32;0
C2757;RALN;ND;CC;0;0,52;0;0;0;0;0;0
C2757;RALN;ND;CA;0;0;0;0;0,13;0;0;1,29
C3475;RALN;ND;CC;4,28;5,33;0;0;0;0;0;0,58
C3475;RALN;ND;CA;0;0;0;0;0;0;0,58;3,5
N8963;RALN;ND;CC;0;0;0;0;0;0;3;0
N8963;RALN;ND;CA;0;0;0;0;0;0;0;1
N8963;RALN;ND;CB;0;0;0;0;0;0;4;3
CS10308;RALN;ND;CD;0;1,03;0;0;0;0;0;0
C3693;PRBZ;NF;CB;3,19;8,53;0;0;0;0;3,82;0,17
C3693;PRBZ;NF;CC;2;4,15;0;0;0;0;0;0
C3693;PRBZ;NF;CD;0,81;0;0;0;0;0;0;0
C4778;RALN;ND;CD;1;0;0;0;0;0;0;0
C8053;RALN;ND;CB;0;0;0;0;0;0;0;1
C8053;RALN;ND;CC;0;1;0;0;0;0;0;0
C2431;RALN;ND;CC;0;0;0;0;0;0,27;0;0
U9508;SSNA;ME;LT;12;19,96;0;0;0;0;0;0
U9508;SSNA;ME;MV;1;0;0;0;0;0;0;0
U9508;SSNA;ME;LA;1;1,92;0;0;0;0;0;0
U9508;SSNA;ME;DS;0;0,27;0;0;0;0;0;0
U9508;SSNA;ME;SV;3,11;0;0;0;0;0;0;0
U9508;SSNA;ME;LP;1;0;0;0;0;0;0;0
U9508;SSNA;ME;SI;21,03;64,81;0;0;0;0;0;0
U9508;SSNA;ME;MD;18,53;31,4;0;0;0;0;0;0
U9508;SSNA;ME;SF;0;1,43;0;0;0;0;0;0
U9508;SSNA;ME;ST;1,07;10,17;0;0;0;0;0;0
C7832;RALN;ND;CB;1;0;0;0;0;0;0;0
C7261;RALN;ND;CA;0;0;0;0;0;0;2;1
C7261;RALN;ND;CB;0;0;0;0;0;0;0;1
C7261;RALN;ND;CC;0;0;0;0;0;0;0;2
C231;RALN;ND;CC;0;1,5;0;0;0;0;0;0
C231;RALN;ND;CD;0;1,5;0;0;0;0;0;0
C5009;RALN;ND;CB;0;1;0;0;0;0;0,97;0,11
C5009;RALN;ND;CC;0,29;0;0;0;0;0;0;0
Q10602;UNIV;ND;CC;6,96;10,54;0;0;0;0;0;0
Q10602;UNIV;ND;CD;2,99;2,84;0;0;0;0;0;0
Q10602;UNIV;ND;AL;2,83;22,58;0;0;0;0;0;0
Q10602;UNIV;ND;CB;0,52;2,04;0;0;0;0;0;0
C6260;RALN;ND;PC;0;0;0;0;0;0;2;1
C6260;RALN;ND;CC;0;0;0;0;0;1;0;0
C4469;RALN;ND;CC;0,15;0;0;0;0;0;0;0
C4469;RALN;ND;CB;0;1;0;0;0;0;0;0
C5526;RALN;ND;CA;0;0;0;0;0;0;0,56;0
C1569;RALN;ND;CC;0;0;1;0;0;0;0;0
C4970;RALN;ND;CD;1;0;0;0;0;0;0;0
C4970;RALN;ND;CC;0;0;0;0;0;0;2;0
C7254;RALN;ND;CC;0,75;0,49;0;0;0;0;0;0
C5939;RALN;ND;CB;0;0;0;0;0;0;3,16;0,6
C5884;RALN;ND;CD;1;0;0;0;0;0;0;0
C6010;RALN;ND;CB;1;0;0;0;0;0;0;0
C7029;RALN;ND;CB;0;0;0;0;0;0,11;0,28;0,29
C7020;RALN;ND;CB;0;1;0;0;0;0;0;0
C7020;RALN;ND;CD;0;0,48;0;0;0;0,24;0;0
C7020;RALN;ND;CC;2,25;0;0;0;0;0;0;0
C7172;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C7172;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C7112;RALN;ND;CC;0;0;0;0;0;0;1;0
C8244;RALN;ND;CD;1;0;0;0;0;0;0;0
V9774;RALN;ND;CC;1,06;2,32;0;0;0;0;0;0
V9774;RALN;ND;CB;8,92;12,02;0;0;0;0;0;0
C1179;RALN;ND;CB;0;0;0;0;0;0;1,21;0
C1375;RALN;ND;CC;1;0;1;0;0;0;0;0
C1331;RALN;ND;CB;0;0;0;0;0;0;2,55;1,38
C2499;RALN;ND;CB;0;0;0;0;0;0;9,04;1,08
C2499;RALN;ND;CC;0,41;0;0;0;0;0;0;0
C547;RALN;ND;CA;0;0;0;0;1;0;0;0
C5366;RALN;ND;CB;5;3;0;0;0;0;0;0
C5366;RALN;ND;CA;8;8;0;0;0;0;0;0
C5366;RALN;ND;CC;5;9;0;0;0;0;0;0
C6584;RALN;ND;CB;0;0;0;0;5;0;0;0
C6172;RALN;ND;CD;0;0,06;0;0;0;0;0;0
C7509;RALN;ND;CB;0;0;0;0;0;0;5;0
C7509;RALN;ND;CA;0;0;0;0;0;0;1;0
C7198;RALN;ND;CC;1;0;0;0;0;0;0;0
C7790;PRBZ;NF;CA;0;0,21;0;0;0;0;0;0
C7790;PRBZ;NF;CB;0;1;0;0;0;0;0;0
C7520;RALN;ND;CC;0;0;0;0;0;0;1;1
C7520;RALN;ND;CB;0;0;0;0;0;0;2;3
C3174;RALN;ND;CD;1;0;0;0;0;0;1;2
C3174;RALN;ND;CC;0;0;0;0;0;0;3;4
C3174;RALN;ND;CA;0;0;0;0;0;0;2;2
C3174;RALN;ND;CB;0;0;0;0;0;0;3;0
C2588;RALN;ND;CA;0;0;0;0;0;0;0;12
C2588;RALN;ND;CD;1;0;0;0;0;0;0;0
C1061;RALN;ND;CD;0;1;0;0;0;0;0;0
C6125;RALN;ND;CC;0;1;0;0;0;0;0;0
C6125;RALN;ND;CD;1;0;0;0;0;0;0;0
C1658;RALN;ND;CC;0,27;0;0;0;0;1,23;0;0
C1658;RALN;ND;CD;0;0,44;0;0;0;0;0;0
IP10713;RALN;ND;CB;0;1;0;0;0;0;0;0
C303;RALN;ND;CA;0;0;0;0;0;0;1,26;0
C303;RALN;ND;CB;0;0;0;0;0;0;0;0,92
C5954;RALN;ND;CD;1;1;0;0;0;0;0;0
C5245;RALN;ND;CC;0;0;0;0;0;1;0;0
V9796;RALN;ND;CB;0;0;0;0;0,66;5,96;0;0
C232;RALN;ND;CB;0;0;0;0;0;0;4,92;1,7
C333;RALN;ND;CC;4;0;0;0;0;0;0;0
C333;RALN;ND;CB;0;0;0;0;0;0;0,59;1,08
C411;RALN;ND;CC;0;0;0;0;0;0;0,5;0
C424;RALN;ND;CC;1,32;0,14;0;0;0;0;0;0
C424;RALN;ND;CB;0;0;0;0;0;0,5;0;0
C424;RALN;ND;PC;0;0;0;0;0;0;0,88;0
C496;RALN;ND;CC;0,04;2,79;0;0;0;0;0;0
UC10653;RALN;ND;CC;0;1;0;0;0;0;0;0
UC10653;RALN;ND;CD;2;1;0;0;0;0;0;0
C1283;RALN;ND;CD;0;1;0;0;0;0;0;0
C1283;RALN;ND;CB;1;0;0;0;0;0;0;0
C1283;RALN;ND;CC;0;1;0;0;0;0;0;0
C347;PRBZ;NF;CC;0;1,21;0;0;0;0;0;0
C5689;RALN;ND;CC;0;1,25;0;0;0;0;0;0
C2199;RALN;ND;CC;0,84;0;0;0;0;0;0;0
C2199;RALN;ND;CD;0;1;0;0;0;0;0;0
C5148;RALN;ND;CB;0;0;0;0;0;0;1,37;0,14
C1738;RALN;ND;CB;0;0;0;0;0;0;1;0
C1738;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C1738;RALN;ND;CA;0;0;0;0;0;0;7;1
C710;RALN;ND;CD;0;0;0;0;0;0;1;0
C4582;RALN;ND;CA;0;0;0;0;0;0;0,7;0,27
C4582;RALN;ND;CB;0;0,28;0;0;0;0;0;0
C4582;RALN;ND;CD;0,08;0;0;0;0;0;0;0
C2587;RALN;ND;CA;4,27;1,36;0;0;0;0;0;0
C2587;RALN;ND;CB;11,55;9,55;0;0;0;0;12;24
C2587;RALN;ND;CD;1,83;1;0;0;0;0;0;1
C2587;RALN;ND;CC;15,89;23,79;0;0;0;0;10;21
C6945;RALN;ND;CC;0;0;0;0;0;0;0;1
C5329;RALN;ND;CC;0;0;0;0;0;0,51;0;0
C5329;RALN;ND;CB;0;0;0;0;0;0,78;0;0
C5329;RALN;ND;CD;0;0;0;0;0;0,53;0;0
C5474;RALN;ND;CB;0;0;0;0;0;0;0,33;0,76
C5369;RALN;ND;CB;0;0;0;0;0;0;0;1
C5436;RALN;ND;CC;0,47;0;0;0;0;0;0;0
C5457;RALN;ND;CA;1;0;0;0;0;0;5;0
C5457;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C5157;RALN;ND;PC;2;0;0;0;0;0;0;0
C5157;RALN;ND;CA;0;0;0;0;1,92;1;10;6,4
C5157;RALN;ND;CB;0,36;0;0;0;2,38;0;0;0
C5157;RALN;ND;CC;1,79;3,91;0;0;0,5;0;0;0
C5206;RALN;ND;CC;1;0;0;0;0;0;0;0
C5244;RALN;ND;CB;0;0;0;0;0;0;3;0
C5244;RALN;ND;CC;0;0;0;0;0;0;0,08;0
C6022;RALN;ND;CB;0;0,3;0;0;0;0;0;0
C6022;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C6126;RALN;ND;CB;0;0;0;0;0;1;0;1
C5916;RALN;ND;CA;3,39;28,44;0;0;0;0;0;0
C5916;RALN;ND;CD;1,87;5,74;0;0;0;0;0;0
C5916;RALN;ND;CB;0,34;0;0;0;0;0;0;0
C5916;RALN;ND;CC;0,94;70,46;0;0;0;0;0;0
C5909;RALN;ND;CC;0;1;0;0,99;0;0;0;0
C5909;RALN;ND;CB;0;0;0;0;0;0;12;0
C5977;RALN;ND;CC;0,28;0;0;0;0;0;0;0
C5977;RALN;ND;CB;0;0,33;0;0;0;0;0;0
C5981;RALN;ND;CC;0;9;0;0;0;0;0;0
C5981;RALN;ND;CB;5;0;0;0;0;0;0;0
C5796;RALN;ND;CB;0;0;0;0;0;0;2;0
C5627;RALN;ND;CD;0;2,11;0;0;0;0;0;0
C5627;RALN;ND;CC;0;1,63;0;0;0;0;0;0
C5627;RALN;ND;CB;0;0,42;0;0;0;0;0;0
C6749;RALN;ND;CB;15;9;0;0;0;0;6;5
C6749;RALN;ND;CA;1;0;0;0;0;0;0;0
C6749;RALN;ND;CD;0;0;0;0;0;0;0;1
C6749;RALN;ND;PC;21;17;0;0;0;0;0;0
C6749;RALN;ND;CC;5;8;0;0;0;0;2;5
C6848;RALN;ND;CC;1,67;4,17;0;0;0;0;0;0
C7906;RALN;ND;CC;0;0,96;0;0;0;2,75;0;0
C7906;RALN;ND;CD;1,12;0;0;0;0;0;0;0
C7906;RALN;ND;CB;0;0;0;0;1,67;0;0;0
C5541;RALN;ND;CC;4;1;0;0;0;0;14;19
C5541;RALN;ND;CB;0;0;0;0;0;0;2;2
C5541;RALN;ND;CA;0;0;0;0;0;0;6;3
C3657;RALN;ND;CB;0,49;0;0;0;0;0;0;0
C3657;RALN;ND;CD;0;0;0;0;0;0,17;0;0
C3657;RALN;ND;CC;0,16;0;0;0;0,23;0,37;0;0
C3711;RALN;ND;CA;0,16;0;0;0;0;0;0;0
C3711;RALN;ND;CB;1,22;0,25;0;0;0;0;0;0
C3578;RALN;ND;CD;0,38;1,13;0;0;0;0;0;0
C3578;RALN;ND;CC;0;0,17;0;0;0;0;0;0
C3578;RALN;ND;CB;0,04;0;0;0;0;0;0;0
C5318;RALN;ND;CB;0;0;0;0;0;0;0,87;0
C5318;RALN;ND;CA;0;0;0;0;0;0;1,31;2,07
C5318;RALN;ND;CC;0,41;1,14;0;0;0;0,34;0;0
C4274;RALN;ND;CA;18,26;22,01;0;0;0;0;0;0
C4274;RALN;ND;CD;1,32;18,52;0;0;0;0;0;0
C4274;RALN;ND;CB;7,49;13,62;0;0;0;0;0;0
C4274;RALN;ND;CC;43,51;70,95;0;0;0;0;0;0
C6746;RALN;ND;CA;0;0;0;0;0;0;2;10
C6746;RALN;ND;CC;0;0;0;0;0;0;0;3
C6661;RALN;ND;CB;0,33;0;0;0;0;0;0;0
C2476;RALN;ND;CC;0;0,83;0;0;0;0;0;0
C2476;RALN;ND;PC;0;0;0;0;0;0,27;0;0
C6504;RALN;ND;CB;0;0;0;0;0;0;5;6
C6504;RALN;ND;CA;0;0;0;0;0;0;1;0
C6504;RALN;ND;CC;0;0;0;0;0;0;0;1
C6309;PRBZ;NF;CA;0,25;0;0;0;0;0;0;0
C6309;PRBZ;NF;CB;0;0,5;0;0;0;0;0;0
C4814;PRTN;NF;CC;0;1;0;0;0;0;0;0
C4814;PRTN;NF;CB;1;1;0;0;0;0;0;0
IP10706;RALN;ND;PC;0;1;0;0;0;0;0;0
C6994;PRBZ;NF;CB;0;0;0;0,15;0;0;0;0
C2072;RALN;ND;CD;1,33;4,67;0;0;0;0;0;0
C2072;RALN;ND;CC;33,66;88,33;0;0;0;0;0;0
C7252;PRTN;NF;CC;0;0,4;0;0;0;0;0;0
C2233;RALN;ND;CC;1;0;0;0;0;0;1;1
C2233;RALN;ND;CA;0;0;0;0;0;0;3;2
C5012;PRBZ;NF;CC;0;1,3;0;0;0;0;0;0
C6489;RALN;ND;CD;0,5;0;0;0;0;0;0;0
PA99;RALN;ND;CC;0;0,5;0;0;0;0;0;0
PA99;RALN;ND;CB;0,83;0;0;0;0;0;0;0
C349;RALN;ND;CA;0,66;0;0;0;0;0;5,2;1,1
C349;RALN;ND;CC;3,3;5,28;0;0;0;0;0;0
C754;RALN;ND;CD;0;1,54;0;0;0;0;0;0
C754;RALN;ND;CC;1,25;2,25;0;0;0;0;0;0
C974;RALN;ND;PC;1;0;0;0;0;0;0;0
C2031;RALN;ND;CC;0;0,46;0;0;0;0;0;0
C1571;PRTN;NF;CC;0;0,81;0;0,02;0;0;0;0
C4592;RALN;ND;CC;8,62;9,9;0;0;0;0;0;0
C4592;RALN;ND;CD;0,45;1;0;0;0;0;0;0
C4592;RALN;ND;CB;6,56;12,06;0;0;0;0;0;0
C3071;PRTN;NF;PC;5,06;0;0;0;0;0;0;0
C3071;PRTN;NF;CA;1,5;2,11;0;0;0;0;0;0
C3071;PRTN;NF;CD;0;1;0;0;0;0;0;0
C3071;PRTN;NF;CC;1,68;2,07;0;0;0;0;0;0
C6000;PRTN;NF;CA;0;0,77;0;0;0;0;0;0
C6000;PRTN;NF;CB;2,61;1;0;0;0;0;0;0
C6000;PRTN;NF;CC;0;2,72;0;0;0;0;0;0
C5288;PRTN;NF;CB;0;1,83;0;0;0;0;0;0
C5288;PRTN;NF;CA;0;0,65;0;0;0;0;0;0
U10601;SSNA;ME;LA;2;2,84;0;0;1;1;0;0
U10601;SSNA;ME;DS;0,92;0;0;0;0;0;0;0
U10601;SSNA;ME;MD;0,08;0,08;0;0;0;0;0;0
C7955;RALN;ND;PC;0,37;0;0;0;0;0;0;0
C7926;RALN;ND;CA;0;0;0;0;0;0;6;5
C4890;RALN;ND;CC;0;1;0;0;0;0;0;0
C5260;RALN;ND;CD;1;0;0;0;0;0;0;0
C534;RALN;ND;CB;0;0;0;0;0;0;0,83;3,33
C5694;RALN;ND;CB;0;0;0;0;0;0;9,94;6,18
C5694;RALN;ND;CC;0,34;0,25;0;0;0;0;0;0
C2867;RALN;ND;CB;0;0;0;0;0,19;0;0;0
D8331;EN60;ND;LI;0,75;0,38;0;0;0;0;0;0
C268;RALN;ND;CD;1;0;0;0;0;0;4;4
P9036;RALN;ND;CD;0,83;0,83;0;0;0;0;0;0
P9036;RALN;ND;PC;0,25;0;0;0;0;0;0;0
UC10392;RALN;ND;CD;0;1;0;0;0;0;0;0
UC10392;RALN;ND;CC;1;0;0;0;0;0;0;0
C4437;PRBZ;NF;CC;1,87;0,71;0;0;0;0;0;0
C7294;RALN;ND;CB;0,17;0,34;0;0;0;0;0;0
C7294;RALN;ND;CD;0;1;0;0;0;0;0;0
C4431;RALN;ND;CA;0;0;0;0;0;0;3;3
C4431;RALN;ND;CC;1;0;0;0;0;0;0;0
C6577;RALN;ND;CA;0;0;0;0;0;0;1;0
PN8568;EPNE;ME;PC;20;102;0;0;0;1;13;12
C213;RALN;ND;CD;2;0;0;0;0;0;0;0
C3184;RALN;ND;CB;0;0,74;0;0;0;0;0;0
C3184;RALN;ND;CC;0;2,14;0;0;0;0;0;0
C3184;RALN;ND;CD;0;2;0;0;0;0;0;0
C2284;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C2284;RALN;ND;CB;0;0,33;0;0;0;0;0;0
C6082;RALN;ND;CA;0;0;0;0;0;0;2;3
C4114;RALN;ND;CB;0;0;0;0;0;0;0,3;0,7
C4114;RALN;ND;CD;1;0;0;0;0;0;0;0
U9444;SSNA;ME;DS;0;2,55;0;0;0;0;0;0
U9444;SSNA;ME;SI;2,54;24,27;0;0;0;0;0;0
U9444;SSNA;ME;SF;2;10;0;0;0;0;0;0
