ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
C6468;RALN;FP;0D0103;1;0;0;0;0;0
C6469;RALN;CA;053000;0;0;0;0;4;2
C6469;RALN;CB;034000;2;2;0;0;0;0
C6469;RALN;CC;043000;1;3;0;0;0;0
C6469;RALN;CC;056000;0;1;0;0;0;0
C6469;RALN;CD;051489;0;1;0;0;0;0
C6469;RALN;CD;058000;0;1;0;0;0;0
C6469;RALN;CD;0D6A00;0;1;0;0;0;0
C647;RALN;CC;043000;1;0;0;0;0;0
C647;RALN;CD;050000;1;0;0;0;0;0
C6470;RALN;CB;0B7A00;1;0;0;0;0;0
C6470;RALN;CC;043000;0;2;0;0;0;0
C6470;RALN;CC;056000;0;1;0;0;0;0
C6470;RALN;FP;0D0102;1;0;0;0;0;0
C6471;RALN;CB;037493;1;0;0;0;0;0
C6471;RALN;CB;055000;0;0;1;0;0;0
C6471;RALN;CC;045000;1;0;0;0;0;0
C6471;RALN;CD;050000;1;0;0;0;0;0
C6471;RALN;CD;052486;1;0;0;0;0;0
C6473;RALN;CA;0A5000;3;5;0;0;0;0
C6473;RALN;CB;037493;7;10;0;0;0;0
C6473;RALN;CB;054000;0;0;0;0;5;2
C6473;RALN;CC;043000;1;0;0;0;0;0
C5626;RALN;CC;042000;0;0;0;1;0;0
C5776;RALN;CC;043000;0;1;1;0;0;0
C5776;RALN;CC;056000;0;1;0;0;0;0
C5777;RALN;CB;054000;1;0;0;0;0;0
C5777;RALN;CC;056000;0;1;0;0;0;0
C5777;RALN;FP;0D0103;1;0;0;0;0;0
C5778;RALN;CB;036494;0;1;0;0;0;1
C5778;RALN;CB;037493;0;0;0;1;0;0
C5778;RALN;CB;054000;0;1;0;0;0;1
C5778;RALN;CB;0B7A00;1;0;0;0;0;0
C5778;RALN;CC;043000;1;1;0;0;0;0
C5778;RALN;CC;046000;1;4;0;1;0;2
C5778;RALN;CD;049000;2;4;0;0;0;1
C5778;RALN;CD;051489;1;1;0;0;0;1
C5778;RALN;CD;057000;1;3;0;0;0;0
C5778;RALN;FP;0D0102;0;1;0;0;0;0
C5779;RALN;CB;036494;0;1;0;0;0;1
C5779;RALN;CB;037492;0;1;0;0;0;0
C5779;RALN;CB;055000;1;1;0;0;0;0
C5779;RALN;CC;042000;1;0;0;0;0;0
C5779;RALN;CC;045000;1;2;0;0;0;1
C5779;RALN;CC;056000;1;1;0;0;0;0
C578;RALN;CA;0A5000;0;1;0;0;0;0
C578;RALN;CB;0B7000;1;0;0;0;0;0
C578;RALN;CC;043000;1;0;0;0;0;0
C578;RALN;CC;056000;0;1;0;0;0;0
C578;RALN;CD;057000;3;1;0;2;0;0
C5780;RALN;CB;038491;1;0;0;0;0;0
C5780;RALN;CC;046000;0;1;0;0;0;0
C5781;RALN;CB;054000;1;0;0;0;0;0
C5781;RALN;CC;045000;0;1;0;0;0;0
C5781;RALN;CC;056000;0;0;0;1;0;0
C5782;REFR;CB;030000;1;1;0;0;0;0
C5782;REFR;CB;0B7000;1;1;0;0;0;0
C5782;REFR;CC;043000;1;2;0;0;0;0
C5782;REFR;CC;0PL910;1;0;0;0;0;0
C5782;REFR;CD;049000;1;0;0;0;0;0
C5782;REFR;CD;0PL907;1;0;0;0;0;0
C5783;RALN;CB;036494;1;0;0;0;0;0
C5783;RALN;CC;056000;0;1;0;0;0;0
C5783;RALN;FP;0D0103;0;1;0;0;0;0
C5784;RALN;CB;0B7000;1;0;0;0;0;0
C5784;RALN;CD;050000;0;1;0;0;0;0
C5784;RALN;FP;0D0485;1;0;0;0;0;0
C5785;RALN;CB;055000;1;0;0;0;0;0
C5785;RALN;CC;046000;0;1;0;0;0;0
C5785;RALN;CD;051489;1;1;0;0;0;0
C5786;RALN;CB;054000;1;0;0;0;0;0
C5786;RALN;CC;045000;0;0;0;1;0;0
C5786;RALN;CD;050000;1;0;0;0;0;0
C5787;RALN;CB;034000;2;0;0;0;0;0
C5787;RALN;CB;037492;0;2;0;0;0;0
C5787;RALN;CB;055000;0;1;0;0;0;0
C5787;RALN;CC;045000;1;2;0;0;0;0
C5787;RALN;CD;049000;0;1;0;0;0;0
C5787;RALN;CD;057000;0;1;0;0;0;0
C5788;REFR;CB;037000;0;0;0;0;0;1
C629;RALN;CC;045000;3;4;0;0;0;0
C629;RALN;CD;051489;4;0;0;0;0;0
C629;RALN;CD;052487;1;0;0;0;0;0
C629;RALN;FP;0D0103;0;1;0;0;0;0
C6290;RALN;CB;037493;1;0;0;0;0;0
C6290;RALN;CB;038491;0;1;0;0;0;0
C6290;RALN;CC;043000;1;0;0;0;0;0
C6290;RALN;CC;046000;0;4;0;0;0;0
C6290;RALN;CD;050000;1;2;0;0;0;0
C6290;RALN;CD;057000;1;0;0;0;0;0
C6291;RALN;CB;038490;0;0;0;0;0;1
C6291;RALN;CD;050000;1;0;0;0;0;0
C6292;RALN;CB;038490;0;0;0;0;1;0
C6292;RALN;CC;042000;0;1;0;0;0;0
C6292;RALN;CC;045000;1;0;0;0;0;0
C6292;RALN;CC;056000;1;0;0;0;0;0
C6292;RALN;CD;051489;0;0;0;0;0;1
C6293;RALN;CB;034000;2;0;0;0;0;0
C6293;RALN;CB;037492;6;2;0;0;0;0
C6293;RALN;CB;055000;1;0;0;0;0;0
C6293;RALN;CC;043000;2;0;0;0;0;0
C6293;RALN;CD;049000;1;0;0;0;0;0
C6293;RALN;CD;052487;0;1;0;0;0;0
C6293;RALN;CD;0D6000;1;0;0;0;0;0
C6293;RALN;FP;0D0103;0;1;0;0;0;0
C6294;RALN;CB;0B7A00;1;0;0;0;0;0
C6294;RALN;CC;046000;1;1;0;0;0;0
C6294;RALN;CD;0D6000;0;1;0;0;0;0
C6295;RALN;CA;027000;1;0;0;0;0;0
C6295;RALN;CC;045000;1;0;0;0;0;0
C6296;RALN;CB;032000;2;0;0;0;0;0
C6296;RALN;CB;036495;63;22;0;0;0;0
C6296;RALN;CB;037493;32;2;0;0;0;0
C6296;RALN;CB;038491;35;11;1;0;0;0
C6296;RALN;CB;0B7A00;118;13;0;0;0;0
C6296;RALN;CC;043000;1;2;0;0;1;0
C6296;RALN;CC;046000;225;116;0;0;0;3
C6296;RALN;CD;049000;0;2;0;0;0;0
C6296;RALN;CD;051488;1;1;0;0;0;0
C6296;RALN;CD;052486;0;2;0;0;0;0
C6296;RALN;CD;057000;97;45;0;0;0;0
C6296;RALN;CD;0D6000;31;33;0;0;0;1
C6296;RALN;DI;0D0164;14;6;0;0;0;0
C6296;RALN;FP;0D0102;0;1;0;0;0;0
C6297;RALN;CD;049000;0;1;0;0;0;0
C6298;RALN;CC;046000;2;2;0;0;0;0
C6298;RALN;CD;052487;0;1;0;0;0;0
C6299;RALN;CB;032000;1;0;0;0;0;0
C6299;RALN;CB;038490;2;0;0;0;0;0
C6299;RALN;CC;043000;0;1;0;0;0;1
C6299;RALN;CC;046000;1;2;0;0;0;1
C6299;RALN;CD;050000;0;2;0;0;0;0
C630;RALN;CA;025000;7;4;0;0;0;0
C630;RALN;CA;028000;10;4;0;0;0;0
C630;RALN;CA;0A5000;5;1;0;0;0;0
C630;RALN;CB;034000;9;1;0;0;0;0
C630;RALN;CB;036495;4;1;1;0;0;0
C630;RALN;CB;037493;3;1;0;0;0;0
C630;RALN;CB;038491;2;0;0;0;0;0
C630;RALN;CB;055000;0;1;0;0;0;0
C630;RALN;CB;0B7A00;1;3;0;0;0;0
C630;RALN;CC;043000;7;13;1;0;0;1
C630;RALN;CC;046000;3;7;0;0;0;0
C630;RALN;CD;049000;6;2;0;0;0;2
C630;RALN;CD;051488;2;1;0;0;0;0
C630;RALN;CD;052486;4;1;0;0;0;0
C630;RALN;CD;057000;3;0;0;0;0;0
C630;RALN;DI;0D0164;6;1;0;0;0;0
C630;RALN;RP;000096;0;0;4;2;2;1
C6301;RALN;CA;0A5000;1;2;0;0;0;0
C6301;RALN;CB;038490;1;0;0;0;0;0
C6301;RALN;CB;0B7A00;1;0;0;0;0;0
C6301;RALN;CC;043000;1;0;0;0;0;0
C6301;RALN;CD;052486;0;1;0;0;0;0
C6301;RALN;FP;0D0103;1;0;0;0;0;0
C6302;RALN;CB;0B7A00;1;0;0;0;0;0
C6302;RALN;CD;049000;1;1;1;0;0;0
C6303;RALN;CB;036494;0;0;0;0;0;1
C6303;RALN;CC;042000;1;0;0;0;0;0
C6304;RALN;CA;053000;0;0;1;1;0;0
C6304;RALN;CC;043000;1;1;0;0;0;0
C6304;RALN;CD;050000;1;0;0;0;0;0
C6510;RALN;CB;054000;1;0;0;0;0;0
C6510;RALN;CB;0B7A00;2;0;0;0;0;0
C6510;RALN;CD;050000;1;2;0;0;0;0
C6511;RALN;CA;028000;1;0;0;0;0;0
C6511;RALN;CA;0A5000;2;0;0;0;0;0
C6511;RALN;CB;038491;2;0;0;0;0;0
C6511;RALN;CB;0B7A00;1;0;0;0;0;0
C6511;RALN;CD;050000;0;1;0;0;0;0
C6512;RALN;CA;053000;0;0;3;2;7;2
C6512;RALN;CB;034000;2;0;0;0;0;0
C6512;RALN;CB;037493;1;0;0;0;0;0
C6512;RALN;CB;054000;0;0;5;12;3;4
C6512;RALN;CB;0B7A00;0;1;0;0;0;0
C6512;RALN;CC;043000;0;3;0;0;0;0
C6512;RALN;CC;046000;3;0;0;0;0;0
C6512;RALN;CD;051489;2;0;0;0;0;0
C6512;RALN;CD;057000;1;0;0;0;0;0
C6513;RALN;CA;053000;1;0;0;0;0;0
C6513;RALN;CC;056000;2;0;0;0;1;0
C6514;RALN;CA;027000;1;1;0;0;0;0
C6514;RALN;CB;032000;3;0;0;0;0;0
C6514;RALN;CB;036494;1;0;0;0;0;0
C6514;RALN;CB;037492;0;1;0;0;0;0
C6514;RALN;CC;042000;1;2;0;0;0;0
C6144;RALN;CB;038491;198;109;2;1;0;3
C6561;RALN;CB;055000;1;0;0;0;0;0
C6561;RALN;CB;0B7A00;3;1;0;0;0;0
C6561;RALN;CC;043000;7;12;0;0;0;4
C6561;RALN;CC;046000;4;2;0;0;0;0
C6561;RALN;CD;049000;3;1;0;0;0;1
C6561;RALN;CD;051489;1;1;0;0;0;0
C6561;RALN;DI;0D0164;4;0;0;0;0;0
C6562;PRTN;CA;053000;0;2;0;0;0;0
C6562;PRTN;CB;0BE000;2;1;0;0;0;1
C6562;PRTN;CC;0CE000;2;2;0;0;0;0
C6562;PRTN;FP;0D033C;1;0;0;0;0;0
C6563;RALN;CB;036495;1;0;0;0;0;0
C6563;RALN;CB;054000;0;1;0;0;0;0
C6563;RALN;CC;046000;2;3;0;0;0;0
C6563;RALN;CD;050000;2;0;0;0;0;0
C6564;RALN;CB;032000;0;2;0;0;0;0
C6564;RALN;CB;036494;2;0;0;0;0;0
C6564;RALN;CB;037492;11;3;0;0;0;0
C6564;RALN;CB;054000;0;0;0;0;1;0
C6564;RALN;CB;0B7A00;1;0;0;0;0;0
C6564;RALN;CC;043000;4;3;0;0;0;1
C6564;RALN;CC;046000;1;0;0;0;0;0
C6564;RALN;CD;049000;2;10;0;0;0;0
C6564;RALN;CD;051488;0;1;0;0;0;0
C6564;RALN;CD;052486;0;4;0;0;0;0
C6564;RALN;CD;0D6A00;0;1;0;0;0;0
C6564;RALN;DI;0D0165;1;0;0;0;0;0
C6564;RALN;RP;000096;0;1;0;0;0;0
C6565;RALN;CB;0B7A00;0;1;0;0;0;0
C6565;RALN;CC;043000;0;0;0;1;0;0
C6565;RALN;CD;057000;0;2;0;0;0;0
C6566;RALN;CB;037492;0;2;0;0;0;0
C6566;RALN;CB;055000;1;1;0;0;0;0
C6566;RALN;CC;043000;2;7;0;0;0;0
C6566;RALN;CC;046000;1;1;0;0;0;0
C6566;RALN;CD;049000;1;1;0;0;0;0
C6566;RALN;CD;052487;0;2;0;0;0;0
C6567;RALN;CB;038491;1;0;0;0;0;0
C6567;RALN;CD;0D6000;1;0;0;0;0;0
C6568;RALN;CB;054000;1;0;0;0;0;0
C6569;RALN;CA;053000;0;0;0;0;1;0
C657;RALN;CB;036494;1;1;0;0;0;0
C657;RALN;CC;045000;0;1;0;0;0;0
C6570;RALN;CA;0A5000;2;1;0;0;0;0
C6570;RALN;CB;036494;1;1;0;0;0;0
C6570;RALN;CB;037492;1;0;0;0;0;0
C6570;RALN;CB;038491;1;1;0;0;0;0
C6570;RALN;CC;046000;6;3;0;0;0;0
C6570;RALN;CD;057000;1;2;0;1;0;0
C6570;RALN;FP;0D0103;0;1;0;0;0;0
C6571;RALN;CB;036495;2;0;0;0;0;0
C6571;RALN;CB;038490;2;1;0;0;0;0
C6571;RALN;CB;054000;5;0;0;0;0;0
C6571;RALN;CC;042000;2;0;0;0;0;0
C6571;RALN;CC;046000;14;3;1;0;0;0
C6571;RALN;CD;051489;3;1;0;0;0;0
C6107;RALN;CB;054000;1;0;0;0;0;0
C6107;RALN;CB;0B7000;1;0;0;0;0;0
C6107;RALN;CC;045000;0;0;0;0;0;1
C6107;RALN;CD;051488;0;1;0;0;0;0
C6108;RALN;CA;025000;2;0;0;0;0;0
C6108;RALN;CC;045000;1;0;0;0;0;0
C6109;RALN;CB;034000;1;0;0;0;0;0
C6109;RALN;CC;056000;1;0;0;0;0;0
C6109;RALN;CD;0D6000;1;0;0;0;0;0
C611;RALN;CB;038491;1;0;0;0;0;0
C611;RALN;CC;045000;0;1;0;0;0;0
C611;RALN;CD;050000;0;1;0;0;0;0
C611;RALN;SP;0D0I95;0;0;1;0;0;0
C6110;RALN;CA;0A5000;1;0;0;0;0;0
C6110;RALN;CB;036495;1;0;0;0;0;0
C6110;RALN;CB;054000;2;0;0;0;0;0
C6110;RALN;CC;046000;6;2;0;0;0;0
C6110;RALN;CD;058000;1;0;0;0;0;0
C6110;RALN;CD;0D6A00;1;0;0;0;0;0
C6111;RALN;CB;032000;0;1;0;0;0;0
C6111;RALN;CC;045000;0;1;0;0;0;0
C6111;RALN;CD;049000;1;1;0;0;0;0
C6112;RALN;CC;046000;2;1;0;0;0;0
C6114;RALN;CB;032000;1;0;0;0;0;0
C6114;RALN;CC;043000;0;0;0;0;0;1
C6114;RALN;CC;056000;1;0;0;0;0;0
C6115;RALN;CD;058000;0;1;0;0;0;0
C6117;RALN;CB;038491;0;1;0;0;0;0
C6118;RALN;CA;028000;1;0;0;0;0;0
C6118;RALN;CB;038490;1;0;0;0;0;0
C6118;RALN;CC;043000;2;1;0;0;0;0
C6118;RALN;CC;046000;1;0;0;0;0;0
C6118;RALN;CD;051489;0;1;0;0;0;0
C6119;RALN;CB;037493;2;0;0;0;0;0
C6119;RALN;CC;043000;0;1;0;0;0;0
C6119;RALN;CD;050000;0;1;0;0;0;0
C612;REFR;CB;030000;0;1;0;0;0;0
C612;REFR;CB;037000;1;0;0;0;0;0
C612;REFR;CC;040000;0;1;0;0;0;0
C612;REFR;CD;048000;1;0;0;0;0;0
C6120;RALN;CB;034000;1;0;0;0;0;0
C6120;RALN;CB;038490;0;1;0;0;0;0
C6120;RALN;CB;0B7A00;1;1;0;0;0;0
C6120;RALN;CC;043000;1;1;0;0;0;0
C6120;RALN;CC;046000;0;1;0;0;0;0
C6120;RALN;CD;050000;0;2;0;0;0;0
C6120;RALN;CD;052487;0;1;0;0;0;0
C6120;RALN;FP;0D0103;0;1;0;0;0;0
C6121;RALN;CC;056000;0;0;0;0;0;1
C6121;RALN;CD;052486;0;0;1;0;0;0
C6122;RALN;CC;042000;0;1;0;0;0;0
C6123;RALN;CC;045000;0;1;0;0;0;0
C6123;RALN;FP;0D0103;0;1;0;0;0;0
C6124;PRBZ;CB;000723;1;0;0;0;0;0
C6124;PRBZ;CC;000721;2;0;0;0;0;0
C6125;RALN;CB;037493;1;1;0;0;0;0
C6125;RALN;CB;055000;1;0;0;0;0;0
C6125;RALN;CC;043000;0;1;0;2;0;0
C6125;RALN;CC;056000;2;1;0;0;0;0
C6125;RALN;CD;050000;2;0;1;0;0;0
C6125;RALN;CD;051489;0;1;0;0;0;0
C6126;RALN;CB;038490;0;1;0;0;0;0
C6126;RALN;CC;045000;0;0;0;1;0;0
C6126;RALN;CD;050000;0;0;0;0;0;1
C6127;RALN;CA;0A5000;1;0;0;0;0;0
C6127;RALN;CB;036495;3;0;0;0;0;0
C6127;RALN;CC;046000;1;3;0;0;0;0
C6127;RALN;CD;051489;1;0;0;0;0;0
C6128;RALN;CA;0A5000;1;1;0;0;0;0
C6128;RALN;CB;038491;2;1;0;0;0;0
C6128;RALN;CB;0B7A00;1;0;0;0;0;0
C6128;RALN;CC;046000;3;5;0;0;0;1
C6128;RALN;CD;051488;1;0;0;0;0;0
C6128;RALN;CD;0D6A00;1;1;0;0;0;0
C6129;RALN;CB;036494;1;0;0;0;0;0
C6129;RALN;CB;054000;1;0;0;0;0;0
C6129;RALN;CC;042000;2;0;0;0;0;0
C6129;RALN;CC;045000;1;0;0;0;0;0
C6129;RALN;CD;050000;1;0;0;0;0;0
C613;RALN;CA;028000;1;0;0;0;0;0
C613;RALN;CC;045000;0;1;0;0;0;0
C613;RALN;CD;050000;1;0;0;0;0;0
C581;RALN;CB;032000;1;0;0;0;0;0
C581;RALN;CB;038490;1;1;0;0;0;0
C581;RALN;CC;042000;1;0;0;0;0;0
C581;RALN;CC;046000;1;1;0;0;0;0
C581;RALN;CD;049000;1;0;0;0;0;1
C581;RALN;CD;051488;2;0;0;0;0;0
C581;RALN;FP;0D0103;1;0;0;0;0;0
C5810;RALN;CA;0A5000;3;0;0;0;0;0
C5810;RALN;CB;034000;1;0;0;0;0;0
C5810;RALN;CB;038490;1;0;0;0;0;0
C5810;RALN;CB;0B7A00;1;0;0;0;0;0
C5810;RALN;CC;043000;1;1;0;0;0;0
C5810;RALN;CC;046000;7;0;0;0;0;0
C5810;RALN;CD;049000;9;11;0;0;0;0
C5810;RALN;CD;0D6000;1;2;0;0;0;0
C5810;RALN;FP;0D0103;1;0;0;0;0;0
C5811;RALN;CD;058000;0;0;1;0;0;0
C5812;RALN;CD;049000;0;0;0;0;0;1
C5813;RALN;CA;028000;0;1;0;0;0;0
C5813;RALN;CB;054000;0;0;0;0;1;1
C5814;RALN;CB;055000;1;0;0;0;0;0
C5815;RALN;CB;034000;2;0;0;0;0;0
C5815;RALN;CC;043000;3;1;0;0;0;0
C5815;RALN;CC;056000;0;0;0;0;0;1
C6392;RALN;CD;057000;0;1;1;0;0;0
C6393;RALN;CB;036495;0;1;0;0;0;0
C6332;RALN;CB;038491;2;0;0;0;0;0
C6332;RALN;CC;045000;0;1;0;0;0;0
C6332;RALN;CD;050000;0;1;0;0;0;0
C6333;RALN;CB;034000;1;0;0;0;0;0
C6333;RALN;CC;042000;0;1;0;0;0;0
C6333;RALN;CD;057000;0;0;1;0;0;0
C6334;PRTN;CB;054000;1;0;0;0;0;0
C6334;PRTN;CC;0CE000;0;1;0;0;0;0
C6335;RALN;CB;0B7000;0;1;0;0;0;0
C6335;RALN;CC;056000;1;0;1;0;0;0
C6335;RALN;CD;0D6000;1;0;0;0;0;0
C6464;RALN;CC;046000;1;0;0;0;0;0
C6464;RALN;CD;052486;1;0;0;0;0;0
C6464;RALN;FP;0D0103;0;1;0;0;0;0
C6465;RALN;CA;053000;0;0;0;0;1;0
C6465;RALN;CB;037492;1;0;0;0;0;0
C6465;RALN;CC;043000;1;1;0;0;0;1
C6465;RALN;CD;051488;2;0;0;0;0;0
C6465;RALN;CD;052487;1;0;0;0;0;0
C6466;RALN;CB;036494;2;0;0;0;0;0
C6466;RALN;CB;038491;1;0;0;0;0;0
C6466;RALN;CC;046000;0;2;0;0;0;0
C6467;RALN;CB;036494;1;0;0;0;0;0
C6467;RALN;CC;045000;0;1;0;0;0;0
C6467;RALN;DF;0D0095;0;0;2;0;0;0
C6468;RALN;CC;046000;1;1;0;0;0;0
C6469;RALN;CA;027000;14;0;0;0;0;0
C6469;RALN;CA;0A5000;1;0;0;0;0;0
C6469;RALN;CB;054000;0;0;0;0;1;0
C6469;RALN;CC;046000;6;12;0;0;0;0
C6469;RALN;CD;050000;4;4;0;0;0;0
C6469;RALN;CD;057000;0;0;0;0;0;1
C6469;RALN;CD;0D6000;0;1;0;0;0;0
C6469;RALN;FP;0D0103;1;0;0;0;0;0
C647;RALN;CC;046000;0;1;0;0;0;0
C6470;RALN;CB;038491;1;1;0;0;0;0
C6470;RALN;CC;042000;0;1;0;0;0;0
C6470;RALN;CC;046000;1;3;0;0;0;0
C6470;RALN;CD;052487;2;0;0;0;0;0
C6471;RALN;CA;053000;1;0;0;0;0;0
C6471;RALN;CB;054000;1;0;0;0;0;0
C6471;RALN;CC;042000;0;1;0;0;0;0
C6471;RALN;CC;056000;0;0;1;1;0;0
C6471;RALN;CD;051489;0;1;0;0;0;0
C6471;RALN;CD;052487;0;1;0;0;0;0
C6473;RALN;CB;036495;2;6;0;0;0;0
C6473;RALN;CB;038491;7;7;0;0;0;0
C6473;RALN;CB;0B7A00;1;0;0;0;0;0
C6473;RALN;CC;045000;5;4;0;0;0;0
C6473;RALN;CD;051489;2;1;0;0;0;0
C6473;RALN;CD;057000;0;1;0;0;0;0
C6474;RALN;CC;046000;2;0;0;0;0;0
C6475;RALN;CB;038491;4;0;0;0;0;0
C6475;RALN;CC;042000;1;4;0;0;0;0
C6475;RALN;CC;045000;1;3;1;0;0;0
C6475;RALN;CC;056000;2;1;0;0;0;0
C6475;RALN;CD;050000;0;1;0;0;0;0
C6475;RALN;CD;052487;2;0;0;1;0;0
C6475;RALN;RP;000096;0;1;0;0;0;0
C6476;RALN;CA;0A5000;11;2;0;0;0;0
C6476;RALN;CB;034000;0;0;1;0;7;10
C6476;RALN;CB;037493;0;2;0;0;0;0
C6476;RALN;CB;055000;3;0;0;0;0;0
C6476;RALN;CC;046000;27;9;3;0;1;2
C6476;RALN;CD;049000;11;1;0;0;0;2
C6476;RALN;CD;052486;1;0;0;0;0;0
C6476;RALN;CD;057000;2;0;0;1;0;0
C6476;RALN;CD;0D6A00;1;0;0;0;0;0
C6477;RALN;CC;043000;1;0;0;0;0;0
C6478;RALN;CB;034000;0;2;0;0;0;0
C6478;RALN;CB;037492;0;1;0;0;0;0
C6478;RALN;CB;038491;0;1;0;0;0;0
C6478;RALN;CB;055000;0;1;0;0;0;1
C6478;RALN;CC;042000;2;2;0;0;0;0
C6478;RALN;CC;045000;4;6;0;0;0;3
C6478;RALN;CC;056000;3;0;0;5;0;1
C6478;RALN;CD;050000;5;8;0;0;0;1
C6478;RALN;CD;051489;1;2;0;0;0;0
C6478;RALN;CD;052487;0;1;0;0;0;0
C6478;RALN;CD;058000;1;2;0;0;0;0
C6478;RALN;DI;0D0165;0;1;0;0;0;0
C6479;RALN;CB;032000;1;0;0;0;0;0
C6479;RALN;CB;037493;3;2;0;0;0;0
C6479;RALN;CB;054000;5;2;0;0;3;0
C6479;RALN;CB;0B7A00;1;0;0;0;0;0
C6479;RALN;CC;043000;1;0;0;0;0;0
C6479;RALN;CC;046000;4;0;0;0;0;0
C6479;RALN;CD;050000;6;5;0;0;0;0
C6479;RALN;CD;052487;1;0;0;0;0;0
C6479;RALN;DI;0D0164;2;0;0;0;0;0
C6479;RALN;FP;0D0102;1;0;0;0;0;0
C648;RALN;CB;038491;1;0;0;0;0;0
C648;RALN;CC;046000;1;0;0;0;0;0
C559;RALN;FP;0D0102;1;0;0;0;0;0
C5590;RALN;CC;046000;1;0;0;0;0;0
C5590;RALN;DG;0D0104;1;0;0;0;0;0
C5591;RALN;CA;028000;3;0;0;0;0;0
C5591;RALN;CB;032000;2;0;0;0;0;0
C5591;RALN;CB;036494;7;4;0;0;0;0
C5591;RALN;CB;038490;1;0;0;0;0;0
C5591;RALN;CB;055000;1;3;0;0;0;0
C5591;RALN;CC;043000;6;1;0;0;0;0
C5591;RALN;CC;056000;0;1;0;0;0;0
C5591;RALN;CD;050000;2;1;0;0;0;0
C5591;RALN;CD;057000;3;0;0;0;0;0
C5591;RALN;DF;0D0095;1;0;0;0;0;0
C5591;RALN;DI;0D0165;2;0;0;0;0;0
C5591;RALN;RP;000096;1;0;0;0;0;0
C5592;RALN;CB;032000;1;1;0;0;0;0
C5592;RALN;CB;036495;1;3;0;0;2;8
C5592;RALN;CB;038490;2;0;0;0;0;0
C5592;RALN;CB;055000;1;0;1;0;0;0
C5592;RALN;CC;042000;0;1;0;0;0;0
C5592;RALN;CC;046000;1;0;0;0;0;0
C5592;RALN;CD;049000;1;1;0;0;0;0
C5592;RALN;CD;052487;0;2;0;0;0;0
C5592;RALN;DI;0D0164;1;2;0;0;0;0
C5592;RALN;FP;0D0102;0;1;0;0;0;0
C5593;RALN;CB;0B7A00;1;0;0;0;0;0
C5593;RALN;CC;056000;0;1;0;0;0;0
C5594;RALN;CB;036494;1;0;0;0;0;0
C5594;RALN;CB;055000;0;2;0;0;0;0
C5594;RALN;CD;049000;1;0;0;0;0;0
C5594;RALN;CD;057000;1;0;0;0;0;1
C5595;RALN;CD;050000;1;0;0;0;0;0
C5596;RALN;CA;025000;7;0;0;0;0;0
C5596;RALN;CA;053000;1;0;0;0;11;1
C5596;RALN;CB;034000;4;2;0;0;0;0
C5596;RALN;CB;055000;4;0;0;0;4;0
C5596;RALN;CC;043000;11;5;0;0;0;0
C5596;RALN;CC;056000;2;3;0;0;0;0
C5596;RALN;CD;051488;2;0;0;0;0;0
C5596;RALN;CD;058000;0;0;0;0;1;0
C5596;RALN;FP;0D0103;0;1;0;0;0;0
C5597;RALN;CB;034000;1;0;0;0;0;0
C5597;RALN;CB;037492;2;2;0;0;0;0
C5597;RALN;CC;042000;3;0;0;0;0;0
C5597;RALN;CC;046000;6;3;0;0;0;0
C5597;RALN;CD;057000;1;0;0;0;0;0
C5598;RALN;CA;027000;3;0;0;0;0;0
C5598;RALN;CB;034000;9;0;0;0;0;0
C5598;RALN;CC;046000;3;0;0;0;0;0
C5598;RALN;CD;050000;1;1;0;0;0;0
C5598;RALN;CD;051489;0;1;0;0;0;0
C5598;RALN;CD;0D6000;1;1;0;0;0;0
C5599;REVA;CA;022000;0;1;0;0;0;0
C5599;REVA;CB;032000;0;0;0;1;0;0
C5599;REVA;CC;040000;0;2;0;0;0;1
C5599;REVA;CD;047000;0;4;0;0;0;0
C560;RALN;CC;045000;1;2;0;0;0;0
C560;RALN;CD;050000;1;0;0;0;0;0
C5600;RALN;CA;025000;2;0;0;0;0;0
C5600;RALN;CB;032000;4;0;0;0;0;1
C5600;RALN;CB;038491;5;0;0;0;0;0
C5600;RALN;CC;046000;6;0;0;0;0;0
C5600;RALN;CD;049000;3;0;0;0;0;0
C5600;RALN;CD;051489;2;0;0;0;0;0
C5600;RALN;CD;0D6000;0;1;0;0;0;0
C5600;RALN;RP;000096;0;0;0;0;0;1
C5601;RALN;CA;053000;1;0;0;0;0;0
C6418;RALN;CB;054000;0;0;1;0;0;0
C6418;RALN;CC;042000;2;1;0;0;0;0
C6418;RALN;CD;049000;1;2;0;0;0;0
C5626;RALN;CD;050000;1;0;0;0;0;0
C5627;RALN;CB;032000;2;0;0;0;0;0
C5627;RALN;CB;036494;3;1;0;0;0;0
C5627;RALN;CB;038490;10;5;1;0;0;1
C5627;RALN;CB;0B7A00;2;2;0;0;1;0
C5627;RALN;CC;043000;1;2;0;0;0;1
C5627;RALN;CC;046000;0;1;0;0;0;1
C5627;RALN;CD;049000;3;4;0;0;0;3
C5627;RALN;CD;051488;1;0;0;0;0;0
C5627;RALN;CD;052487;1;2;0;0;0;0
C5627;RALN;CD;058000;2;3;0;0;0;0
C5627;RALN;DF;0D0095;1;0;0;0;0;0
