ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
RA68;RALN;CC;046000;A30;0;1
C3076;RALN;CC;046000;A30;1;0
C2404;RALN;CC;046000;A30;0;1
R9209;RALN;CC;046000;A30;1;1
C6175;RALN;CC;046000;A30;0;1
C5584;RALN;CC;046000;A30;0;1
C747;RALN;CC;046000;A30;0;1
R9209;RALN;CC;046000;A23;0;1
C8201;RALN;CC;046000;A30;0;1
R9209;RALN;CC;046000;A27;1;0
C2567;RALN;CC;046000;A30;1;1
C1564;RALN;CC;046000;A30;0;1
C1463;RALN;CC;046000;A30;0;1
C6538;RALN;CC;046000;A30;0;2
C6822;RALN;CC;046000;A23;0;1
IP10537;RALN;CC;046000;A30;0;3
C6219;RALN;CC;046000;A30;0;1
C2319;RALN;CC;046000;A30;1;0
C2541;RALN;CC;046000;A30;0;1
C4695;RALN;CC;046000;A30;1;0
C7049;RALN;CC;046000;A24;1;0
C394;RALN;CC;046000;A30;0;1
C6303;RALN;CC;046000;A30;0;1
C7019;RALN;CC;046000;A31;0;1
UC10890;RALN;CC;046000;A30;0;2
C2669;RALN;CC;046000;A30;0;1
CS10373;RALN;CC;046000;A30;2;1
C3211;RALN;CC;046000;A24;0;1
C7303;RALN;CC;046000;A30;1;0
C2591;RALN;CC;046000;A30;0;1
C6296;RALN;CC;046000;A30;1;0
C7341;RALN;CC;046000;A23;1;0
UC9862;RALN;CC;046000;A30;0;1
C7341;RALN;CC;046000;A30;0;1
C5189;RALN;CC;046000;A31;0;1
C7943;RALN;CC;046000;A30;0;1
C737;RALN;CC;046000;A30;0;1
C2896;RALN;CC;046000;A23;0;1
C1169;RALN;CC;046000;A30;0;1
C6395;RALN;CC;046000;A30;0;1
C4642;RALN;CC;046000;A24;0;1
C7546;RALN;CC;046000;A30;1;0
C5523;RALN;CC;046000;A24;1;0
C7725;RALN;CC;046000;A23;0;1
C3275;RALN;CC;046000;A30;0;1
UC12466;RALN;CC;046000;A30;1;0
C359;RALN;CC;046000;A23;0;1
C6817;RALN;CC;046000;A30;0;1
C1993;RALN;CC;046000;A24;1;0
C7096;RALN;CC;046000;A30;1;0
C5560;RALN;CC;046000;A30;0;1
C1869;RALN;CC;046000;A30;0;1
C2982;RALN;CC;046000;A30;0;1
R9192;RALN;CC;046000;A30;26;29
C7402;RALN;CC;046000;A23;1;0
C5607;RALN;CC;046000;A30;0;1
C2113;RALN;CC;046000;A30;0;1
C2474;RALN;CC;046000;A30;0;1
C601;RALN;CC;046000;A30;0;2
C7656;RALN;CC;046000;A30;0;1
UC12390;RALN;CC;046000;A30;1;0
C7985;RALN;CC;046000;A30;0;1
C4051;RALN;CC;046000;A30;1;0
C5403;RALN;CC;046000;A30;0;1
C3509;RALN;CC;046000;A30;0;1
C5099;RALN;CC;046000;A24;1;0
C2958;RALN;CC;046000;A30;0;1
C3323;RALN;CC;046000;A30;0;2
C2447;RALN;CC;046000;A30;0;1
ER12889;RALN;CC;046000;A30;2;13
ER10715;RALN;CC;046000;A24;6;0
C4347;RALN;CC;046000;A30;1;0
C5858;RALN;CC;046000;A30;0;1
UC10583;RALN;CC;046000;A30;0;1
C8054;RALN;CC;046000;A30;0;1
C4888;RALN;CC;046000;A23;2;0
C8229;RALN;CC;046000;A30;0;1
C5480;RALN;CC;046000;A30;1;0
C6461;RALN;CC;046000;A30;1;0
C7877;RALN;CC;046000;A30;1;0
ER12738;RALN;CC;046000;A30;1;26
C5346;RALN;CC;046000;A30;0;1
C3857;RALN;CC;046000;A30;0;2
C4394;RALN;CC;046000;A30;0;1
C12886;RALN;CC;046000;A30;0;2
C8172;RALN;CC;046000;A30;1;0
C5518;RALN;CC;046000;A30;0;1
C780;RALN;CC;046000;A31;0;1
C8172;RALN;CC;046000;A31;0;1
C315;RALN;CC;046000;A30;0;1
UC12846;RALN;CC;046000;A30;0;1
C1827;RALN;CC;046000;A23;1;0
C3639;RALN;CC;046000;A30;1;0
C7171;RALN;CC;046000;A30;1;0
C12928;RALN;CC;046000;A30;2;4
UC12397;RALN;CC;046000;A24;1;0
C3810;RALN;CC;046000;A30;0;1
C1501;RALN;CC;046000;A31;0;1
C8182;RALN;CC;046000;A31;1;0
CM9123;RALN;CC;046000;A30;0;1
ER12885;RALN;CC;046000;A30;19;35
C2578;RALN;CC;046000;A30;0;2
C8150;RALN;CC;046000;A30;2;1
UC10772;RALN;CC;046000;A30;1;0
C5653;RALN;CC;046000;A30;1;1
UC10445;RALN;CC;046000;A30;0;1
C1736;RALN;CC;046000;A30;1;0
C8190;RALN;CC;046000;A30;1;0
C5615;RALN;CC;046000;A30;0;1
C4889;RALN;CC;046000;A30;0;1
ES12977;RALN;CC;046000;A30;12;8
C8129;RALN;CC;046000;A30;4;2
C2690;RALN;CC;046000;A30;0;1
D8324;RALN;CC;046000;A30;1;0
C8129;RALN;CC;046000;A31;0;1
C2121;RALN;CC;046000;A30;0;1
UC10585;RALN;CC;046000;A30;1;0
C4124;RALN;CC;046000;A30;2;0
C6892;RALN;CC;046000;A30;1;0
C490;RALN;CC;046000;A30;1;0
C4383;RALN;CC;046000;A30;0;1
C5085;RALN;CC;046000;A30;1;0
V9711;RALN;CC;046000;A24;0;1
C7929;RALN;CC;046000;A31;1;0
C3151;RALN;CC;046000;A30;0;1
C5587;RALN;CC;046000;A30;1;1
C1625;RALN;CC;046000;A30;0;1
R9193;RALN;CC;046000;A30;61;72
C6356;RALN;CC;046000;A30;0;1
C2481;RALN;CC;046000;A30;0;1
C4173;RALN;CC;046000;A30;0;1
C7068;RALN;CC;046000;A24;1;0
C2475;RALN;CC;046000;A30;0;1
C7641;RALN;CC;046000;A30;0;1
C5794;RALN;CC;046000;A30;1;0
UC10573;RALN;CC;046000;A30;1;0
C4241;RALN;CC;046000;A31;0;1
C2448;RALN;CC;046000;A31;0;1
C957;RALN;CC;046000;A30;0;1
C2928;RALN;CC;046000;A30;1;0
R9191;RALN;CC;046000;A30;5;5
C6555;RALN;CC;046000;A30;0;1
C3441;RALN;CC;046000;A30;0;2
C4792;RALN;CC;046000;A30;2;0
UC10002;RALN;CC;046000;A24;0;1
C1720;RALN;CC;046000;A24;1;0
C2852;RALN;CC;046000;A30;0;1
C3952;RALN;CC;046000;A24;1;0
C4910;RALN;CC;046000;A30;0;2
UC12389;RALN;CC;046000;A30;0;4
C6485;RALN;CC;046000;A30;1;1
C860;RALN;CC;046000;A23;0;1
C3441;RALN;CC;046000;A31;0;1
C7685;RALN;CC;046000;A31;0;1
C2989;RALN;CC;046000;A30;0;2
C6004;RALN;CC;046000;A24;0;1
CM12344;RALN;CC;046000;A30;1;0
C1022;RALN;CC;046000;A24;1;0
C7906;RALN;CC;046000;A30;0;1
C12911;RALN;CC;046000;A30;0;1
C2615;RALN;CC;046000;A30;0;1
V12896;RALN;CC;046000;A30;4;20
C3728;RALN;CC;046000;A30;0;2
UC13142;RALN;CC;046000;A30;3;1
C6632;RALN;CC;046000;A30;0;1
C3140;RALN;CC;046000;A30;1;0
C2849;RALN;CC;046000;A24;1;0
UC10784;RALN;CC;046000;A31;0;1
C6936;RALN;CC;046000;A30;0;1
C2118;RALN;CC;046000;A30;1;0
C4094;RALN;CC;046000;A30;0;1
C6720;RALN;CC;046000;A24;1;0
C6922;RALN;CC;046000;A30;1;0
C2066;RALN;CC;046000;A24;1;0
C1949;RALN;CC;046000;A30;0;1
CS10379;RALN;CC;046000;A30;0;1
C5076;RALN;CC;046000;A30;0;1
C6829;RALN;CC;046000;A30;1;0
C7079;RALN;CC;046000;A30;0;1
C3241;RALN;CC;046000;A30;0;1
UC10784;RALN;CC;046000;A30;4;12
C7850;RALN;CC;046000;A30;0;1
C2625;RALN;CC;046000;A30;1;0
C963;RALN;CC;046000;A30;0;4
UC10142;RALN;CC;046000;A30;1;0
C1798;RALN;CC;046000;A31;0;2
C249;RALN;CC;046000;A30;1;0
C3501;RALN;CC;046000;A35;0;1
V12905;RALN;CC;046000;A30;18;38
R9199;RALN;CC;046000;A30;2;16
C2878;RALN;CC;046000;A23;1;0
C7917;RALN;CC;046000;A30;1;0
C5263;RALN;CC;046000;A30;0;1
C4573;RALN;CC;046000;A30;0;2
R9194;RALN;CC;046000;A30;0;2
R9196;RALN;CC;046000;A30;84;166
C473;RALN;CC;046000;A24;0;1
C5350;RALN;CC;046000;A31;1;0
C2761;RALN;CC;046000;A30;0;1
C2080;RALN;CC;046000;A23;5;4
C7995;RALN;CC;046000;A31;0;1
C4996;RALN;CC;046000;A30;1;1
R9194;RALN;CC;046000;A24;1;0
C1039;RALN;CC;046000;A30;0;1
C1732;RALN;CC;046000;A24;1;0
C7254;RALN;CC;046000;A30;0;1
C4887;RALN;CC;046000;A30;0;1
C2767;RALN;CC;046000;A30;1;0
C335;RALN;CC;046000;A30;0;1
C4134;RALN;CC;046000;A30;1;0
C5828;RALN;CC;046000;A24;1;0
C3731;RALN;CC;046000;A30;0;2
C492;RALN;CC;046000;A30;1;1
ER10604;RALN;CC;046000;A31;1;0
C2648;RALN;CC;046000;A30;0;1
C5732;RALN;CC;046000;A30;0;1
UC12334;RALN;CC;046000;A24;1;0
C8154;RALN;CC;046000;A30;0;1
CS9917;RALN;CC;046000;A30;0;1
UC10901;RALN;CC;046000;A30;1;0
D8349;RALN;CC;046000;A30;1;0
C4847;RALN;CC;046000;A31;0;1
C5702;RALN;CC;046000;A30;0;1
C5127;RALN;CC;046000;A31;0;1
C5342;RALN;CC;046000;A24;1;0
C6233;RALN;CC;046000;A30;0;1
C12943;RALN;CC;046000;A30;1;0
C2293;RALN;CC;046000;A30;0;1
C3758;RALN;CC;046000;A30;0;1
C2530;RALN;CC;046000;A23;0;1
UC10840;RALN;CC;046000;A30;1;0
C3333;RALN;CC;046000;A30;1;1
C8206;RALN;CC;046000;A30;0;1
C4352;RALN;CC;046000;A30;0;1
C1236;RALN;CC;046000;A30;0;1
C1007;RALN;CC;046000;A31;0;1
C5927;RALN;CC;046000;A30;0;2
C859;RALN;CC;046000;A30;0;1
C6151;RALN;CC;046000;A30;0;1
C12913;RALN;CC;046000;A30;48;29
CS10271;RALN;CC;046000;A30;0;1
C597;RALN;CC;046000;A30;0;1
C2478;RALN;CC;046000;A24;1;0
C2363;RALN;CC;046000;A30;0;2
C4971;RALN;CC;046000;A30;0;1
C5592;RALN;CC;046000;A30;1;0
C5885;RALN;CC;046000;A30;0;2
C527;RALN;CC;046000;A30;0;1
C669;RALN;CC;046000;A30;1;0
C2097;RALN;CC;046000;A30;1;0
C4668;RALN;CC;046000;A30;0;1
C6233;RALN;CC;046000;A31;0;1
C497;RALN;CC;046000;A23;1;1
UC10349;RALN;CC;046000;A30;1;4
C7967;RALN;CC;046000;A24;0;1
C6038;RALN;CC;046000;A30;0;1
C2792;RALN;CC;046000;A30;0;1
R9197;RALN;CC;046000;A30;0;1
ES12933;RALN;CC;046000;A30;8;14
R9197;RALN;CC;046000;A30;1;1
C1636;RALN;CC;046000;A30;1;0
UC12437;RALN;CC;046000;A30;0;1
C2350;RALN;CC;046000;A30;0;2
C3564;RALN;CC;046000;A30;1;0
R9200;RALN;CC;046000;A30;4;6
R9197;RALN;CC;046000;A31;0;1
C5314;RALN;CC;046000;A30;1;0
C12891;RALN;CC;046000;A30;3;2
D8333;RALN;CC;046000;A30;1;0
C6436;RALN;CC;046000;A30;0;1
UC10777;RALN;CC;046000;A30;0;1
C5525;RALN;CC;046000;A30;1;0
ER9951;RALN;CC;046000;A30;1;7
C7484;RALN;CC;046000;A30;1;1
C7484;RALN;CC;046000;A24;0;2
C6755;RALN;CC;046000;A30;1;0
UC12533;RALN;CC;046000;A31;0;1
CS10385;RALN;CC;046000;A30;0;1
C812;RALN;CC;046000;A30;0;1
C7164;RALN;CC;046000;A31;0;1
C1891;RALN;CC;046000;A30;0;1
C7550;RALN;CC;046000;A30;0;1
R9813;RALN;CC;046000;A31;1;6
C4188;RALN;CC;046000;A23;1;0
C6144;RALN;CC;046000;A31;0;1
C5386;RALN;CC;046000;A31;0;1
C8116;RALN;CC;046000;A30;0;1
C5536;RALN;CC;046000;A24;0;1
C5916;RALN;CC;046000;A30;1;1
C6394;RALN;CC;046000;A30;1;0
C12748;RALN;CC;046000;A30;3;0
UC12898;RALN;CC;046000;A30;1;8
C2127;RALN;CC;046000;A30;0;1
C1506;RALN;CC;046000;A30;1;0
C7249;RALN;CC;046000;A24;0;2
C3432;RALN;CC;046000;A30;0;1
C4338;RALN;CC;046000;A31;1;0
C3620;RALN;CC;046000;A24;1;0
R9813;RALN;CC;046000;A24;1;1
C7286;RALN;CC;046000;A30;0;1
C3990;RALN;CC;046000;A30;0;1
C5318;RALN;CC;046000;A30;0;1
C4308;RALN;CC;046000;A30;1;0
C2204;RALN;CC;046000;A30;0;1
C4694;RALN;CC;046000;A30;0;1
C4778;RALN;CC;046000;A24;1;0
R9202;RALN;CC;046000;A30;55;46
P9085;RALN;CC;046000;A30;0;2
C1992;RALN;CC;046000;A31;0;1
ER11087;RALN;CC;046000;A30;0;2
C7400;RALN;CC;046000;A24;1;0
C1896;RALN;CC;046000;A30;0;1
C2439;RALN;CC;046000;A30;0;1
C5461;RALN;CC;046000;A30;1;0
C4818;RALN;CC;046000;A24;0;1
UC10798;RALN;CC;046000;A30;1;0
C3906;RALN;CC;046000;A30;1;0
C1826;RALN;CC;046000;A31;0;1
C1992;RALN;CC;046000;A30;2;3
C4879;RALN;CC;046000;A30;0;1
C7385;RALN;CC;046000;A24;0;1
V12922;RALN;CC;046000;A30;3;18
ER12802;RALN;CC;046000;A30;8;26
C7708;RALN;CC;046000;A30;1;1
C1320;RALN;FP;0D0103;A30;1;0
C1513;RALN;FP;0D0103;A30;0;1
C7429;RALN;FP;0D0103;A30;0;2
C1808;RALN;FP;0D0103;A30;1;0
C8001;RALN;FP;0D0103;A30;1;0
C5862;RALN;FP;0D0103;A30;0;1
C1520;RALN;FP;0D0103;A30;1;0
C4690;RALN;FP;0D0103;A30;0;1
C6353;RALN;FP;0D0103;A30;1;0
C673;RALN;FP;0D0103;A30;1;0
C4573;RALN;FP;0D0103;A30;0;1
C6079;RALN;FP;0D0103;A30;1;0
C207;RALN;FP;0D0103;A30;1;0
C2704;RALN;FP;0D0103;A30;0;1
C4173;RALN;FP;0D0103;A30;2;1
C1995;RALN;FP;0D0103;A30;0;1
C6408;RALN;FP;0D0103;A30;1;1
C2240;RALN;FP;0D0103;A30;0;1
C4427;RALN;FP;0D0103;A30;0;1
C6162;RALN;FP;0D0103;A30;1;0
C5261;RALN;FP;0D0103;A30;0;1
C7629;RALN;FP;0D0103;A30;0;1
C4340;RALN;FP;0D0103;A30;1;0
C4378;RALN;FP;0D0103;A30;1;0
C7829;RALN;FP;0D0103;A30;1;0
C3884;RALN;FP;0D0103;A30;0;1
C823;RALN;FP;0D0103;A30;1;0
C8120;RALN;FP;0D0103;A30;1;0
C5699;RALN;FP;0D0103;A30;0;1
C1896;RALN;FP;0D0103;A30;1;0
C2702;RALN;FP;0D0103;A30;1;0
C2378;RALN;FP;0D0103;A30;1;1
C687;RALN;FP;0D0103;A30;0;1
C2591;RALN;FP;0D0103;A30;0;1
C7697;RALN;FP;0D0103;A30;1;0
C7297;RALN;FP;0D0103;A30;0;1
C12758;RALN;FP;0D0103;A30;0;1
C4716;RALN;FP;0D0103;A30;1;0
C1953;RALN;FP;0D0103;A30;1;0
C518;RALN;FP;0D0103;A30;1;0
C5187;RALN;FP;0D0103;A30;1;0
C6885;RALN;FP;0D0103;A30;1;0
C2285;RALN;FP;0D0103;A30;0;1
C3167;RALN;FP;0D0103;A30;1;0
C6863;RALN;FP;0D0103;A30;0;1
C1133;RALN;FP;0D0103;A30;1;0
C1549;RALN;FP;0D0103;A30;0;1
C7599;RALN;FP;0D0103;A30;0;1
C8114;RALN;FP;0D0103;A30;0;1
C2185;RALN;FP;0D0103;A30;0;1
C7711;RALN;FP;0D0103;A30;1;0
C6399;RALN;FP;0D0103;A30;1;0
C7332;RALN;FP;0D0103;A30;1;0
C4724;RALN;FP;0D0103;A30;1;0
C707;RALN;FP;0D0103;A30;1;0
C8004;RALN;FP;0D0103;A30;0;1
C4820;RALN;FP;0D0103;A30;1;0
C6993;RALN;FP;0D0103;A30;1;0
C960;RALN;FP;0D0103;A30;0;1
C6518;RALN;FP;0D0103;A30;0;1
C5820;RALN;FP;0D0103;A30;1;0
C3812;RALN;FP;0D0103;A30;1;0
C4844;RALN;FP;0D0103;A30;0;1
C6826;RALN;FP;0D0103;A30;1;0
C6423;RALN;FP;0D0103;A30;1;0
C6426;RALN;FP;0D0103;A30;1;0
C3033;RALN;FP;0D0103;A30;1;0
C4843;RALN;FP;0D0103;A30;1;0
C7211;RALN;FP;0D0103;A30;1;0
C8055;RALN;FP;0D0103;A30;0;1
C6760;RALN;FP;0D0103;A30;0;1
C6522;RALN;FP;0D0103;A30;0;1
C5375;RALN;FP;0D0103;A30;0;1
C5685;RALN;FP;0D0103;A30;0;1
C3287;RALN;FP;0D0103;A30;0;1
C6262;RALN;FP;0D0103;A30;0;1
C4786;RALN;FP;0D0103;A30;1;0
C1533;RALN;FP;0D0103;A30;1;0
C6636;RALN;FP;0D0103;A30;1;0
C1771;RALN;FP;0D0103;A30;1;0
C4778;RALN;FP;0D0103;A30;0;1
C4328;RALN;FP;0D0103;A30;0;1
C3387;RALN;FP;0D0103;A30;0;1
C7750;RALN;FP;0D0103;A30;1;0
C4327;RALN;FP;0D0103;A30;0;1
C5523;RALN;FP;0D0103;A30;0;1
C1444;RALN;FP;0D0103;A30;0;1
C8130;RALN;FP;0D0103;A30;1;0
C3725;RALN;FP;0D0103;A30;1;0
C4060;RALN;FP;0D0103;A30;1;0
C311;RALN;FP;0D0103;A30;0;1
C225;RALN;FP;0D0103;A30;0;1
C4863;RALN;FP;0D0103;A30;0;1
C4163;RALN;FP;0D0103;A30;1;0
C2911;RALN;FP;0D0103;A30;1;0
C3192;RALN;FP;0D0103;A30;0;1
C4727;RALN;FP;0D0103;A30;1;0
C5664;RALN;FP;0D0103;A30;1;0
C2408;RALN;FP;0D0103;A30;1;0
C3929;RALN;FP;0D0103;A30;1;0
C3490;RALN;FP;0D0103;A30;0;1
C7538;RALN;FP;0D0103;A30;1;0
C7801;RALN;FP;0D0103;A30;1;0
C4950;RALN;FP;0D0103;A30;1;0
C2360;RALN;FP;0D0103;A30;0;1
C1737;RALN;FP;0D0103;A30;1;0
C2964;RALN;FP;0D0103;A30;0;1
C2560;RALN;FP;0D0103;A30;1;0
C834;RALN;FP;0D0103;A30;0;1
C3664;RALN;FP;0D0103;A30;0;1
C3248;RALN;FP;0D0103;A30;0;1
C2612;RALN;FP;0D0103;A30;0;1
C6188;RALN;FP;0D0103;A30;1;0
C1417;RALN;FP;0D0103;A30;0;1
C4108;RALN;FP;0D0103;A30;1;0
C3316;RALN;FP;0D0103;A30;1;0
C3540;RALN;FP;0D0103;A30;0;1
C927;RALN;FP;0D0103;A30;0;1
C3396;RALN;FP;0D0103;A30;0;1
C6071;RALN;FP;0D0103;A30;1;0
C795;RALN;FP;0D0103;A30;0;1
C7226;RALN;FP;0D0103;A30;1;0
C1437;RALN;FP;0D0103;A30;0;1
C5269;RALN;FP;0D0103;A30;1;0
C3605;RALN;FP;0D0103;A30;0;1
C4189;RALN;FP;0D0103;A30;0;1
C8033;RALN;FP;0D0103;A30;1;0
C2280;RALN;FP;0D0103;A30;1;0
C2726;RALN;FP;0D0103;A30;1;0
C6851;RALN;FP;0D0103;A30;1;0
C410;RALN;FP;0D0103;A30;1;0
C6837;RALN;FP;0D0103;A30;0;1
C2217;RALN;FP;0D0103;A30;1;0
C6386;RALN;FP;0D0103;A30;0;1
C5099;RALN;FP;0D0103;A30;0;1
C7667;RALN;FP;0D0103;A30;0;1
C6584;RALN;FP;0D0103;A30;1;0
C1092;RALN;FP;0D0103;A30;1;0
C3591;RALN;FP;0D0103;A30;1;0
C7093;RALN;FP;0D0103;A30;0;1
C2388;RALN;FP;0D0103;A30;1;0
C4871;RALN;FP;0D0103;A30;1;0
C7592;RALN;FP;0D0103;A30;0;1
C2221;RALN;FP;0D0103;A30;0;1
C6797;RALN;FP;0D0103;A30;1;0
C924;RALN;FP;0D0103;A30;0;1
C1898;RALN;FP;0D0103;A30;1;0
C11978;RALN;FP;0D0103;A30;1;0
C2680;RALN;FP;0D0103;A30;1;0
C5841;RALN;FP;0D0103;A30;0;1
C6766;RALN;FP;0D0103;A30;0;1
C4045;RALN;FP;0D0103;A30;0;1
C2023;RALN;FP;0D0103;A30;0;1
C12943;RALN;FP;0D0103;A30;0;1
C4673;RALN;FP;0D0103;A30;1;0
C5597;RALN;FP;0D0103;A30;1;0
C1564;RALN;FP;0D0103;A30;0;1
C7021;RALN;FP;0D0103;A23;0;1
C2857;RALN;FP;0D0103;A30;1;0
C3050;RALN;FP;0D0103;A30;0;1
C1069;RALN;FP;0D0103;A30;0;1
C5348;RALN;FP;0D0103;A30;1;0
C1731;RALN;FP;0D0103;A30;0;1
C4975;RALN;FP;0D0103;A30;0;1
C3571;RALN;FP;0D0103;A30;0;1
C7258;RALN;FP;0D0103;A30;0;1
C4053;RALN;FP;0D0103;A30;1;0
C1556;RALN;FP;0D0103;A30;0;1
C3066;RALN;FP;0D0103;A30;0;1
C6829;RALN;FP;0D0103;A30;1;0
C4088;RALN;FP;0D0103;A30;1;0
C12509;RALN;FP;0D0103;A30;0;1
C8257;RALN;FP;0D0103;A30;0;1
C3947;RALN;FP;0D0103;A30;0;1
C1315;RALN;FP;0D0103;A30;0;1
C6007;RALN;FP;0D0103;A30;1;0
C2205;RALN;FP;0D0103;A30;0;1
C7335;RALN;FP;0D0103;A30;0;1
C1081;RALN;FP;0D0103;A30;0;1
C8005;RALN;FP;0D0103;A30;1;0
C6512;RALN;FP;0D0103;A30;1;0
C12913;RALN;FP;0D0103;A30;1;0
C7747;RALN;FP;0D0103;A30;1;0
C3503;RALN;FP;0D0103;A30;0;1
C7177;RALN;FP;0D0103;A30;0;1
C6524;RALN;FP;0D0103;A30;0;1
C3627;RALN;FP;0D0103;A30;0;1
C2816;RALN;FP;0D0103;A30;0;1
C3703;RALN;FP;0D0103;A30;0;1
C8283;RALN;FP;0D0103;A30;0;1
C4771;RALN;FP;0D0103;A30;1;0
C6671;RALN;FP;0D0103;A30;0;1
C6783;RALN;FP;0D0103;A30;1;0
C6724;RALN;FP;0D0103;A30;1;0
C5615;RALN;FP;0D0103;A30;0;1
C8269;RALN;FP;0D0103;A30;0;1
C817;RALN;FP;0D0103;A30;0;1
C7151;RALN;FP;0D0103;A30;1;0
C1089;RALN;FP;0D0103;A30;1;0
M8655;RALN;FP;0D0103;A30;25;25
C6207;RALN;FP;0D0103;A30;1;0
C8244;RALN;FP;0D0103;A30;1;1
C12746;RALN;FP;0D0103;A30;0;1
C6187;RALN;FP;0D0103;A30;1;0
C8056;RALN;FP;0D0103;A30;1;0
C1879;RALN;FP;0D0103;A30;0;2
C5420;RALN;FP;0D0103;A30;1;0
C586;RALN;FP;0D0103;A30;0;1
C7533;RALN;FP;0D0103;A30;0;1
C6735;RALN;FP;0D0103;A30;1;0
C688;RALN;FP;0D0103;A30;1;0
C5653;RALN;FP;0D0103;A30;1;0
C7626;RALN;FP;0D0103;A30;1;0
C2601;RALN;FP;0D0103;A30;1;0
C5203;RALN;FP;0D0103;A30;1;0
C2165;RALN;FP;0D0103;A30;0;1
C445;RALN;FP;0D0103;A30;1;0
C2415;RALN;FP;0D0103;A30;1;0
C4152;RALN;FP;0D0103;A30;1;0
C3749;RALN;FP;0D0103;A30;0;1
C8186;RALN;FP;0D0103;A30;1;0
C2362;RALN;FP;0D0103;A30;0;1
C5173;RALN;FP;0D0103;A30;0;1
C7481;RALN;FP;0D0103;A30;0;1
C696;RALN;FP;0D0103;A30;0;1
C4382;RALN;FP;0D0103;A30;0;1
C4601;RALN;FP;0D0103;A30;1;0
C3101;RALN;FP;0D0103;A30;1;0
C4551;RALN;FP;0D0103;A30;0;1
C1592;RALN;FP;0D0103;A30;0;1
C416;RALN;FP;0D0103;A30;0;1
C6770;RALN;FP;0D0103;A30;0;1
C3335;RALN;FP;0D0103;A30;0;1
C955;RALN;FP;0D0103;A24;2;0
C5467;RALN;FP;0D0103;A30;1;0
C1261;RALN;FP;0D0103;A30;0;1
C5137;RALN;FP;0D0103;A30;1;0
C4527;RALN;FP;0D0103;A30;1;0
C4111;RALN;FP;0D0103;A30;1;0
C6317;RALN;FP;0D0103;A30;0;1
C7542;RALN;FP;0D0103;A30;0;1
C7454;RALN;FP;0D0103;A30;0;1
C8194;RALN;FP;0D0103;A30;0;1
C7974;RALN;FP;0D0103;A30;0;1
C3233;RALN;FP;0D0103;A30;1;0
C411;RALN;FP;0D0103;A30;0;1
C5637;RALN;FP;0D0103;A30;1;0
C3788;RALN;FP;0D0103;A30;0;1
C5120;RALN;FP;0D0103;A30;0;1
C1635;RALN;FP;0D0103;A30;0;1
C362;RALN;FP;0D0103;A30;1;0
C1941;RALN;FP;0D0103;A30;0;1
C2320;RALN;FP;0D0103;A30;0;1
C3531;RALN;FP;0D0103;A30;1;0
C12251;RALN;FP;0D0103;A30;0;1
C3395;RALN;FP;0D0103;A30;1;0
C3936;RALN;FP;0D0103;A30;0;1
C3104;RALN;FP;0D0103;A30;1;0
C1163;RALN;FP;0D0103;A30;1;0
C6490;RALN;FP;0D0103;A30;1;0
C4332;RALN;FP;0D0103;A30;1;0
C3673;RALN;FP;0D0103;A30;1;0
C3578;RALN;FP;0D0103;A30;1;0
C3235;RALN;FP;0D0103;A30;1;0
C4197;RALN;FP;0D0103;A30;0;1
C542;RALN;FP;0D0103;A30;1;0
C2946;RALN;FP;0D0103;A30;0;1
C1271;RALN;FP;0D0103;A30;0;1
C5073;RALN;FP;0D0103;A30;1;0
C358;RALN;FP;0D0103;A30;0;1
C405;RALN;FP;0D0103;A30;0;1
C1386;RALN;FP;0D0103;A30;0;1
C6398;RALN;FP;0D0103;A30;1;0
C5652;RALN;FP;0D0103;A30;1;0
C1721;RALN;FP;0D0103;A30;1;0
C7594;RALN;FP;0D0103;A30;0;1
C2385;RALN;FP;0D0103;A30;0;1
C3609;RALN;FP;0D0103;A30;0;1
C786;RALN;FP;0D0103;A30;1;0
C1749;RALN;FP;0D0103;A30;0;1
C2910;RALN;FP;0D0103;A30;0;1
C6703;RALN;FP;0D0103;A30;0;1
C5876;RALN;FP;0D0103;A30;1;0
C2774;RALN;FP;0D0103;A30;0;1
C4136;RALN;FP;0D0103;A30;1;1
C1890;RALN;FP;0D0103;A30;1;0
C4071;RALN;FP;0D0103;A30;1;1
C3358;RALN;FP;0D0103;A30;0;1
C626;RALN;FP;0D0103;A30;1;0
C2269;RALN;FP;0D0103;A30;0;1
C3587;RALN;FP;0D0103;A30;1;0
C2314;RALN;FP;0D0103;A30;1;0
C1277;RALN;FP;0D0103;A30;0;1
C5401;RALN;FP;0D0103;A30;0;1
C2163;RALN;FP;0D0103;A30;1;0
C2987;RALN;FP;0D0103;A30;0;1
C739;RALN;FP;0D0103;A30;0;1
C857;RALN;FP;0D0103;A30;1;0
C6685;RALN;FP;0D0103;A30;0;1
C7633;RALN;FP;0D0103;A30;1;0
C4042;RALN;FP;0D0103;A30;0;1
C1439;RALN;FP;0D0103;A30;0;1
C2572;RALN;FP;0D0103;A30;0;1
C2900;RALN;FP;0D0103;A30;0;1
C1625;RALN;FP;0D0103;A30;1;0
C3134;RALN;FP;0D0103;A30;1;0
C540;RALN;FP;0D0103;A30;0;1
C1003;RALN;FP;0D0103;A30;1;0
C5887;RALN;FP;0D0103;A30;0;1
C6801;RALN;FP;0D0103;A30;1;0
