ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C6975;RALN;CC;042000;C18;0;1
C6208;RALN;CC;042000;C18;0;1
C4558;RALN;CC;042000;C18;1;0
C6356;RALN;CC;042000;C03;0;2
C1963;RALN;CC;042000;C01;1;0
C3924;RALN;CC;042000;C18;1;1
C1232;RALN;CC;042000;C03;0;1
C5615;RALN;CC;042000;C19;0;1
C3573;RALN;CC;042000;C01;0;1
C3573;RALN;CC;042000;C03;2;1
C4111;RALN;CC;042000;C03;2;2
C5615;RALN;CC;042000;C03;0;1
C4111;RALN;CC;042000;C18;1;0
C2209;RALN;CC;042000;C18;1;0
C6447;RALN;CC;042000;C99;0;1
C2565;RALN;CC;042000;C99;1;0
C4409;RALN;CC;042000;C18;1;1
C3598;RALN;CC;042000;C18;1;0
C6250;RALN;CC;042000;C18;0;1
C5170;RALN;CC;042000;C01;6;11
C3655;RALN;CC;042000;C01;0;1
UC12752;RALN;CC;042000;C21;0;1
C3924;RALN;CC;042000;C99;0;1
C3663;RALN;CC;042000;C18;1;0
C4409;RALN;CC;042000;C19;1;0
C3279;RALN;CC;042000;C18;0;1
C2958;RALN;CC;042000;C18;0;1
C4974;RALN;CC;042000;C18;1;0
C3029;RALN;CC;042000;C18;0;1
UC10794;RALN;CC;042000;C18;1;0
C350;RALN;CC;042000;C99;1;0
C403;RALN;CC;042000;C18;1;0
C1514;RALN;CC;042000;C03;1;0
C7846;RALN;CC;042000;C99;0;1
CM9123;RALN;CC;042000;C99;1;2
C4502;RALN;CC;042000;C19;0;1
C4111;RALN;CC;042000;C01;1;1
C1340;RALN;CC;042000;C18;1;0
C2481;RALN;CC;042000;C18;1;0
C210;RALN;CC;042000;C03;2;3
C626;RALN;CC;042000;C25;1;0
C3515;RALN;CC;042000;C03;1;0
C6798;RALN;CC;042000;C01;0;1
P9095;RALN;CC;042000;C03;0;1
C4712;RALN;CC;042000;C18;3;1
C3073;RALN;CC;042000;C99;0;1
C1625;RALN;CC;042000;C99;0;1
C7973;RALN;CC;042000;C99;0;1
C5226;RALN;CC;042000;C99;0;1
C2294;RALN;CC;042000;C18;1;0
C4712;RALN;CC;042000;C03;1;0
C7929;RALN;CC;042000;C03;3;9
C4382;RALN;CC;042000;C99;0;1
C6645;RALN;CC;042000;C21;0;1
C3653;RALN;CC;042000;C03;0;1
C1625;RALN;CC;042000;C03;0;2
C6780;RALN;CC;042000;C03;1;0
C4856;RALN;CC;042000;C18;0;2
C6144;RALN;CC;042000;C01;18;31
UC12397;RALN;CC;042000;C99;1;0
C3004;RALN;CC;042000;C21;1;0
C5513;RALN;CC;042000;C01;0;1
C4834;RALN;CC;042000;C18;0;1
C3789;RALN;CC;042000;C18;0;1
C4382;RALN;CC;042000;C18;0;1
C5226;RALN;CC;042000;C03;1;2
ER12738;RALN;CC;042000;C25;0;1
R9193;RALN;CC;042000;C99;1;0
C4274;RALN;CC;042000;C03;1;0
P9092;RALN;CC;042000;C18;2;3
R9193;RALN;CC;042000;C01;2;0
C4274;RALN;CC;042000;C01;0;1
C4343;RALN;CC;042000;C01;0;1
C2971;RALN;CC;042000;C18;1;1
C4343;RALN;CC;042000;C03;1;0
C7929;RALN;CC;042000;C01;2;2
C5362;RALN;CC;042000;C03;1;0
C5226;RALN;CC;042000;C18;2;1
C5929;RALN;CC;042000;C01;1;0
ER12738;RALN;CC;042000;C01;0;2
C5226;RALN;CC;042000;C21;1;3
C7250;RALN;CC;042000;C18;0;1
C3694;RALN;CC;042000;C19;0;1
C1434;RALN;CC;042000;C01;1;0
C557;RALN;CC;042000;C01;1;0
C3751;RALN;CC;042000;C03;0;1
P9063;RALN;CC;042000;C19;0;1
C2119;RALN;CC;042000;C03;1;0
C3203;RALN;CC;042000;C18;1;0
C5481;RALN;CC;042000;C03;1;0
C6144;RALN;CC;042000;C19;1;5
C2237;RALN;CC;042000;C18;1;0
C2953;RALN;CC;042000;C18;0;1
C6495;RALN;CC;042000;C01;1;0
C6495;RALN;CC;042000;C99;1;0
C1668;RALN;CC;042000;C03;1;0
C7803;RALN;CC;042000;C18;0;1
C7571;RALN;CC;042000;C99;1;0
C3834;RALN;CC;042000;C21;1;0
C2916;RALN;CC;042000;C18;1;5
P9034;RALN;CC;042000;C18;2;5
P9063;RALN;CC;042000;C18;0;1
C4091;RALN;CC;042000;C03;0;1
C7973;RALN;CC;042000;C03;0;1
C3820;RALN;CC;042000;C01;1;0
C3765;RALN;CC;042000;C21;0;1
C1863;RALN;CC;042000;C18;0;1
R9191;RALN;CC;042000;C01;0;1
P9057;RALN;CC;042000;C18;0;1
C5286;RALN;CC;042000;C18;1;0
C6144;RALN;CC;042000;C18;7;3
C425;RALN;CC;042000;C01;1;0
C1872;RALN;CC;042000;C18;0;1
IP10451;RALN;CC;042000;C01;0;1
P9082;RALN;CC;042000;C19;1;0
C2026;RALN;CC;042000;C18;0;1
C582;RALN;CC;042000;C18;0;1
C1784;RALN;CC;042000;C25;0;1
C2608;RALN;CC;042000;C18;0;2
C4694;RALN;CC;042000;C18;0;1
C8134;RALN;CC;042000;C03;1;0
P9078;RALN;CC;042000;C18;2;2
C6725;RALN;CC;042000;C99;1;0
C2731;RALN;CC;042000;C18;0;1
P9115;RALN;CC;042000;C17;1;0
R9190;RALN;CC;042000;C99;0;1
P10790;RALN;CC;042000;C18;1;2
C8134;RALN;CC;042000;C18;1;0
C3565;RALN;CC;042000;C18;0;1
C4723;RALN;CC;042000;C99;1;0
C4081;RALN;CC;042000;C18;1;0
C5849;RALN;CC;042000;C03;1;0
C2440;RALN;CC;042000;C18;0;1
UC9994;RALN;CC;042000;C03;1;1
C5502;RALN;CC;042000;C19;0;1
C7978;RALN;CC;042000;C01;1;0
C359;RALN;CC;042000;C99;0;1
UC9994;RALN;CC;042000;C18;0;7
C2043;RALN;CC;042000;C18;0;1
C3975;RALN;CC;042000;C19;0;1
C2540;RALN;CC;042000;C18;1;0
C6144;RALN;CC;042000;C99;4;9
C7602;RALN;CC;042000;C01;1;0
C7547;RALN;CC;042000;C03;0;1
C4271;RALN;CC;042000;C18;0;1
C8155;RALN;CC;042000;C18;1;0
C2240;RALN;CC;042000;C03;0;1
AP192;RALN;CC;042000;C19;2;13
C7972;RALN;CC;042000;C18;0;1
C2248;RALN;CC;042000;C18;1;0
C1195;RALN;CC;042000;C01;1;0
P9113;RALN;CC;042000;C01;1;0
C7190;RALN;CC;042000;C03;0;1
C5291;RALN;CC;042000;C18;0;1
C2982;RALN;CC;042000;C01;0;1
IP12420;RALN;CC;042000;C99;0;1
C2009;RALN;CC;042000;C01;1;1
C4171;RALN;CC;042000;C18;1;0
V12896;RALN;CC;042000;C19;0;1
P9097;RALN;CC;042000;C18;0;5
C6172;RALN;CC;042000;C99;0;1
V9745;RALN;CC;042000;C18;0;2
P9092;RALN;CC;042000;C03;2;0
C2546;RALN;CC;042000;C18;0;1
AP192;RALN;CC;042000;C03;0;1
C350;RALN;CC;042000;C18;0;1
C3369;RALN;CC;042000;C99;0;1
C1120;RALN;CC;042000;C18;1;0
C6020;RALN;CC;042000;C03;1;0
C2574;RALN;CC;042000;C18;0;1
C2232;RALN;CC;042000;C18;1;1
UC11811;RALN;CC;042000;C18;1;0
C3639;RALN;CC;042000;C99;0;1
P9056;RALN;CC;042000;C03;0;1
C888;RALN;CC;042000;C18;0;1
C3639;RALN;CC;042000;C18;0;1
R9201;RALN;CC;042000;C03;1;1
C1299;RALN;CC;042000;C18;0;1
C6144;RALN;CC;042000;C03;20;28
AB10274;RALN;CC;042000;C19;2;0
C2462;RALN;CC;042000;C18;1;0
C3542;RALN;CC;042000;C21;0;1
P9118;RALN;CC;042000;C99;1;0
C6884;RALN;CC;042000;C18;1;0
C8299;RALN;CC;042000;C18;0;1
C2297;RALN;CC;042000;C18;1;0
P9072;RALN;CC;042000;C18;1;4
C2511;RALN;CC;042000;C21;1;0
C2378;RALN;CC;042000;C99;0;1
C5433;RALN;CC;042000;C03;0;1
C3925;RALN;CC;042000;C03;1;0
C5127;RALN;CC;042000;C03;0;1
P9097;RALN;CC;042000;C03;0;1
C12270;RALN;CC;042000;C03;1;0
C3697;RALN;CC;042000;C18;0;1
C6072;RALN;CC;042000;C18;0;1
C12497;RALN;CC;042000;C19;0;1
C2395;RALN;CC;042000;C18;1;0
C12296;RALN;CC;042000;C18;0;1
PA131;RALN;CC;042000;C01;1;0
C8307;RALN;CC;042000;C19;0;1
C3940;RALN;CC;042000;C19;0;1
C2572;RALN;CC;042000;C18;0;1
C10363;RALN;CC;042000;C18;0;1
C910;RALN;CC;042000;C18;1;0
C5336;RALN;CC;042000;C99;0;1
C1917;RALN;CC;042000;C18;1;0
P9091;RALN;CC;042000;C18;0;1
C5336;RALN;CC;042000;C03;0;2
C3374;RALN;CC;042000;C18;1;0
C425;RALN;CC;042000;C18;1;0
C2989;RALN;CC;042000;C01;2;2
C2431;RALN;CC;042000;C18;0;1
C1726;RALN;CC;042000;C03;0;1
C4807;RALN;CC;042000;C25;0;1
C902;RALN;CC;042000;C18;0;1
C595;RALN;CC;042000;C99;0;1
CS10373;RALN;CC;042000;C18;1;0
C7321;RALN;CC;042000;C99;0;1
C7285;RALN;CC;042000;C18;1;0
C1128;RALN;CC;042000;C99;1;0
C1590;RALN;CC;042000;C18;1;1
C7285;RALN;CC;042000;C21;1;0
C7457;RALN;CC;042000;C18;0;1
C5846;RALN;CC;042000;C03;0;1
C5336;RALN;CC;042000;C18;0;1
C5907;RALN;CC;042000;C18;1;0
C7457;RALN;CC;042000;C03;1;1
C1297;RALN;CC;042000;C18;0;1
C5608;RALN;CC;042000;C18;1;0
C7012;RALN;CC;042000;C03;0;1
C1311;RALN;CC;042000;C25;1;0
C6423;RALN;CC;042000;C99;0;1
C305;RALN;CC;042000;C21;1;0
C3766;RALN;CC;042000;C03;0;2
C1504;RALN;CC;042000;C18;1;0
C7070;RALN;CC;042000;C03;0;1
C4241;RALN;CC;042000;C03;1;0
C1510;RALN;CC;042000;C01;0;1
C8053;RALN;CC;042000;C19;1;0
C3459;RALN;CC;042000;C18;0;1
C2130;RALN;CC;042000;C01;0;1
C4233;RALN;CC;042000;C18;0;1
C4207;RALN;CC;042000;C18;1;0
C1263;RALN;CC;042000;C03;1;0
C7451;RALN;CC;042000;C99;0;1
C4352;RALN;CC;042000;C18;1;1
C4352;RALN;CC;042000;C03;2;0
C4843;RALN;CC;042000;C01;0;1
C6973;RALN;CC;042000;C18;0;1
C1504;RALN;CC;042000;C99;1;0
P9088;RALN;CC;042000;C18;5;8
C3909;RALN;CC;042000;C18;0;1
C6456;RALN;CC;042000;C18;0;1
C1574;RALN;CC;042000;C25;0;1
P9073;RALN;CC;042000;C18;0;1
V9790;RALN;CC;042000;C18;0;1
CM9061;RALN;CC;042000;C99;1;0
C1236;RALN;CC;042000;C03;1;1
C8307;RALN;CC;042000;C18;0;1
C951;RALN;CC;042000;C18;0;1
C1795;RALN;CC;042000;C99;0;1
C7451;RALN;CC;042000;C03;1;0
C2064;RALN;CC;042000;C01;1;0
P9120;RALN;CC;042000;C03;0;2
C5725;RALN;CC;042000;C99;0;1
C5725;RALN;CC;042000;C18;1;0
C7068;RALN;CC;042000;C03;1;0
P10803;RALN;CC;042000;C18;1;1
C6973;RALN;CC;042000;C99;0;1
C7068;RALN;CC;042000;C18;1;3
C7248;RALN;CC;042000;C18;1;1
P9112;RALN;CC;042000;C01;0;1
R9196;RALN;CC;042000;C18;2;0
R9196;RALN;CC;042000;C03;0;1
C2045;RALN;CC;042000;C18;0;1
C6830;RALN;CC;042000;C18;1;0
C2569;RALN;CC;042000;C18;1;0
UC9698;RALN;CC;042000;C18;0;1
C3471;RALN;CC;042000;C99;1;0
IP12500;RALN;CC;042000;C18;0;1
C803;RALN;CC;042000;C03;1;0
C2081;RALN;CC;042000;C18;1;0
C6702;RALN;CC;042000;C18;0;3
R9196;RALN;CC;042000;C99;1;2
C4417;RALN;CC;042000;C18;0;1
IP11892;RALN;CC;042000;C18;0;1
C7913;RALN;CC;042000;C18;0;1
C3770;RALN;CC;042000;C18;1;0
C3316;RALN;CC;042000;C18;0;1
C2673;RALN;CC;042000;C18;1;0
C3770;RALN;CC;042000;C03;0;1
C6830;RALN;CC;042000;C01;2;0
V9762;RALN;CC;042000;C18;1;8
C5505;RALN;CC;042000;C18;1;0
C4358;RALN;CC;042000;C03;0;1
C3223;RALN;CC;042000;C03;1;0
C210;RALN;CC;042000;C99;1;0
C3535;RALN;CC;042000;C03;0;1
C1145;RALN;CC;042000;C18;0;1
C7098;RALN;CC;042000;C18;0;1
C827;RALN;CC;042000;C18;0;1
C4358;RALN;CC;042000;C99;1;0
C3333;RALN;CC;042000;C99;3;0
C3407;RALN;CC;042000;C01;1;0
CS10379;RALN;CC;042000;C03;0;1
C5022;RALN;CC;042000;C01;1;0
C3333;RALN;CC;042000;C18;0;1
C3333;RALN;CC;042000;C21;4;3
C5979;RALN;CC;042000;C18;0;1
C1092;RALN;CC;042000;C18;0;1
C2014;RALN;CC;042000;C01;0;1
C630;RALN;CC;042000;C03;1;0
AP197;RALN;CC;042000;C18;0;1
C4642;RALN;CC;042000;C01;1;0
C8023;RALN;CC;042000;C99;1;0
C4642;RALN;CC;042000;C18;1;0
C3733;RALN;CC;042000;C18;0;1
C3499;RALN;CC;042000;C03;1;0
C3042;RALN;CC;042000;C18;1;1
P9124;RALN;CC;042000;C03;0;1
C1658;RALN;CC;042000;C03;1;0
C363;RALN;CC;042000;C99;1;0
P10801;RALN;CC;042000;C19;0;1
CS10295;RALN;CC;042000;C18;1;2
C7545;RALN;CC;042000;C18;1;1
C2109;RALN;CC;042000;C18;1;0
C3336;RALN;CC;042000;C19;0;1
UC12334;RALN;CC;042000;C99;0;1
P9033;RALN;CC;042000;C03;1;0
C1076;RALN;CC;042000;C99;0;1
C5525;RALN;CC;042000;C99;1;2
C5916;RALN;CC;042000;C21;0;1
C5916;RALN;CC;042000;C99;0;1
C1097;RALN;CC;042000;C03;1;0
C4167;RALN;CC;042000;C99;1;1
C4167;RALN;CC;042000;C01;0;1
C4167;RALN;CC;042000;C03;0;1
C2941;RALN;CC;042000;C99;1;2
C4167;RALN;CC;042000;C18;1;1
ES10847;RALN;CC;042000;C21;0;1
C5525;RALN;CC;042000;C18;1;2
C7002;RALN;CC;042000;C03;0;1
C1352;RALN;CC;042000;C03;0;1
C6910;RALN;CC;042000;C18;1;0
C1748;RALN;CC;042000;C17;1;0
C8076;RALN;CC;042000;C18;1;0
C2109;RALN;CC;042000;C17;0;1
C7608;RALN;CC;042000;C01;1;0
C5702;RALN;CC;042000;C03;0;1
C2941;RALN;CC;042000;C03;1;0
C3042;RALN;CC;042000;C99;0;3
C5766;RALN;CC;042000;C03;0;1
P9046;RALN;CC;042000;C18;4;5
P10803;RALN;CC;042000;C21;1;0
C3756;RALN;CC;042000;C21;1;0
C2583;RALN;CC;042000;C18;6;11
C2336;RALN;CC;042000;C19;0;1
C1658;RALN;CC;042000;C01;1;0
P9112;RALN;CC;042000;C18;3;3
C2606;RALN;CC;042000;C18;1;0
C7096;RALN;CC;042000;C99;0;1
C1236;RALN;CC;042000;C19;0;1
C1236;RALN;CC;042000;C01;0;1
C7625;RALN;CC;042000;C18;0;1
C5959;RALN;CC;042000;C18;2;0
C2109;RALN;CC;042000;C99;0;1
R9194;RALN;CC;042000;C01;0;1
C3360;RALN;CC;042000;C03;0;1
CM9061;RALN;CC;042000;C19;0;1
C3112;RALN;CC;042000;C03;1;0
C385;RALN;CC;042000;C03;1;0
CM9058;RALN;CC;042000;C18;0;4
R9194;RALN;CC;042000;C18;1;2
C8194;RALN;CC;042000;C19;1;0
C1658;RALN;CC;042000;C18;0;1
C335;RALN;CC;042000;C18;0;1
C4996;RALN;CC;042000;C18;1;0
C4249;RALN;CC;042000;C03;1;0
C1803;RALN;CC;042000;C18;0;1
CM9061;RALN;CC;042000;C18;0;7
D12586;RALN;CC;042000;C21;1;0
UC12601;RALN;CC;042000;C18;0;1
C2331;RALN;CC;042000;C19;0;1
C5412;RALN;CC;042000;C18;1;1
C1443;RALN;CC;042000;C03;1;0
C4249;RALN;CC;042000;C21;1;0
C1088;RALN;CC;042000;C18;1;0
C262;RALN;CC;042000;C01;0;1
C4996;RALN;CC;042000;C21;0;1
ES155;RALN;CC;042000;C03;0;1
C1236;RALN;CC;042000;C18;0;1
C7892;RALN;CC;042000;C21;1;0
C1192;RALN;CC;042000;C03;0;1
P9089;RALN;CC;042000;C99;1;0
C1736;RALN;CC;042000;C18;0;1
C333;RALN;CC;042000;C99;1;0
C8135;RALN;CC;042000;C99;1;0
C5114;RALN;CC;042000;C99;1;0
C389;RALN;CC;042000;C99;1;0
UC10954;RALN;CC;042000;C18;0;1
C669;RALN;CC;042000;C99;1;1
C3228;RALN;CC;042000;C18;1;0
P9106;RALN;CC;042000;C18;0;3
C3872;RALN;CC;042000;C25;0;1
C441;RALN;CC;042000;C03;1;1
C1192;RALN;CC;042000;C18;0;1
C1439;RALN;CC;042000;C03;0;1
C3228;RALN;CC;042000;C01;1;0
C1398;RALN;CC;042000;C01;1;0
C4669;RALN;CC;042000;C18;1;0
C7656;RALN;CC;042000;C01;1;0
CS10836;RALN;CC;042000;C01;1;0
C1812;RALN;CC;042000;C99;0;1
C3908;RALN;CC;042000;C18;1;0
C5278;RALN;CC;042000;C18;0;1
C4520;RALN;CC;042000;C18;0;1
C2466;RALN;CC;042000;C18;0;1
C8017;RALN;CC;042000;C03;1;0
C6482;RALN;CC;042000;C18;0;1
C12758;RALN;CC;042000;C18;1;0
UC10638;RALN;CC;042000;C18;1;0
C2404;RALN;CC;042000;C03;1;0
C2245;RALN;CC;042000;C21;0;1
C307;RALN;CC;042000;C99;1;0
P9085;RALN;CC;042000;C18;1;1
C5337;RALN;CC;042000;C03;0;1
R9196;RALN;CC;042000;C21;0;1
C878;RALN;CC;042000;C03;0;2
C4518;RALN;CC;042000;C03;0;2
C8238;RALN;CC;042000;C03;0;2
C7892;RALN;CC;042000;C99;0;2
IP10535;RALN;CC;042000;C03;0;1
C4921;RALN;CC;042000;C18;0;1
C4338;RALN;CC;042000;C18;0;1
C3115;RALN;CC;042000;C01;0;1
C4570;RALN;CC;042000;C19;1;0
C5234;RALN;CC;042000;C01;0;1
C1945;RALN;CC;042000;C21;1;0
C4570;RALN;CC;042000;C01;1;0
C1307;RALN;CC;042000;C18;0;1
C3355;RALN;CC;042000;C18;1;0
C473;RALN;CC;042000;C03;0;1
C1724;RALN;CC;042000;C21;1;0
C526;RALN;CC;042000;C03;1;2
C3013;RALN;CC;042000;C18;0;1
C5634;RALN;CC;042000;C99;1;0
C7586;RALN;CC;042000;C18;0;1
C6954;RALN;CC;042000;C03;0;1
C6638;RALN;CC;042000;C03;0;2
C3115;RALN;CC;042000;C18;0;1
C4084;RALN;CC;042000;C01;1;0
C1769;RALN;CC;042000;C18;0;1
C4457;RALN;CC;042000;C18;1;0
C3038;RALN;CC;042000;C03;1;0
C5969;RALN;CC;042000;C18;1;1
C7892;RALN;CC;042000;C18;1;3
C7461;RALN;CC;042000;C03;0;1
C4265;RALN;CC;042000;C03;1;0
C6999;RALN;CC;042000;C99;0;1
C6175;RALN;CC;042000;C99;1;0
C4457;RALN;CC;042000;C03;1;0
R9205;RALN;CC;042000;C25;1;0
P12464;RALN;CC;042000;C19;2;0
UC10643;RALN;CC;042000;C03;0;1
C6104;RALN;CC;042000;C18;0;1
C204;RALN;CC;042000;C18;0;1
C3115;RALN;CC;042000;C03;1;0
C5799;RALN;CC;042000;C18;0;1
C4265;RALN;CC;042000;C18;0;1
P9089;RALN;CC;042000;C18;0;1
ER9953;RALN;CC;042000;C99;1;0
P9116;RALN;CC;042000;C19;1;1
C4573;RALN;CC;042000;C18;0;1
C4106;RALN;CC;042000;C99;1;0
ER9953;RALN;CC;042000;C18;1;0
C6004;RALN;CC;042000;C99;0;1
C3659;RALN;CC;042000;C18;1;0
C4910;RALN;CC;042000;C99;0;1
ER9953;RALN;CC;042000;C03;1;2
C3659;RALN;CC;042000;C03;1;0
C6606;RALN;CC;042000;C18;0;1
C6966;RALN;CC;042000;C18;1;0
C6966;RALN;CC;042000;C99;1;0
C5663;RALN;CC;042000;C18;0;2
C5467;RALN;CC;042000;C03;1;0
C2690;RALN;CC;042000;C01;1;0
C3706;RALN;CC;042000;C01;0;1
C7877;RALN;CC;042000;C18;1;0
C1714;RALN;CC;042000;C21;1;0
C1460;RALN;CC;042000;C18;2;0
P9076;RALN;CC;042000;C18;1;0
P9076;RALN;CC;042000;C03;0;1
R9194;RALN;CC;042000;C99;0;1
C492;RALN;CC;042000;C03;0;6
C929;RALN;CC;042000;C18;0;1
ES174;RALN;CC;042000;C18;2;1
C1889;RALN;CC;042000;C18;0;1
C383;RALN;CC;042000;C21;0;1
R9196;RALN;CC;042000;C01;1;1
C7063;RALN;CC;042000;C03;2;0
UC10925;RALN;CC;042000;C18;0;1
C3259;RALN;CC;042000;C18;0;1
C3013;RALN;CC;042000;C99;0;1
R9194;RALN;CC;042000;C21;2;2
CS10265;RALN;CC;042000;C18;0;1
C2690;RALN;CC;042000;C99;0;1
C7902;RALN;CC;042000;C99;0;1
C2636;RALN;CC;042000;C18;1;0
C3886;RALN;CC;042000;C03;0;1
C8128;RALN;CC;042000;C03;1;0
C5698;RALN;CC;042000;C99;0;1
C2877;RALN;CC;042000;C99;1;0
C5137;RALN;CC;042000;C18;0;1
C6647;RALN;CC;042000;C01;2;0
C5698;RALN;CC;042000;C18;1;1
C5532;RALN;CC;042000;C18;1;0
C528;RALN;CC;042000;C99;1;0
C7631;RALN;CC;042000;C99;0;1
C7631;RALN;CC;042000;C18;1;0
C6998;RALN;CC;042000;C03;1;0
C1240;RALN;CC;042000;C18;0;1
C7919;RALN;CC;042000;C18;0;1
C963;RALN;CC;042000;C18;1;4
V12587;RALN;CC;042000;C99;0;1
C963;RALN;CC;042000;C99;5;18
C963;RALN;CC;042000;C21;0;3
C4835;RALN;CC;042000;C18;0;1
C7631;RALN;CC;042000;C03;0;1
C963;RALN;CC;042000;C03;2;5
C6647;RALN;CC;042000;C18;0;1
C8150;RALN;CC;042000;C18;0;1
C8150;RALN;CC;042000;C03;1;0
UC9848;RALN;CC;042000;C18;1;0
C5532;RALN;CC;042000;C99;1;0
C8150;RALN;CC;042000;C21;0;1
C7249;RALN;CC;042000;C03;0;1
C4383;RALN;CC;042000;C18;0;1
C4278;RALN;CC;042000;C18;2;2
C1595;RALN;CC;042000;C18;1;0
P9029;RALN;CC;042000;C18;1;1
CM12344;RALN;CC;042000;C18;1;10
CM9053;RALN;CC;042000;C03;1;0
C515;RALN;CC;042000;C21;0;1
C1701;RALN;CC;042000;C03;0;1
C5137;RALN;CC;042000;C03;2;0
C7174;RALN;CC;042000;C03;0;2
UC9848;RALN;CC;042000;C03;1;1
C2244;RALN;CC;042000;C03;0;1
C4851;RALN;CC;042000;C18;0;1
C2167;RALN;CC;042000;C03;1;0
C819;RALN;CC;042000;C99;1;0
C2305;RALN;CC;042000;C18;1;0
C12241;RALN;CC;042000;C03;1;0
C5894;RALN;CC;042000;C99;1;0
C527;RALN;CC;042000;C99;0;1
C2847;RALN;CC;042000;C17;0;1
C3591;RALN;CC;042000;C03;0;1
C4248;RALN;CC;042000;C03;1;0
CM9080;RALN;CC;042000;C01;1;0
C649;RALN;CC;042000;C18;1;0
C5106;RALN;CC;042000;C03;0;1
C5163;RALN;CC;042000;C18;1;0
V9771;RALN;CC;042000;C21;2;0
C7664;RALN;CC;042000;C18;1;0
C6253;RALN;CC;042000;C19;0;1
C824;RALN;CC;042000;C18;1;1
C3584;RALN;CC;042000;C01;1;0
C989;RALN;CC;042000;C99;1;0
C585;RALN;CC;042000;C18;0;1
C5105;RALN;CC;042000;C18;0;1
UC10031;RALN;CC;042000;C18;0;1
P9038;RALN;CC;042000;C18;1;5
C8085;RALN;CC;042000;C18;1;0
C6308;RALN;CC;042000;C19;0;1
C6071;RALN;CC;042000;C99;0;1
C6758;RALN;CC;042000;C18;1;0
C6758;RALN;CC;042000;C03;0;1
C5894;RALN;CC;042000;C18;0;1
C2587;RALN;CC;042000;C01;1;0
D8341;RALN;CC;042000;C21;0;1
C3116;RALN;CC;042000;C18;1;0
V9717;RALN;CC;042000;C99;0;1
V9717;RALN;CC;042000;C18;0;1
C4725;RALN;CC;042000;C17;1;1
C7063;RALN;CC;042000;C18;0;1
C5603;RALN;CC;042000;C99;0;1
C4793;RALN;CC;042000;C18;0;2
C591;RALN;CC;042000;C18;0;1
C7086;RALN;CC;042000;C03;0;1
C463;RALN;CC;042000;C03;1;0
UC10784;RALN;CC;042000;C99;1;2
C463;RALN;CC;042000;C19;0;1
C659;RALN;CC;042000;C18;0;1
C7430;RALN;CC;042000;C25;0;1
C1214;RALN;CC;042000;C99;1;0
C680;RALN;CC;042000;C18;0;1
C7191;RALN;CC;042000;C25;0;1
C2285;RALN;CC;042000;C18;1;0
C4347;RALN;CC;042000;C01;0;1
C3488;RALN;CC;042000;C18;1;0
C5915;RALN;CC;042000;C99;0;1
C6086;RALN;CC;042000;C18;1;1
C3406;RALN;CC;042000;C18;1;0
C12241;RALN;CC;042000;C18;0;1
C5619;RALN;CC;042000;C18;0;1
C6205;RALN;CC;042000;C18;3;2
C3406;RALN;CC;042000;C01;1;0
C3107;RALN;CC;042000;C18;1;0
C4219;RALN;CC;042000;C18;1;0
C3161;RALN;CC;042000;C18;0;1
UC10745;RALN;CC;042000;C03;1;0
C8018;RALN;CC;042000;C18;0;1
C2165;RALN;CC;042000;C01;1;0
C2598;RALN;CC;042000;C18;1;0
C1986;RALN;CC;042000;C99;1;0
C5477;RALN;CC;042000;C03;1;0
IP10696;RALN;CC;042000;C18;0;1
C5263;RALN;CC;042000;C18;1;0
C5411;RALN;CC;042000;C99;0;1
C1005;RALN;CC;042000;C18;0;1
P9064;RALN;CC;042000;C18;0;2
PA113;RALN;CC;042000;C03;1;0
C6368;RALN;CC;042000;C18;1;0
C5316;RALN;CC;042000;C18;1;0
PA113;RALN;CC;042000;C18;1;0
C8250;RALN;CC;042000;C03;0;1
UC10778;RALN;CC;042000;C03;1;0
C8250;RALN;CC;042000;C18;1;1
C3857;RALN;CC;042000;C99;1;0
C1517;RALN;CC;042000;C99;1;0
C8256;RALN;CC;042000;C99;0;1
C3273;RALN;CC;042000;C03;1;0
UC11821;RALN;CC;042000;C18;2;0
C4496;RALN;CC;042000;C18;1;0
AB9908;RALN;CC;042000;C19;2;2
C4208;RALN;CC;042000;C18;0;2
C5934;RALN;CC;042000;C18;1;1
C4069;RALN;CC;042000;C99;1;1
V9707;RALN;CC;042000;C18;3;7
C1358;RALN;CC;042000;C18;1;0
C4212;RALN;CC;042000;C17;0;1
C3896;RALN;CC;042000;C18;0;1
UC12532;RALN;CC;042000;C18;1;0
C7418;RALN;CC;042000;C18;0;1
V9768;RALN;CC;042000;C18;1;0
UC12532;RALN;CC;042000;C03;0;1
ER10689;RALN;CC;042000;C21;0;1
C2220;RALN;CC;042000;C99;1;2
C2220;RALN;CC;042000;C03;0;1
C2080;RALN;CC;042000;C03;1;1
UC10021;RALN;CC;042000;C18;2;4
C1389;RALN;CC;042000;C03;1;0
P9096;RALN;CC;042000;C03;1;0
C668;RALN;CC;042000;C03;1;0
C12302;RALN;CC;042000;C18;0;1
C7109;RALN;CC;042000;C03;0;1
C4334;RALN;CC;042000;C18;0;1
C1804;RALN;CC;042000;C18;0;1
C5638;RALN;CC;042000;C99;1;0
C6098;RALN;CC;042000;C18;0;1
C1158;RALN;CC;042000;C18;1;0
C3591;RALN;CC;042000;C17;1;4
