ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
P9078;RALN;CB;19751,3;697,05;1773,04;563,06;680,08;2041,74
P9078;RALN;CD;25112,51;16,9;2435,32;351,36;3837,9;1184,52
P9078;RALN;CC;21824,07;11,76;1850,13;678,79;1079,97;2131,26
P9078;RALN;DI;41779;0;6292,5;0;47535,5;0
P9078;RALN;CA;17780;0;1538;0;515;912
C5241;RALN;CB;19850,88;0;1540,73;651;549,58;1823,42
C5241;RALN;CD;24264,3;5,47;2405,47;138,38;5958,38;1381,37
C5241;RALN;CC;22507,41;1,61;1896,8;401,01;870,49;1724,35
C8181;RALN;CB;19407;0;1676;683;666;1563
C5346;RALN;CB;19389,95;31,22;1649,21;225,12;641,65;1268,39
C5346;RALN;CD;24309,85;29,69;2278,42;324,29;4301,07;2943,55
C5346;RALN;CC;21120,55;21,56;1785,86;372,28;1063,81;2607,47
C5346;RALN;CA;17586,77;0;1282,31;59,33;536,91;1529,25
C7883;RALN;CB;19984;0;1684;284;659;3633
C7883;RALN;CD;29629,5;0;3742,5;0;19848,5;24
C7883;RALN;CC;22817;0;1923;798;764;1946
C901;RALN;CB;19368,15;7,18;1838,03;1045,96;655,37;1913,25
C901;RALN;CD;24526,5;0;2692,17;757,92;8762,75;3111,38
C901;RALN;CC;20742,73;0;1785,01;1024,59;977,42;3353,98
C901;RALN;FP;41779;0;6117;0;49322;17620
C10166;RALN;CB;20171,5;35,5;1687;283;655,5;738,5
C10166;RALN;CD;26457;0;2804;0;11846;108
C10166;RALN;CC;24028,8;34,4;2063;1156,4;1820;759,6
C3208;RALN;CB;20660;0;1741,64;1411,64;680,43;2347,07
C3208;RALN;CD;25384,32;48,11;2261,64;523,99;2497,16;1755,23
C3208;RALN;CC;22012,23;32,67;1864,71;376,93;780;1150,87
C7063;RALN;CB;21272,54;125,71;1793,91;701,98;555,67;2431,02
C7063;RALN;CD;25567,17;32,52;2337,15;524,3;3957,42;2728,27
C7063;RALN;CC;22139,87;51,25;1852,71;543,1;1075,3;2881,57
C7063;RALN;DI;41779,25;0;6523,5;0;43558,75;4116
C7063;RALN;CA;19677;0;1648;0;449;1098
C7063;RALN;FP;41779;0;6324;0;42236;0
R9209;RALN;CB;21221,17;199,94;1794,48;232,87;610,25;4551,94
R9209;RALN;CD;26772,56;74,01;2690,39;129,94;7072,22;2806,58
R9209;RALN;CC;22959,97;140,15;1926,26;249,19;896,23;4192,06
R9209;RALN;DI;41975,17;21,24;6064,05;5,76;41800,05;2054,8
R9209;RALN;CA;18354;0;1537;0;448,5;3523,5
C2802;RALN;CB;19931,25;65,1;1691,12;418,66;744,69;1640,11
C2802;RALN;CD;23232,6;102,2;2653,8;187,2;10540,8;3119,6
C2802;RALN;CC;21503,5;55,58;1816,94;637,85;768,9;2748,59
C4963;RALN;CB;20149,75;41,9;1695,74;614,91;534,38;2673,41
C4963;RALN;CD;26204,45;17,01;2527,84;332,15;5075,2;3407,54
C4963;RALN;CC;22136,27;23,7;1856,79;599,85;907,08;3211,71
C4963;RALN;DI;41776,27;0;5995,13;0;42079,03;613,98
C4963;RALN;CA;17973;0;1505,33;0;425,33;1766,33
C4963;RALN;FP;41779;0;3482;0;64632;0
C6324;RALN;CB;20252,29;65,92;1338,07;1064,37;671,41;2186,73
C6324;RALN;CD;26623,93;122,14;3044,54;418,68;9591,56;1622,75
C6324;RALN;CC;22519,08;102,04;1955,29;481,06;1149,12;2224
C6324;RALN;CA;18632,33;0;1431,78;77,47;510,45;1981,89
C6129;RALN;CB;19663,32;0;1644,4;803,85;542,04;1103,25
C6129;RALN;CD;25974,02;100,03;3275,94;562,29;8635,08;1445,17
C6129;RALN;CC;22051,39;15,29;1823,81;359,42;3001,89;1861,64
C2991;RALN;CB;19266;0;1663;612;633;2638
C2991;RALN;CD;29736;276;2567;0;15683;24
C2991;RALN;CC;22336;70,25;1928,5;377,75;973,5;2212
C7622;RALN;CB;19799,3;0;1561,41;144,41;651,62;1397,12
C7622;RALN;CD;24749,51;53,51;2651,01;357,04;9166,16;2324,05
C7622;RALN;CC;22309,11;0;1811,64;694,02;1085,19;3926,94
C7622;RALN;FP;41779;0;6839;0;41325;0
C3910;RALN;CB;19889,38;28,76;1046,07;1330,14;586,76;2232,83
C3910;RALN;CD;25195,76;260,12;1199,29;52,59;4717,41;2076,71
C3910;RALN;CC;23808;121;2004;198;1738;1651
C6237;RALN;CB;19834,1;103,49;1723,41;2088,83;618,74;1873,43
C6237;RALN;CD;25893,55;13,42;2411,01;381,82;3908,34;2273,28
C6237;RALN;CC;22222,38;60,16;1927,9;373,41;685,57;1233,89
C6237;RALN;FP;41645;0;3463;0;41212;7723
C6383;RALN;CB;19687,82;26,27;1706,36;25,65;550,09;3040,18
C6383;RALN;CD;28017;0;3172;1214;14811;24
C6383;RALN;CC;21103,08;0;1836,45;450,2;751,29;3976,66
C6383;RALN;SP;22135,2;0;2401,6;290,4;10694,4;5532
C7225;RALN;CB;20059;0;1684;686;537;1007
C7225;RALN;CD;23553;42,5;2266;235,5;4159;2958,5
C7225;RALN;CC;28717,24;0;1771,09;2585,52;611,1;1138,07
C7225;RALN;CA;18138,62;0;1520,68;1641,1;446,21;617,73
C591;RALN;CB;19632,7;16,29;1577,28;387,43;542,35;1483,99
C591;RALN;CD;25731,14;86,2;2473,04;160,36;8568,97;1799,08
C591;RALN;CC;22244,34;47,7;1839,69;447,07;1213,52;1808,94
C591;RALN;FP;42072;0;6832;0;34636;19742
C5873;RALN;CB;19844,87;12,67;1652,41;451,51;524,9;2063,72
C5873;RALN;CD;26991,19;32,04;2266,38;384,62;3005,44;5120,52
C5873;RALN;CC;22381,6;19,46;1878,03;637,21;942,25;3704,08
C5873;RALN;DI;41779,2;0;6754,2;0;58661,6;0
C5873;RALN;CA;19057,28;0;1592,59;404,43;446,88;2445,71
C5873;RALN;FP;41779;0;7522;0;48406;0
C4260;RALN;CB;19706,4;290,8;1726,1;1002,1;562,4;4665,5
C4260;RALN;CD;26288,38;0;3205,36;1311,17;16560,68;288,23
C4260;RALN;CC;21477,97;269,29;2023,23;654,05;1225,76;7531,35
C4260;RALN;CA;17530,98;51,79;1531,79;260,63;458,57;2612,41
C4260;RALN;FP;41779;0;6376;0;43644;17799
C8218;RALN;CB;19932;11,75;1670,88;948,31;574,25;3065,63
C8218;RALN;CD;26587,51;44,88;2232,78;1275,12;7824,68;1103,41
C8218;RALN;CC;22734,36;14,04;1901,87;759,38;834,02;2814,92
C8218;RALN;FP;41779;0;6653;0;44275;5516
C5155;RALN;CB;20259;0;1686;204;543;3733,5
C5155;RALN;CD;24724,5;0;3057,5;381;15069;386,5
C5155;RALN;CC;22522,67;0;1886;1153,67;619;4718,67
C2461;RALN;CB;20363,5;0;1664,5;2379;728,5;2825,5
C2461;RALN;CD;27899,79;173,17;2928,83;305,38;10483,86;2876,69
C2461;RALN;CC;24573;324,5;2166;1792,5;2817;3307,5
C2461;RALN;FP;41779;124;4619;0;25982;11601
C3032;RALN;CB;19864,41;0;1665,85;492,41;581,03;1761,44
C3032;RALN;CD;26117,93;0;2549,32;337,44;6223,81;1498,08
C3032;RALN;CC;22178,28;30,56;1865,95;352,79;1021,8;2844,72
C4687;RALN;CB;21058,86;19,62;1776,76;322,67;727,81;1712,19
C4687;RALN;CD;26465,4;41,4;2771,2;209;8532,8;362,4
C4687;RALN;CC;22222,93;0;1895,64;686,25;1386,97;1648,6
C3798;RALN;CB;20968,8;35,6;1757,2;493,2;562,2;2063,2
C3798;RALN;CD;24996,32;0;2992,42;934,42;13345,89;715,26
C3798;RALN;CC;21584,01;0;1871,41;242,5;614,68;1414,02
C4413;RALN;CB;19917,18;0;1661,77;666,62;649,26;2737,22
C4413;RALN;CD;23987,67;0;3006,33;500,33;14643,67;663,67
C4413;RALN;CC;22118;0;1864;1511;757;3509
C4878;RALN;CB;20006,17;3,1;1554,15;196,76;630,83;3567,44
C4878;RALN;CD;23900,11;41,96;2500,58;495,89;7543,06;3756,21
C4878;RALN;CC;22332,94;33,17;1900,24;658,63;1065,89;5337,74
C4878;RALN;CA;18472,76;36,61;1554,84;372,64;558,97;3949,26
C4878;RALN;FP;41779;0;5428;0;22620;5153
C4878;RALN;SP;22222,89;0;2973,49;0;17343,98;633,73
C2912;RALN;CB;20394,62;0;1725,93;1183,66;675,93;2536,14
C2912;RALN;CD;28513;48;3034,67;1476;12530,67;503
C2912;RALN;CC;24067,2;0;2026,08;309,12;781,44;6010,08
C7691;RALN;CB;19654,8;49,47;1709,48;1140,44;690,69;1176,95
C7691;RALN;CD;22208;0;3158;0;15606;20359
C7691;RALN;CC;20868,91;44,54;1907,56;1412,94;2145,38;4305,97
C7691;RALN;CA;17335,81;0;1493,42;0;534,22;409,83
C4019;RALN;CB;20107,67;0;1688,67;412,33;588;285,33
C4019;RALN;CD;26444,19;656,96;2656,3;736,5;6054,01;108,02
C4019;RALN;CC;21147;0;2002;796;3388;276
C5469;RALN;CB;20497,87;5,56;1733,05;521,28;739,11;1192,1
C5469;RALN;CD;27402,38;360,91;2763,65;670,33;7103,09;341,92
C5469;RALN;CC;22554,88;41;1976,13;1264,56;2082,81;1566,81
ES159;RALN;CB;20236,84;0;1696,79;0;657,36;1693,56
ES159;RALN;CD;24383,33;230,33;2462;0;7415,33;930
ES159;RALN;CC;22506,71;5,91;1897,18;0;755,08;2091,53
ES159;RALN;DI;41779;0;5611;0;33059;0
C6347;RALN;CB;20461,14;24,93;1728,1;559,86;686,07;2459,59
C6347;RALN;CD;26957;55,57;2893,86;504,29;10437,29;4488
C6347;RALN;CC;21832,36;10,7;1836,39;167,66;907,91;2131,11
P9048;RALN;CB;19974,72;0;1675,3;247,2;547,12;1394,78
P9048;RALN;CD;28756,36;0;2634,38;22,74;3045,15;2615,08
P9048;RALN;CC;23706,28;0;1962,07;229,16;691,94;2202,33
P9048;RALN;CA;18306,23;0;1533,89;605,98;428,99;1200,52
P9048;RALN;FP;41779;0;7522;0;47206;0
C6020;RALN;CB;19824,92;11,97;1723,68;502,6;676,35;1669,17
C6020;RALN;CD;25281,24;27,89;2359,85;757,2;3557,36;2280,74
C6020;RALN;CC;21743,4;42,3;1889,32;451,73;1140,12;2306,71
C6020;RALN;DI;41779,33;0;6852,33;0;49680,67;0
C6020;RALN;CA;17714,86;0;1537,14;290,29;555,43;1366,29
C6020;RALN;FP;41779;0;7024;0;69409;0
C505;RALN;CB;19528,16;80,14;1713,61;516,37;827,39;5295,31
C505;RALN;CD;29736;0;3396;2428;10684;11578
C505;RALN;CC;22992,57;342,57;1840,86;1045,43;2586,29;8072
C505;RALN;FP;41479;0;5121;0;7701;21530
C2401;RALN;CB;20091,23;2,71;1694,53;732,02;684;2402,03
C2401;RALN;CD;25149,69;69,68;2133,08;868,06;6753,26;4481,15
C2401;RALN;CC;22034,4;24,47;1861,52;946,74;1091,37;2902,27
C2401;RALN;SP;22867;0;1927;160,67;6611,33;1668
C7388;RALN;CB;19398,83;51,64;1662,52;840,47;559,31;3054,82
C7388;RALN;CD;24835,92;83,73;2129,47;680,16;6496,18;3068,37
C7388;RALN;CC;21806,86;114,36;1879,61;772,62;1147,62;4068,44
C7388;RALN;DI;41779,29;18,64;6843;0;50340,43;5691,86
C7388;RALN;CA;17934,9;31,33;1531;349,5;437,02;2389,77
C7388;RALN;FP;41779;0;4914;0;51021;0
C1871;RALN;CB;20152;0;1698;614,5;2151;664,5
C779;RALN;CB;20268,87;21,29;1703,01;506,5;761,12;2019,46
C779;RALN;CD;26592,65;21,71;2384,05;408,44;3014,69;1724,58
C779;RALN;CC;22066,46;20,3;1864,15;631,73;762,93;1255,71
C779;RALN;DI;41779,33;0;6138,33;0;38408;0
C779;RALN;CA;18995,52;42,51;1604,57;476,33;584,8;953,36
C779;RALN;FP;41779;0;7024;0;42440;0
C779;RALN;SP;22870;0;3158;0;25307;224
C7635;RALN;CB;20507,42;46,42;1732,9;241,19;667,89;2173,56
C7635;RALN;CD;27096,12;61,72;2542,12;567,98;5466,39;3329,41
C7635;RALN;CC;22648,97;1,28;1908;617,4;1112,22;3242,44
C7635;RALN;DI;41779;0;6433;0;22014;0
C7635;RALN;CA;19557;0;1648;2;569;2187
C1615;RALN;CB;18650,24;17,2;1658,99;623,05;647,77;1730,52
C1615;RALN;CD;25002,25;61,89;2494,04;1103,39;5067,19;1918,49
C1615;RALN;CC;21483,82;45,41;1923,22;633,13;1068,56;1875,37
C1615;RALN;CA;17643,26;29,68;1541,51;823,44;554,98;2299,45
C1615;RALN;FP;41479;0;4712;0;30994;0
C2021;RALN;CB;20740,11;0;1649,11;559,36;584,58;1751,62
C2021;RALN;CD;26685,64;28,5;2684,44;365,14;7195,45;1162,74
C2021;RALN;CC;22414,27;42,38;1922,03;482,54;958,14;2102,53
C2021;RALN;FP;41779;0;7595;0;48154;17287
C2226;RALN;CB;19644,67;0;1657;242;663;781,33
C2226;RALN;CD;26294;0;3166;0;14123;108
C2226;RALN;CC;22540,9;0;1899,61;542,45;1160,13;1146,58
C2622;RALN;CB;20730;0;1746,5;0;666;3368,5
C2622;RALN;CD;25221,84;230,13;2914,05;503,13;11942,97;3987,87
C210;RALN;CB;20450,64;19,73;1688,65;442,58;481,98;788,94
C210;RALN;CD;25477,71;25,96;2331,83;540,2;2866,8;1768,79
C210;RALN;CC;21725,76;30,33;1846,57;559,26;900,89;1392,27
C210;RALN;DI;40136,45;0;6249,46;0;34414,99;0
C210;RALN;FP;41779;0;3482;0;37008;16994
C601;RALN;CB;19837,17;37,1;1661,23;1106,38;658,17;1628,46
C601;RALN;CD;26480,23;141,69;2542,48;735,81;3718,11;1702,65
C601;RALN;CC;22545,34;37,56;1879,03;644,06;1262,24;2133,63
C601;RALN;DI;41779,28;0;6628,52;0;65100,2;954,3
C601;RALN;CA;18232,38;11,11;1537,42;238,59;544,22;1424,69
C6638;RALN;CB;19269,81;40,41;1623,33;1652,73;676,09;1774,06
C6638;RALN;CD;24539;0;2238,4;1465,6;13904,6;3628,4
C6638;RALN;CC;21588,47;54,13;1804,24;1324,05;1482,64;3012,51
C1299;RALN;CB;20669,95;0;1742,44;280,44;682,28;3315,26
C1299;RALN;CD;25798,63;134,64;2547,38;298,09;8206,57;2352,57
C1299;RALN;CC;22244,22;38,7;1867,29;269,47;1379,37;4591,83
C1995;RALN;CB;20298,76;6,41;1699,67;248,51;674,02;1957,74
C1995;RALN;CD;23634,24;2,42;2145,39;763,72;3261,11;2001,85
C1995;RALN;CC;22089,9;41,31;1862,47;320,45;1243,41;2220,16
C1995;RALN;DI;41779;0;4925;0;22533;0
C1995;RALN;FP;41779;0;6548;0;32816;3904
C2040;RALN;CB;19982;0;1684;540;659;3788
C2040;RALN;CD;28640;69;2958;479;7353;24
C1234;RALN;CB;19928,84;29,46;1681,33;605,96;661,76;2935,97
C1234;RALN;CD;26148,63;141,76;2322,04;327,29;2481,52;5327,87
C1234;RALN;CC;22537,69;24,22;1899,93;461,37;1107,99;2631,93
C1234;RALN;DI;41779;270;6672;0;50857;0
C1234;RALN;FP;41779;0;6219;0;57771;0
C5839;RALN;CB;20032,77;34,44;1736,25;1152,87;657,65;1089,73
C5839;RALN;CD;24753,03;53,14;2427,38;594,47;4102,66;724,93
C5839;RALN;CC;21431,32;30,25;1828,22;848,26;1093,97;1390,13
C5839;RALN;DI;41784,77;0;5648,44;0;30942,32;0
C5839;RALN;FP;41779;0;6181;0;35431;1106
C4930;RALN;CB;20480,08;0;1716,68;303,15;914,52;2053,78
C4930;RALN;CD;27716,04;157,98;2837,5;873,8;10664,48;1559,23
C4930;RALN;CC;21986,55;0;1848,15;1196,24;1234,31;2130,22
C6328;RALN;CB;19984;0;1684;1839;654;2004
C6328;RALN;CD;25953,75;132,25;2196,5;225;13045;1456,5
C6328;RALN;CC;24504;529;2108;1814;778;2723
C7371;RALN;CB;20524,36;32,8;1723,29;554,31;545,69;1365,16
C7371;RALN;CD;27788,27;35,52;2963,15;234,96;8183,88;1827,02
C7371;RALN;CC;22582,4;42,7;1894,8;314,7;612,1;2727,5
C492;RALN;CB;19433,23;1,39;1626;2318,02;535,85;2329,83
C492;RALN;CD;24256,88;19,01;2120,6;498,55;2230,04;2682,27
C492;RALN;CC;21807,92;14,22;1824,62;877,45;1027,96;2511,04
C492;RALN;DI;41779,25;0;6675,25;0;51379;10175,25
C492;RALN;CA;18463,11;0;1587,77;97,29;428,66;981,94
C492;RALN;FP;41779;0;7462;0;57890;0
C2073;RALN;CB;19746,18;71,76;1628,18;1929,52;754,22;2174,04
C2073;RALN;CD;26117,39;59,29;2522,07;1284,69;7714,67;4650,07
C2073;RALN;CC;22777,07;80,56;1841;1424,51;1315,67;3383,7
C2073;RALN;DI;41750,41;0;7545,44;0;48765,34;5104,75
C2073;RALN;CA;18511,49;110,19;1530,48;1037,22;619,78;1814,59
C2073;RALN;FP;41779;124;8878;0;64483;0
C6422;RALN;CB;19063;656,5;1672;1819;535;2275
C6422;RALN;CD;23379,86;880,35;2050,63;508,36;7634,33;1979,97
C6422;RALN;CC;20896,33;692,9;1826,8;669,81;841,4;2250,68
C6422;RALN;CA;17767;913;1564;819;450;4914
C6422;RALN;FP;41779;0;5938;0;29404;8240
C4017;RALN;CB;20061,29;0;1692,58;355,16;664,35;1815,48
C4017;RALN;CD;27716,13;0;2887,74;1304,52;9284,52;23,23
C4017;RALN;CC;21404,52;0;1803,87;694,84;719,03;232,26
C8166;RALN;CB;20065,5;0;1692,5;607,67;673,67;4579,17
C8166;RALN;CD;27899,2;83,6;3100,4;590,8;12293,8;786,8
C8166;RALN;CC;22409,6;14,56;1885,6;831,68;1092;3916,48
C7574;RALN;CB;20501,14;34,99;1728,31;610,16;730,12;3628,13
C7574;RALN;CD;27879,82;13,51;2783,69;214,8;7193,42;5017,96
C7574;RALN;CC;23213,83;75,8;1974,96;1002,02;1474,44;4736,98
C7574;RALN;DI;41779,2;0;6828,69;0;40207,2;0
C7574;RALN;CA;18470,23;3,24;1544,24;784,34;545,55;2898,27
C7574;RALN;FP;41779;0;7522;0;48406;21434
C759;RALN;CB;19736,25;0;1691,72;835,33;537,05;414,25
C759;RALN;CD;25790;0;2523,55;268,73;4472,55;1589,45
C759;RALN;CC;22490,17;20,84;1887,39;144;700,04;451,79
C759;RALN;CA;17762,67;0;1546;27;407,67;353,33
C2647;RALN;CB;19984;0;1684;64;661;288
C2647;RALN;CD;23979;239;2000;722;15886;3686
C2647;RALN;CC;23661;0;1994;620;5185;204
C6192;RALN;CB;19223,57;0;1388,14;879,43;661,71;3880,71
C6192;RALN;CD;25008,22;62,1;2809,39;197;11979,13;3917,03
C6192;RALN;CC;22717,12;0;2372,62;306,75;5155,12;3866,25
C6192;RALN;FP;41779;0;5713;0;26699;8185
C2361;RALN;CB;19407;0;1617;0;471;248
C2361;RALN;CD;23240,33;0;1936,33;519;12271,33;2283,33
C2361;RALN;CC;20344;0;1695;160;1330;1858
C3558;RALN;CB;20428,51;0;1709,16;1165,98;550,53;685,01
C3558;RALN;CD;27100,53;137,6;2562;185,6;4510;3752,53
C3558;RALN;CC;22778,65;286,39;1940,44;1112,29;1144,67;1885,64
C3558;RALN;FP;41779;0;4708;0;29407;0
C6351;RALN;CB;19984;0;1684;752;659;4572
C6351;RALN;CD;26314;0;2592,5;249;6588,5;1747,5
C6351;RALN;CC;21941,19;17,65;1845,96;1593,38;1014,7;2167,37
C6351;RALN;FP;41779;0;5185;0;29762;1441
C4195;RALN;CB;19770;0;1649,5;175,25;529,5;2114
C4195;RALN;CD;26814,22;66,72;2243,23;359,17;9739,98;4068,97
C4195;RALN;CC;22377,41;23,63;1867,41;619,67;788,41;2957,27
C4195;RALN;FP;41779;0;6111;0;49784;11887
C1081;RALN;CB;19745,43;0;1665,27;158,48;667,01;3078,46
C1081;RALN;CD;26215,16;0;3127,87;54,42;14869,29;1369,07
C1081;RALN;CC;21821,36;12,5;1838,3;335,45;904,54;2831,39
C1081;RALN;FP;41779;0;4700;0;51471;1303
C1862;RALN;CB;20172,86;31,05;1632,64;1011,71;648,37;2793,75
C1862;RALN;CD;25103,9;28,2;2505,38;501,82;6564,55;2547,27
C1862;RALN;CC;22844,91;66,82;1915,47;663,9;1169,16;2985,86
C1862;RALN;CA;19068,93;0;1596,92;119,04;565;1600,93
C1862;RALN;FP;41779;0;3523;0;30550;2326
C6226;RALN;CB;19078,33;0;1655,33;18,67;2962;572,67
C6226;RALN;CD;24172,25;28,45;2548,92;815,26;8418,23;1930,58
C6323;RALN;CB;20694,47;12,66;1732,65;1055,07;542,5;1985,42
C6323;RALN;CD;25316,38;0;2179,81;448,67;5825,48;1559,36
C6323;RALN;CC;22697,51;36,26;1849,51;308,81;624,93;1309,1
C6323;RALN;FP;41790,52;0;5923,19;0;37863,34;8495,76
C2220;RALN;CB;20763,63;4,1;1754,68;723,3;673,96;1897,91
C2220;RALN;CD;25730,84;35,74;2393,01;169,21;4409,89;1987,43
C2220;RALN;CC;22375,1;77,04;1890,91;244,93;1279,41;1795,16
C7215;RALN;CB;20047,67;34,58;1692,83;431,69;669,58;3565,25
C7215;RALN;CD;23692,45;0;1999,6;490,26;10597,71;2123,7
C7215;RALN;CC;21286,47;21,51;1796,06;201,85;1016,79;2823,96
C2888;RALN;CB;20010,67;0;1677,67;904;555;2357,33
C2888;RALN;CD;29535,83;161,64;3024,78;585,34;8682,55;5872,61
C2888;RALN;CC;22616,78;34,98;1895,47;667,48;858,82;3276,42
C2888;RALN;CA;19067;0;1597;1228;450;2288
C7711;RALN;CB;19234,33;140;1666,33;827,33;533;2612,67
C7711;RALN;CD;24168,8;0;2083,6;47,6;8253;916,4
C7711;RALN;CC;22936,1;0;1982,93;1316,2;733,76;4637,27
C6219;RALN;CB;20301,21;4,6;1754,09;512,03;540,68;1751,14
C6219;RALN;CD;29111,97;12,28;2457,6;544,29;5562,23;1992,44
C6219;RALN;CC;23105,02;23,97;1948,3;1141,52;913,87;3033,72
C6219;RALN;DI;41779;0;6483;0;45555;0
C6219;RALN;FP;41779;0;7861;0;63783;0
C676;RALN;CB;20958,67;46,33;1760,67;1;554,67;1871,33
C676;RALN;CD;26415,47;34,51;2209,58;366,92;5928,07;3950,11
C676;RALN;CC;22741,63;0;1815,96;443,91;822,9;2616,57
C676;RALN;FP;41779;0;3292;0;39992;65
C2423;RALN;CB;19984;0;1684;131;659;571
C2423;RALN;CD;24580,5;92;2630;528,5;8560;1017,5
C2423;RALN;CC;21016,5;0;1771;672;746,5;5361
C5678;RALN;CB;19726,88;0;1657,31;620,25;646,88;1402,31
C5678;RALN;CD;33494,14;0;4242,86;927;20654,57;4151,14
C5678;RALN;CC;22839;27,55;2142,46;632,61;4827,02;3303,86
C3999;RALN;CB;20713;0;1684;2630;537;4515
C3999;RALN;CC;25053;503;2109;0;1741;2759
C4212;RALN;CB;20104,26;0;1695,78;1823,82;669,3;2323,91
C4212;RALN;CD;24870,75;31,5;2470,25;1202,75;9423,75;4928,5
C4212;RALN;CC;21596,8;0;1820;1454,4;752,4;1174
C4212;RALN;CA;18565;0;1564;2402;565;2454
C4319;RALN;CB;19738,93;0;1760,6;433,68;644,75;1800,7
C4319;RALN;CD;23397,29;0;2180,32;1533,29;5730;1795,55
C4319;RALN;CC;21256,68;0;1782,01;910,13;1048,38;2396,77
C4319;RALN;FP;41779;1427;6975;0;28854;19457
C5353;RALN;CB;20284,25;0;1709,5;1505,25;620;3145,5
C5353;RALN;CD;24544,23;150,44;2080,79;560,3;13762,87;1760,94
C5353;RALN;CC;23661;103;2002,5;756,5;706,5;6101,5
C5353;RALN;CA;18949;367;1627;274;515;2629
C3376;RALN;CB;19815,77;2,12;1658,45;684,26;530,64;3991,91
C3376;RALN;CD;25666,59;74,43;2579,3;527,37;6805,44;2032,61
C3376;RALN;CC;22408,97;98,53;1869,17;623,46;995,49;2427,23
C3376;RALN;FP;41779;0;6826;0;48720;7156
C746;RALN;CB;19984;0;1684;341;654;2049
C746;RALN;CC;21916,5;0;1847;448;742;1421
C865;RALN;CB;20539,3;0;1886,19;227,17;683,06;1280,04
C865;RALN;CD;24812,72;238,58;2420,06;385,69;6818,83;827,64
C865;RALN;CC;21760,7;56,84;1837,49;440,02;969,09;1658,11
C865;RALN;CA;18238;0;1537;309;555;1444
C865;RALN;FP;41779;0;5938;0;44369;11642
C3799;RALN;CB;20208;15;1704;450;661;1983,67
C3799;RALN;CD;24572;0;2691;0;9522;500
C3799;RALN;CC;21816;0;1956;1490,5;2680;1051
C7988;RALN;CB;19405,33;27;1684,33;741;650,33;383,33
C7988;RALN;CD;30395;564;3930;555,5;6468,5;939
C7988;RALN;CC;20796,65;136,43;1942,17;691,3;1018,3;478,57
C7988;RALN;CA;18171;0;1572,21;517,93;575,57;344,36
C1168;RALN;CB;20730;0;1747;522,5;666;2346
C3298;RALN;CB;20126;0;1776,5;0;661;1716,5
C3298;RALN;CD;25556;4,5;2225;453;15989;3451
C3298;RALN;CC;22150,5;0;1964;388;1154,5;3475
C2570;RALN;CB;18484,33;79;1704,67;374,33;488,67;291,67
C2570;RALN;CD;23033,89;26,74;1480,16;947,22;5059,57;401,98
C2570;RALN;CC;18860,26;3,8;1756,11;343,06;515,78;2358,24
C5177;RALN;CB;20332,5;212,5;1733,5;1471;683;843,5
C5177;RALN;CD;25325,81;368,52;2928,77;654,97;9449,42;2904,39
C5177;RALN;CC;22812;81;1929;1193;1875;636
C2044;RALN;CB;21215;0;1777;1870,5;542;1424,5
C2044;RALN;CD;26001,4;182,6;2708,2;223,2;7114,4;779
C2044;RALN;CC;23253,06;40,24;1954,28;561,76;748,72;1310,93
C518;RALN;CB;20613,72;0;1786,52;416,07;542,67;1051,69
C518;RALN;CD;24445,91;66,61;2420,7;1624,17;5082,26;353,04
C518;RALN;CC;22162,91;0;1882,55;323,57;728,38;1023,82
C518;RALN;FP;41779;0;5246;0;21106;1649
C3079;RALN;CB;19801,8;5,37;1665,97;886,96;702,72;2060,12
C3079;RALN;CD;25519,96;83,43;2138,15;358,31;5359,52;5175,19
C3079;RALN;CC;24441,81;18,1;2060,99;1155,8;1503,35;5207,56
C3079;RALN;DI;41799,15;0;3483,9;0;54011,3;521,47
C3079;RALN;CA;18939;0;1589;0;640;924
C3079;RALN;FP;41779;0;3482;0;71629;2902
C257;RALN;CB;19097,51;28,43;1601,59;1048,4;643,96;1155,71
C257;RALN;CD;23614,2;55,34;2127,23;674,14;2224,32;4137,62
C257;RALN;CC;22126,44;69,01;1900,87;913,21;1813,69;4285,9
C257;RALN;DI;41779,25;0;6514,25;0;35203;10344,5
C257;RALN;CA;18556,57;93,9;1564;571,81;548,76;1063,81
C4387;RALN;CB;19984;0;1689;1365;1496;2176
C4387;RALN;CC;22817;0;1923;2004;766;3934
C2045;RALN;CB;19988,1;3,41;1267,67;550,68;682,81;1570,27
C2045;RALN;CD;27175,74;26,32;2361,75;347,5;11166,28;900,21
C2045;RALN;CC;21652,46;17,2;1897,52;697,84;1362,94;2906,57
C2045;RALN;FP;41779;0;5938;0;32639;11325
C2045;RALN;SP;22208;0;2177;663;15837;10008
C1230;RALN;CB;19932,28;0;1669,95;390,14;544,74;1055,44
C1230;RALN;CD;24995,04;19,69;2582,37;310,85;7878;877,53
C1230;RALN;CC;22531,98;63,34;1892,84;442,28;1143,14;1938,62
C1352;RALN;CB;19851,69;0;1673,69;437,85;652,77;1403,23
C1352;RALN;CD;23054,54;26,75;1945,1;803,14;10548,49;1644,64
C1352;RALN;CC;21882,12;19,21;1839,2;683,51;917,47;2260,78
C1541;RALN;CB;19407;0;1683;2428;659;1008
C1541;RALN;CD;25535;401;2930;1822;12366;5917
