ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIEDO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
C6361;PRBZ;CC;000721;5;1;0;2;0;2
C6361;PRBZ;CB;000723;1;1;1;1;0;1
C6361;PRBZ;CB;000726;0;0;1;0;0;0
C6361;PRBZ;FP;0D0485;1;0;0;0;0;0
C6361;PRBZ;CB;000724;0;0;0;1;0;0
C6361;PRBZ;CA;000729;0;0;0;1;0;2
C909;RALN;DF;0D0095;0;0;1;0;0;0
C909;RALN;CD;050000;0;1;0;0;0;0
C909;RALN;CD;0D1000;2;0;0;0;0;0
C909;RALN;CC;046000;1;1;0;0;0;0
C909;RALN;CA;0A5000;1;0;0;0;0;0
C909;RALN;CB;038490;1;0;0;0;0;0
C909;RALN;CB;036495;1;0;0;0;0;0
C909;RALN;CD;049000;1;0;0;0;0;0
C909;RALN;CA;0A1000;1;0;0;0;0;0
C909;RALN;CD;0D5000;0;1;0;0;0;0
C909;RALN;CC;0C1000;1;0;0;0;0;0
C909;RALN;CB;032000;1;0;0;0;0;0
C298;RALN;CC;043000;1;0;0;0;0;0
C298;RALN;CA;027000;0;1;0;0;0;0
C298;RALN;CC;0C1000;0;0;0;0;1;0
C298;RALN;CA;025000;0;1;0;0;0;0
C298;RALN;CB;032000;1;0;0;0;0;0
C298;RALN;CD;0D5000;0;1;0;0;0;0
C298;RALN;CB;036494;1;0;0;0;0;0
C298;RALN;CD;049000;0;2;0;0;0;0
C298;RALN;CD;050000;1;0;0;0;0;0
C298;RALN;CC;042000;0;5;0;0;0;0
C5300;RALN;CC;045000;0;1;0;0;0;0
C5597;RALN;FP;0D0103;0;1;0;0;0;0
C5597;RALN;CC;042000;3;0;0;0;0;0
C5597;RALN;CC;046000;2;0;0;0;0;0
C5597;RALN;CB;055000;0;0;0;0;4;12
C5597;RALN;CC;045000;1;1;0;0;0;0
C5597;RALN;CB;0B7A00;1;0;0;0;0;0
C5597;RALN;CB;054000;0;0;0;0;6;1
C5597;RALN;CD;0D1000;0;1;0;0;0;0
C5597;RALN;CD;0D5000;0;1;0;0;0;0
C5597;RALN;CB;037492;1;1;0;0;0;0
C5597;RALN;CB;032000;1;0;0;0;0;0
C5597;RALN;CB;036495;1;0;0;0;0;0
C7032;RALN;DF;0D0095;0;0;1;0;0;0
C7032;RALN;CC;046000;1;1;0;0;0;0
C7032;RALN;CB;055000;1;0;0;0;0;0
C6807;RALN;CD;0D1000;2;2;0;0;0;0
C6807;RALN;CD;049000;1;1;0;0;0;0
C6807;RALN;CB;036494;0;1;0;0;0;0
C6807;RALN;CB;032000;2;2;0;0;2;0
C6807;RALN;CD;050000;2;0;0;0;0;0
C6807;RALN;CB;0B7A00;0;2;0;0;0;0
C6807;RALN;CB;034000;1;0;0;0;0;0
C6807;RALN;CD;099000;1;0;0;0;0;0
C6807;RALN;CB;038491;4;0;0;0;0;0
C6807;RALN;SP;0D0I95;0;0;0;0;1;1
C6807;RALN;CC;046000;0;3;0;0;0;0
C6807;RALN;CC;043000;0;1;0;0;0;0
C6807;RALN;RP;000096;0;0;0;0;1;0
C6807;RALN;CC;0C1000;1;5;0;0;0;2
C6807;RALN;CB;037493;2;0;0;0;0;0
C6807;RALN;CD;0D5000;1;0;0;0;0;0
C6807;RALN;CC;042000;3;3;0;0;0;0
C6807;RALN;CB;036495;0;2;0;0;0;0
D8360;RALN;CD;050000;1;1;0;0;0;0
D8360;RALN;CD;0D7000;2;3;0;0;0;0
D8360;RALN;DI;0D0164;1;1;0;0;0;0
D8360;RALN;PC;000061;0;0;0;0;1;1
D8360;RALN;CD;0D4000;0;2;0;0;0;0
D8360;RALN;CC;046000;1;0;0;0;0;0
D8360;RALN;CC;0C1000;1;0;0;0;0;0
D8360;RALN;CB;034000;1;0;0;0;0;0
D8360;RALN;CB;032000;1;0;0;0;0;0
D8360;RALN;CD;099000;3;0;0;0;0;0
D8360;RALN;CB;054000;3;0;0;2;0;0
C1203;RALN;CC;0C1000;1;2;0;1;0;2
C1203;RALN;CD;0D4000;0;1;0;0;0;0
C1203;RALN;CC;045000;1;2;0;0;0;0
C1203;RALN;CA;0A1000;0;0;0;0;1;0
C1203;RALN;CD;049000;1;0;0;0;0;0
C1203;RALN;CC;042000;0;2;0;0;0;0
C1203;RALN;CB;036494;0;0;0;1;0;0
C1203;RALN;CC;043000;0;2;0;0;0;0
C1203;RALN;CD;050000;0;1;0;0;0;1
C1164;PRBZ;CB;000726;1;0;0;0;0;0
C1164;PRBZ;CC;000722;0;1;0;0;0;1
C1164;PRBZ;CA;000728;1;1;0;0;0;0
C1164;PRBZ;CA;000727;2;0;0;0;0;0
C1164;PRBZ;FP;0D0485;0;1;0;0;0;0
C1164;PRBZ;CD;000719;0;0;0;0;0;1
C1164;PRBZ;CB;000723;0;0;0;0;0;4
C1164;PRBZ;CB;000724;1;0;0;0;0;0
C1164;PRBZ;CC;000721;0;1;0;0;0;4
CS10896;RALN;CB;034000;1;0;0;0;0;0
CS10896;RALN;CB;0B7A00;0;1;0;0;0;0
CS10896;RALN;CC;0C1000;1;0;0;0;0;0
CS10896;RALN;CD;049000;1;2;0;0;0;0
CS10896;RALN;CC;043000;0;3;0;0;0;0
CS10896;RALN;DI;0D0165;1;0;0;0;0;0
C2660;RALN;CD;050000;0;3;0;0;0;0
C2660;RALN;CC;043000;0;1;0;0;0;0
C2660;RALN;CC;0C1000;0;0;1;0;0;1
C2660;RALN;CC;046000;1;1;0;0;0;0
C3395;RALN;CA;028000;11;0;0;0;0;0
C3395;RALN;CC;0C1000;1;0;0;0;0;0
C3395;RALN;CB;054000;1;0;0;0;0;0
C3395;RALN;CB;038490;1;0;0;0;0;0
C3395;RALN;CB;034000;3;0;0;0;0;0
C3395;RALN;CC;043000;3;2;0;0;0;0
C3395;RALN;CD;0D1000;0;2;0;0;0;0
C3395;RALN;CC;046000;2;2;1;0;0;0
C3395;RALN;CD;050000;1;0;0;0;0;0
C3395;RALN;CD;0D5000;1;1;0;0;0;0
C3395;RALN;CA;027000;2;0;0;0;0;0
C3395;RALN;CB;037492;2;0;0;0;0;0
C3395;RALN;CA;0A5000;3;0;0;0;0;0
C3395;RALN;CB;037493;1;1;0;0;0;0
C3395;RALN;FP;0D0103;0;1;0;0;0;0
C3395;RALN;CB;032000;2;0;0;0;0;0
C3395;RALN;CB;055000;1;0;0;0;0;0
C3395;RALN;CB;036495;8;1;0;0;0;0
C3395;RALN;CC;045000;3;3;0;0;0;0
C3395;RALN;CC;042000;3;2;0;0;0;0
C12277;RALN;CC;046000;3;0;0;0;0;2
C12277;RALN;CD;050000;2;0;0;0;0;0
C12277;RALN;CD;0D1000;0;0;0;0;0;1
C12277;RALN;CB;037492;1;0;0;0;0;0
C12277;RALN;CD;049000;1;0;0;0;0;0
C12277;RALN;CD;0D4000;2;3;0;0;0;1
C12277;RALN;CC;0C1000;4;3;0;1;0;2
C12277;RALN;CB;054000;3;0;0;0;0;0
C12277;RALN;CA;0A1000;0;0;0;0;0;2
C12277;RALN;CB;0B7000;1;0;0;0;0;0
C12277;RALN;CB;034000;1;0;0;0;0;0
C12277;RALN;CA;025000;0;0;0;0;0;1
C12277;RALN;CD;099000;1;1;0;0;0;0
C12277;RALN;CB;037493;2;0;0;0;0;0
C12277;RALN;CC;042000;0;0;0;0;0;1
C12277;RALN;FP;0D0103;0;1;0;0;0;0
C12277;RALN;CD;0D5000;0;1;0;0;0;1
C7110;RALN;CC;042000;0;1;0;0;0;0
C7110;RALN;SP;0D0I95;0;0;1;0;0;0
C7110;RALN;CC;043000;0;1;0;0;0;0
C7110;RALN;CD;049000;2;0;0;0;0;0
C7110;RALN;CD;050000;0;3;0;0;0;0
C7110;RALN;CB;054000;1;0;0;0;0;0
C7110;RALN;CB;038491;1;0;0;0;0;0
C7110;RALN;FP;0D0103;0;0;0;1;0;0
C7110;RALN;CC;0C1000;2;0;0;0;0;0
C7026;RALN;CB;0B7A00;2;0;0;0;0;0
C7026;RALN;CB;0B8000;1;0;0;0;0;0
C7026;RALN;CB;055000;1;0;0;0;0;0
C7026;RALN;CB;038490;0;0;0;0;0;1
C7026;RALN;CC;045000;3;2;0;0;0;0
C7026;RALN;CB;036495;2;0;0;0;0;0
C7026;RALN;CC;097000;0;1;0;0;0;0
C7026;RALN;CB;054000;2;0;0;0;0;0
C7026;RALN;CC;046000;0;2;0;0;0;0
C7026;RALN;CD;050000;0;1;0;0;0;0
C7026;RALN;DF;0D0095;0;0;1;0;0;0
C7026;RALN;CC;0C1000;0;1;0;0;0;2
C7026;RALN;CB;038491;0;1;0;0;0;0
C7026;RALN;CD;049000;3;0;0;0;0;0
C7026;RALN;CC;043000;0;1;0;0;0;0
C7026;RALN;CC;042000;0;0;0;0;0;1
C7026;RALN;CD;0D1000;0;1;0;0;0;0
C6249;RALN;FP;0D0103;0;1;0;0;0;0
C6249;RALN;CC;097000;5;0;0;0;0;0
C6249;RALN;CD;050000;0;1;0;0;0;0
C6249;RALN;CD;0D4000;1;0;0;0;0;0
C6249;RALN;CC;043000;1;0;0;0;0;0
C6249;RALN;CD;049000;0;1;0;0;0;1
C6249;RALN;CC;0C1000;0;0;0;1;1;0
C6249;RALN;CD;0D5000;1;0;0;0;0;0
C6249;RALN;CB;034000;0;0;1;0;0;0
C6249;RALN;CB;0B8000;0;1;0;0;0;0
C7577;RALN;CB;054000;1;0;0;0;0;0
C7577;RALN;CC;0C1000;0;2;0;0;0;0
C7577;RALN;CC;046000;2;1;0;0;0;0
C7577;RALN;CD;049000;3;1;0;0;0;0
C7577;RALN;CA;0A5000;1;0;0;0;0;0
C7577;RALN;CB;037492;3;2;0;0;0;0
C7577;RALN;CB;036494;2;0;0;0;0;0
C7577;RALN;CD;0D1000;1;0;0;0;0;0
C7577;RALN;SP;0D0I95;1;0;0;0;0;0
C7577;RALN;CB;034000;0;1;0;0;0;0
C7577;RALN;CB;032000;3;0;0;0;0;0
C7577;RALN;CC;042000;1;0;0;0;0;0
C7577;RALN;CC;045000;1;1;0;0;0;0
C6020;RALN;CC;043000;8;16;0;0;0;1
C6020;RALN;CB;054000;2;0;0;0;0;0
C6020;RALN;CB;0B7A00;5;2;1;0;0;0
C6020;RALN;FP;0D0102;0;1;0;0;0;0
C6020;RALN;CB;032000;2;0;0;0;0;0
C6020;RALN;CD;0D5000;3;7;0;0;0;2
C6020;RALN;CC;097000;2;8;0;0;0;4
C6020;RALN;CB;036494;2;1;0;0;1;0
C6020;RALN;CD;0D4000;2;2;1;0;0;1
C6020;RALN;CC;046000;8;23;0;1;1;2
C6020;RALN;CC;042000;10;22;0;0;0;3
C6020;RALN;CC;0C1000;12;22;0;1;1;1
C6020;RALN;CD;0D1000;7;12;0;0;0;0
C6020;RALN;CD;0D7000;2;1;0;0;1;1
C6020;RALN;CB;037493;1;0;0;0;0;0
C6020;RALN;CC;045000;6;6;0;0;0;1
C6020;RALN;CB;055000;0;0;0;0;0;1
C6020;RALN;CD;049000;4;9;0;1;0;2
C6020;RALN;CA;027000;1;0;0;0;1;0
C6020;RALN;CB;034000;1;0;0;0;0;0
C6020;RALN;CB;038491;1;0;0;0;0;0
C6020;RALN;DI;0D0164;3;1;0;0;0;0
C6020;RALN;CD;050000;8;7;0;0;0;0
C6020;RALN;CB;038490;0;3;0;0;0;0
C6020;RALN;CD;099000;1;3;0;0;0;0
C6020;RALN;CB;036495;1;0;0;0;0;0
C3775;RALN;CC;0C1000;0;1;0;0;0;0
C3775;RALN;CB;055000;1;0;0;0;0;0
C7173;RALN;CD;049000;1;0;0;0;0;0
C7173;RALN;CB;0B7A00;1;0;0;0;0;0
C7173;RALN;CD;050000;1;0;0;0;0;0
C7173;RALN;CB;036495;0;2;0;0;0;0
C7173;RALN;CB;038490;2;0;0;0;0;0
C7173;RALN;CC;046000;0;0;0;0;0;1
C7173;RALN;CD;0D1000;0;0;0;0;0;1
C7173;RALN;CC;0C1000;1;0;0;0;0;0
C7173;RALN;CD;0D5000;0;1;0;0;0;0
C7173;RALN;CC;042000;0;2;0;0;0;1
C7173;RALN;CA;027000;1;0;0;0;0;0
C7173;RALN;CB;055000;1;0;0;0;0;2
C7173;RALN;CB;036494;0;1;0;0;0;0
C7173;RALN;CC;043000;1;1;0;0;0;0
C7173;RALN;CC;097000;1;0;0;0;0;0
C7173;RALN;CC;045000;1;2;0;0;0;1
C7173;RALN;CB;034000;1;0;0;0;0;0
PA141;RALN;CA;028000;0;0;0;0;0;1
PA141;RALN;CA;0A6000;1;0;0;0;0;0
PA141;RALN;CC;045000;0;0;0;0;3;2
PA141;RALN;CB;038490;0;0;0;0;0;1
PA141;RALN;CD;0D7000;1;0;0;0;0;0
PA141;RALN;CD;099000;0;1;0;0;0;0
PA141;RALN;CD;050000;0;1;0;0;1;0
C1410;RALN;CC;042000;1;1;0;0;0;0
C1410;RALN;CD;049000;0;1;0;0;0;0
C1410;RALN;CC;045000;1;0;0;0;0;0
C1410;RALN;CB;055000;1;0;0;0;0;0
C1410;RALN;CC;0C1000;0;0;0;1;0;1
C1677;RALN;CB;036495;1;0;0;0;0;0
C1677;RALN;CC;046000;4;1;0;0;0;0
C1677;RALN;CB;037492;2;0;0;0;0;0
C1677;RALN;CA;0A5000;1;0;0;0;0;0
C2958;RALN;RP;000096;1;0;0;0;0;0
C2958;RALN;CD;049000;1;0;0;0;0;0
C2958;RALN;DI;0D0164;3;3;0;0;0;0
C2958;RALN;CD;0D4000;0;1;0;0;0;0
C2958;RALN;CB;034000;5;0;0;0;0;0
C2958;RALN;CD;099000;3;1;0;0;0;0
C2958;RALN;CC;0C1000;3;3;0;0;0;0
C2958;RALN;CD;050000;1;1;0;0;0;0
C2958;RALN;CC;043000;6;7;0;0;0;0
C2958;RALN;FP;0D0103;1;0;0;0;0;0
C2958;RALN;CC;046000;10;14;0;0;0;0
C2958;RALN;CB;054000;1;1;0;0;0;2
C2958;RALN;CC;045000;2;1;0;0;0;0
C2958;RALN;CB;0B8000;0;4;0;0;0;1
C2958;RALN;CB;037492;0;1;0;0;0;0
C2958;RALN;CA;0A5000;2;0;0;0;0;0
C2958;RALN;CD;0D1000;2;6;0;0;0;0
C2958;RALN;DI;0D0165;1;0;0;0;0;0
C2958;RALN;CB;032000;0;2;0;0;0;0
C2958;RALN;CC;097000;12;2;0;0;0;0
C2958;RALN;CC;042000;5;2;1;0;0;0
C2958;RALN;CB;036494;1;0;0;0;0;0
C2958;RALN;CA;0A6000;1;0;0;0;0;0
C2958;RALN;CD;0D5000;2;2;0;0;0;0
C2958;RALN;CB;0B7A00;7;4;0;0;0;0
C7922;RALN;CB;0B7A00;1;0;0;0;0;0
C7922;RALN;CA;0A5000;0;0;0;0;0;1
C7922;RALN;CC;042000;1;0;0;0;0;0
C7922;RALN;CC;046000;0;1;0;0;0;0
C7922;RALN;CD;0D4000;1;0;0;0;0;0
C7922;RALN;CC;0C1000;1;2;0;0;0;0
C5484;RALN;CB;036495;0;2;0;0;0;0
C5484;RALN;CC;045000;1;0;0;0;0;0
C5484;RALN;CB;0B7A00;1;3;0;0;0;0
C5484;RALN;CD;0D4000;1;0;0;0;0;0
C5484;RALN;CC;042000;1;2;0;0;0;0
C5484;RALN;CB;038491;1;0;0;1;0;0
C5484;RALN;CC;0C1000;0;1;0;0;0;0
C5484;RALN;CB;034000;1;0;0;0;0;0
C5484;RALN;CB;037493;0;1;0;0;0;0
C5484;RALN;CC;046000;0;1;0;0;0;1
C5484;RALN;CB;0B7000;0;2;0;0;0;0
C5484;RALN;CB;038490;1;0;0;0;0;0
C5484;RALN;CD;099000;0;0;1;0;0;0
C5484;RALN;CD;0D5000;0;2;0;0;0;0
C5484;RALN;FP;0D0103;0;1;0;0;0;0
C2269;RALN;CC;0C1000;2;2;0;0;0;2
C2269;RALN;CD;050000;0;1;1;0;0;0
C2269;RALN;CB;037493;0;0;0;1;0;0
C2269;RALN;CC;043000;2;1;0;0;0;0
C2269;RALN;CC;046000;2;3;0;0;0;0
C2269;RALN;CB;0B7A00;0;0;1;0;0;0
C2269;RALN;CB;038491;0;1;0;0;0;0
C2269;RALN;CB;038490;1;0;0;0;0;0
C2269;RALN;CB;032000;1;0;1;0;0;0
C2269;RALN;CB;036495;0;1;0;1;0;0
C2269;RALN;CC;045000;2;0;0;0;0;0
C2269;RALN;CC;042000;1;2;0;0;0;1
C2269;RALN;CC;097000;1;0;0;0;0;1
C2269;RALN;CD;0D1000;0;1;0;0;0;0
C2269;RALN;CD;0D4000;1;0;1;0;0;0
C2269;RALN;FP;0D0103;0;1;0;0;0;0
C2269;RALN;CB;034000;3;0;0;0;0;0
C2269;RALN;RP;000096;0;1;0;0;0;0
C2269;RALN;CA;025000;0;0;0;0;1;0
C7485;RALN;CC;045000;1;1;0;0;0;0
C7485;RALN;CB;036495;3;1;0;1;0;0
C7485;RALN;CB;038491;1;0;0;0;0;0
C7485;RALN;CB;037493;2;0;0;0;0;0
C7485;RALN;CB;034000;0;1;0;0;0;0
C7485;RALN;CD;049000;2;0;0;0;0;0
C7485;RALN;CC;043000;0;1;0;0;0;0
C7485;RALN;CC;0C1000;5;1;0;0;0;0
C7485;RALN;CD;0D1000;0;1;0;0;0;0
C7485;RALN;CD;0D4000;1;0;0;0;0;0
C7485;RALN;CD;099000;0;1;0;0;0;0
C7485;RALN;CC;042000;2;1;0;0;0;0
C1329;RALN;CB;036495;1;0;0;0;0;0
C1329;RALN;CC;046000;1;1;0;0;0;0
C1329;RALN;CD;0D4000;0;1;0;0;0;0
C5136;RALN;CB;034000;1;0;0;0;1;1
C5136;RALN;CD;049000;1;5;0;0;0;1
C5136;RALN;CC;0C1000;2;6;0;0;0;0
C5136;RALN;DI;0D0165;1;0;0;0;0;0
C5136;RALN;CB;038491;0;2;0;0;0;0
C5136;RALN;CB;036495;0;1;0;0;0;0
C5136;RALN;CB;0B7A00;0;1;0;0;0;1
C5136;RALN;CC;043000;3;1;0;0;0;4
C5136;RALN;CD;0D4000;2;3;0;0;0;0
C5136;RALN;CB;037492;0;2;0;0;0;2
C5136;RALN;CB;032000;1;1;0;0;0;0
C5136;RALN;CC;045000;3;4;0;0;0;1
C5136;RALN;CB;038490;2;1;0;0;0;2
C5136;RALN;CB;037493;0;1;0;0;0;0
C5136;RALN;FP;0D0102;0;1;0;0;0;0
C5136;RALN;CD;050000;1;2;0;0;0;1
C5136;RALN;CC;046000;0;1;0;0;0;0
C5136;RALN;CC;042000;2;3;0;0;0;2
C5136;RALN;CB;055000;2;0;0;0;0;0
C5136;RALN;CD;0D1000;3;0;0;0;0;0
C5136;RALN;CB;054000;2;1;0;0;0;0
Q9171;UNIV;CD;049000;3;5;0;0;0;0
Q9171;UNIV;CC;042000;4;5;0;0;0;0
Q9171;UNIV;CC;045000;10;15;0;0;0;0
Q9171;PRUN;RI;0D0177;5;7;0;0;0;0
Q9171;UNIV;CD;052000;8;9;0;0;0;1
Q9171;UNIV;CD;048000;5;4;0;0;0;0
Q9171;UNIV;DG;0D0097;1;0;0;0;0;0
Q9171;UNIV;D2;0D0079;1;0;0;0;0;0
Q9171;UNIV;CE;059000;0;1;0;0;0;0
Q9171;UNIV;CB;038000;2;1;0;0;0;0
Q9171;UNIV;CC;043000;11;5;0;0;0;0
Q9171;UNIV;CB;037000;18;7;0;0;0;0
Q9171;UNIV;CB;036000;5;2;1;0;0;0
Q9171;UNIV;CC;097000;0;2;0;0;0;0
Q9171;UNIV;CB;030000;0;1;0;0;0;0
Q9171;UNIV;CC;0C7000;7;6;0;0;0;0
Q9171;UNIV;CD;051000;3;2;0;0;0;0
Q9171;UNIV;CC;046000;11;11;0;0;0;0
Q9171;PRUN;PR;0D0172;1;0;0;0;0;0
Q9171;UNIV;CC;040000;3;14;0;0;0;0
Q9171;UNIV;CB;032000;0;1;0;0;0;0
Q9171;UNIV;D2;0D0080;1;1;0;0;0;0
Q9171;PRUN;PR;0D0173;32;19;0;0;0;0
Q9171;UNIV;AL;000676;4;8;0;0;11;12
Q9171;UNIV;CB;034000;1;3;0;0;0;0
Q9171;UNIV;CE;063000;2;0;0;0;0;0
Q9171;UNIV;CD;050000;5;6;0;0;0;0
Q9171;PRUN;PR;0D0169;32;61;0;0;0;0
C1706;RALN;CD;050000;0;1;0;0;0;0
C1706;RALN;CD;049000;0;1;0;0;0;0
C3168;RALN;CC;097000;0;1;0;0;0;0
C3168;RALN;CD;0D4000;0;1;0;0;1;1
C3168;RALN;CC;045000;1;0;0;0;0;0
C3769;RALN;CB;036495;2;0;0;0;0;0
C3769;RALN;CA;025000;0;0;0;0;1;0
C3769;RALN;CC;0C1000;1;2;0;0;0;0
C3769;RALN;CD;050000;0;3;0;0;0;1
C3769;RALN;CC;046000;8;14;0;0;0;7
C3769;RALN;CC;045000;0;3;0;0;0;0
C3769;RALN;CC;097000;1;0;0;0;0;0
C3769;RALN;CD;049000;2;6;0;0;0;0
C3769;RALN;CD;0D5000;1;1;0;0;0;0
C3769;RALN;CA;028000;0;0;0;0;1;0
C3769;RALN;CD;0D4000;1;2;0;0;0;0
C3769;RALN;CB;0B7000;0;1;1;0;0;0
C3769;RALN;CC;043000;1;0;0;1;0;0
C3769;RALN;CD;099000;2;3;0;0;0;0
C3769;RALN;CC;042000;4;5;0;0;0;2
C3769;RALN;CB;038491;1;0;0;0;0;1
C3769;RALN;CB;0B7A00;2;4;0;0;0;2
C3769;RALN;CA;0A1000;1;0;0;0;0;0
C3769;RALN;DI;0D0164;3;1;0;0;0;0
C3769;RALN;CD;0D1000;0;2;0;0;0;0
C3769;RALN;CA;0A5000;0;0;0;0;1;0
C3769;RALN;CB;037493;1;0;0;0;0;0
C3769;RALN;FP;0D0102;1;0;0;0;0;0
C3034;RALN;CC;045000;6;5;0;0;0;1
C3034;RALN;FP;0D0103;0;1;0;0;0;0
C3034;RALN;CB;037492;4;0;0;0;0;0
C3034;RALN;CD;0D4000;0;4;0;0;0;0
C3034;RALN;CC;043000;5;2;1;0;0;0
C3034;RALN;CD;099000;2;1;0;0;0;0
C3034;RALN;CC;042000;2;5;0;0;0;0
C3034;RALN;CD;050000;4;4;0;0;0;0
C3034;RALN;CB;038490;2;4;0;0;0;2
C3034;RALN;CB;038491;0;1;0;0;0;0
C3034;RALN;CC;0C1000;4;2;2;1;0;2
C3034;RALN;CB;054000;1;0;0;0;1;0
C3034;RALN;CD;0D5000;1;2;0;0;0;0
C3034;RALN;DI;0D0165;1;1;0;0;0;0
C3034;RALN;CC;046000;4;3;0;0;0;0
C3034;RALN;CB;037493;4;0;1;0;0;1
C3034;RALN;CB;0B7A00;2;2;0;0;0;0
C3034;RALN;CB;036495;6;1;0;0;0;1
C3034;RALN;CB;032000;6;1;0;0;0;0
C3034;RALN;DI;0D0164;1;0;0;0;0;0
C3034;RALN;CD;0D1000;1;4;0;0;0;1
C3034;RALN;CB;034000;4;0;0;0;0;0
C3034;RALN;CB;036494;1;3;0;0;0;0
C3034;RALN;CD;049000;6;4;0;0;0;0
LS12195;LS13;LI;0000ND;37;7;0;0;0;0
IP10429;RALN;CC;042000;0;1;0;0;0;0
IP10429;RALN;CA;025000;0;1;0;0;0;0
C1606;RALN;CC;097000;1;1;0;0;0;0
C1606;RALN;CB;0B7000;1;0;0;0;0;0
C1606;RALN;CC;042000;0;1;0;0;0;0
C1606;RALN;FP;0D0103;0;1;0;0;0;0
C7552;RALN;CA;025000;0;0;0;0;4;0
C7552;RALN;CB;036494;1;0;0;0;0;0
C7552;RALN;CC;045000;1;0;0;0;0;0
C7552;RALN;CD;049000;2;0;0;0;0;0
C7552;RALN;CC;043000;2;0;0;0;0;0
C7552;RALN;CC;0C1000;1;1;0;0;0;0
C7552;RALN;CD;0D4000;1;0;0;0;0;0
C7552;RALN;CA;0A1000;0;0;0;0;2;0
C7552;RALN;FP;0D0103;0;0;1;0;0;0
C7552;RALN;CC;042000;1;1;0;0;0;0
C7552;RALN;CB;054000;2;0;0;0;0;0
C7552;RALN;DF;0D0095;0;0;0;0;0;1
C1098;RALN;CD;099000;0;1;0;0;0;0
C1098;RALN;CB;037493;1;0;0;0;0;0
C1098;RALN;CB;0B7000;0;1;0;0;0;0
C1098;RALN;CA;0A5000;4;1;0;0;0;0
C1098;RALN;CD;049000;1;0;0;0;0;0
C1098;RALN;CD;050000;1;0;0;0;0;0
C1098;RALN;CC;042000;1;0;0;0;0;0
C1098;RALN;CC;043000;1;0;0;0;0;0
C1098;RALN;CA;027000;1;1;0;0;0;0
C1098;RALN;CC;046000;10;5;0;0;0;0
C1098;RALN;FP;0D0103;0;1;0;0;0;0
C7393;PRBZ;CB;000725;5;0;0;0;0;0
C7393;PRBZ;FP;0D0103;0;0;0;0;1;0
C7393;PRBZ;CC;000722;0;2;0;0;0;0
C7393;PRBZ;CB;000724;0;1;0;0;0;0
C7393;PRBZ;CC;000721;1;3;0;2;0;3
C7393;PRBZ;CA;000727;0;1;0;1;0;1
C7393;PRBZ;CA;000729;0;1;0;0;0;5
C7393;PRBZ;CB;000723;2;0;0;2;0;0
C7393;PRBZ;CD;000716;0;0;0;0;0;1
LS12445;LS13;LI;0000ND;184;51;0;0;1;5
LS12445;LS13;DI;0D00NF;5;2;0;0;0;0
C4972;RALN;CD;049000;1;0;0;0;0;0
C4972;RALN;CD;0D4000;0;1;0;0;0;0
C4972;RALN;CB;036494;1;0;0;0;0;1
C4972;RALN;CC;043000;1;1;0;0;0;0
C4972;RALN;CC;045000;0;0;0;0;0;1
C4972;RALN;CC;0C1000;2;1;0;0;1;0
C4972;RALN;CC;046000;0;2;0;0;0;0
C4972;RALN;CD;050000;2;0;0;0;0;0
C4972;RALN;CB;037492;1;2;0;0;0;1
OL13094;EPNE;AC;040000;0;0;0;0;0;1
OL13094;EPNE;AB;034000;0;0;0;1;0;0
CS10915;RALN;SP;0D0I95;1;0;0;0;0;0
CS10915;RALN;CC;0C1000;2;2;0;0;0;0
CS10915;RALN;CC;045000;0;3;0;0;0;0
CS10915;RALN;CC;042000;5;1;0;0;0;0
CS10915;RALN;CC;043000;1;2;0;0;0;0
CS10915;RALN;CD;0D1000;1;0;0;0;0;0
CS10915;RALN;CD;050000;1;0;0;0;0;0
CS10915;RALN;CC;046000;2;0;0;0;0;0
CS10915;RALN;CD;0D4000;0;1;0;0;0;0
C6663;RALN;CD;099000;0;1;0;0;0;0
C6663;RALN;FP;0D0103;0;0;0;1;0;0
C6663;RALN;CB;054000;2;1;0;0;0;0
C6663;RALN;CC;0C1000;0;0;2;19;0;0
C6663;RALN;CD;0D1000;1;2;0;0;0;0
C6663;RALN;CC;042000;11;17;0;0;0;0
C6663;RALN;CA;0A1000;4;1;1;7;0;0
C6663;RALN;CB;036494;1;0;0;0;0;0
C6663;RALN;CD;050000;1;2;0;0;0;0
C3563;RALN;CA;0A1000;1;0;0;0;0;0
C3563;RALN;CB;032000;2;0;0;0;0;0
C3563;RALN;CA;0A5000;1;0;0;0;0;0
C3563;RALN;FP;0D0103;0;1;0;0;0;0
C3563;RALN;CC;046000;6;2;0;0;0;0
C3563;RALN;CB;038491;1;0;0;0;0;0
C3563;RALN;CD;050000;1;0;0;0;0;0
C3563;RALN;CD;049000;1;0;0;0;0;0
C3563;RALN;CB;034000;2;0;0;0;0;0
C3563;RALN;CD;0D1000;1;1;0;0;0;0
C3563;RALN;CD;099000;0;1;0;0;0;0
C3563;RALN;CC;045000;2;0;0;0;0;0
C5267;RALN;CC;0C1000;0;2;0;1;0;0
C5267;RALN;CD;0D5000;2;0;0;0;0;0
C5267;RALN;CC;046000;1;1;0;0;0;0
