ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE
U12387;SSNA;LT;T18867;0;0;0;0;0;1;1;0;0;0;1;0;1;8
U12387;SSNA;LA;A12017;6;0;3;4;3;40;0;5;0;9;1;4;53;0
U12387;SSNA;LT;T12057;8;0;3;3;4;20;0;0;0;1;3;3;3;0
U12387;SSNA;LT;T13059;0;0;0;0;0;17;0;0;0;0;0;0;5;0
U12387;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12387;SSNA;SV;S18865;0;0;0;0;1;0;2;0;0;0;0;0;0;1
U12387;SSNA;LA;A16028;1;0;0;0;2;8;19;10;1;2;5;11;15;41
U12387;SSNA;LT;T18868;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12387;SSNA;SI;S14S52;0;0;0;0;1;10;0;0;0;0;0;1;9;0
U12387;SSNA;LA;A13870;4;1;0;0;3;11;0;12;0;1;1;2;18;0
U12387;SSNA;SF;S16019;0;0;0;0;1;0;16;6;2;0;1;3;5;56
U12387;SSNA;SV;S16022;6;2;0;0;1;0;24;5;0;0;0;0;1;10
U12387;SSNA;LT;T16024;0;0;0;0;0;0;6;6;1;0;0;0;0;28
U12387;SSNA;ST;S16021;11;1;4;1;7;11;84;15;1;3;5;4;15;93
U12387;SSNA;SF;S14S51;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U12387;SSNA;LT;T14063;0;0;0;0;0;2;0;0;0;0;0;0;1;0
U12387;SSNA;LT;T16026;0;0;0;0;0;1;6;0;0;0;1;0;1;3
U12387;SSNA;LA;A18869;0;0;0;1;3;0;1;0;0;0;0;7;1;2
U12387;SSNA;LA;A11030;0;0;0;1;0;1;0;0;0;0;1;0;1;0
U12387;SSNA;LT;T12058;0;0;0;0;0;34;0;0;0;0;1;0;19;0
U12387;SSNA;SI;S16020;43;4;6;18;31;49;288;92;13;21;65;108;151;861
U12387;SSNA;LT;T11008;0;0;1;1;0;27;0;0;0;0;5;0;44;0
U12387;SSNA;SF;S18866;0;0;0;0;0;0;2;0;0;0;0;0;0;2
U12387;SSNA;LT;T14S59;0;0;0;2;1;6;0;0;0;0;0;0;0;0
U12387;SSNA;LT;T14007;0;0;2;0;0;8;0;0;0;0;0;0;2;0
U12387;SSNA;LA;A14005;2;2;5;14;15;52;0;2;1;2;13;30;96;0
U12387;SSNA;ST;S18864;0;0;0;0;0;1;6;0;0;0;0;1;1;4
U12387;SSNA;SI;S18863;0;0;1;2;6;10;21;0;0;1;4;6;16;47
U10510;SSNA;SF;S13051;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10510;SSNA;ST;S16021;55;12;12;5;5;3;82;62;2;28;7;4;7;62
U10510;SSNA;LT;T13660;6;7;5;3;20;1;0;12;8;8;4;14;0;0
U10510;SSNA;SF;S16019;11;5;22;7;4;3;10;74;23;147;47;9;2;104
U10510;SSNA;LT;T16024;2;0;1;0;0;0;2;24;3;14;4;2;2;37
U10510;SSNA;LT;T12057;15;39;9;4;20;22;0;14;11;9;3;6;5;0
U10510;SSNA;LA;A11030;2;13;5;0;1;25;0;0;2;3;0;0;22;0
U10510;SSNA;LA;A16028;6;2;2;0;2;11;23;13;1;7;0;9;11;24
U10510;SSNA;LA;A12017;2;24;8;1;8;17;0;4;43;23;4;4;15;0
U10510;SSNA;SI;S16020;253;34;114;36;29;59;354;424;76;551;67;54;102;901
U10510;SSNA;LT;T14063;0;2;0;0;0;0;0;0;0;0;0;0;1;0
U10510;SSNA;LT;T11008;5;26;131;21;2;94;0;3;21;187;34;2;69;0
U10510;SSNA;ST;S18864;0;0;0;0;0;2;0;0;0;0;0;0;0;1
U10510;SSNA;SF;S14S51;0;0;0;0;0;0;0;0;0;0;0;1;0;0
U10510;SSNA;LA;A18869;0;0;2;7;1;3;7;0;2;1;2;1;5;12
U10510;SSNA;SV;S16022;6;3;6;4;0;3;65;3;0;3;2;2;0;9
U10510;SSNA;LT;T12058;0;0;0;1;2;11;0;0;0;0;0;2;10;0
U10510;SSNA;LT;T18867;0;0;0;0;0;1;0;0;0;0;0;1;5;0
U10510;SSNA;SI;S14S52;0;0;0;0;9;8;0;0;0;0;4;27;23;0
U10510;SSNA;SI;S18863;0;0;0;0;4;7;18;0;0;0;1;2;3;34
U10510;SSNA;LT;T14S59;0;1;2;20;46;38;0;0;0;0;0;0;0;0
U10510;SSNA;LT;T16026;1;0;0;1;0;0;1;1;0;0;0;0;0;1
U10510;SSNA;SV;S18865;0;0;0;1;4;3;6;0;0;0;0;0;0;0
U10510;SSNA;LT;T14007;7;2;1;1;2;10;0;1;1;0;0;2;0;0
U10510;SSNA;SF;S18866;0;0;0;0;0;0;1;0;0;0;0;0;1;2
U10510;SSNA;LT;T13059;46;16;22;5;14;18;0;0;1;0;1;3;1;0
U10510;SSNA;LA;A14005;12;42;33;1;23;28;0;10;41;33;2;26;71;0
U10510;SSNA;LA;A13870;6;0;6;1;1;1;0;3;2;4;5;4;5;0
U9415;SSNA;LT;T12057;8;7;6;2;1;1;0;2;0;2;1;0;1;0
U9415;SSNA;LT;T14007;5;3;1;0;0;1;0;7;0;0;0;0;0;0
U9415;SSNA;SF;S16019;1;4;0;1;1;0;0;12;26;4;8;15;9;6
U9415;SSNA;LA;A11030;0;0;0;0;0;0;0;0;0;0;1;1;1;0
U9415;SSNA;LT;T13059;1;5;0;1;0;5;0;0;7;1;1;1;0;0
U9415;SSNA;LT;T14S59;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U9415;SSNA;LA;A18869;0;0;0;0;0;1;0;0;0;1;0;1;1;0
U9415;SSNA;LT;T11008;1;0;1;8;1;7;0;0;1;4;12;13;24;0
U9415;SSNA;ST;S16021;6;5;1;2;3;5;0;8;7;7;3;6;11;1
U9415;SSNA;SI;S18863;0;0;0;0;0;0;1;0;0;0;0;4;1;3
U9415;SSNA;LT;T16026;2;0;0;2;1;1;0;0;1;0;1;1;0;0
U9415;SSNA;SV;S18865;0;0;0;1;1;1;0;0;0;0;0;0;0;0
U9415;SSNA;SI;S14S52;0;0;0;0;1;0;0;0;0;0;1;3;0;0
U9415;SSNA;SI;S16020;42;15;12;17;27;14;1;95;75;72;110;124;135;15
U9415;SSNA;LA;A12017;9;2;0;1;0;4;0;11;13;2;2;4;10;0
U9415;SSNA;LT;T13660;10;11;2;0;2;0;0;32;58;10;8;11;8;0
U9415;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;1;1;1;2;0
U9415;SSNA;LA;A16028;0;0;1;1;0;2;0;0;6;10;1;2;6;1
U9415;SSNA;LT;T16024;0;0;0;0;0;0;0;3;2;0;1;3;4;0
U9415;SSNA;SV;S16022;3;0;0;0;1;7;0;10;3;1;0;1;2;0
U9415;SSNA;LA;A13870;0;2;1;3;2;0;0;2;17;2;1;1;4;0
U9415;SSNA;ST;S18864;0;0;1;0;0;0;0;0;0;0;2;1;0;1
U9415;SSNA;LA;A14005;1;1;2;3;1;4;0;0;14;4;6;7;31;0
U9415;SSNA;LT;T14063;0;0;0;1;0;0;0;0;0;0;1;0;0;0
U12610;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12610;SSNA;LT;T12057;2;0;0;0;0;0;0;0;0;0;0;0;0;0
U12610;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;1;0
U12610;SSNA;LT;T16024;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U12610;SSNA;LA;A14005;3;1;0;0;0;1;0;8;0;1;2;2;2;0
U12610;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U12610;SSNA;SV;S16022;0;0;0;0;0;0;0;3;0;0;0;0;0;0
U12610;SSNA;LA;A16028;3;1;0;0;1;1;2;5;1;1;1;2;2;1
U12610;SSNA;LT;T16026;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U12364;SSNA;SF;S14S51;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U12364;SSNA;LT;T13059;9;3;2;1;15;25;0;2;1;1;1;9;13;0
U12364;SSNA;LA;A18869;0;0;0;0;0;1;0;1;0;1;1;1;0;1
U12364;SSNA;LT;T11008;0;0;0;0;1;8;0;0;0;0;0;1;53;0
U12364;SSNA;ST;S16021;13;16;4;2;10;17;7;27;28;11;8;29;56;18
U12364;SSNA;SF;S16019;3;5;0;2;1;1;1;23;15;7;6;12;20;21
U12364;SSNA;LT;T12057;4;13;1;4;4;14;0;18;35;4;0;7;12;0
U12364;SSNA;LA;A14005;10;9;3;1;1;2;0;25;48;5;12;7;22;0
U12364;SSNA;LT;T12058;0;0;0;1;1;0;0;0;0;0;6;1;2;0
U12364;SSNA;LA;A13870;9;0;1;5;2;3;0;30;2;15;20;34;12;0
U12364;SSNA;ST;S18864;0;0;0;3;0;0;0;0;1;1;0;0;0;0
U12364;SSNA;SV;S16022;0;0;0;0;0;1;0;0;0;0;0;0;4;1
U12364;SSNA;SF;S18866;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12364;SSNA;SI;S16020;33;40;24;19;46;70;6;209;221;160;87;316;529;75
U12364;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;1;15;2;1;0;0
U12364;SSNA;SI;S18863;0;0;2;4;0;0;0;0;2;7;35;9;4;0
U12364;SSNA;LA;A16028;2;8;2;2;0;0;2;16;10;4;4;6;1;3
U12364;SSNA;LA;A12017;1;3;1;0;2;2;0;10;49;2;1;3;21;0
U12364;SSNA;LT;T14S59;20;12;7;0;0;0;0;5;2;3;0;0;0;0
U12364;SSNA;LT;T13660;19;12;9;1;9;4;0;64;71;21;12;28;19;0
U12364;SSNA;LT;T14063;0;0;0;0;0;1;0;0;0;0;0;0;1;0
U12364;SSNA;LT;T16026;10;3;1;0;1;0;0;1;0;0;1;0;0;0
U12364;SSNA;LT;T16024;0;0;0;0;0;1;0;9;3;0;1;2;4;8
U12364;SSNA;LT;T18868;0;0;0;0;0;1;0;0;0;0;0;0;1;0
U12364;SSNA;LT;T14007;2;4;1;4;2;5;0;1;0;0;0;2;0;0
U9437;SSNA;LT;T13660;5;2;5;0;0;8;0;28;2;1;0;0;3;0
U9437;SSNA;LT;T16026;0;5;0;0;2;0;0;0;0;0;0;0;0;0
U9437;SSNA;LT;T12057;2;0;0;0;2;5;0;1;0;0;0;0;4;0
U9437;SSNA;SI;S18863;0;0;0;2;3;5;4;0;0;6;1;3;4;8
U9437;SSNA;SF;S16019;1;1;0;2;1;5;3;1;2;2;2;0;7;3
U9437;SSNA;LA;A13870;0;2;1;0;0;2;0;0;0;2;0;0;0;0
U9437;SSNA;SI;S14S52;0;0;0;0;1;4;0;0;0;0;0;0;10;0
U9437;SSNA;SI;S16020;30;25;42;15;71;54;37;77;65;143;45;222;133;107
U9437;SSNA;LA;A12017;1;0;0;1;2;5;0;2;0;0;1;5;11;0
U9437;SSNA;ST;S16021;5;2;2;5;3;17;25;2;9;12;6;3;17;23
U9437;SSNA;LT;T14063;0;1;1;0;0;0;0;0;0;0;0;0;0;0
U9437;SSNA;LT;T14S59;0;0;2;14;3;1;0;0;0;0;0;0;0;0
U9437;SSNA;LT;T13059;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U9437;SSNA;LT;T18868;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9437;SSNA;LA;A16028;0;3;3;0;3;1;0;1;6;12;3;9;3;4
U9437;SSNA;LA;A14005;0;13;4;0;4;7;0;3;9;2;3;8;7;0
U9437;SSNA;LT;T11008;0;0;0;0;0;10;0;0;0;0;0;0;6;0
U9437;SSNA;ST;S18864;0;0;0;1;0;0;0;0;0;0;0;0;1;0
U9437;SSNA;LA;A18869;0;0;0;0;0;0;0;0;4;2;2;1;0;0
U9437;SSNA;LT;T12058;0;0;0;0;2;13;0;0;0;0;0;0;2;0
U9437;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U9437;SSNA;LA;A11030;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U9437;SSNA;LT;T14007;0;0;0;3;2;2;0;0;0;0;0;0;0;0
U9437;SSNA;SV;S16022;0;1;0;0;0;1;0;0;0;0;0;0;0;0
IP10842;SSNA;LT;T12058;0;0;0;0;0;0;0;0;3;1;0;0;0;0
IP10842;SSNA;LA;A12017;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10842;SSNA;LA;A16028;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10842;SSNA;LT;T12057;0;2;0;0;0;0;0;0;0;0;0;0;0;0
IP10842;SSNA;SI;S18863;0;1;1;0;0;0;0;0;6;0;1;0;0;0
IP10842;SSNA;LA;A14005;0;0;0;0;0;0;0;0;2;0;0;0;0;0
IP10842;SSNA;LT;T14007;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10842;SSNA;LT;T13660;0;1;0;0;0;0;0;0;23;1;1;0;0;0
AP195;SSNA;LA;A14005;0;0;5;3;1;1;0;3;7;9;3;5;24;0
AP195;SSNA;LA;A13870;0;0;0;0;0;0;0;0;0;2;1;2;4;0
AP195;SSNA;SV;S18865;0;1;2;3;48;0;0;0;3;0;4;12;0;0
AP195;SSNA;ST;S16021;0;0;1;1;4;0;7;0;1;1;4;1;6;10
AP195;SSNA;LT;T12057;6;8;3;1;0;1;0;1;3;3;1;4;9;0
AP195;SSNA;LT;T16026;26;48;11;12;18;7;10;30;47;33;35;14;3;8
AP195;SSNA;LT;T14007;6;9;2;2;11;6;0;3;9;6;2;3;1;0
AP195;SSNA;LA;A18869;0;1;2;0;2;1;0;0;1;10;1;2;0;2
AP195;SSNA;SV;S16022;0;0;0;0;20;18;43;0;0;0;1;18;9;24
AP195;SSNA;ST;S18864;0;0;1;1;3;0;0;0;0;1;0;10;0;0
AP195;SSNA;LT;T13059;0;0;0;0;0;2;0;0;0;1;1;0;2;0
AP195;SSNA;LA;A12017;9;1;1;2;0;0;0;9;9;4;0;5;4;0
AP195;SSNA;LT;T18868;0;0;0;0;5;5;20;0;2;1;3;0;5;6
AP195;SSNA;LA;A16028;2;1;2;1;4;4;1;1;6;4;2;7;3;1
U9478;SSNA;LT;T18868;0;2;1;1;1;0;0;0;0;1;0;1;0;0
U9478;SSNA;LA;A12017;0;1;0;0;0;0;0;0;3;1;1;0;1;0
U9478;SSNA;ST;S16021;14;11;7;4;1;8;0;30;27;26;16;9;38;0
U9478;SSNA;SF;S16019;2;0;0;0;0;1;0;16;1;3;0;0;2;0
U9478;SSNA;LA;A14005;1;1;2;2;3;5;0;4;5;10;17;13;27;0
U9478;SSNA;SV;S16022;0;1;0;0;0;0;0;0;0;0;0;1;3;0
U9478;SSNA;LT;T12057;2;2;3;1;5;0;0;0;6;1;0;4;16;0
U9478;SSNA;LA;A18869;0;0;1;0;0;0;2;0;0;1;2;3;1;6
U9478;SSNA;ST;S18864;0;0;0;0;1;0;0;0;0;1;0;0;6;0
U9478;SSNA;LA;A13870;0;3;1;0;0;2;0;0;4;6;5;3;17;0
U9478;SSNA;LT;T12058;0;0;1;0;0;0;0;0;0;1;1;0;0;0
U9478;SSNA;LT;T11008;0;0;0;0;0;1;0;0;3;1;0;0;0;0
U9478;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;2;1;0
U9478;SSNA;LT;T13660;35;13;2;2;0;0;0;91;55;23;19;1;6;0
U9478;SSNA;LA;A16028;2;0;3;0;0;0;0;1;2;5;4;5;11;0
U9478;SSNA;SI;S14S52;0;0;0;0;0;1;0;0;0;0;0;1;2;0
U9478;SSNA;LT;T14007;7;3;0;2;0;4;0;6;1;1;1;3;2;0
U9478;SSNA;LT;T13059;0;1;1;0;1;1;0;0;1;0;3;2;2;0
U9478;SSNA;SI;S18863;0;0;0;1;0;1;1;0;0;1;1;2;23;0
U9478;SSNA;LT;T14S59;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U9478;SSNA;SI;S16020;79;49;25;25;5;30;0;284;157;142;120;32;240;1
U9478;SSNA;LT;T16026;5;0;4;5;2;4;0;1;0;1;1;0;2;0
U9478;SSNA;SV;S18865;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU10539;SSNA;LA;A12017;4;1;1;0;0;2;0;4;0;3;0;0;1;0
PU10539;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;1;2;0;0
PU10539;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;1;0;0
PU10539;SSNA;SV;S16022;0;0;0;0;0;0;1;0;0;0;0;0;0;0
PU10539;SSNA;SI;S16020;30;19;23;7;22;10;36;68;46;76;34;41;17;158
PU10539;SSNA;LT;T13059;0;2;0;5;0;4;0;0;0;0;1;0;0;0
PU10539;SSNA;LT;T11008;0;0;0;0;0;6;0;0;0;0;0;0;3;0
PU10539;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;2;0;0;1;1
PU10539;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;1;5;2
PU10539;SSNA;SF;S16019;0;0;0;0;0;0;3;1;0;1;0;1;0;3
PU10539;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU10539;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;LT;T16026;0;0;0;1;1;1;0;0;2;0;0;0;0;0
PU10539;SSNA;LT;T13660;18;13;29;14;0;1;0;74;17;61;6;0;1;0
PU10539;SSNA;LA;A16028;4;0;2;0;0;0;0;4;3;4;1;0;1;0
PU10539;SSNA;ST;S16021;4;2;10;0;2;1;12;3;4;15;1;4;1;9
PU10539;SSNA;LP;PSP871;1;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;LA;A11030;2;0;0;0;0;2;0;1;0;0;0;0;2;0
PU10539;SSNA;LA;A13870;0;0;2;2;0;0;0;5;1;8;0;0;1;0
PU10539;SSNA;LT;T12057;1;3;5;0;0;2;0;0;0;0;0;0;0;0
PU10539;SSNA;LT;T14007;0;0;1;0;0;0;0;0;0;1;0;0;0;0
PU10539;SSNA;LA;A14005;0;1;8;0;0;1;0;3;0;11;1;0;0;0
CS10888;SSNA;SF;S14053;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CS10888;SSNA;LT;T16024;0;0;0;0;0;0;0;2;5;3;0;1;1;0
CS10888;SSNA;LA;A16028;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10456;SSNA;LT;T13059;1;2;0;0;1;3;0;0;0;0;0;0;0;0
IP10456;SSNA;ST;S00062;0;0;0;0;0;0;0;4;2;3;1;0;0;1
IP10456;SSNA;LT;T13660;0;0;0;0;0;0;0;1;0;6;4;3;8;0
IP10456;SSNA;SF;S16019;0;1;0;0;0;0;0;2;0;1;0;0;0;2
IP10456;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP10456;SSNA;LT;T12057;0;0;0;0;0;0;0;0;0;0;0;0;1;0
IP10456;SSNA;SI;S16020;0;0;1;0;1;0;2;2;3;13;2;1;2;8
IP10456;SSNA;LA;A14005;0;0;0;0;0;0;0;1;0;0;1;0;1;0
IP10456;SSNA;LA;A16028;1;0;1;0;0;0;1;0;0;1;0;0;1;1
IP10456;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;4
IP10456;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;1;10;0
IP10456;SSNA;SI;S14S52;0;0;0;0;0;1;0;0;0;0;0;0;1;0
U10864;SSNA;LT;T14007;1;2;0;0;2;0;0;0;0;0;0;0;0;0
U10864;SSNA;ST;S18864;0;0;2;2;1;0;0;1;0;0;1;0;0;0
U10864;SSNA;LT;T13059;6;1;4;10;3;5;0;1;0;0;0;0;0;0
U10864;SSNA;LT;T11008;10;5;1;2;5;17;0;10;2;2;1;7;6;0
U10864;SSNA;SI;S16020;71;26;35;34;12;79;17;212;62;88;121;63;386;47
U10864;SSNA;ST;S16021;30;7;5;6;4;21;1;44;11;10;3;6;20;2
U10864;SSNA;SV;S18865;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10864;SSNA;LA;A18869;1;2;1;1;5;1;0;1;0;1;5;2;0;0
U10864;SSNA;LT;T18867;0;0;0;1;0;0;0;0;0;1;1;0;0;0
U10864;SSNA;LA;A16028;4;3;2;2;12;0;0;9;2;3;8;15;0;0
U10864;SSNA;LA;A14005;1;0;5;5;9;0;0;2;4;4;11;9;3;0
U10864;SSNA;LT;T12058;0;0;2;2;4;2;0;0;1;2;0;2;2;0
U10864;SSNA;LT;T12057;33;4;20;1;6;7;0;42;6;18;0;2;8;0
U10864;SSNA;LT;T14063;2;0;1;0;1;0;0;0;0;0;0;2;0;0
U10864;SSNA;LT;T16026;4;1;2;0;1;0;0;2;0;0;0;0;0;0
U10864;SSNA;LT;T13660;37;7;17;14;0;0;0;74;41;40;20;0;1;0
U10864;SSNA;SV;S16022;5;3;0;1;8;11;0;3;4;0;0;2;5;0
U10864;SSNA;SI;S18863;0;0;1;1;0;0;0;0;0;12;6;3;1;0
U10864;SSNA;LA;A11030;0;0;0;3;0;1;0;0;2;2;0;6;2;0
U10864;SSNA;LT;T16024;0;0;0;0;2;0;0;4;0;1;0;6;5;1
U10864;SSNA;SF;S16019;4;0;1;0;0;3;0;23;5;3;5;2;19;5
U10864;SSNA;LA;A12017;11;0;7;4;15;1;0;11;3;2;8;23;3;0
U10864;SSNA;SI;S14S52;0;0;5;2;0;0;0;0;0;10;7;0;0;0
U10864;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;1;5;0;0;0
CS11099;SSNA;LA;A14005;0;0;0;0;0;0;0;0;0;0;0;1;0;0
AG12611;ERIC;TC;0D0094;0;0;4;1;0;0;0;0;0;2;0;2;0;0
AG12611;ERIC;RI;0D0093;0;0;3;0;3;2;0;0;0;7;1;14;7;0
F8521;SCLA;SL;016133;0;4;0;0;0;0;0;0;6;0;0;0;0;0
F8521;SCLA;DO;016132;0;0;0;1;0;1;0;0;0;0;1;1;4;0
F8521;SCLA;SN;016134;0;1;0;0;0;0;0;0;3;0;0;0;0;0
U9416;SSNA;LT;T13059;1;6;0;0;0;0;0;0;0;0;0;0;2;0
U9416;SSNA;LT;T16026;0;1;0;0;0;2;0;1;0;0;0;0;0;0
U9416;SSNA;LT;T13660;0;0;1;0;3;0;0;1;4;4;18;18;0;0
U9416;SSNA;SI;S18863;0;0;0;0;2;0;0;0;0;0;0;3;0;0
U9416;SSNA;LT;T14007;0;0;0;3;0;4;0;0;0;0;0;0;0;0
U9416;SSNA;LA;A14005;0;1;1;4;0;15;0;5;6;3;4;3;48;0
U9416;SSNA;LT;T14S59;0;0;0;9;1;0;0;0;0;0;0;0;0;0
U9416;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;2;2;0
U9416;SSNA;LT;T14063;0;0;0;1;0;2;0;0;0;0;0;0;2;0
U9416;SSNA;LA;A12017;10;1;1;5;0;4;0;5;2;3;15;11;28;0
U9416;SSNA;ST;S16021;8;2;2;6;3;0;21;17;0;4;7;9;7;47
U9416;SSNA;LP;P16006;2;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LA;A13870;4;0;0;0;0;4;0;8;0;1;1;0;6;0
U9416;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;3;0;0
U9416;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U9416;SSNA;ST;S18864;0;0;0;0;6;0;0;0;0;0;0;2;0;0
U9416;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;1;3;0;0;0
U9416;SSNA;LT;T16024;0;0;0;0;0;0;0;11;2;0;0;1;3;4
U9416;SSNA;LA;A11030;0;0;0;1;2;3;0;0;1;1;3;0;8;0
U9416;SSNA;SF;S16019;6;0;0;2;1;1;4;29;2;3;3;0;3;29
U9416;SSNA;LT;T12057;4;5;2;2;1;10;0;2;3;2;1;6;1;0
U9416;SSNA;LA;A16028;2;0;0;1;1;2;1;4;3;2;2;2;9;0
U9416;SSNA;SV;S16022;2;0;1;1;0;1;16;2;0;0;0;0;0;8
U9416;SSNA;SI;S16020;47;8;11;5;18;18;90;156;35;22;44;50;82;466
U9416;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9416;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;0;0;9;0
ER14013;SSNA;LA;A18869;0;0;0;0;0;1;1;0;0;0;0;0;0;1
ER14013;SSNA;LA;A16028;3;0;0;0;0;1;0;2;1;1;0;0;1;1
ER14013;SSNA;LA;A14005;3;1;0;0;0;0;0;4;2;0;0;0;0;0
ER14013;SSNA;LA;A12017;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ER14013;SSNA;LT;T16026;1;0;0;0;0;0;0;3;0;0;0;0;0;0
ER14013;SSNA;LT;T14007;0;1;1;0;0;0;0;1;0;0;0;0;0;0
J10321;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;0;0;2;0
J10321;SSNA;LA;A16028;2;2;0;0;0;0;0;7;4;0;2;0;0;0
J10321;SSNA;LT;T16026;1;0;0;0;0;0;0;2;1;0;0;0;0;0
J10321;SSNA;LA;A13870;1;0;0;0;0;0;0;1;0;2;1;1;0;0
J10321;SSNA;LT;T14063;0;0;0;0;1;0;0;2;0;0;0;0;0;0
J10321;SSNA;ST;S16021;21;10;1;5;3;1;0;22;6;2;7;8;4;0
J10321;SSNA;LT;T13660;6;5;2;2;0;0;0;52;22;5;11;1;0;0
J10321;SSNA;LT;T12057;0;0;0;0;0;0;0;0;1;0;0;0;0;0
J10321;SSNA;SI;S16020;23;3;3;13;5;0;0;105;27;22;48;45;2;0
J10321;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;1;1;0;0;0
J10321;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;1;0;0;0;0
J10321;SSNA;LT;T13059;2;0;0;0;0;0;0;0;3;0;0;0;0;0
J10321;SSNA;SF;S16019;1;0;0;0;0;0;0;0;0;1;0;0;0;0
J10321;SSNA;LA;A11030;0;0;0;0;0;0;0;0;0;0;0;0;1;0
J10321;SSNA;LA;A12017;0;0;0;0;1;0;0;2;1;0;0;0;0;0
J10321;SSNA;SI;S18863;0;1;1;0;0;0;0;0;4;0;0;0;0;0
J10321;SSNA;LA;A14005;4;1;0;0;0;1;0;21;8;2;2;1;5;0
J10321;SSNA;LT;T14007;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U12368;SSNA;LP;P16006;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U12368;SSNA;SV;S16022;0;1;0;0;0;0;0;3;2;0;0;1;5;1
U12368;SSNA;LT;T13059;0;5;1;1;1;5;0;0;0;0;0;0;0;0
U12368;SSNA;LT;T11008;0;0;1;0;0;1;0;0;0;0;0;0;0;0
U12368;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U12368;SSNA;LA;A14005;1;1;1;0;1;1;0;3;7;7;3;4;7;0
U12368;SSNA;LA;A16028;1;1;1;1;0;1;0;5;4;0;0;1;11;1
U12368;SSNA;SF;S14S51;0;0;0;1;0;0;0;0;0;0;1;2;0;0
U12368;SSNA;LT;T14063;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12368;SSNA;LA;A13870;0;0;0;0;0;1;0;2;0;0;7;17;11;0
U12368;SSNA;SI;S16020;28;19;4;22;9;14;0;58;88;16;69;100;84;3
