ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C6538;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1087;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1050;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7731;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5233;RALN;CD;099000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C4755;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2564;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC11098;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2941;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3151;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9082;RALN;CD;099000;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C12510;RALN;CD;099000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3292;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4568;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8229;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1778;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1390;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1697;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2909;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10894;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9064;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1179;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4483;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
UC11819;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3635;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7612;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9123;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5676;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1991;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3667;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5371;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12458;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5197;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9044;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6780;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5227;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1226;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1411;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9029;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1
R9193;RALN;CD;099000;7;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0
C2416;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6306;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2509;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C820;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C891;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6682;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2931;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3323;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10754;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C436;RALN;CD;099000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C5897;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5226;RALN;CD;099000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12820;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4016;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4867;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7523;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8000;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1640;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5025;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4538;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC9890;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2952;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7929;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2812;RALN;CD;099000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C4901;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CM9084;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ES10847;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12402;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC12531;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2423;RALN;CD;099000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C3263;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CM9102;RALN;CD;099000;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
C2407;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6057;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6169;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5109;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C7762;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12248;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
D8361;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1166;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3169;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C379;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
UC10187;RALN;CD;099000;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0
P9068;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2077;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3042;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C769;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10912;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6198;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4429;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1759;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C6197;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6317;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4680;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
T9313;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8299;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8158;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C567;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9037;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4713;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10603;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1586;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12435;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2922;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5605;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5696;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C368;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5883;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3573;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N10737;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4520;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1222;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3732;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C675;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12234;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3333;RALN;CD;099000;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
C6733;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4698;RALN;CD;099000;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
C7647;RALN;CD;099000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C303;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10643;RALN;CD;099000;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
D12586;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7006;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C3390;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7876;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5137;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N8802;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10014;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C357;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3977;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2208;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6665;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C678;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10745;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
C6731;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9053;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4393;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5263;RALN;CD;099000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4818;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7710;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3073;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C864;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
C6884;RALN;CD;099000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C6144;RALN;CD;099000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1523;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C7902;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3433;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9194;RALN;CD;099000;6;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C2350;RALN;CD;099000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C5606;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C7551;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
N10747;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7961;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7946;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RA12338;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5131;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T9308;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2511;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4207;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
ES157;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1348;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5738;RALN;CD;099000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2989;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3556;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C454;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6864;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12592;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5336;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C753;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2035;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6083;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6161;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1688;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C378;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7850;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7187;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C351;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4305;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9056;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7724;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ER9954;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9199;RALN;CD;099000;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C557;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6950;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC9887;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3396;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C4722;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6402;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7592;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
T9306;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5564;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C963;RALN;CD;099000;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
UC12399;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C676;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9125;RALN;CD;099000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C8225;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4931;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1333;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
PA94;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9028;RALN;CD;099000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C478;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4645;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C441;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9200;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5391;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
V12930;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1035;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4668;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12511;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6491;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3991;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C6407;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3154;RALN;CD;099000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C2182;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1809;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4618;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10347;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7897;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1790;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9202;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6088;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10412;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3134;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C2977;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1969;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12507;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6559;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7682;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6099;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1999;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7690;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12340;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3905;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4462;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C252;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C597;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1318;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6662;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6065;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C449;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C7883;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1188;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10120;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5065;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5304;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4361;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3426;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5991;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3320;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12484;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC10209;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
N8874;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3058;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2975;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2429;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R9813;RALN;CD;099000;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0
C3210;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ER12909;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9127;RALN;CD;099000;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
C1467;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10767;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1998;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4737;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5691;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4906;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7868;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10205;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C2465;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7747;RALN;CD;099000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C594;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
R9813;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C332;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7333;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10784;RALN;CD;099000;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C610;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5529;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3144;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6398;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2963;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6413;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C465;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1028;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4371;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1560;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5430;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM12344;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
UC10002;RALN;CD;099000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2598;RALN;CD;099000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7259;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1465;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7654;RALN;CD;099000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3275;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS12765;RALN;CD;099000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2555;RALN;CD;099000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3427;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1220;RALN;CD;099000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
