ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C609;RALN;ND;CC;1,42;0;0;0;0;0;0,12;0
C609;RALN;ND;CB;1,5;0;0;0;0;0;0,06;0
C609;RALN;ND;CD;1;0;0;0;0;0;0;0
U12848;SSNA;ME;LA;4,83;10,2;0;0;0;0;0;0
U12848;SSNA;ME;LT;1,01;0,98;0;0;0;0;0;0
C8127;RALN;ND;CB;1;0,16;0;0;0;0;0,06;0
C7020;RALN;ND;CC;2,48;3,54;0;0;0;0;0;0
C7020;RALN;ND;CB;0;0;0;0;1,56;1,67;0;0
C7519;RALN;ND;CD;0,11;0,58;0;0;0;0;0;0
C670;RALN;ND;CC;0;0;0;0;0;3;0;0
C1545;RALN;ND;CC;0;0,48;0;0;0;0;0;0
IP11004;PRTN;NF;CA;0,35;3,68;0;0;0,67;0,29;0;0
IP11004;PRTN;NF;CC;1;1,94;0;0;0;0;0;0
IP11004;PRTN;NF;CB;0,58;2,57;0;0;0;0,07;0;0
C6512;RALN;ND;CC;0,73;0;0;0;0;0;0;0
U9517;SSNA;ME;LT;1;3,15;0;0;0;0;0;0
U9517;SSNA;ME;DS;0;9,69;0;0;0;0;0;0
U9517;SSNA;ME;MD;11,2;17,23;0;0;0;0;0;0
U9517;SSNA;ME;ST;2,84;4,5;0;0;0;0;0;0
U9517;SSNA;ME;SI;14,31;53,7;0;0;0;0;0;0
C3825;REFR;SC;XA;2,66;0;0;0;0;0;0;0
C3825;REFR;SC;CC;1,58;1,89;0;0;0;0;0;0
C2130;RALN;ND;CC;1,73;0,54;0;0;0;0;0;0
C2130;RALN;ND;CD;0,45;0,69;0;0;0;0;0;0
C6319;RALN;ND;CC;0;1;0;0;0;0;0;0
C1675;PRTN;NF;CC;0,43;0,14;0;0;0;0;0;0
IP11873;SSNA;ME;SI;0;0;0;0;1,74;4,52;0;0
IP11873;SSNA;ME;SF;0;0;0;0;0,14;0,58;0;0
IP11873;SSNA;ME;LT;0;0;0;0;1;0;0,5;0,29
IP11873;SSNA;ME;LA;1,69;1,6;0;0;0,9;2,84;0;0
IP11873;REFR;SC;CD;0;2;0;0;0;0;0;0
IP11873;SSNA;ME;ST;0;0;0;0;0;2,2;0;0
C283;RALN;ND;CD;0,53;0;0;0;0;0;0;0
C283;RALN;ND;CB;0,06;0;0;0;0;0;0;0
OL13184;EPNE;ME;AA;0;0;0;0;0;1;0;0
C3383;RALN;ND;CB;0;0;0;0;0;0;3;1
C3383;RALN;ND;CD;2,42;0;0;0;0;0;0;0
C3383;RALN;ND;CC;0,08;0,17;0;0;0;0;0;0
C839;RALN;ND;CB;9;5;0;0;0;0;0;0
C7064;REFR;SC;XA;0,38;0;0;0;0;0;0;0
C2041;RALN;ND;CD;1;0;0;0;0;0;0;0
IC10844;AFAM;AT;PR;62,85;3;0;0;0;0,64;0;0
C4009;RALN;ND;CB;0;0;0;0;1;0;0;0
C4248;RALN;ND;CB;0;1;0;0;0;0;0;0
C4248;RALN;ND;CC;2;3;0;0;0;0;0;0
C7974;RALN;ND;CB;0;0;0;0;0,08;0;0;0
C7974;RALN;ND;CC;0;0;0;0;0;0;0,4;0
C7423;PRTN;NF;CC;1,9;0;0;0;0;0;0;0
C7423;PRTN;NF;PC;1,8;0;0;0;0;0;0;0
C7423;PRTN;NF;CB;1,89;0,25;0;0;0;0;0;0
C7026;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C7026;RALN;ND;CB;0;0;0;0;0;0;0,75;0
LS11967;LS13;NF;LI;1,35;3,01;0;0;0;0;0;0
C2168;RALN;ND;CC;0;1;0;0;0;0;0;0
OL13091;EPNE;ME;AB;0,25;0,3;0;0;0;0;0;0
C7692;RALN;ND;CB;0,26;0;0;0;0;0;0;0
C7692;RALN;ND;CD;0,21;0,82;0;0;0;0;0;0
C7692;RALN;ND;CA;1,49;4,66;0;0;0;0;0;1,12
C7692;RALN;ND;CC;1,05;0,47;0;0;0;0;0;0
C6277;RALN;ND;CC;0;0,08;0,19;0,16;0;0;0;0
C3073;RALN;ND;CA;0;0,29;0;0;0;0;0;0
C3073;RALN;ND;CD;0,69;0,69;0;0;0;0;0;0
C3073;RALN;ND;CC;0;4,4;0;0;0;0;0;0
C2585;RALN;ND;CB;0;0;0;0;0;0;1,89;2,66
C1453;RALN;ND;PC;0;0;0;0;0;0;0,5;0
C1453;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C1453;RALN;ND;CD;1;0;0;0;0;0;0;0
UC12492;REFR;SC;CD;0,22;0,25;0;0;0;0;0;0
C1368;RALN;ND;CC;1,26;0,73;0;0;0;0;0;0
C1368;RALN;ND;CA;0,73;0;0;0;0;0;0;0
C1296;RALN;ND;CC;0,3;0;0;0;0;0;0;0
C1296;RALN;ND;CD;0,51;0;0;0;0;0;0;0
C5204;RALN;ND;CA;0;0;0;0;0;0;1;0
C5532;RALN;ND;CC;1;7,21;0;0;0;0;0;0
C5532;RALN;ND;CB;0;6,44;0;0;0;0;0;0
C5532;RALN;ND;CD;0;1;0;0;0;0;0;0
C3822;RALN;ND;CB;2;6;0;0;0;0;0;0
C3822;RALN;ND;CD;0;0,67;0;0;0;0;0;0
C3822;RALN;ND;CC;1,33;6,66;0;0;0;0;0;0
P9088;RALN;ND;CD;1;2,46;0;0;0;0;0;0
P9088;RALN;ND;CC;3,75;1,56;0;0;0;0;0;0
C672;RALN;ND;CD;0;0,42;0;0;0;0;0;0
C672;RALN;ND;CB;1,02;1,05;0;0;0;0;0;0
C672;RALN;ND;CC;0,38;0;0;0;0;0;0;0
C2292;RALN;ND;CD;0,06;0;0;0;0;0;0;0
C3013;RALN;ND;CD;0;0;0,33;0,33;0;0;0;0
C3013;RALN;ND;CC;0,83;0;0;0;0;0;0;0
C3886;RALN;ND;CC;0,41;0,33;0;0;0;0;0,13;0,09
C6931;RALN;ND;CD;1;1;0;0;0;0;0;0
PA115;RALN;ND;CD;1;0;0,29;0;0;0;0;0
C6675;RALN;ND;CA;8,04;0,72;0;0;0;0;0;0
C6675;RALN;ND;CB;0,72;0;0;0;0;0;0;0
C6675;RALN;ND;CC;0,72;0;0;0;0;0;0;0
C6675;RALN;ND;CD;0,19;0;0;0;0;0;0;0
C8243;RALN;ND;CD;0,63;0;0;0;0;0;0;0
C8243;RALN;ND;CC;0,64;0;0;0;0;0;0;0
Q9143;UNIV;ND;RC;77,43;46,89;0;0;0;0;0;0
Q9143;UNIV;ND;AL;0;1,38;0;0;0;0;0;0
Q9143;UNIV;ND;CD;0;0,97;0;0;0;0;0;0
P9028;RALN;ND;CC;3,88;3,88;0;0;0;0;0;0
P9028;RALN;ND;CB;27,88;30;0;0;0;0;0;0
P9028;RALN;ND;CA;0;2;0;0;0;0;0;0
P9028;RALN;ND;CD;1,66;0,5;0;0;0;0;0;0
Q9146;UNIV;ND;RC;12,89;19,94;0;0;0;0;0;0
ER12508;PRBZ;NF;CD;1,92;1,58;0;0;0;0;0;0
ER12508;PRBZ;NF;CC;0,38;0,83;0;0;0;0;0;0
C5525;RALN;ND;CB;0,45;0;0;0;0;0;0;0
C5525;RALN;ND;CC;1,75;15,3;0;0;0;0;0;0
C5525;RALN;ND;PC;0;0;0;0;0,21;0,22;0;0
ES155;RALN;ND;CC;0;0;0;0;0;0,42;0;0
C7791;RALN;ND;CC;2,95;3,95;0;0;0;0;0;0
C7791;RALN;ND;CD;0,85;0;0;0;0;0;0;0
C7791;RALN;ND;CB;0;9,34;0;0;0;0;0;1
C7041;RALN;ND;CC;0;0,72;0;0;0;0;0;0
C7041;RALN;ND;CA;0,72;0;0;0;0;0;0;0
C7041;RALN;ND;CB;1,45;2,89;0;0;0;0;0;0
C813;RALN;ND;CC;0;0,15;0;0;0;0;0;0
C813;RALN;ND;CB;0,92;0,28;0;0;0;0;0;0
N8719;REVA;SC;CD;0;0;0;0;0;1,69;0;0
N8719;REVA;SC;CB;0;2,14;0;0;0,79;1,74;0;0
C8147;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C8147;RALN;ND;CC;0,15;0;0;0;0;0;0;0
AS12805;LS13;NF;LI;0;0;0;0;4;6;4;0
C6985;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C12496;PRTN;NF;CB;0;0;0;0;0;0;7,92;0,99
C12496;PRTN;NF;CA;0;0,1;0;0;0;0;0;0
C12496;PRTN;NF;CC;0;1,03;0;0;0;0;0;0
C287;RALN;ND;CA;0;0;0;0;0;0;4;3
C287;RALN;ND;CB;0;0;0;0;0;0;1;2
C287;RALN;ND;CC;0;0;0;0;0;0;0;1
C8004;RALN;ND;CC;0;0,79;0;0;0;0;0;0
OL13281;EPNE;ME;AC;0;0,16;0;0;0;0,5;0;0
Q9179;UNIV;ND;PC;1;2;0;0;0;0;0;0
Q9179;UNIV;ND;RC;112,01;107,88;0;0;0;0;0;0
N8915;RALN;ND;PC;91;13,65;0;0;0;0;0;0
PA88;RALN;ND;CB;1;0;0;0;0;0;0;0
PA88;RALN;ND;CC;0;0;0;0;1;1;0;0
C2791;RALN;ND;CB;0;3,06;0;0;0;0;8,57;3,41
C2791;RALN;ND;CC;2,75;0,92;0;0;0;0;0;0
C6847;RALN;ND;CC;0;0,42;0;0;0;0;0;0
C6575;RALN;ND;CC;0,69;0,19;0;0;0;0;0;0
C2353;RALN;ND;CB;3,66;0;0;0;0;0;0;0
C2353;RALN;ND;CA;8,05;0;0;0;0;0;0;0
C2353;RALN;ND;CC;0,72;0;0;0;0;0;0;0
C9839;RALN;ND;CB;0;0;0;0;1;0;9;0
C5945;RALN;ND;CB;0;0,17;0;0;0;0;0;0
UC12542;RALN;ND;CC;1;1;0;0;0;0;0;0
UC12429;RALN;ND;CC;0;0,23;0;0;0;0;0;0
UC12429;RALN;ND;CB;2;0;0;0;0;0;0;0
C5481;RALN;ND;CB;0,23;0;0;0;0;0;0;0
C5481;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C1351;RALN;ND;CB;0;0,17;0;0;0;0;0;0
C1351;RALN;ND;CA;0,68;0,34;0;0;0;0;0;0
C1351;RALN;ND;CC;1,87;3,23;0;0;0;0;0;0
C4155;RALN;ND;CC;0;1;0;0;0;0;0;0
C4186;RALN;ND;CD;0;1;0;0;0;0;0;0
C4638;RALN;ND;CA;2,17;2,89;0;0;0;0;0;0
C4638;RALN;ND;CC;0,72;0,72;0;0;0;0;0;0
C4638;RALN;ND;CB;3,61;2,82;0;0;0;0;0;0
C4638;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C6410;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C7038;RALN;ND;CC;0,75;0,25;0;0;0;0;0;0
C272;RALN;ND;CD;0,05;0;0;0;0;0;0;0
C272;RALN;ND;CB;0;0;0;0;0;0;0,06;0,04
C5282;RALN;ND;CA;1;2;0;0;0;0;0;0
R9192;RALN;ND;CC;3;2;0;0;0;0;0;0
R9192;RALN;ND;CD;2;5;0;0;0;0;0;0
R9192;RALN;ND;CA;1;0;0;0;0;0;0;0
R9192;RALN;ND;PC;26;7;0;0;0;0;0;0
CS10373;RALN;ND;CB;0;0;0;0;0;0,15;0;0
CS10373;RALN;ND;CC;0;1,98;1,76;0,61;3;1;0;0
CS10373;RALN;ND;CD;0;0;0;0;0;1;0;0
C5799;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C1040;RALN;ND;CD;0;1;0;0;0;0;0;0
C1040;RALN;ND;CC;1;0;0;0;0;0;0;0
C3018;RALN;ND;CC;0;0,66;0;0;0;0;0;0
C3018;RALN;ND;CA;0;1,32;0;0;0;0;0;0
C5775;PRBZ;NF;CB;0;2;0;0;0;0;0;0
C5775;PRBZ;NF;CC;0;2;0;0;0;0;0;0
C1037;RALN;ND;CC;0;0;0;0;0;0,41;0;0
C1037;RALN;ND;CB;0;0;0;0;0;0;0,44;0,08
IC35;LS13;NF;LI;0;0;0;0;0;1;0;0
LS13076;LS13;NF;LI;0,5;1;0;0;0;0;0;0
C1133;RALN;ND;CD;0;0,17;0;0;0;0;0;0
C1133;RALN;ND;CC;0;0,59;0;0;0;0;0;0
C1133;RALN;ND;CB;0;1,01;0;0;0;0;0;0
C1064;RALN;ND;CB;0;0;0;0;0,57;0;0;0
C3987;RALN;ND;CC;0;0,6;0;0;0;0;0;0
C3987;RALN;ND;CD;0,02;1,37;0;0;0;0;0;0
C3987;RALN;ND;CB;0;1,67;0;0;0;0;0;0
C6351;RALN;ND;CB;0;0;0;0;0;0,63;0;0
C1215;RALN;ND;CC;0;0,56;0;0;0;0;0;0
C1015;PRTN;NF;CC;0;3,24;0;0;0;0;0;0
C1015;PRTN;NF;CA;0;1;0;0;0;0;0;0
C1015;PRTN;NF;CB;0;1,92;0;0;0;0;0;0
PA133;PRTN;NF;PC;27,01;13,1;0;0;0;0;0;0
PA133;PRTN;NF;CC;0;2,58;0;0;0;0;0;0
N10881;PRTN;NF;CD;0;3,92;0;0;0;0;0;0
IP11049;PRTN;NF;CA;1,35;6,73;0;0;0;0;0;0
IP11049;PRTN;NF;CC;0,72;15,86;0;0;0;0;0;0
IP11049;PRTN;NF;CB;5,74;26,58;0;0;0;1;0;0
IP11049;PRTN;NF;CD;0;1;0;0;0;0;0;0
C1255;RALN;ND;CB;0;0;0;0;0;1;0;0
C1255;RALN;ND;CC;0;0;1;0;0;0;0;0
C4418;RALN;ND;CC;0;1,46;0;0;0;0;0;0
C4418;RALN;ND;CD;0;1;0;0;0;0;0;0
C4418;RALN;ND;CB;0;0,37;0;0;0;0;0;0
C5770;RALN;ND;CA;0;2;0;0;0;0;0;0
C5770;RALN;ND;CD;1;0;0;0;0;0;0;0
C5770;RALN;ND;CC;3;4;0;0;0;0;0;0
C4619;RALN;ND;CA;0;1,44;0;0;0;0;0;0
C4619;RALN;ND;CC;1,72;0;0;0;0;0;0;0
C4619;RALN;ND;CB;0,72;0,72;0;0;0;0;0;0
U12263;SSNA;ME;MO;1;1;0;0;0;0;0;0
U12263;SSNA;ME;LA;0;0,86;0;0;0,54;3,38;0;0
U12263;SSNA;ME;LT;8,51;13,91;0;0;3,13;4,68;0;0
U12263;SSNA;ME;MD;23,5;38,32;0;0;0;0;0;0
U12263;SSNA;ME;PS;1;1;0;0;0;0;0;0
U12263;SSNA;ME;DS;1;6,46;0;0;0;0;0;0
U12263;SSNA;ME;ST;3,67;8,05;0;0;0;0;0;0
U12263;SSNA;ME;MV;0,28;0;0;0;0;0;0;0
U12263;SSNA;ME;DP;1;0;0;0;0;0;0;0
U12263;SSNA;ME;DT;0;1;0;0;0;0;0;0
U12263;SSNA;ME;SI;34,48;51,48;0;0;0;3,21;0;0
U12263;SSNA;ME;DA;0;1;0;0;0;0;0;0
U12263;SSNA;ME;LP;1;0;0;0;0;0;0;0
U12263;SSNA;ME;SF;0;2;0;0;0;0;0;0
C1789;RALN;ND;CC;2;1;0;0;0;0;0;0
C1789;RALN;ND;CD;1;10;0;0;0;0;22;9
UC12801;RALN;ND;CD;1;0;0;0;0;0;0;0
C1542;RALN;ND;CC;1;1;0;0;0;0;0;0
AS11937;LS13;NF;LI;1,58;7,64;0;0;0;0;0;0
C3284;RALN;ND;CC;0,08;0;0;0;0;0;0;0
C4755;RALN;ND;PC;0;0;0;0;0;0;0,01;0
C4755;RALN;ND;CC;1;0;0;0;0;0;0;0
C8163;RALN;ND;CC;0;1;0;0;0;0;0;0
OL13519;EPNE;ME;AB;0;0;0;0;0;1,5;0;0
AB12920;RALN;ND;CD;0,25;0;0;0;0;0;0;0
AB12920;EPNE;ME;AB;6,1;3,05;0;0;0;0;0;0
AB12920;EPNE;ME;AC;4,07;5,8;0;0;0;0;0;0
AB12920;RALN;ND;CC;0,5;0;0;0;0;0;0;0
U9548;SSNA;ME;ST;0;0;0;0;5,64;7,46;0;0
U9548;SSNA;ME;MD;1,89;9,48;0;0;0;0;0;0
U9548;SSNA;ME;LA;0;0;0;0;0;5,4;0;0
U9548;SSNA;ME;LT;0;0;0;0;23,1;49,41;0;0
U9548;SSNA;ME;SI;0;0,92;0;0;12,37;59,69;0;0
U9548;SSNA;ME;DS;0,67;0,9;0;0;0;0;0;0
U9548;SSNA;ME;DA;0,41;0;0;0;0;0;0;0
U9548;SSNA;ME;SF;0,25;0;0;0;0;1,8;0;0
UC9993;RALN;ND;CC;0;0;0;0;0;1;0;0
C4615;RALN;ND;CD;0;0,25;0;0;0;0;0;0
Q9148;UNIV;ND;CD;1,34;4,47;0;0;1,84;1,65;0;0
Q9148;UNIV;ND;RC;145,29;160,31;0;0;0;0;0;0
Q9148;UNIV;ND;CC;1,8;9,52;0;0;14,74;33,55;0;0
Q9148;UNIV;ND;CB;3,31;1,6;0;0;0;0;0;0
C4974;RALN;ND;CB;0,4;0;0;0;0;0;0;0
CS9905;RALN;ND;CD;1;0;0;0;0;0;0;0
U9476;SSNA;ME;MD;13,34;27,59;0;0;0;0;0;0
U9476;SSNA;ME;PC;0;1;0;0;0;0;0;0
U9476;SSNA;ME;SI;14,64;71,58;0;0;20,07;53,74;0;0
U9476;SSNA;ME;ST;12,66;19,99;0;0;8,25;8,51;0;0
U9476;SSNA;ME;SV;0,41;1,64;0;0;0;0;0;0
U9476;SSNA;ME;PS;0;2,14;0;0;0;0;0;0
U9476;SSNA;ME;MV;2;0,92;0;0;0;0;0;0
U9476;SSNA;ME;SF;5,44;32,34;0;0;0,72;2,96;0;0
U9476;SSNA;ME;DS;2,87;14,93;0;0;0;0;0;0
U9476;SSNA;ME;DA;0;1;0;0;0;0;0;0
U9476;SSNA;ME;LA;22,56;92,28;0;0;0;0;0;0
U9476;SSNA;ME;LT;53,96;77,54;0;0;6,24;22,41;0;0
C3324;RALN;ND;CC;0,95;0;0;0;0;0;0;0
C7993;RALN;ND;CB;0,28;0;0;0;0,83;0;0;0
C7993;RALN;ND;CD;0;1;0;0;0;0;0;0
C7993;RALN;ND;CC;0;1,96;0;0;0;0;0;0
C1614;RALN;ND;CB;0;0;0;0;0;0;0,1;0
C1614;RALN;ND;CA;0;0;0;0;0;0;0,55;0,08
C1614;RALN;ND;CC;0;0;0;0;0;0;0,31;0
C1614;RALN;ND;CD;0,04;0;0;0;0;0;0;0
C3895;RALN;ND;CC;2;4;0;0;0;0;0;0
C3895;RALN;ND;CA;6;3;0;0;0;0;0;0
C3895;RALN;ND;CD;1;2;0;0;0;0;0;0
C8212;RALN;ND;CC;0,08;0;0;0;0;0;0;0
C6609;RALN;ND;CC;0,3;0;0;0;0;0;0;0
C6609;RALN;ND;CD;0,15;0;0;0;0;0;0;0
OL13772;EPNE;ME;AB;0;0;0;0;1;0;0;0
C4973;RALN;ND;CC;0;1,25;0;0;0;0;0;0
C4973;RALN;ND;CB;0;1,5;0;0;0;0;0;0
C4973;RALN;ND;CD;0;1;0;0;0;0;0;0
C7546;RALN;ND;PC;0,92;0;0;0;0;0;0;0
C7546;RALN;ND;CC;0,25;0;0;0;0;0;0;0
C4740;RALN;ND;CC;0,25;0;0;0;2;2;0;0
C8022;RALN;ND;CB;0,5;0;0;0;0;0;0;0
C3135;RALN;ND;CC;3,4;6,16;0;0;0;0;0;0
V12905;RALN;ND;CB;0,33;0;0;0;0,06;0;0;0
V12905;RALN;ND;CC;0,33;0,25;0;0;0;0,33;0;0
Q12807;UNIV;ND;CC;1;1,34;0;0;0;0;0;0
Q12807;UNIV;ND;RC;30,68;10,65;0;0;0;0;0;0
Q12807;UNIV;ND;CE;1;1;0;0;0;0;0;0
C7448;PRBZ;NF;CA;0;0,29;0;0;0;0,14;0;0
C7448;PRBZ;NF;CB;0,34;0,22;0;0;0,24;0;0,23;0
C1718;RALN;ND;CB;0;0;0;0;0,02;0;0;0
C2815;RALN;ND;CD;1;0;0;0;0;0;0;0
C2259;RALN;ND;CC;0;0;0;0;0,69;0;0;0
C562;RALN;ND;CB;0;0;0;0;0;0;0,16;0,16
C314;RALN;ND;CB;0;0;0;0;0;0;0;1
C314;RALN;ND;CC;0;0;0;0;0;0;1;2
C314;RALN;ND;CA;0;0;0;0;0;0;0;1
C4178;RALN;ND;CB;0;0;0;0;0;1;0;0
C3464;RALN;ND;CB;0,04;0;0;0;0;0;0;0
C3464;RALN;ND;CC;0;0,27;0;0;0;0;0;0
C4312;RALN;ND;CB;2;4;0;0;0;0;1;2
C4312;RALN;ND;CA;0;0;0;0;0;0;9;10
C4312;RALN;ND;CC;1;9;0;0;0;0;1;5
C4312;RALN;ND;CD;0;0;0;0;0;0;0;1
C3926;RALN;ND;CD;0,24;0;0;0;0;0;0;0
C3926;RALN;ND;CC;0,63;0;0;0;0;0;0;0
C6026;RALN;ND;CC;0;0,58;0;0;0;0;0;0
C3610;RALN;ND;CC;0;0,83;0;0;0;0;0;0
U9435;SSNA;ME;MV;0,04;0,19;0;0;0;0;0;0
U9435;SSNA;ME;MD;9,05;13,18;0;0;0;0;0;0
U9435;SSNA;ME;DS;0,33;2,41;0;0;0;0;0;0
U9435;SSNA;ME;SI;24,96;64,39;0;0;13,84;41,37;0;0
U9435;SSNA;ME;DA;0,67;2,67;0;0;0;0;0;0
U9435;SSNA;ME;LA;11,26;35,96;0;0;5,79;20,16;0;0
U9435;SSNA;ME;ST;5,75;7,14;0;0;9,94;10,87;0;0
U9435;SSNA;ME;SF;2,58;5,31;0;0;7,02;10,58;0;0
U9435;SSNA;ME;SV;0,58;0;0;0;0,7;1,38;0;0
U9435;SSNA;ME;LT;0;0;0;0;36,69;69,6;0;0
U9597;SSNA;ME;SI;0,94;2,21;0;0;0;0;0;0
U9597;SSNA;ME;SF;0;0,17;0;0;0;0;0;0
U9597;SSNA;ME;ST;4,39;1;0;0;0;0;0;0
U9597;SSNA;ME;MD;3,28;5,45;0;0;0;0;0;0
U9597;SSNA;ME;MV;0;0,02;0;0;0;0;0;0
U9597;SSNA;ME;DP;0,92;0;0;0;0;0;0;0
U9597;SSNA;ME;DS;0,29;1,61;0;0;0;0;0;0
U9597;SSNA;ME;LT;0,12;0;0;0;0;0;0;0
C1597;RALN;ND;CB;2,83;0,66;0;0;0;0;0;0
C1597;RALN;ND;CC;0,66;0,66;0;0;0;0;0;0
C1597;RALN;ND;CA;2,65;0,66;0;0;0;0;0;0
C403;RALN;ND;CC;2,73;2,73;0;0;0;0;0;0
C403;RALN;ND;CB;1,15;0,31;0;0,9;0;0;0;0
C403;RALN;ND;CD;0;1;0;0;0;0;0;0
U9430;SSNA;ME;DT;0,21;0;0;0;0;0;0;0
U9430;SSNA;ME;SV;1,54;2,27;0;0;0;0;0;0
U9430;SSNA;ME;SF;1,15;9,1;0;0;0;0;0;0
U9430;SSNA;ME;MD;56,77;102,55;0;0;0;0;0;0
U9430;SSNA;ME;LA;0;1,96;0;0;0;0;0;0
U9430;SSNA;ME;ST;24,64;32,68;0;0;0;0;0;0
U9430;SSNA;ME;DS;1,79;15,59;0;0;0;0;0;0
U9430;SSNA;ME;LT;3,03;6,12;0;0;0;0;0;0
U9430;SSNA;ME;SI;81,36;323,75;0;0;0;0;0;0
U9430;SSNA;ME;DA;0,88;1,42;0;0;0;0;0;0
D8314;EN60;ND;LI;0;0,62;0;0;0;0;0;0
C657;RALN;ND;CA;0,92;0,89;0;0;0;0;0;0
C657;RALN;ND;CB;0,92;0;0;0;0;0;1;0
C657;RALN;ND;CD;0,72;0;0;0;0;0;0;0
C657;RALN;ND;CC;0,72;0;0;0;0;0;0;0
OL13140;EPNE;ME;AB;0;0;0;0;0;1;0;0
C8252;RALN;ND;CD;0,46;0;0;0;0;0;0;0
C7200;RALN;ND;CA;1;0;0;0;0;0;0;0
C7200;RALN;ND;CC;4,25;2;0;0;0;0;0;0
C3425;RALN;ND;PC;3,99;12,78;0;0;0;0;0;0
C7826;RALN;ND;CC;0,22;0,14;0;0;0;1,28;0;0
C7826;RALN;ND;CD;0,31;1,01;0;0;0;0;0;0
C761;RALN;ND;CC;0;1;0;0;0;0;0;0
C761;RALN;ND;CB;0;0;0;0;0,27;0,25;0;0
C7244;RALN;ND;CC;0;0;0;2;0;0;0;0
C7849;RALN;ND;CB;1,21;0,2;0;0;0;0;0;0
C4643;RALN;ND;CC;0;1;0;0;0;0;0;0
C6659;RALN;ND;CD;4,25;43,67;0;0;0;0;0;0
C3155;RALN;ND;CA;0;0;0;0;0;0;3,45;0
C3155;RALN;ND;CC;0;0,17;0;0;0;0;0;0
C546;RALN;ND;CC;0;0,83;0;0;0;0;0;0
C5778;RALN;ND;CB;0;0;0;0;0;0;0;0,34
UC12393;RALN;ND;CC;0,33;3,13;0;0;2;2,43;0;0
UC12393;RALN;ND;CB;0;0;0;0;0,11;0;0;0
C7534;RALN;ND;CC;0;1;0;0;0;0;0;0
C7534;RALN;ND;CB;0;0;0;0;0;0;0;1
C5099;RALN;ND;CC;0,9;0;0;0;0;0;0;0
U12354;SSNA;ME;SF;7,03;7,12;0;0;0;0;0;0
U12354;SSNA;ME;MD;8,28;12,3;0;0;0;0;0;0
U12354;SSNA;ME;LT;0,74;8,32;0;0;1,1;3,85;0;0
U12354;SSNA;ME;DS;0,09;6,63;0;0;0;0;0;0
U12354;SSNA;ME;SI;20,02;56,66;0;0;0;3,54;0;0
U12354;SSNA;ME;ST;1,92;0,95;0;0;0;0;0;0
U12355;SSNA;ME;SF;1,5;8,34;0;0;0;0;0;0
U12355;SSNA;ME;LT;3,68;8,27;0;0;0;0,64;0;0
U12355;SSNA;ME;ST;3,4;2,05;0;0;0;0;0;0
U12355;SSNA;ME;SV;0;1;0;0;0;0;0;0
U12355;SSNA;ME;SI;21,04;58,19;0;0;0;0;0;0
U12355;SSNA;ME;MD;15,93;17,35;0;0;0;0;0;0
U12355;SSNA;ME;DP;0;0,33;0;0;0;0;0;0
U12355;SSNA;ME;DS;0,31;1,67;0;0;0;0;0;0
U12356;SSNA;ME;LA;3,61;12,5;0;0;0;0;0;0
U12356;SSNA;ME;SI;0;4,83;0;0;0;0;0;0
U12356;SSNA;ME;SF;0;8,51;0;0;0;0;0;0
U12356;SSNA;ME;DS;1,33;0,63;0;0;0;0;0;0
U12356;SSNA;ME;ST;2,33;2,5;0;0;0;0;0;0
U12356;SSNA;ME;MD;6,92;10,52;0;0;0;0;0;0
U12356;SSNA;ME;PC;0;0;0;0;0;0,33;0;0
U12356;SSNA;ME;DA;0,67;0,59;0;0;0;0;0;0
U12356;SSNA;ME;LT;6,05;3,94;0;0;0;0;0;0
U12362;SSNA;ME;LA;0;0;0;0;4,53;12,24;0;0
U12362;SSNA;ME;LT;3,94;5,52;0;0;20,84;57,2;0;0
U12362;SSNA;ME;DA;0,41;0;0;0;0;0;0;0
U12362;SSNA;ME;ST;6,06;9,17;0;0;1,17;0,78;0;0
U12362;SSNA;ME;DS;0,84;7,61;0;0;0;0;0;0
U12362;SSNA;ME;MD;5,03;7,31;0;0;0;0;0;0
U12362;SSNA;ME;PS;0;1;0;0;0;0;0;0
U12362;SSNA;ME;SF;3,49;10,76;0;0;0,81;5,22;0;0
U12362;SSNA;ME;SI;2,88;9,48;0;0;0,36;4,38;0;0
U12367;SSNA;ME;ST;3,29;8,41;0;0;0;0;0;0
U12367;SSNA;ME;DA;2;0,25;0;0;0;0;0;0
U12367;SSNA;ME;LT;17,63;30,17;0;0;1,9;20,68;0;0
U12367;SSNA;ME;SV;0,17;0;0;0;0;0;0;0
U12367;SSNA;ME;LP;0,99;0;0;0;0;0;0;0
U12367;SSNA;ME;LA;5,26;8,09;0;0;0,71;2,76;0;0
