ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
IP10550;RALN;ND;CB;1;10;0;0;0,95;2,97;0;0
IP10550;RALN;ND;CC;0;0;0;0;0;0,86;0;0
C6243;RALN;ND;CC;0,19;0,12;0;0;0;0;0;0
C6243;RALN;ND;CD;0,62;0,84;0;0;0;0;0;0
C6787;RALN;ND;CC;0,29;0,25;0;0;0;0;0;0
C1923;RALN;ND;CC;0,92;1;0;0;0;0;0;0
C1923;RALN;ND;CD;0;0,5;0;0;0;0;0;0
N8924;RALN;ND;PC;29,33;14,12;0;0;0;0;0;0
N8747;RALN;ND;CC;0,5;1;0;0;0;0;0;0
AS12805;LS13;NF;LI;2;0;0;0;2;3;3;0
C5970;RALN;ND;CC;0;1;0;0;0;0;0;0
C277;RALN;ND;CD;1;1;0;0;0;0;0;0,5
C277;RALN;ND;CC;0;0;0;0;0;0;0;0,45
C277;RALN;ND;CA;0;0;0;0;0;0;0,49;0
C8066;RALN;ND;CC;0,25;0;0;0;0;0;0;0
C4171;RALN;ND;CD;0,88;7,38;0;0;0;0;0;0
C3108;RALN;ND;CC;0,16;0;0;0;0;0;0;0
C3930;RALN;ND;CB;0;0;0;0;25;0;0;0
C3637;RALN;ND;CB;0;0,92;0;0;0;0;0;0
C7538;RALN;ND;CD;0;0,06;0;0;0;0;0;0
C7538;RALN;ND;CC;0,38;0,22;0;0;0;0;0;0
C7538;RALN;ND;CB;0,32;0,21;0;0;0;0;0;0
U9548;SSNA;ND;LA;13,76;48,39;0;0;0;0;0;0
U9548;SSNA;ND;SV;0,57;2,08;0;0;0;0;0;0
U9548;SSNA;ND;ST;1,93;3,94;0;0;2,8;3,28;0;0
U9548;SSNA;ND;SI;10,6;63,31;0;0;6;42,4;0;0
U9548;SSNA;ND;FM;0,41;1,45;0;0;0;0;0;0
U9548;SSNA;ND;DA;0;0;0;0;6,52;13,62;0;0
U9548;SSNA;ND;SF;0;0;0;0;2,03;3,59;0;0
U9548;SSNA;ND;MD;2;1,65;0;0;0;0;0;0
U9548;SSNA;ND;LT;14,43;25,81;0;0;28,76;63,21;0;0
OL13265;EPNE;ME;AB;0;0;0;0;0;0,56;0;0
C3991;RALN;ND;CA;0;0;0;0;0;0;0,85;0
C12490;PRTN;NF;CC;0;1;0;0;0;0;2,04;1,46
C375;RALN;ND;CC;2,38;0;0;0;0;0;0;0
C3402;RALN;ND;CD;1;0;0;0;0;0;0;0
C3402;RALN;ND;CC;0;1;0;0;0;0;0;0
C3387;RALN;ND;CD;0,25;0;0;0;0;0;0;0
C3387;RALN;ND;CC;0,05;0;0;0;0;0;0;0
C3417;PRTN;NF;CA;0,45;0;0;0;0;0;0;0
C3417;PRTN;NF;CC;0;0,94;0;0;0;0;0;0
C7311;RALN;ND;CB;0,42;0;0;0;0;0;0;0
ER12132;PRBZ;NF;CC;1;1,2;0;0;0;0;0;0
LS12072;LS13;NF;LI;15;20;0;0;0;0;0;0
C7862;RALN;ND;CD;1;0;0;0;0;0;0;0
N8919;RALN;ND;CA;0;0;0;0;0;0;4;1
C4266;RALN;ND;CC;0,05;0;0;0;0;0;0;0
C4266;RALN;ND;CD;0,1;0;0;0;0;0;0;0
C2930;RALN;ND;CA;0;0;0;0;0;0;2,75;4,4
C222;RALN;ND;CD;3,68;8,12;0;0;0;0;0;0
C222;RALN;ND;CC;3,05;1,02;0;0;0;0;0;0
LS11956;LS13;NF;LI;1,45;0;0;0;0,87;0;0;0
C6647;RALN;ND;CD;1;11,32;0;0;0;0;0;0
C6647;RALN;ND;CC;1,17;1,5;0;0;0;0;0;0
C6647;RALN;ND;CB;1,43;0,15;0;0;0;0;0;0
C2441;RALN;ND;CB;2;3;0;0;0;0;0;0
C2441;RALN;ND;PC;1;0;0;0;0;0;0;0
C7298;RALN;ND;CD;0,72;0;0;0;0;0;0;0
C6502;RALN;ND;CD;0,27;0;0;0;0;0;0;0
C3980;RALN;ND;CD;0,28;7,29;0;0;0;0;0;0
C6097;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C2159;RALN;ND;CD;1;0;0;0;0;0;0;0
C2159;RALN;ND;CC;3;2;0;0;0;0;0;0
C4256;RALN;ND;CC;0;0;0;0;0;0,11;0;0
C4256;RALN;ND;CB;0;0;0;0;0;0,43;0;0
C6425;RALN;ND;CC;0;0,03;0;0;0;0;0;0
C5903;REFR;SC;CC;0;0;0;0;0,26;0;0;0
C7908;RALN;ND;CC;0;0;0;0;0;0,19;0;0
P9091;RALN;ND;CC;0;0,38;0,13;0;0,26;0;0;0
P9091;RALN;ND;CD;0,75;2,32;0;0;0,44;0;0;0
C7076;RALN;ND;CB;0;0;0;0;0;0,83;0;0
C5368;RALN;ND;CB;0;0;0;0;0;0;1,12;0,56
C5368;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C6568;RALN;ND;CC;0,22;0;0;0;0;0;0;0
C6661;RALN;ND;CD;0,18;0;0;0;0;0;0;0
C6661;RALN;ND;CC;0,42;0;0;0;0;0;0;0
C5522;RALN;ND;CC;0;0,42;0;0;0;0;0,08;0
C4595;RALN;ND;CC;1;0;0;0;0;0;0;0
C4595;RALN;ND;CD;1;0;0;0;0;0;0;0
UC12493;REFR;SC;CB;0;0;0;0;0;0,42;0;0
P9108;RALN;ND;CC;1,5;3,5;0;0;0;0;0;0
P9108;RALN;ND;CD;0;1;0;0;0;0;0;0
U10543;SSNA;ND;PC;0,42;0;0;0;0;0;0;0
U10543;SSNA;ND;SV;2,24;2,29;0;0;0;0;0;0
U10543;SSNA;ND;LT;16,78;16,1;0;0;0;0;0;0
U10543;SSNA;ND;DA;0,42;0,42;0;0;0;0;0;0
U10543;SSNA;ND;LP;0,04;0;0;0;0;0;0;0
U10543;SSNA;ND;MD;6,28;14,72;0;0;0;0;0;0
U10543;SSNA;ND;SI;24,07;72,2;0;0;0;0;0;0
U10543;SSNA;ND;ST;0;0,13;0;0;0;0;0;0
U10543;SSNA;ND;PL;0;2,77;0;0;0;0;0;0
C4464;RALN;ND;CC;0;0,82;0;0;0;0;0;0
LS12184;LS13;NF;LI;3,12;1,75;0;0;0;0;0;0
C6626;RALN;ND;CC;0;1,39;0;0;0;0;0;0
C6626;RALN;ND;CB;0;0;0;0;0,49;0,15;0;0
C3561;RALN;ND;PC;0;0;0;0;0;0;1,1;2,75
C2582;RALN;ND;CC;1,71;0,17;0;0;0;0;0;0
C2582;RALN;ND;CB;0,25;0;0;0;0;0;0;0
C3552;RALN;ND;CB;0;0;0;0;0;0;1;0
C7166;RALN;ND;CB;0;0;0;0;0;0;1,57;0,02
C7166;RALN;ND;CC;0;0,21;0;0;0;0;0;0
UC10784;RALN;ND;CD;0,08;4,27;0,75;0,33;0;0;0;0
UC10784;RALN;ND;CB;1,99;2,56;0;0;0;0;0;0
UC10784;RALN;ND;CC;0;0,08;0;0;0;0;0;0
ER9951;RALN;ND;CC;4,5;13,5;0;0;0;0;0;0
IR8565;ASSI;2F;RC;3,76;9,13;0;0;0;0;0;0
IR8565;ASSI;2F;7L;5,07;1,94;0;0;5,04;6,16;0;0
IR8565;ASSI;2F;RI;0;1,01;0;0;0;0;0;0
IR8565;ASSI;2F;6L;0,85;0;0;0;0;0;0;0
IR8565;ASSI;2F;TC;12,78;2,79;0;0;0;0;0;0
C1045;RALN;ND;CD;1;0;0;0;0;0;0;0
C1045;RALN;ND;CC;1;1;0;0;0;0;0;0
Q9158;UNIV;ND;RC;449,88;453,35;0;0;0;0;0;0
Q9158;UNIV;ND;CD;0,3;0,12;0;0;0;0;0;0
Q9158;UNIV;ND;AL;1;7,35;0;0;0;0;0;0
UC10954;RALN;ND;CD;0;3,12;0;0;0;0;0;0
C1446;RALN;ND;CC;0,25;0,6;0;0;0;0;0;0
C2773;RALN;ND;CC;1;0;0;0;0;1;0;0
C5489;RALN;ND;CC;0,13;0;0;0;0;0;0;0
U11805;SSNA;ND;SV;2,67;3,16;0;0;0;0;0;0
U11805;SSNA;ND;PC;1;0;0;0;0;0;0;0
U11805;SSNA;ND;SF;0;2,83;0;0;0;0;0;0
U11805;SSNA;ND;DA;0;0,08;0;0;0;0;0;0
U11805;SSNA;ND;DP;0,29;0;0;0;0;0;0;0
U11805;SSNA;ND;LA;2;7,11;0;0;0;0;0;0
U11805;SSNA;ND;LT;26,64;58,48;0;0;21,03;2,75;0;0
U11805;SSNA;ND;MD;6,57;23,03;0;0;0;0;0;0
U11805;SSNA;ND;FM;0;0,89;0;0;0;0;0;0
U11805;SSNA;ND;ST;5,54;13,46;0;0;0,6;3,09;0;0
U11805;SSNA;ND;MV;3,83;6,49;0;0;0;0;0;0
U11805;SSNA;ND;SI;38,1;128,12;0;0;19,19;6,61;0;0
U11805;SSNA;ND;PL;0;1;0;0;0;0;0;0
C4168;RALN;ND;CC;0,71;0,54;0;0;0;0;0;0
C4168;RALN;ND;CB;0;0;0;0;0,57;0;0;0
C4843;RALN;ND;CC;0,6;0;0;0;0;0;0;0
C692;RALN;ND;CC;0;0,66;0;0;0;0;0;0
C2093;RALN;ND;CB;0;0;0;0;0;0;0,01;0,01
C5528;RALN;ND;CC;0;0;0;0;0;0,33;0;0
C1934;PRTN;NF;CA;0;0,06;0;0;0;0;0;0
C5364;RALN;ND;CD;0,45;0;0;0;0;0;0;0
C5703;RALN;ND;CC;0,71;1,08;0;0;0;0;0;0
C5703;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C5145;RALN;ND;CC;1;0;0;0;0;0;0;0
C5145;RALN;ND;CD;0;0,5;0;0;0;0;0;0
C9860;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C5424;RALN;ND;CB;0;0,05;0;0;0;0;0;0
C2397;RALN;ND;CD;1;0;0;0;0;0;0;0
C2397;RALN;ND;CC;2;0;0;0;0;0;0;0
OL14242;EPNE;ME;AA;0;0;0;0;0;1;0;0
C8067;RALN;ND;CC;0;0,11;0;0;0;0;0;0
C8067;RALN;ND;CD;0,25;0,27;0;0;0;0;0;0
C4608;RALN;ND;PC;0,04;0;0;0;0;0;0;0
C4608;RALN;ND;CD;0,67;1,92;0;0;0;0;0;0
C4608;RALN;ND;CC;2;1,63;0;0;0;0;0;0
C1542;RALN;ND;CC;0,46;0;0;0;0;0;0;0
C1542;RALN;ND;CD;0;0,86;0;0;0;0;0;0
C5212;RALN;ND;CA;0,24;4,45;0;0;0;0;0;0
C5212;RALN;ND;CB;1,78;0,21;0;0;0;0;0;0
C5212;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C5212;RALN;ND;CC;0,69;0,19;0;0;0;0;0;0
CS12591;LS13;NF;LI;1;4;0;0;0;1;0;0
C6126;RALN;ND;CB;0;0;0;0;0;1;0;0
C6463;REFR;SC;CB;0;0;0;0;0;0,42;0;0
C6463;REFR;SC;CC;0;0;0;0;0;0,57;0;0
C768;RALN;ND;CC;0,33;0;0;0;0;0;0;0
CS10805;RALN;ND;CC;0;2;0;0;0;0;0;0
C2902;RALN;ND;CC;0;0;0;0;1;1;0;0
C2902;RALN;ND;CD;0;4;0;0,5;0;0;0;0
C4659;RALN;ND;CC;0,71;0,25;0;0;0;0;0;0
C4659;RALN;ND;CD;0,12;0;0;0;0;0;0;0
U9416;SSNA;ND;ST;0,23;2,25;0;0;1,5;0;0;0
U9416;SSNA;ND;SF;1,67;2,25;0;0;0;0;0;0
U9416;SSNA;ND;SV;0,88;1,11;0;0;0;0;0;0
U9416;SSNA;ND;LA;0;0;0;0;0,92;9,92;0;0
U9416;SSNA;ND;SI;13,94;30,31;0;0;1;13,74;0;0
U9416;SSNA;ND;MD;0,75;4,58;0;0;0;0;0;0
U9416;SSNA;ND;LT;0;0;0;0;2,75;0;0;0
U9416;SSNA;ND;LP;2;0;0;0;0;0;0;0
C2977;RALN;ND;CC;0,07;0;0;0;0;0;0;0
C6492;RALN;ND;CD;1;0;0;0;0;0;0;0
C3102;RALN;ND;CC;0;1;0;0;0;0;0;0
C3102;RALN;ND;CB;0,42;0;0;0;0;0;0;0
AP193;SSNA;ND;LT;0;0;0;0;2;0;0;0
AP193;SSNA;ND;LA;0;1;0;0;0;1;0;0
C7650;RALN;ND;CC;0;1;0;0;0;2;0;0
C1400;RALN;ND;CD;0;0;0;0;0;2;0;0
C1400;RALN;ND;CB;0;0;0;0;1,6;0;0;0
C239;RALN;ND;CD;3,43;3,09;0;0;0;0;0;0
C239;RALN;ND;CC;1;1,72;0;0;0;0;0;0
U10508;SSNA;ND;BI;0,9;7,55;0;0;0;0;0;0
U10508;SSNA;ND;LA;0;2,79;0;0;0;0;0;0
U10508;SSNA;ND;SI;176,3;469,84;0;0;0;0;0;0
U10508;SSNA;ND;FM;1,39;7,27;0;0;0;0;0;0
U10508;SSNA;ND;LT;110,24;138,45;0;0;0;0;0;0
U10508;SSNA;ND;SV;20,33;14,14;0;0;0;0;0;0
U10508;SSNA;ND;MD;47,29;52,15;0;0;0;0;0;0
U10508;SSNA;ND;ST;7,08;31,84;0;0;0;0;0;0
U10508;SSNA;ND;LP;1;1;0;0;0;0;0;0
U10508;SSNA;ND;SF;2,99;17,52;0;0;0;0;0;0
PA12859;RALN;ND;CC;2;0;0;0;0;0;0;0
C12478;PRTN;NF;CA;0;0,02;0;0;0;0;0;0
C1393;RALN;ND;CB;0,36;0;0;0;0;0;0;0
C2517;RALN;ND;CC;0;1;0;0;0;0;0;0
P9077;RALN;ND;CD;0;0,25;0;0;0;0;0;0
P9077;RALN;ND;CB;0,01;0;0;0;0;0;0;0
P9077;RALN;ND;CC;0,77;2,86;0;0;0,88;0;0;0
C1523;RALN;ND;CC;0;0;0;0;0;0;2,26;14,99
C1523;RALN;ND;CD;0;2,17;0;0;0;0;0;1,1
C1523;RALN;ND;CB;0;0;0;0;0;0;1,1;9,45
C1523;RALN;ND;CA;0;0;0;0;0;0;1,65;6,11
C6799;RALN;ND;CB;0;1;0;0;0;0;0;0
CS14092;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C6327;RALN;ND;CD;0;0,5;0;0;0;0;0;0
IP10456;SSNA;ND;LA;0;0,13;0;0;0,62;1,31;0;0
IP10456;SSNA;ND;LT;0;0;0;0;0,54;0;0;0
IP10456;SSNA;ND;MD;0;0,08;0;0;0;0;0;0
IP10456;SSNA;ND;SF;2,58;6,67;0;0;0,85;0,33;0;0
IP10456;SSNA;ND;SI;1,02;0,89;0;0;0,88;2,92;0;0
IP10456;SSNA;ND;ST;0;0;0;0;0,5;0,92;0;0
C4200;PRTN;NF;CB;0,67;0,65;0;0;0;0;0;0
C6930;RALN;ND;CB;0;0;0;0;0,4;0;0;0
C7478;RALN;ND;CD;0;0;0;0;0;1;0;0
C7478;RALN;ND;CC;0;0,89;0;0;0;0;0;0
C1188;RALN;ND;CB;0,4;0;0;0;0;0;0;0
C2950;RALN;ND;CA;0;0,3;0;0;0;0;0;2,22
C5843;RALN;ND;CC;1,18;2;0;0;0;0;0;0
C5843;RALN;ND;CD;2,03;7,26;0;0;0;0;0;0
C1516;RALN;ND;CC;0,36;1,62;0;0;0;0;0;0
C6427;RALN;ND;CB;0,65;0;0;0;0;0;0;0
C7849;RALN;ND;CC;0,33;0,61;0;0;0;0;0;0
C7998;RALN;ND;CC;0,97;1,18;0;0;0;0;0;0
C7998;RALN;ND;CB;0,8;0;0;0;0;0;0;0
C2827;RALN;ND;CC;0;0;0;0;0;0,67;0;0
C1235;RALN;ND;CC;0;0,83;0;0;0;0;0;0
C4057;REFR;SC;CC;0;0;0;0;0;0,25;0;0
C4057;REFR;SC;CB;0;0;0;0;0,67;0,35;0;0
C7580;RALN;ND;CC;0;0,08;0;0;0;0,69;0;0
C5654;RALN;ND;CB;0;0;0;0;0;0;0,01;0
C5003;RALN;ND;CD;1;0;0;0;0;0;0;0
C5003;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C5003;RALN;ND;CB;1;0;0;0;0;0;0;0
C547;RALN;ND;CB;0,33;0;0;0;0;0;0;0
C547;RALN;ND;CA;0;0;0;0;0,9;0;0;0
C547;RALN;ND;CC;0,25;0,5;0;0;0;0;0;0
C7430;RALN;ND;CB;0;0;0;0;0;0;0,38;0,04
C7430;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C1222;RALN;ND;CC;0;0,66;0;0;0;0;0;0
C1222;RALN;ND;CB;0;0;0;0;0;0,12;0;0
C7631;RALN;ND;CD;1,69;8,16;0;0;0;0;0;0
C7631;RALN;ND;CB;0;0;0;0;0;0;0,41;0,13
C7631;RALN;ND;CC;2,69;6,84;0;0;0;0;0;0
C3406;RALN;ND;CD;3;2;0;0;0;0;0;0
C6577;RALN;ND;CC;0,04;0,33;0;0;0;0;0;0
C6984;PRBZ;NF;CA;0;0,12;0;0;0;0;0;0
C6984;PRBZ;NF;CC;0;1,65;0;0;0;0;0;0
C6875;RALN;ND;CC;0;0,13;0;0;0;0;0;0
C3729;RALN;ND;CD;0,33;0,17;0;0;0;0;0;0
C1216;RALN;ND;CD;0,61;0;0;0;0;0;0;0
C4326;RALN;ND;CC;1,52;3,32;0;0;0;0,02;0;0
C4326;RALN;ND;CB;0,11;0;0;0;0;0;4,31;0,67
C5008;RALN;ND;CC;0;0,66;0;0;0;0;0;0
C5008;RALN;ND;CD;0;1;0;0;0;0;0;0
C5008;RALN;ND;CB;0;0;0;0;1,53;0,42;0;0
CS11806;RALN;ND;CC;0;1;0;0;0;0;0;0
U10525;SSNA;ND;SF;0;1,96;0;0;0;0;0;0
U10525;SSNA;ND;LT;0,67;3,35;0;0;0;0;0;0
U10525;SSNA;ND;ST;0,54;2,26;0;0;0;0;0;0
U10525;SSNA;ND;FM;0;1,58;0;0;0;0;0;0
U10525;SSNA;ND;MD;6,63;15,81;0;0;0;0;0;0
U10525;SSNA;ND;SI;22,54;45,12;0;0;0;0;0;0
C2035;RALN;ND;CC;0;0,69;0;0;0;0;0;0
C2035;RALN;ND;CB;0;0;0;0;0;0;0,11;0,04
C8118;RALN;ND;PC;0;1;0;0;0;0;0;0
C8118;RALN;ND;CD;0;0,02;0;0;0;0;0;0
C7683;RALN;ND;CC;0,28;0;0;0;0;0;0;0
IP10579;RALN;ND;CC;0;0;0;0;3;13;0;0
IP10579;RALN;ND;CD;1;0;0;0;1;14;0;0
IP10579;RALN;ND;CB;0;0;0;0;3;13;0;0
ER12595;PRBZ;NF;PC;292;37;0;0;0;0;0;0
IP11859;RALN;ND;CC;0;1;0;0;0;0;0;0
IP11859;RALN;ND;CD;1;0;0;0;0;0;0;0
C1212;RALN;ND;CC;0,95;0;0;0;0;0;0;0
C6630;RALN;ND;CC;1,5;0,79;0;0;0;0;0;0
C6630;RALN;ND;CD;0,03;0;0;0;1,33;6;0;0
C597;RALN;ND;CC;0,67;0;0;0;0;0;0;0
C597;RALN;ND;CD;1,16;2,83;0;0;0;0;0;0
C4549;RALN;ND;CB;0;0;0;0;1,32;0;0;0
C3788;RALN;ND;CB;0;0;0;0;0;0;0;1
C3788;RALN;ND;PC;17,23;5,04;0;0;0;0;0;0
C3788;RALN;ND;CC;0;0;0;0;0;0;2;15
C3788;RALN;ND;CA;0;0;0;0;0;0;6;11
C7022;RALN;ND;CB;0;0;0;0;0;0;0,19;0
C7022;RALN;ND;CD;0,58;0;0;0;0;0;0;0
C2162;RALN;ND;CC;0,3;0;0;0;0;0;0;0
C4118;RALN;ND;CA;0;0;0;0;0;0;0,08;0
IP10991;PRTN;NF;CA;0,39;6,65;0;0;0;0;1,35;1,77
IP10991;PRTN;NF;CB;0,41;10,09;0;0;0;0;0;0
IP10991;PRTN;NF;CC;1,69;1,92;0;0;0;0;0;0
IP10991;PRTN;NF;CD;0;0,2;0;0;0;0;0;0
C3862;RALN;ND;CD;0;0,96;0;0;0;0;0;0
C3862;RALN;ND;CC;2;0;0;0;0;0;0;0
C1785;RALN;ND;CC;0,69;0;0;0;0;0;0;0
OL13306;EPNE;ME;AB;0;0;0;0;0;1;0;0
C5675;REFR;SC;CD;1;0;0;0;0;0;0;0
C5675;REFR;SC;CB;0;0;0;0;0;0,08;0;0
C831;RALN;ND;CB;0;0;0;0;0;0;0;0,12
C831;RALN;ND;CD;0,25;0;0;0;0;0;0;0
D8386;EN60;ND;LI;0;0;0;0;4;0;0;0
N8896;RALN;ND;CD;0;0,22;0;0;0;0;0;0
C2491;RALN;ND;CD;2;0;0;0;0;0;0;0
C2491;RALN;ND;CC;2;1;0;0;0;0;0;0
C2491;RALN;ND;CA;2;0;0;0;0;0;0;0
C4504;RALN;ND;CB;0;0;0;0;0,34;0;0;0
C4504;RALN;ND;CC;0,36;0;0;0;0;1,23;0;0
C4504;RALN;ND;CD;0,98;0;0;0;0;0;0;0
CS10052;RALN;ND;CB;1,04;7,38;0;0;0;0,96;0;0
CS10052;RALN;ND;CC;0;11;0;0;0;0;0;0
CS10052;RALN;ND;CD;0;4,46;0;0;0;0;0;0
C4889;RALN;ND;CA;0;0;0;0;0;0;1,78;0,37
C4889;RALN;ND;CB;0;0;0;0;0;0,25;0;0
C1164;PRBZ;NF;CC;0;1,31;0;0;0;0;0;0
C1164;PRBZ;NF;PC;0;0;0;0;0;0;0;0,1
C829;RALN;ND;CC;0,04;0;0;0;0;0;0;0
C7128;RALN;ND;CC;1;1;0;0;0;0;0;0
C5706;RALN;ND;CB;0,17;0;0;0;0;0;0;0,17
C3623;RALN;ND;CD;0;0,01;0;0;0;0;0;0
ER14103;RALN;ND;PC;2;1;0;0;0;0;0;0
C6911;RALN;ND;CA;0;2,27;0;0;0;0;0;0
C6911;RALN;ND;CC;1,13;9,08;0;0;0;0;0,55;1,66
C6911;RALN;ND;CB;0,57;1,14;0;0;0;0;0;0
C4830;RALN;ND;CD;0,53;0;0;0;0;0;0;0
C7070;RALN;ND;CB;0,88;0;0;0;0;0;0;0
C7070;RALN;ND;CD;0;2,91;0;0;0;0;0;0
C7070;RALN;ND;CC;2,53;2,28;0;0;2,3;6,4;0;0
CV14353;AFAM;AT;PA;0;0,05;0;0;0;0;0;0
CV14353;AFAM;AT;PR;0,09;0;0;0;0;0;0;0
C7191;RALN;ND;CC;0,91;0;0,16;0,25;0;0;0;0
C4702;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C368;RALN;ND;CB;0;0;0;0;0;0;0;0,46
CS10564;RALN;ND;CC;0;0;0;0;0;1;0;0
C5891;PRBZ;NF;CA;0,82;0;0;0;0;0;0,7;0
C5891;PRBZ;NF;CB;0;0,24;0;0;0;0;0;0
C3651;REVA;NF;CC;0;0;0;0;0;0,75;0;0
N8931;RALN;ND;PC;66;3;0;0;0;0;0;0
IP11044;PRTN;NF;CD;1;0;0;0;0;0;0;0
IP11044;PRTN;NF;CA;1,25;2,63;0;0;0;0;0;1,17
IP11044;PRTN;NF;CC;0,14;3,44;0;0;0;0;0;0
IP11044;PRTN;NF;CB;2,21;10,31;0;0;0;0;0;0
C3526;RALN;ND;CD;0,89;0;0;0;0;0;0;0
C1612;RALN;ND;CB;0;0;0;0;0;0;1;1
C1612;RALN;ND;CC;0;0;0;0;0;1;0;0
D8309;EN60;ND;LI;0,48;1,11;0;0;0;0;0;0
UC10301;RALN;ND;CB;0,23;0,68;0;0;0;0;0;0
UC10301;RALN;ND;CD;0,17;0;0;0;0;0;0;0
UC10301;RALN;ND;CC;0,78;0;0;0;0;0;0;0
LS12166;LS13;NF;LI;0;2;0;0;0;0;0;0
CS10225;RALN;ND;CC;0,35;0;0;0;0;0;0;0
CS10225;RALN;ND;CD;0;0,08;0;0;0;0;0;0
CS10225;RALN;ND;CA;0;0;0;0;2;1;0;0
C4910;RALN;ND;CA;0;0;0;0;0;0;1,41;0
C4910;RALN;ND;CD;0;3,65;0;0;0;0;0;0
C4910;RALN;ND;CC;0;2,32;0;0;0;0;0;0
C735;RALN;ND;CC;0,08;0;0;0;0;0;0;0
C735;RALN;ND;CB;0;0;0;0;0,12;0,08;0;0
C7220;RALN;ND;CC;0,2;0;0;0;0;0;0;0
C6267;PRTN;NF;CB;0,13;0;0;0;0;0;0;0
C4089;RALN;ND;CB;0,33;0,92;0;0;0;0;0;0
C4089;RALN;ND;CC;1,58;0;0;0;0;0;0;0
C2075;RALN;ND;CB;0;0;0;0;0,3;0;0;0
C2928;RALN;ND;CD;0,07;11,94;0;0;0;0;0;0
C2928;RALN;ND;CC;0;0,87;0;0;0;0;0;0
C3431;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C7388;RALN;ND;CC;0,96;1,14;0;0;0;10;0;0
C7388;RALN;ND;CD;2,04;6,09;0;0;0;0;0;0
C7388;RALN;ND;CB;0;0;0;0;0,45;2,08;0;0
C2109;RALN;ND;CC;0;1,08;0;0;0,9;0,4;0;0
C2109;RALN;ND;CB;0,58;0,76;0;0;0;0,62;0;0
C2109;RALN;ND;CD;0,42;0,37;0;0;0;0;0;0
C4048;RALN;ND;CC;0,27;0;0;0;0;0;0;0
C1257;RALN;ND;CB;0;0;0;0;0;0;3,11;0,05
C1257;RALN;ND;CC;0;0,97;0;0;0;0;0;0
C492;RALN;ND;CC;13;20;0;0;0;0;0;0
C492;RALN;ND;CD;7;12,16;0;0;0;0;0;0
C4221;RALN;ND;CB;0;0;0;0;4,52;1,01;0;0
C4221;RALN;ND;CC;0;2,99;0;0;1,03;2,71;0;0
C4221;RALN;ND;CD;0;0;0;0;0,79;1,25;0;0
C3528;RALN;ND;CB;0;0,69;0;0;0;0;0;0
IP10842;SSNA;ND;ST;0;1;0;0;0;0;0;0
IP10842;SSNA;ND;LA;0;0;0;0;0;2;0;0
IP10842;SSNA;ND;SI;0;2;0;0;0;1;0;0
IP10842;SSNA;ND;LT;0;0;0;0;1;0;0;0
C4620;RALN;ND;CC;0,1;0;0;0;0;0;0;0
C4092;RALN;ND;CB;0,5;0,5;0;0;0;0;0;0
C5732;RALN;ND;CA;0;0;0;0;0;0;63;4
C5732;RALN;ND;CD;2;3;0;0;0;0;0;0
C3761;PRTN;NF;CC;0;0,79;0;0;0;0;0;0
N8721;REVA;NF;CC;0,24;1,3;0;0;0;1,01;0;0
N8721;REVA;NF;CA;0,82;1,96;0;0;0;0,16;0;0
N8721;REVA;NF;CB;2,31;8,93;0;0;0;1,36;0;0
C4642;RALN;ND;CD;0;1,23;0;0;0;0;0;0
C4642;RALN;ND;CC;1,15;1,82;0;0;0;0;0;0
C4642;RALN;ND;CB;0;0;0;0;1;0;0;0
C4611;REFR;SC;CC;0;0;0;0;0,22;0;0;0
C1389;RALN;ND;CD;1,08;11,55;0;0;0;0;0;0
P9043;RALN;ND;CD;0;0,4;0,13;0,25;0;0;0;0
P9043;RALN;ND;CC;1,4;0,8;0;0;0;0;0;0
P9043;RALN;ND;CB;0;7,1;0;0;0;0;0;0
OL13547;EPNE;ME;AC;0;0;0;0;0;1;0;0
M10756;MNST;MM;2A;1;0;0;0;0;0;0;0
M10756;MNST;MM;3A;0;3;0;0;0;0;0;0
U9639;SSNA;ND;DT;0;1;0;0;0;0;0;0
U9639;SSNA;ND;LA;1,83;16,65;0;0;5;11;0;0
U9639;SSNA;ND;LP;1;1;0;0;0;0;0;0
U9639;SSNA;ND;LT;13,04;50,89;0;0;2,25;0;0;0
U9639;SSNA;ND;MD;48,3;75,64;0;0;0;0;0;0
U9639;SSNA;ND;BI;0;2,34;0;0;0;0;0;0
U9639;SSNA;ND;SF;0;0,91;0;0;0;0;0;0
U9639;SSNA;ND;FM;0;1,71;0;0;0;0;0;0
