ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
V14247;RALN;DI;41779;0;5256,5;0;92667,5;0
C14057;RALN;CD;28988,89;219,23;3077,59;148,76;8528,23;1517,12
C14057;RALN;CC;21987,47;162,05;1695,99;35,86;1534,34;4313,04
C14057;RALN;CB;20442,13;0;1800,24;541,27;631,26;2494,5
C14057;RALN;FP;41754;0;5164;0;20253;1256
V14257;RALN;CD;29262,31;323,07;6502,93;123,64;4440,72;66,53
V14257;RALN;CC;22837,41;378,33;4615,62;165,59;994,14;220,2
V14257;RALN;CB;21435,16;471,09;4275;0;639,84;82,81
V14191;RALN;CD;27867,94;122,53;3025,75;101,94;11173,02;1082,43
V14191;RALN;CC;22700,9;220;1922,38;352,7;704,12;4239,79
V14191;RALN;CB;20526,74;126,74;1733,14;37,21;597,67;3655,35
V14191;RALN;CA;18502;0;1552,5;67,5;518,5;4172
V14191;RALN;DI;41779;0;7990,67;0;72952,67;0
D14148;RALN;CD;28778,62;1318,89;3180,83;300,88;9925,81;8705,66
D14148;RALN;CC;22551,16;152,67;1917,04;207,47;852,51;7805,17
D14148;RALN;CB;20019,15;240,61;1645,99;413,95;614,63;6257,72
D14148;RALN;CA;17757,58;0;1490,33;395;509,92;6576,33
D14148;RALN;DI;41733,63;545,24;7012,73;0;45489,8;0
ER12889;RALN;CD;26491,88;378,25;2573,43;104,75;5244,1;3237,71
ER12889;RALN;CC;21489,68;475,43;1842,55;1,25;701,56;4155,85
ER12889;RALN;CB;19610,99;174,67;1662,35;0;629,22;3750,49
ER12889;RALN;DI;41771,58;0;6411,28;0;45707,88;379,65
V13259;RALN;CD;29319,38;132,45;2490,6;519,72;1094,68;5546,01
V13259;RALN;CC;23015,31;85,39;1939,48;224,74;708,83;4298,37
V13259;RALN;CB;20482,85;151,4;1949,43;605,42;632,78;4300,69
V13259;RALN;CA;18555,33;332,67;1584,67;25;518,67;4174,33
V13259;RALN;DI;41779;0;8504,33;0;76612,67;236,67
ER14136;RALN;CD;28760,3;274,22;2789,48;0;6844,22;2555,86
ER14136;RALN;CC;22914,93;162,21;1893,59;3,72;1215,76;4374,21
ER14136;RALN;CB;19963;53,88;1679,63;0;608,38;4694,63
ER14136;RALN;DI;41779;414;7041;0;62584;732
V14138;RALN;CD;29619,64;115,77;2852,2;244,43;6779,73;3572,31
V14138;RALN;CC;22744,05;144,16;1924,04;234,35;762,93;4843,54
V14138;RALN;CB;20300,63;103,2;1714,93;176,14;626,13;3581,99
V14138;RALN;CA;18342;409,5;1573,5;0;511,5;3461,5
V14138;RALN;DI;41779;0;8403,5;0;84404,5;0
V14363;RALN;CD;29094,39;10,59;2844,85;275,86;3610,34;6410,38
V14363;RALN;CC;22651,67;218,99;2041,94;125,94;800,31;5689,69
V14363;RALN;CB;21537,78;0;3039,2;1070,45;622,16;6464,49
V14363;RALN;CA;18656,86;655,23;1755,05;968,23;518,77;1841,16
V14363;RALN;DI;41769,72;0;15388,99;0;109724,77;0
IP14420;RALN;CD;26525,12;13,73;2756,01;236,36;2740,8;4073,75
IP14420;RALN;CC;21654,62;0;1962,5;151,29;537,76;2824,93
IP14420;RALN;CB;19608,34;0;1701,6;49,71;626,06;4112,57
V14225;RALN;CD;29891,88;186,68;3025,32;656,86;8215,1;3720,46
V14225;RALN;CC;23396,63;75,41;1970,37;846,08;706,81;3275,28
V14225;RALN;CB;20698,29;44;1742,71;510,92;633,07;2603,22
V14225;RALN;CA;17061;0;1432;0;501;412
V14225;RALN;DI;41779;766,67;10291,33;0;126704,67;0
C13987;RALN;CD;28104,67;0;2906,67;0;9277;666
C13987;RALN;CC;21391;0;1795,2;153,6;855,2;2048
C13987;RALN;CB;19934,75;0;1673,66;699,17;613,37;1745,24
V14137;RALN;CD;28039;274,24;2749,9;579,4;6508,04;2472,45
V14137;RALN;CC;22758,67;306,4;1934,09;625,44;706,15;2474,18
V14137;RALN;CB;19564,83;86,33;1649,67;258,83;610,33;1586,17
V14137;RALN;DI;41779;0;8891;0;100119;0
V14220;RALN;CD;28680,5;126;3218,67;4,33;13510,67;1320,17
V14220;RALN;CC;23200,78;195,83;1963,28;392,07;716,55;4388,84
V14220;RALN;CB;20549,1;43,01;1730,74;269,64;646,07;3468,19
V14220;RALN;CA;18355,05;159,89;1551,04;327,4;516,55;2688,33
V14220;RALN;DI;41779,25;167,25;7435,5;0;65469,25;0
ER12885;RALN;CD;24172,22;222,17;2765,8;0;3188,64;4359,93
ER12885;RALN;CC;21493,74;354,54;1617,89;0;712,12;4575,22
ER12885;RALN;CB;20298,8;848,88;1434,8;63,06;632,1;5602,6
ER12885;RALN;DI;41441,64;371,64;7423,82;0;58822,73;567,27
PA11069;RALN;CD;26568;0;2336;12,33;2085;3013,33
PA11069;RALN;CC;21250,5;0;1783,25;327;691;2808,5
PA11069;RALN;CB;21133,25;0;2015,5;0;3538,75;2103,25
C12963;RALN;CD;27101,77;344,1;3051,12;0;12785,3;947,84
C12963;RALN;CC;21604,15;46,6;1816,12;81,02;1114,98;1565,97
C12963;RALN;CB;19423,88;32,14;1631,15;193,51;606,29;1639,71
C12963;RALN;CA;17061;0;1432;0;493;1751
C12963;RALN;FP;41779;0;6856;0;50492;8472
V12811;RALN;CD;29601,23;248,7;3025,05;233,55;8234,24;4425,74
V12811;RALN;CC;22900,42;159,19;1917,42;334,34;708,98;5918,74
V12811;RALN;CB;21072,68;197,07;1784,13;506,67;624,42;6170,06
V12811;RALN;DI;41741,5;14,31;9181,21;0;94960,95;0
C14030;RALN;CD;26968,71;166,82;2946,34;73,81;10564,81;3388,21
C14030;RALN;CC;22190,58;83,65;1869,17;210,34;873,08;1873,31
C14030;RALN;CB;19830,03;48,14;1799,34;589,4;618,55;2048,21
C14030;RALN;SP;22135;0;2827;0;14274;228
ES12977;RALN;CD;29297,33;0;3695;0;18295;36
ES12977;RALN;CC;23538,78;714;2125,22;26,11;705,89;10032
ES12977;RALN;CB;21167,93;67,04;1815,29;65,99;676,37;8454,51
ES12977;RALN;CA;18660,92;0;1806,65;0;512,86;8353,11
C12498;RALN;CD;28737,93;158,96;3046,67;0;10114,96;1131,41
C12498;RALN;CC;21999,2;135,11;1765,64;264,47;866,87;2498,79
C12498;RALN;CB;20566,54;72,41;1736,46;93,94;642,19;2069,71
V12896;RALN;CD;28253,65;134,79;2750,51;233,61;6413,93;2822,71
V12896;RALN;CC;23105,36;174,79;1953,57;277,93;711,14;4087,58
V12896;RALN;CB;20392,57;215,84;1730,7;625,66;633,43;3522,68
V12896;RALN;CA;18662;0;1553;62;517;3750
V12896;RALN;DI;41779;0;7231,33;0;69395,33;0
ER12738;RALN;CD;23862,24;252,07;2174,76;303,41;3040,76;5598,05
ER12738;RALN;CC;21179;442,02;1815,1;61,86;702,23;4355,02
ER12738;RALN;CB;19439,71;796,7;1697,97;30,59;628,9;5774,35
ER12738;RALN;CA;17971;0;1508;0;515;5026
ER12738;RALN;DI;41777,68;2,75;7003,81;0;54208,57;0
C12510;RALN;CD;26150,33;230,13;2933;553,22;11584,18;717,25
C12510;RALN;CC;21412,92;34,55;1799,18;436,1;935,45;1589,47
C12510;RALN;CB;20210;12;1697,62;663,77;613,46;1188,38
C12510;RALN;FP;41779;0;6809;0;30107;13065
ER14031;RALN;CD;27826,24;39,88;2701,87;13,16;6854,12;2373,28
ER14031;RALN;CC;22906,68;0;1893,12;0;700,2;3461,49
ER14031;RALN;CB;21248;0;1788;0;677;4050
C12913;RALN;CD;26211,48;141,63;2458,61;444,36;3755,45;2240,14
C12913;RALN;CC;21791,58;88,26;1833,67;1320,78;1078,93;1846,81
C12913;RALN;CB;18918,71;57,82;1580,18;1297,1;601,45;1229,87
C12913;RALN;CA;17591,33;4,35;1476,42;824,23;503,37;1388,28
C12913;RALN;FP;41779;0;6377;0;23820;6949
C12913;RALN;DI;41778,95;0;6291,79;0;33840,63;159,79
V12922;RALN;CD;28668,3;486;3251,4;369,3;13293,6;1371,2
V12922;RALN;CC;22082,79;137,92;1870,34;293,53;701,49;5125,54
V12922;RALN;CB;19818,38;216,6;1686,05;542,49;617,74;6488,2
V12922;RALN;DI;41779;0;6775,5;0;68922,5;0
AG14028;RALN;CD;27320,33;365,51;3035,01;36,75;10022,9;3881,93
AG14028;RALN;CC;21785,26;42,66;1766,54;214,47;715,15;7280,08
AG14028;RALN;CB;19501,87;86,43;1631,14;193,49;623,75;7018,9
C12903;RALN;CD;27261,38;124,97;1244,55;116,28;14201,38;1676,69
C12903;RALN;CC;22062,71;0;1329,12;335,81;833,84;3641,21
C12903;RALN;CB;19632,91;0;1122,63;863,46;629,01;2610,06
ES10847;RALN;CD;25692;10,84;2692,9;6,31;13980,37;3706,53
ES10847;RALN;CC;22158,12;0,4;1776,58;18,23;769,44;10474,69
ES10847;RALN;CB;20783,01;68,77;1729,67;151,1;626,5;7071,76
ES10847;RALN;DI;42080,57;0;6787,29;0;60895,07;12656,36
C1426;RALN;CD;26218,52;158,59;2573,11;49,41;5941,7;1345,26
C1426;RALN;CC;20850,13;91,34;1756,14;224,29;1118,5;1604,37
C1426;RALN;CB;20019;143,5;1694;612,5;628;1313,5
C1426;RALN;FP;41779;0;6278;0;37636;4367
C7850;RALN;CD;25203,76;61,43;2366,14;386,52;4395,5;2357,45
C7850;RALN;CC;21493,48;49,49;1798,75;431,66;1417,63;2569,53
C7850;RALN;CB;19179,51;36,79;1627,44;368,51;622,92;1626,01
C7850;RALN;CA;17990,46;9,41;1510,04;293,05;514,65;1513,6
C7850;RALN;FP;41779;0;7504;0;57350;0
C7850;RALN;DI;41779,2;21,26;6557,6;0;46255,77;165,26
C3861;RALN;CD;27052,44;97,81;3111,45;115,73;12380,38;3358,85
C3861;RALN;CC;21898,47;89,39;1843,41;209,58;850,71;2560,39
C3861;RALN;CB;19467,43;0;1634,43;0;643,86;2238,71
C3861;RALN;CA;17061,33;0;1421,78;0;596;348
PA98;RALN;CD;28589,1;81,85;2742,65;0;0;0
PA98;RALN;CC;22970,81;16,16;1860,76;0;0;0
PA98;RALN;CB;19670;0;1651;0;0;0
PA98;RALN;DI;41779,09;440,18;5918,18;0;0;0
C528;RALN;CD;25741,51;60,31;2332,8;288,11;3385,66;2559,77
C528;RALN;CC;21930,72;31,06;1828,46;557,43;1344,59;3338
C528;RALN;CB;20814,7;49,12;1753,94;238,6;656,2;2132,97
C528;RALN;DI;41843,6;327,2;5740,2;0;40430,6;4548,6
V9795;RALN;CD;30073,93;220;2610,34;121,52;1865,55;2895,29
V9795;RALN;CC;22763,56;53;1925,97;63,51;705,93;2697,01
V9795;RALN;CB;20482,71;215,63;1738,33;11,25;630,42;2465,21
V9795;RALN;CA;18787,87;0;1578,69;82,62;519,34;3092,95
V9795;RALN;DI;41779;0;7463;0;60750;0
C3013;RALN;CD;25498,66;113,61;2420,72;468,97;3231,42;2774,81
C3013;RALN;CC;21559,98;57,69;1813,02;580,17;1002,32;2996,95
C3013;RALN;CB;20239,17;103,08;1708,81;202,52;633,85;1726,9
C3013;RALN;FP;41779;0;5849;0;35588;10696
C2530;RALN;CD;28760,25;37,25;2996,75;36,25;9204;366,75
C2530;RALN;CC;21412,26;0;1795,15;412,07;854,56;1767,34
C2530;RALN;CB;19064;0;1600;203;591;1867
P9079;RALN;CD;27111,77;246,86;2689,48;21,36;9402,15;6223,4
P9079;RALN;CC;22159,61;269,3;1886,12;458;1038,96;5665,79
P9079;RALN;CB;19543,32;1379,73;1755,33;695,07;618,68;3121,49
P9079;RALN;CA;18342;32,25;1157,25;0;516,75;1914,75
P9079;RALN;FP;41779;0;12372;0;65506;41538
P9079;RALN;DI;41783,97;666,1;3561,94;0;45466,27;0
C7633;RALN;CD;25933,59;197,74;2456,21;883,16;4197,58;2916,29
C7633;RALN;CC;21635,69;83,01;1821,76;617,4;1506,72;3030,85
C7633;RALN;CB;19441,46;39,07;1636,92;123,05;603,96;2249,35
C7633;RALN;SP;25452;0;3365;0;18527;108
C5079;RALN;CD;26172,9;32,6;2702,68;66,33;8698,53;1897,03
C5079;RALN;CC;21868,52;0;1757,87;19,28;1218,26;1482,93
C5079;RALN;CB;20114,01;0;1687,62;0;596,4;1348,19
C5079;RALN;FP;41779;0;5815;0;36981;6701
ER9949;RALN;CD;23753,49;185,82;2214,78;12,26;3002,49;3670,37
ER9949;RALN;CC;21368,36;198,32;1796,2;7,1;799,29;3103,21
ER9949;RALN;CB;20025,86;480,6;1688,97;0;729,81;4628,47
ER9949;RALN;CA;17290;0;1451;0;499;3872
ER9949;RALN;DI;41926,15;860,62;6762,62;0;34293,85;8483,85
RA10346;RALN;CD;28305,45;49,27;2390,99;26,36;11583,56;1688,47
RA10346;RALN;CC;22820,21;46,48;1916,84;0;708,25;3778,99
RA10346;RALN;CB;19203,5;0;1611,5;0;585,5;2084
RA10346;RALN;DI;41779;0;6727;0;63371;0
C6536;RALN;CD;27889,29;333;4078,29;0;14849,14;4278,86
C6536;RALN;CC;21409,5;135,75;2994,75;0;5092,5;1275,75
C6536;RALN;CB;19343;0;1623;0;607;1697
C649;RALN;CD;28501,11;564,55;3030,74;840,46;10358,86;5927,72
C649;RALN;CC;23201,27;470,37;1985,41;647,77;1308,58;11477,26
C649;RALN;CB;19903,06;245,48;1693,92;1133,39;711,41;7089,66
C649;RALN;CA;18661,89;547,58;1609,26;86,53;574,11;6301,89
C649;RALN;FP;41483;0;5289;0;23470;9589
N8915;RALN;CD;31139;0;3686;0;13712;0
N8915;RALN;CB;20050;288,33;1708;0;671,33;276
N8915;RALN;CA;18662;351;1595;0;510;0
N8915;RALN;FP;41900;0;1619;0;7214;0
C626;RALN;CD;26031,24;65,59;2586,32;395,41;5811,68;2024,04
C626;RALN;CC;22871,73;221,31;1951,03;1199,95;1526,75;2178,91
C626;RALN;CB;20236,17;222,13;1727,24;1138,48;607,64;1671,73
C626;RALN;CA;17970,14;0;1526,86;2779,36;566,71;2165,71
C626;RALN;FP;41779;0;6089;0;60304;0
C626;RALN;DI;42492,75;0;6982,25;126;119826,75;1311,75
C5616;RALN;CD;25752,93;80,06;2165,17;529,81;1615,99;2782,6
C5616;RALN;CC;22672,66;199,85;1875,42;1022,86;1232,77;3723,86
C5616;RALN;CB;20648,63;159,96;1696,98;429,34;606,03;3656,38
C5616;RALN;CA;18473,75;147;1557;513;510,25;2233,25
C5616;RALN;FP;41779;0;6140;0;31902;0
C5616;RALN;DI;41779,33;434,67;5069,33;0;18985,67;0
C3115;RALN;CD;24835,96;44,78;2220,94;441,07;2748,12;2494,47
C3115;RALN;CC;21139,13;42,31;1770,37;175,44;1157,33;1493,48
C3115;RALN;CB;19026,33;76,26;1594,38;123,52;600,21;1503,53
C3115;RALN;CA;17359;0;1457;0;483,5;1062
C3115;RALN;DI;41777,92;0;6550,24;0;88578,4;1642,24
C3115;RALN;SP;22135;0;1858;0;16778;228
C470;RALN;CD;27179,5;0;3088,5;0;12343,5;2460
C470;RALN;CC;21922,96;0;1840,24;1092,46;1070,41;3395,6
D8325;RALN;CD;24354,91;227,19;2355,68;64,42;4900,29;4164,54
D8325;RALN;CC;21542,9;139,78;1836,76;276,46;922,55;4249,72
D8325;RALN;CB;19185,65;0;1576,55;25,96;612,77;3039,83
D8325;RALN;CA;18342;0;1540;0;535;3292
D8325;RALN;DI;41779;0;6230;0;32978;0
C6246;RALN;CD;27441,83;406,86;3877,94;0;18107,2;2084,11
C6246;RALN;CC;21766,09;154,34;1918,15;44,2;1150,39;2965,22
C6246;RALN;CB;21376,52;104,85;1947,93;23,8;670,43;2681,51
C3459;RALN;CD;26165,03;51,96;2966,53;39,63;12775,35;1192,67
C3459;RALN;CC;21430,16;0;1793,93;729,28;975,32;2146,63
C3459;RALN;CB;19710;0;1648,75;676;621;2348,75
C3278;RALN;CD;25901,89;97,11;2194,11;21,78;9950,56;1109,44
C3278;RALN;CC;21991,27;95,99;1845,78;235,22;1101,13;2474,13
C3278;RALN;CB;19546,27;10,02;1642,64;133,24;618,06;1925,69
C3278;RALN;FP;41879;0;6815;0;51835;5680
C2299;RALN;CD;25936,41;96,51;2136,86;355,43;8011,19;3029,37
C2299;RALN;CC;22362,77;67,74;1876,84;391,57;1233,47;2694,09
C2299;RALN;CB;19582,89;38,85;1647,01;668,26;609,96;1863,65
C2299;RALN;CA;18334,13;13,83;1539,89;658,64;507,34;1668,16
C2299;RALN;FP;41779;0;3506;0;56681;0
C2299;RALN;DI;41853,33;0;3512;0;51057;0
C4125;RALN;CD;24162,16;92,29;2046,62;481,43;7485,27;4306,11
C4125;RALN;CC;21568,36;41,54;1813,52;352,33;977,91;3152,01
C4125;RALN;CB;19384,44;0;1606,41;307,76;613,39;1480,04
C4125;RALN;CA;17971;0;1508;0;497;1282
C4125;RALN;FP;41779;0;7032;0;50024;2963
C463;RALN;CD;25950,22;68;2389,67;1113,89;4194,33;7596,67
C463;RALN;CC;21649,66;36,59;1821,87;2520,75;1281,51;3967,66
C463;RALN;CB;19495,09;52,34;1640,3;249,62;624,52;2017,95
C463;RALN;FP;41779;216;10912;0;103488;27343
C7019;RALN;CD;25575,73;33,69;2358,66;0;3979,02;3058,23
C7019;RALN;CC;21670,57;66,95;1830,64;148,79;1055,67;1864,15
C7019;RALN;CB;19824;56,63;1669,5;84,5;615,88;2377
C7019;RALN;SP;22135;0;4011;0;25128;228
C745;RALN;CD;26577,8;154,4;2661,4;0;8126;1093,4
C745;RALN;CC;21592;48,73;1814,99;172,2;937,55;766,43
C745;RALN;CB;18862,47;63,75;1592,56;0;642,19;2098,24
C745;RALN;FP;41779;0;5689;0;28189;24
C5229;RALN;CD;31139;511;3234;0;9592;646
C5229;RALN;CC;23543;563;2022,5;0;703;1145,5
C5229;RALN;CA;17290;0;1451;0;510;1005
UC9893;RALN;CD;26043,3;119,91;3064,3;0;15028,24;132,08
UC9893;RALN;CC;23546,96;0;1968,7;1144,35;1358,26;15857,39
UC9893;RALN;CB;21248;0;1783;108;603;7676
C7641;RALN;CD;25625,72;202,25;2902;494,26;16770,04;495,26
C7641;RALN;CC;21888,04;209,18;1854,7;479,78;1234,94;2527,66
C7641;RALN;CB;20415,57;355,53;1857,83;426,64;631,53;2098,85
C1276;RALN;CD;24256,66;0;2011,61;572,66;7738,22;1369,87
C1276;RALN;CC;21927;7,1;1840,73;504,95;2134,41;2442,07
C1276;RALN;CB;20019;138;1691;1108;612;1829
C931;RALN;CD;26064,18;90,89;2532,2;421,15;5891,81;1785,78
C931;RALN;CC;21775,51;89,42;1931,05;436,14;2170,84;2378,23
C931;RALN;CB;19398,38;59,56;1628,95;497,21;641,43;916,9
C931;RALN;CA;17947,71;53,58;1508,19;284,65;500,54;689,22
C931;RALN;FP;41779;0;5229;0;21532;0
IP10314;RALN;CD;30763,75;37,25;3660,5;0;19158,25;6606
IP10314;RALN;CC;22839,53;66,99;1917,8;561,86;1386,4;3970,02
IP10314;RALN;CB;20245,14;18,66;1729,3;331,87;606,65;4002,68
IP10766;RALN;CD;31140;0;3859;0;22612;0
IP10766;RALN;SP;23220;0;2346;0;5839;0
UC10784;RALN;CD;24799,54;31,77;2282,5;269,29;3764,81;2616,22
UC10784;RALN;CC;21756,29;48,35;1818,01;322,05;985,06;3253,46
UC10784;RALN;CB;19544,57;14,08;1569,64;159,94;626,14;2482,32
UC10784;RALN;DI;41779,94;148,9;6092,83;0;41754,76;960,61
ER10817;RALN;CD;28752,92;0;2382,23;97,31;832,85;9239
ER10817;RALN;CC;24010,08;0;2118,96;159,12;715,32;1780,08
ER10817;RALN;CB;20480,42;23,07;1706,72;52,87;576,93;2802,75
P10803;RALN;CD;25412,62;155,2;2426,67;20,41;4450,68;4246,32
P10803;RALN;CC;21553,75;17,45;1904,63;586,29;989,26;3096,57
P10803;RALN;CB;19515,01;1,71;1651,84;502,74;699,72;2512,76
P10803;RALN;DI;41779,33;109;6951,33;0;49520;1353
UC10794;RALN;CD;25109,36;56,53;2279,98;596,83;4034,63;3162,89
UC10794;RALN;CC;21345,53;15,72;1789,37;225,6;1626,53;3510,43
UC10794;RALN;CB;19132;53,67;1609,67;295,67;605,67;2526
N10730;RALN;CD;27048,95;0;3228,07;0;15340,24;2231,29
N10730;RALN;CC;22049,64;56,15;1856,36;182,76;701,92;1998,7
N10730;RALN;CB;21248;138;1799;0;688;1011
N10730;RALN;DI;41779;711;6410;0;39627;0
ES10815;RALN;CD;25433,73;25,34;2399,61;0;5541,51;2683,52
ES10815;RALN;CC;21341;15;1785,12;7,21;698,41;4537,07
ES10815;RALN;CB;19529,98;8,18;1608,24;1,27;671,79;4443,64
ES10815;RALN;DI;41779;0;3506;0;74681,5;0
UC10745;RALN;CD;28655,2;135;3121,6;0;10629,8;395
UC10745;RALN;CC;22166;140,2;1871,6;219,2;704,8;1367,8
UC10745;RALN;CB;19343;0;1623;0;607;1102
N10668;RALN;CD;27179,5;170,5;2335;0;25030;1735
N10668;RALN;CC;22086;611;1904;4158;705;3317
N10668;RALN;CA;18110;568,25;1562,75;0;515,5;766
N10668;RALN;DI;41779;22;3508;0;88665;0
ES10898;RALN;CD;24627,57;0;2708,07;9,91;11036,91;2178,39
ES10898;RALN;CC;21631,5;0;1832,7;127,25;700,69;6117,44
ES10898;RALN;CB;19943,65;3,67;1695,74;103,48;611,01;5851,13
ES10898;RALN;DI;41779;0;7172;0;52026;0
T11072;RALN;CD;24932,56;166,06;2402,08;0;2804,18;1553,15
T11072;RALN;CC;20670,27;27,55;1518,91;0;869;2161,36
T11072;RALN;DI;41779;625;8116;0;65722;13372
ER11809;RALN;CD;27723,24;648,3;2767,98;103,76;5883,39;3237,44
ER11809;RALN;CC;22588,11;881,14;1970,42;103,4;745,11;4324,42
ER11809;RALN;CB;19568,11;208,77;1663,57;3,27;616,09;4415,8
ER11809;RALN;CA;18662;0;1566;0;520;2653
ER11845;RALN;CD;24976,17;0;2446,24;0;5651,33;2615,65
ER11845;RALN;CC;21500,6;0;1800,42;0;698,12;3175,86
ER11845;RALN;CB;18034;0;1513;0;595;4097
ER11845;RALN;DI;41779,43;0;4817,71;0;40386,29;0
ER11087;RALN;CD;26142,34;39,38;2992,76;323,96;11886,4;2838,6
ER11087;RALN;CC;21333,68;88,2;1881,89;215,39;1711,28;5458,92
ER11087;RALN;CB;19577;19,93;1675,67;341,8;982,73;5011,6
ER11087;RALN;DI;41779,2;93,2;6153,8;0;43546;0
UC11812;RALN;CD;25468,07;0;2519,02;525,85;8163,68;2012,31
UC11812;RALN;CC;21609,12;55,99;1823,17;781,13;1139,29;2944,11
P10801;RALN;CD;27200,84;52,65;2686,11;154,86;6722,15;2730,04
P10801;RALN;CC;22062,35;38,79;1856,36;646,11;1039,72;2936,29
P10801;RALN;CB;20289,02;139,22;1715,41;151,51;632,16;2147,88
P10801;RALN;DI;41779,35;212,13;7540,26;0;78112,26;1090,84
C2337;RALN;CD;31139;0;2613;1243;841;3808
IP10579;RALN;CD;24240,86;38,09;2078,71;0;1555,14;1693,16
IP10579;RALN;CC;22537,07;17,36;1889,17;0;696,51;3495,09
IP10579;RALN;CB;19560,67;37,46;1646,97;0;665,01;3275,14
UC10154;RALN;CD;29360,47;197,29;3059,65;0;10080,71;1427,65
UC10154;RALN;CC;22126,15;215,35;1874,52;0;1074,74;4383,03
CS10418;RALN;CD;30838,4;894,4;3623,8;0;12305,6;3198
CS10418;RALN;CC;22537,89;593,64;2092,45;596;2517,96;2118,31
CS10454;RALN;CD;31138;0;3369;0;9995;24
CS10454;RALN;CC;23543;0;2061;0;1709;4447
CS10454;RALN;CB;21248;0;1886;0;1850;1158
IP10410;RALN;CD;31139;0;3844;0;5641;14769
IP10410;RALN;CC;23543;0;1976;47;709;1486
IP10410;RALN;CB;20788,14;194,28;1939,45;170,48;614,28;4564,97
CS10373;RALN;CD;25290,8;54,76;2316,86;247,25;4558,94;2572,44
CS10373;RALN;CC;21392,5;24,38;1795,63;348,2;1291,07;2860,25
CS10373;RALN;CB;20214,36;35,98;1691,58;112,48;627,63;1966,45
T10300;RALN;CD;24582,44;306,59;2042,78;95,85;4562,05;3471,66
T10300;RALN;CC;21211,14;0;1777,97;0,61;698,28;5225,16
T10300;RALN;CB;19367;0;1625,5;34;607,5;3537,5
C5637;RALN;CD;26026,04;22,78;3170,2;0;3996,98;666,86
C5637;RALN;CC;22300,23;21,72;1952,11;309,89;1580,2;1602,25
C5637;RALN;CB;19368,78;13,63;1449,56;215,49;570,52;628,61
C5637;RALN;CA;17674,75;7,35;1483,93;717,36;498,99;747,84
C5637;RALN;FP;41904;0;5915;0;14123;0
C7408;RALN;CD;28846;303,5;2445;0;7150;942
C7408;RALN;CC;23238,58;333,29;1983,87;0;927,48;6492,39
C7408;RALN;CB;19064;0;1600;0;605,5;3536,5
C7408;RALN;CA;17971;0;1508;0;515;3260
ES10584;RALN;CD;26765,43;47,62;2665,8;57,56;7227,77;2909,74
ES10584;RALN;CC;21968,82;38,79;1906,18;35,88;720,69;3554,41
ES10584;RALN;CB;21052,2;15,52;1470,46;24,23;685,56;4891,87
ES10584;RALN;DI;41779;0;8051;0;69595;0
IP10633;RALN;CD;22929,56;15,46;1617,11;208,65;2032,62;1336,43
IP10633;RALN;CC;21393,98;0;1639,79;16,56;691,38;1389,46
IP10633;RALN;CB;18868,77;0;1356,81;9,37;625,2;2935,74
ER10715;RALN;CD;25352,54;190,96;2333,89;141,72;3078,92;3518,71
ER10715;RALN;CC;21673,33;180,53;1916,76;29,65;848,07;3141,5
ER10715;RALN;CB;20016,73;0;1688,73;66,55;730,91;6289,45
ER10715;RALN;DI;41779,38;0;6823,38;0;58598,77;0
UC10585;RALN;CD;27307,83;59,67;3071,33;0;13975;1298,83
UC10585;RALN;CC;21699,2;92,6;1819,6;210,4;1350,2;2793,4
ER10512;RALN;CD;30841,24;0;2694,38;0;22024,76;4864,86
ER10512;RALN;CB;20864,86;0;1775,29;1061,71;673;14586,57
IP10696;RALN;CD;24159,14;7,47;2209,27;0;1023,78;4407,12
IP10696;RALN;CC;21138,02;15,36;2141,77;285,87;946,48;5152,63
IP10696;RALN;CB;18744,33;1,17;1552,93;7,71;634,06;4317,44
IP10435;RALN;CD;28681,5;0;2406,5;726;823,5;3429
IP10435;RALN;CC;22086;0;1853;222;705;1637
IP10435;RALN;CB;20679,9;2,26;1735,48;229,4;608,65;3805,64
IP10435;RALN;CA;18662;0;1566;187,33;513,33;2940
IP10435;RALN;DI;41756;181;4459;0;11482;0
UC10643;RALN;CD;24906,77;42,84;2365,65;281,23;4591,55;2420,12
UC10643;RALN;CC;21418,92;38,04;1781,69;259,28;1157,03;2949,2
UC10643;RALN;CB;19783,36;40,7;1474,91;149,6;619,28;2112,23
UC10643;RALN;DI;41779,2;0;5268,6;0;30154,4;185,6
C1508;RALN;CD;25555,85;124,36;2627,78;54,98;9088,36;1376,73
C1508;RALN;CC;21151,78;80,8;1782,06;471,73;941,75;3280,05
C1508;RALN;CB;21118,15;279,54;1807,72;113,77;674,65;2834,75
C1867;RALN;CD;30139;917;2605,67;0;10103,33;2737
C1867;RALN;CC;23040,43;699,29;2003,14;0;869,57;3684,29
C1867;RALN;CB;20227,06;339,18;1240,24;426,71;613,41;724,94
P9101;RALN;CD;24845,61;99,01;2073,01;1083,24;830,55;2563,29
P9101;RALN;CC;21602,45;50,97;1795,47;1191,04;839,26;2101,37
P9101;RALN;CB;19838,03;68,16;1647,56;540,06;608,31;1634,56
P9101;RALN;CA;18654;0;1539;659;517;2179
P9101;RALN;FP;41754;0;9379;0;83819;30222
P9101;RALN;DI;41765;0;6290;0;57746,5;10328
C6544;RALN;CD;29565;418,69;2521,88;594,38;7790,06;4323,94
