ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;FASCIA7_UOMINI;FASCIA8_UOMINI;FASCIA9_UOMINI;FASCIA10_UOMINI;FASCIA11_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE;FASCIA7_DONNE;FASCIA8_DONNE;FASCIA9_DONNE;FASCIA10_DONNE;FASCIA11_DONNE
U9476;SSNA;LT;T18868;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9476;SSNA;LT;T14S59;5;0;9;15;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9476;SSNA;SI;S16020;147;85;119;43;35;20;19;0;0;0;0;0;563;295;469;195;220;299;199;0;0;0;0;0
U9476;SSNA;LT;T12057;14;19;4;5;4;3;0;0;0;0;0;0;18;17;16;31;12;2;0;0;0;0;0;0
U9476;SSNA;LA;A12017;8;11;3;2;1;0;0;0;0;0;0;0;34;23;17;3;7;1;0;0;0;0;0;0
U9476;SSNA;LT;T11008;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0
U9476;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9476;SSNA;LT;T13059;16;6;1;9;6;5;0;0;0;0;0;0;3;1;5;16;21;12;0;0;0;0;0;0
U9476;SSNA;SI;S14056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9476;SSNA;LT;T14063;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9476;SSNA;LA;A14005;19;12;7;2;2;4;0;0;0;0;0;0;88;66;29;15;23;37;0;0;0;0;0;0
U9476;SSNA;RR;N18694;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10;0;0;0;0;0
U9476;SSNA;LA;A18869;0;0;0;0;3;0;0;0;0;0;0;0;0;0;6;5;4;1;2;0;0;0;0;0
U9476;SSNA;LA;A16028;4;8;2;3;2;0;0;0;0;0;0;0;38;30;21;16;21;22;1;0;0;0;0;0
U9476;SSNA;ST;S18864;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0
U9476;SSNA;ST;S16021;35;26;8;15;4;6;4;0;0;0;0;0;62;55;36;23;25;47;39;0;0;0;0;0
U9476;SSNA;SF;S16019;18;4;6;3;1;7;0;0;0;0;0;0;106;53;56;27;25;33;8;0;0;0;0;0
U9476;SSNA;SF;S18866;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9476;SSNA;LT;T12058;0;0;1;1;0;0;0;0;0;0;0;0;0;1;21;7;2;0;0;0;0;0;0;0
CS11104;SSNA;LA;A14005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;ST;S16021;6;9;2;1;1;0;0;0;0;0;0;0;33;17;4;1;4;1;1;0;0;0;0;0
U9525;SSNA;LA;A13870;0;1;4;0;0;1;0;0;0;0;0;0;1;1;5;2;0;0;0;0;0;0;0;0
U9525;SSNA;LA;A18869;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;0
U9525;SSNA;LT;T18868;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;LT;T12057;3;4;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0
U9525;SSNA;LT;T16026;2;3;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;SI;S16020;31;29;7;3;2;2;2;0;0;0;0;0;108;147;43;26;33;26;57;0;0;0;0;0
U9525;SSNA;SF;S16019;1;1;1;0;0;0;0;0;0;0;0;0;6;5;3;0;0;0;0;0;0;0;0;0
U9525;SSNA;LA;A12017;0;1;1;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0
U9525;SSNA;SI;S18863;0;6;1;4;2;0;0;0;0;0;0;0;0;13;5;13;1;0;1;0;0;0;0;0
U9525;SSNA;ST;S18864;0;1;0;0;1;0;0;0;0;0;0;0;0;4;0;3;1;0;0;0;0;0;0;0
U9525;SSNA;LT;T13059;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
U9525;SSNA;LT;T14007;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;LA;A14005;5;2;0;0;0;0;0;0;0;0;0;0;20;6;2;0;1;1;0;0;0;0;0;0
U9525;SSNA;LA;A16028;5;3;1;2;1;0;0;0;0;0;0;0;4;4;4;1;1;1;0;0;0;0;0;0
U9525;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
U9525;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9525;SSNA;LT;T13660;12;11;4;0;0;1;0;0;0;0;0;0;43;34;18;8;2;5;0;0;0;0;0;0
U9525;SSNA;LT;T11008;0;0;1;0;0;4;0;0;0;0;0;0;0;0;1;1;0;6;0;0;0;0;0;0
U9525;SSNA;LT;T14S59;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LT;T13059;0;0;1;3;0;15;0;0;0;0;0;0;0;1;1;0;2;5;0;0;0;0;0;0
U9560;SSNA;LA;A16028;12;1;0;1;0;3;2;0;0;0;0;0;10;1;1;2;0;7;3;0;0;0;0;0
U9560;SSNA;LP;PSP871;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U9560;SSNA;LT;T18868;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
U9560;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
U9560;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0
U9560;SSNA;SF;S16019;2;6;2;0;0;0;4;0;0;0;0;0;7;3;1;2;0;2;31;0;0;0;0;0
U9560;SSNA;LA;A12017;9;0;1;0;0;0;0;0;0;0;0;0;10;1;1;1;3;7;0;0;0;0;0;0
U9560;SSNA;LT;T13660;26;11;5;2;2;3;0;0;0;0;0;0;100;66;12;2;11;27;0;0;0;0;0;0
U9560;SSNA;ST;S18864;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;SF;S14S51;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U9560;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
U9560;SSNA;LT;T11008;0;6;0;2;0;10;0;0;0;0;0;0;0;1;0;0;0;27;0;0;0;0;0;0
U9560;SSNA;LT;T14063;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LT;T12057;5;0;0;0;0;0;0;0;0;0;0;0;3;1;4;0;0;6;0;0;0;0;0;0
U9560;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;11;6;0;0;0;0;0
U9560;SSNA;LT;T14S59;0;0;17;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LA;A11030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9560;SSNA;LT;T14007;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9560;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0
U9560;SSNA;ST;S16021;11;6;1;2;0;0;14;0;0;0;0;0;24;11;1;2;2;1;36;0;0;0;0;0
U9560;SSNA;SV;S16022;4;3;0;0;0;1;7;0;0;0;0;0;4;2;0;1;0;0;5;0;0;0;0;0
U9560;SSNA;LA;A14005;0;6;1;0;0;4;0;0;0;0;0;0;1;10;7;0;3;39;0;0;0;0;0;0
U9560;SSNA;LT;T16026;1;1;0;0;0;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;LA;A13870;1;2;1;0;0;3;0;0;0;0;0;0;0;6;4;10;2;37;0;0;0;0;0;0
U9560;SSNA;SV;S18865;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9560;SSNA;SI;S16020;36;21;4;2;2;2;37;0;0;0;0;0;113;81;16;18;4;21;381;0;0;0;0;0
AP195;SSNA;LT;T14007;0;8;10;2;2;15;0;0;0;0;0;0;1;2;8;5;2;4;0;0;0;0;0;0
AP195;SSNA;LA;A14005;0;0;0;4;3;1;0;0;0;0;0;0;0;5;5;9;4;20;0;0;0;0;0;0
AP195;SSNA;LA;A18869;0;0;1;2;0;0;1;0;0;0;0;0;0;0;1;10;1;1;2;0;0;0;0;0
AP195;SSNA;LA;A13870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0
AP195;SSNA;SV;S16022;0;0;0;0;0;20;48;0;0;0;0;0;0;0;0;0;1;18;32;0;0;0;0;0
AP195;SSNA;LA;A12017;2;8;1;1;2;0;0;0;0;0;0;0;2;8;9;4;0;6;0;0;0;0;0;0
AP195;SSNA;SV;S18865;0;0;0;2;2;39;0;0;0;0;0;0;0;0;3;0;4;11;0;0;0;0;0;0
AP195;SSNA;LT;T18868;0;0;0;0;0;4;20;0;0;0;0;0;0;0;2;1;2;0;7;0;0;0;0;0
AP195;SSNA;LT;T16026;2;26;48;11;12;16;14;0;0;0;0;0;6;32;46;32;32;14;11;0;0;0;0;0
AP195;SSNA;ST;S18864;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;9;0;0;0;0;0;0
AP195;SSNA;LT;T13059;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0
AP195;SSNA;ST;S16021;0;0;0;2;0;4;5;0;0;0;0;0;1;0;1;1;4;1;14;0;0;0;0;0
AP195;SSNA;LA;A16028;0;2;1;3;1;3;2;0;0;0;0;0;2;1;6;4;2;6;4;0;0;0;0;0
AP195;SSNA;LT;T12057;2;4;8;2;1;1;0;0;0;0;0;0;1;1;2;2;0;8;0;0;0;0;0;0
U10740;SSNA;SF;S16019;3;0;1;0;0;1;2;0;0;0;0;0;3;0;2;2;1;4;3;0;0;0;0;0
U10740;SSNA;LT;T16026;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;LA;A12017;1;1;2;3;2;4;0;0;0;0;0;0;1;3;5;6;2;3;0;0;0;0;0;0
U10740;SSNA;LT;T13059;0;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;ST;S16021;14;4;3;3;5;0;4;0;0;0;0;0;11;4;9;4;9;7;15;0;0;0;0;0
U10740;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U10740;SSNA;LT;T11008;12;6;7;5;2;35;0;0;0;0;0;0;19;13;13;5;8;23;0;0;0;0;0;0
U10740;SSNA;LA;A14005;3;2;1;1;1;4;0;0;0;0;0;0;4;0;2;2;2;11;0;0;0;0;0;0
U10740;SSNA;LT;T13660;37;2;2;0;1;2;0;0;0;0;0;0;30;5;0;0;2;0;0;0;0;0;0;0
U10740;SSNA;LT;T12057;8;6;3;6;3;4;0;0;0;0;0;0;2;6;12;2;1;0;0;0;0;0;0;0
U10740;SSNA;LA;A11030;1;1;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0
U10740;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
U10740;SSNA;LT;T14007;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;SI;S16020;112;13;23;52;41;56;30;0;0;0;0;0;161;50;51;68;53;75;55;0;0;0;0;0
U10740;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U10740;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0
U10740;SSNA;LA;A16028;3;0;0;3;1;1;1;0;0;0;0;0;7;0;4;2;0;0;0;0;0;0;0;0
U10740;SSNA;ST;S18864;1;1;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
U10740;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10740;SSNA;SI;S18863;0;0;2;6;4;3;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
U10524;SSNA;SV;S18865;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;ST;S16021;16;13;10;10;17;2;3;0;0;0;0;0;26;28;10;10;20;7;23;0;0;0;0;0
U10524;SSNA;LT;T14007;1;4;5;1;4;0;0;0;0;0;0;0;2;2;0;0;3;0;0;0;0;0;0;0
U10524;SSNA;LT;T18868;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;LA;A18869;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0;0
U10524;SSNA;LT;T12057;7;28;3;2;4;14;0;0;0;0;0;0;8;8;1;1;2;2;0;0;0;0;0;0
U10524;SSNA;LA;A11030;4;18;0;0;2;7;0;0;0;0;0;0;6;28;0;0;2;6;0;0;0;0;0;0
U10524;SSNA;SI;S18863;0;2;8;4;3;1;0;0;0;0;0;0;2;5;3;2;2;0;0;0;0;0;0;0
U10524;SSNA;LT;T16024;0;0;0;2;0;0;4;0;0;0;0;0;0;6;1;4;13;3;64;0;0;0;0;0
U10524;SSNA;SI;S14S52;0;2;1;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0
U10524;SSNA;LT;T11008;16;42;5;0;4;13;0;0;0;0;0;0;32;81;0;0;3;8;0;0;0;0;0;0
U10524;SSNA;LA;A16028;2;3;2;7;6;1;2;0;0;0;0;0;0;6;2;6;12;0;1;0;0;0;0;0
U10524;SSNA;LT;T16026;4;1;0;0;0;0;2;0;0;0;0;0;12;2;0;0;0;0;10;0;0;0;0;0
U10524;SSNA;LA;A13870;1;7;2;0;1;1;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0
U10524;SSNA;LT;T13660;73;30;5;2;3;4;0;0;0;0;0;0;126;15;2;3;1;1;0;0;0;0;0;0
U10524;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;2;0;0;0;0;0
U10524;SSNA;LT;T12058;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;LT;T13059;28;64;8;1;0;2;0;0;0;0;0;0;1;8;2;0;0;0;0;0;0;0;0;0
U10524;SSNA;LT;T14S59;7;30;21;6;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0
U10524;SSNA;LT;T14063;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;LA;A12017;2;8;14;3;1;10;0;0;0;0;0;0;3;14;4;2;2;5;0;0;0;0;0;0
U10524;SSNA;SF;S13051;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;SV;S16022;1;3;2;8;21;3;1;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0
U10524;SSNA;SF;S18866;0;0;1;0;4;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0
U10524;SSNA;LP;P16006;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10524;SSNA;SF;S16019;1;18;6;0;2;4;0;0;0;0;0;0;13;79;19;6;17;1;0;0;0;0;0;0
U10524;SSNA;LA;A14005;5;19;15;14;9;4;0;0;0;0;0;0;3;22;20;7;18;8;0;0;0;0;0;0
U10524;SSNA;ST;S18864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0
U10524;SSNA;SI;S16020;90;113;79;90;99;70;8;0;0;0;0;0;146;195;148;148;173;101;3;0;0;0;0;0
U12362;SSNA;LA;A14005;40;1;1;2;1;2;0;0;0;0;0;0;40;10;25;7;6;11;0;0;0;0;0;0
U12362;SSNA;LT;T16026;3;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
U12362;SSNA;SF;S14S51;0;2;5;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T13059;23;6;7;14;4;0;0;0;0;0;0;0;1;2;6;5;0;0;0;0;0;0;0;0
U12362;SSNA;SF;S18866;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U12362;SSNA;LA;A16028;5;1;2;0;0;1;0;0;0;0;0;0;10;2;9;1;4;0;0;0;0;0;0;0
U12362;SSNA;LT;T13660;28;5;9;3;0;0;0;0;0;0;0;0;117;38;30;22;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T12058;0;0;0;0;2;0;0;0;0;0;0;0;0;1;2;3;1;0;0;0;0;0;0;0
U12362;SSNA;SV;S18865;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0
U12362;SSNA;SI;S18863;0;0;1;0;1;0;0;0;0;0;0;0;0;10;4;0;18;0;0;0;0;0;0;0
U12362;SSNA;LP;P16006;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T14S59;0;7;11;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
U12362;SSNA;LA;A13870;11;0;0;5;0;0;0;0;0;0;0;0;34;2;4;37;2;0;0;0;0;0;0;0
U12362;SSNA;LA;A12017;0;0;1;1;0;0;0;0;0;0;0;0;5;4;0;4;0;2;0;0;0;0;0;0
U12362;SSNA;SF;S16019;9;2;6;0;0;0;0;0;0;0;0;0;28;15;20;26;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T18867;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12362;SSNA;SF;S13051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T16024;0;0;1;0;0;0;0;0;0;0;0;0;18;0;6;12;1;0;0;0;0;0;0;0
U12362;SSNA;ST;S16021;19;17;2;8;0;0;0;0;0;0;0;0;34;22;22;26;5;2;0;0;0;0;0;0
U12362;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
U12362;SSNA;LT;T12057;5;4;9;35;10;0;0;0;0;0;0;0;1;1;17;36;13;0;0;0;0;0;0;0
U12362;SSNA;LT;T14007;0;6;5;4;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
U12362;SSNA;SV;S16022;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0
U12362;SSNA;ST;S18864;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12362;SSNA;LT;T11008;0;0;1;0;3;5;0;0;0;0;0;0;0;5;6;4;14;37;0;0;0;0;0;0
U12362;SSNA;SI;S16020;101;46;33;31;3;1;0;0;0;0;0;0;299;204;156;320;40;8;3;0;0;0;0;0
U12362;SSNA;SI;S14S52;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
U10509;SSNA;LT;T14S59;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;LT;T13059;0;1;10;8;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;SI;S13052;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0
U10509;SSNA;LT;T16024;0;0;1;0;0;1;4;0;0;0;0;0;0;3;10;5;13;7;32;0;0;0;0;0
U10509;SSNA;ST;S18864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10509;SSNA;LP;P16006;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;LA;A13870;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0
U10509;SSNA;LA;A16028;4;1;1;5;4;2;8;0;0;0;0;0;1;0;2;1;2;3;2;0;0;0;0;0
U10509;SSNA;LT;T13660;107;3;0;0;0;0;0;0;0;0;0;0;176;3;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;SV;S16022;3;9;3;8;7;15;18;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0
U10509;SSNA;SI;S16020;25;45;49;43;70;98;68;0;0;0;0;0;41;92;211;64;93;138;175;0;0;0;0;0
U10509;SSNA;LT;T12058;0;0;3;1;2;3;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0
U10509;SSNA;LT;T16026;2;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;SF;S16019;3;4;5;8;3;3;1;0;0;0;0;0;16;12;34;17;9;3;9;0;0;0;0;0
U10509;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0
U10509;SSNA;LA;A18869;1;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
U10509;SSNA;LT;T12057;3;6;6;2;2;8;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0
U10509;SSNA;LA;A12017;14;14;26;16;9;28;0;0;0;0;0;0;8;12;18;3;2;17;0;0;0;0;0;0
U10509;SSNA;LA;A11030;0;8;17;0;0;11;0;0;0;0;0;0;0;10;28;0;1;1;0;0;0;0;0;0
U10509;SSNA;SI;S18863;0;0;1;4;0;3;1;0;0;0;0;0;0;0;1;2;4;1;0;0;0;0;0;0
U10509;SSNA;LT;T14007;0;3;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;LA;A14005;2;1;4;3;5;16;0;0;0;0;0;0;0;2;3;2;3;16;0;0;0;0;0;0
U10509;SSNA;ST;S16021;14;6;7;6;8;7;9;0;0;0;0;0;24;10;14;9;2;12;16;0;0;0;0;0
U10509;SSNA;LT;T11008;0;13;23;0;0;10;0;0;0;0;0;0;0;11;26;0;0;1;0;0;0;0;0;0
U10509;SSNA;SV;S18865;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;SV;S16022;2;1;0;0;1;0;14;0;0;0;0;0;1;2;0;0;0;0;7;0;0;0;0;0
U9416;SSNA;LP;P16006;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9416;SSNA;LT;T14063;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
U9416;SSNA;LA;A14005;1;1;1;1;4;13;0;0;0;0;0;0;3;5;3;4;2;41;0;0;0;0;0;0
U9416;SSNA;LT;T13660;0;0;0;1;0;2;0;0;0;0;0;0;0;1;4;4;15;17;0;0;0;0;0;0
U9416;SSNA;LT;T11008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
U9416;SSNA;LA;A11030;0;0;0;0;3;3;0;0;0;0;0;0;0;0;1;1;3;8;0;0;0;0;0;0
U9416;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
U9416;SSNA;ST;S16021;12;5;2;2;5;3;16;0;0;0;0;0;15;11;1;5;5;9;46;0;0;0;0;0
U9416;SSNA;LA;A13870;0;4;0;0;0;3;0;0;0;0;0;0;1;6;0;1;0;4;0;0;0;0;0;0
U9416;SSNA;ST;S18864;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;SI;S18863;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LA;A18869;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LT;T16026;2;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LT;T14007;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;10;7;3;0;0;1;6;0;0;0;0;0
U9416;SSNA;LT;T12057;13;4;4;1;2;5;0;0;0;0;0;0;24;0;3;2;1;9;0;0;0;0;0;0
U9416;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
U9416;SSNA;LT;T13059;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9416;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
U9416;SSNA;LT;T14S59;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;SF;S16019;8;5;1;0;2;1;4;0;0;0;0;0;15;24;4;2;4;0;23;0;0;0;0;0
U9416;SSNA;LA;A16028;2;2;0;0;1;3;0;0;0;0;0;0;8;2;3;1;2;2;9;0;0;0;0;0
U9416;SSNA;LA;A12017;6;7;1;2;4;4;0;0;0;0;0;0;3;3;2;5;15;29;0;0;0;0;0;0
U9416;SSNA;SI;S16020;8;40;7;12;8;17;98;0;0;0;0;0;80;109;39;18;51;51;477;0;0;0;0;0
U10769;SSNA;LA;A16028;2;4;2;1;0;5;15;0;0;0;0;0;2;10;2;3;5;3;15;0;0;0;0;0
