ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C2730;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C754;RALN;CC;0C1000;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C1016;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC9864;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5170;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C786;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2668;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6122;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7485;RALN;CC;0C1000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7310;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4197;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4989;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C738;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
CS12765;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
UC9848;RALN;CC;0C1000;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
C4934;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10754;RALN;CC;0C1000;0;0;0;0;2;4;0;0;0;0;1;0;0;0;0;0
C3449;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C264;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CM12343;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10438;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C3611;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9034;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1700;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C8000;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2383;RALN;CC;0C1000;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C6373;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C698;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6186;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5131;RALN;CC;0C1000;1;1;0;0;0;1;0;0;0;1;0;2;0;0;0;1
C1413;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C5181;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5232;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10633;RALN;CC;0C1000;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2837;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4963;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5465;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2389;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7839;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3829;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2554;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10013;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0
C2252;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1097;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC12466;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C320;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5212;RALN;CC;0C1000;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4412;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C443;RALN;CC;0C1000;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0
C8094;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C769;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5971;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5197;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3813;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12442;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C6559;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C3988;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C751;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3727;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1987;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1724;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1848;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS9913;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C811;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4442;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C6909;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2272;RALN;CC;0C1000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP11077;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1236;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3022;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3728;RALN;CC;0C1000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11918;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C392;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R9197;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
R9197;RALN;CC;0C1000;1;3;0;0;0;3;0;0;0;0;0;0;0;0;0;1
C2964;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
UC12008;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3603;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C7187;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P10790;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7628;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6620;RALN;CC;0C1000;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
C4994;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2217;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5894;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;5;2;6;0;0;0;0
C518;RALN;CC;0C1000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8002;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5703;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3442;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
ES155;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4408;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C6181;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9202;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
UC12393;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6115;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4379;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC9702;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0
C1489;RALN;CC;0C1000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12423;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC10632;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7498;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1811;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C492;RALN;CC;0C1000;2;2;0;0;1;0;0;0;3;1;0;0;0;0;0;0
C5322;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5990;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2003;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7093;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9086;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C711;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5065;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4818;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
C344;RALN;CC;0C1000;0;0;0;0;2;1;0;0;1;3;0;0;0;0;0;0
C7398;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C1187;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5461;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10901;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C5526;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4129;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
IP12287;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3781;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4030;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2808;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3881;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3538;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8201;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5577;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5515;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C608;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2772;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1935;RALN;CC;0C1000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5448;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1348;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3711;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA114;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2007;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4153;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2432;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2345;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12230;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C9833;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10305;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0
UC12444;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4315;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C1285;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5482;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4253;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4027;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C963;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
C6632;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7432;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5572;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4155;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3865;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4046;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6758;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10780;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC9862;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C7837;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3187;RALN;CC;0C1000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC12819;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2186;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7104;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C2621;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ER9949;RALN;CC;0C1000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12507;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4410;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10484;RALN;CC;0C1000;0;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0
C5988;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6951;RALN;CC;0C1000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5853;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1263;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C1419;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5906;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4672;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6999;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6891;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1680;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5346;RALN;CC;0C1000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1451;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
C3242;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6888;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6236;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2905;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3008;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5560;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C1128;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PA112;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
UC12800;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C6935;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C6684;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7152;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2260;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7200;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5672;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7366;RALN;CC;0C1000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7916;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4744;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC11813;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C5772;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6644;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4532;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5807;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4371;RALN;CC;0C1000;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;1
CS14042;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4568;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1310;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C7805;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12592;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3005;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7460;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C3737;RALN;CC;0C1000;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
C4393;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3902;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3091;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6008;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C325;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7696;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6936;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC9890;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3081;RALN;CC;0C1000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
R9201;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
C5444;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3972;RALN;CC;0C1000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10665;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6151;RALN;CC;0C1000;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
C6082;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4404;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
R9193;RALN;CC;0C1000;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2193;RALN;CC;0C1000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C3838;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5045;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2860;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C5019;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC11802;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
P9118;RALN;CC;0C1000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
UC11070;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5127;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C306;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3296;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7682;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7886;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4944;RALN;CC;0C1000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
CM12344;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6630;RALN;CC;0C1000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C917;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C8305;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3119;RALN;CC;0C1000;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C1790;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3122;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4149;RALN;CC;0C1000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C2963;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1041;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C411;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1961;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7848;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
UC10951;RALN;CC;0C1000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
UC9994;RALN;CC;0C1000;0;1;0;0;1;2;0;0;0;0;4;2;0;0;0;0
C4926;RALN;CC;0C1000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C3876;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12427;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C241;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3068;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1770;RALN;CC;0C1000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C5964;RALN;CC;0C1000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C285;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA11817;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C972;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5806;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5098;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3164;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5458;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2017;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6386;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1240;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10778;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8150;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5698;RALN;CC;0C1000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3073;RALN;CC;0C1000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5230;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1275;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12429;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5023;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C1266;RALN;CC;0C1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS12849;RALN;CC;0C1000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
