ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C609;RALN;CB;055000;CB;036494;O;1
C609;RALN;CC;0C1000;CC;042000;O;1
C609;RALN;CA;027000;CB;054000;V;1
C609;RALN;CA;0A5000;CB;054000;V;2
C609;RALN;CB;054000;CB;032000;O;1
C609;RALN;CD;0D4000;CD;0D5000;O;2
C609;RALN;CD;049000;CD;050000;O;2
C610;RALN;CC;045000;CC;046000;O;3
C610;RALN;CB;0B7A00;CB;0B8000;O;1
C610;RALN;CD;0D4000;CD;0D5000;O;4
C610;RALN;CD;050000;CD;0D4000;O;1
C610;RALN;CA;027000;CA;028000;O;1
C610;RALN;CC;046000;CC;097000;O;1
C610;RALN;CA;028000;CA;0A5000;O;4
C610;RALN;CD;0D5000;CD;099000;O;1
C610;RALN;CB;037492;CB;038490;O;1
C610;RALN;CB;038491;CB;0B7000;O;1
C610;RALN;CC;043000;CC;045000;O;1
C616;RALN;CA;0A1000;CA;025000;O;1
C616;RALN;CC;042000;CC;043000;O;1
C621;RALN;CA;025000;CA;027000;O;2
C621;RALN;CD;050000;CD;0D4000;O;1
C621;RALN;CB;054000;CB;032000;O;1
C623;RALN;CC;045000;CC;046000;O;2
C623;RALN;CC;046000;CC;097000;O;1
C623;RALN;CC;042000;CC;043000;O;1
C623;RALN;CB;0B7A00;CB;0B8000;O;2
C625;RALN;CC;046000;CC;097000;O;2
C625;RALN;CC;097000;CC;046000;O;2
C626;RALN;CD;049000;CD;050000;O;10
C626;RALN;CC;042000;CC;043000;O;4
C626;RALN;CC;043000;CC;045000;O;9
C626;RALN;CD;0D4000;CD;0D5000;O;1
C626;RALN;CB;0B7000;CB;0B8000;O;2
C626;RALN;CC;045000;CC;046000;O;2
C626;RALN;CB;034000;CB;055000;O;1
C626;RALN;CD;050000;CD;0D4000;O;3
C626;RALN;CB;038491;CB;0B7A00;O;1
C626;RALN;CA;027000;CA;028000;O;8
C626;RALN;CB;037492;CB;038490;O;1
C626;RALN;CB;034000;CB;036495;O;3
C626;RALN;CD;0D1000;CD;049000;O;1
C626;RALN;CA;0A5000;CA;0A6000;O;4
C627;RALN;CB;037492;CB;0B7A00;O;1
C629;RALN;CC;043000;CC;045000;O;1
C629;RALN;CD;0D5000;CD;099000;O;1
C629;RALN;CC;045000;CC;046000;O;2
C629;RALN;CB;054000;CB;032000;O;1
C629;RALN;CD;0D4000;CD;0D5000;O;1
C629;RALN;CC;042000;CC;043000;O;1
C630;RALN;CC;046000;CC;097000;O;7
C630;RALN;CC;045000;CC;046000;O;4
C630;RALN;CA;0A1000;CA;025000;O;2
C630;RALN;CB;034000;CB;036495;O;8
C630;RALN;CD;050000;CD;0D4000;O;1
C630;RALN;CC;043000;CC;045000;O;4
C630;RALN;CB;037493;CB;038491;O;1
C630;RALN;CB;037492;CB;038490;O;3
C630;RALN;CC;0C1000;CC;042000;O;9
C630;RALN;CB;0B7A00;CB;0B8000;O;3
C630;RALN;CD;0D5000;DI;0D0165;V;1
C630;RALN;CB;054000;CB;032000;O;1
C630;RALN;CD;099000;DF;0D0098;V;1
C630;RALN;CA;025000;CA;027000;O;3
C630;RALN;CB;032000;CB;034000;O;2
C630;RALN;CB;0B7000;CB;0B8000;O;2
C630;RALN;CB;038490;CB;0B7A00;O;1
C630;RALN;CD;0D4000;CD;0D5000;O;1
C630;RALN;CA;028000;CA;0A5000;O;1
C630;RALN;CA;027000;CA;028000;O;1
C630;RALN;CC;042000;CC;043000;O;8
C630;RALN;CA;0A5000;CA;0A6000;O;2
C633;RALN;CB;034000;CB;036495;O;1
C633;RALN;CC;042000;CC;043000;O;3
C633;RALN;CC;043000;CC;045000;O;3
C633;RALN;CD;0D1000;CD;049000;O;1
C633;RALN;CD;049000;CD;050000;O;5
C634;RALN;CD;0D1000;CD;049000;O;1
C634;RALN;CC;042000;CC;043000;O;2
C634;RALN;CC;046000;CC;097000;O;2
C634;RALN;CB;036495;CB;037493;O;2
C634;RALN;CA;0A5000;CA;0A6000;O;2
C639;RALN;CD;049000;CD;050000;O;1
C639;RALN;CD;050000;CD;0D4000;O;1
C639;RALN;CC;046000;CC;097000;O;2
C642;RALN;CC;0C1000;CC;042000;O;1
C642;RALN;CD;0D4000;CD;0D5000;O;1
C642;RALN;CC;042000;CC;043000;O;1
C642;RALN;CB;054000;CB;032000;O;1
C642;RALN;CD;050000;CD;0D4000;O;1
C642;RALN;CC;043000;CC;045000;O;1
C643;RALN;CC;043000;CC;045000;O;1
C643;RALN;CC;0C1000;CC;042000;O;1
C649;RALN;CB;037493;CB;038491;O;8
C649;RALN;CC;043000;CC;045000;O;1
C649;RALN;CD;0D4000;CD;0D5000;O;1
C649;RALN;CB;038490;CB;0B7000;O;1
C649;RALN;CB;038491;CB;0B7A00;O;2
C649;RALN;CC;046000;CC;097000;O;1
C649;RALN;CB;036495;CB;037493;O;15
C649;RALN;CD;0D5000;CD;099000;O;5
C649;RALN;CC;045000;CC;046000;O;7
C649;RALN;CB;0B7A00;CB;038490;O;1
C650;RALN;CC;042000;CC;043000;O;2
C650;RALN;CB;036494;CB;037492;O;1
C650;RALN;CA;025000;CA;027000;O;1
C653;RALN;CC;046000;CC;097000;O;2
C653;RALN;CC;043000;CC;045000;O;1
C653;RALN;CC;0C1000;CC;042000;O;1
C653;RALN;CD;0D4000;CD;0D5000;O;2
C653;RALN;CB;038490;CB;0B7A00;O;1
C653;RALN;CB;032000;CB;034000;O;2
C653;RALN;CD;050000;CD;0D4000;O;1
C654;RALN;CC;042000;CC;043000;O;2
C654;RALN;CB;038490;CB;0B7A00;O;1
C656;RALN;CD;099000;CD;0D7000;O;1
C656;RALN;CA;027000;CA;028000;O;1
C656;RALN;CC;042000;CC;043000;O;1
C656;RALN;CD;050000;CD;0D4000;O;1
C659;RALN;CB;037493;CB;038491;O;1
C659;RALN;CC;045000;CC;046000;O;1
C659;RALN;CD;049000;CD;050000;O;1
C659;RALN;CB;036494;CB;037492;O;1
C659;RALN;CC;046000;CC;097000;O;1
C659;RALN;CD;0D5000;CD;099000;O;1
C661;RALN;CB;036494;CB;037492;O;1
C662;RALN;CC;046000;CD;0D1000;V;1
C662;RALN;CC;0C1000;CD;0D1000;V;2
C665;RALN;CD;049000;CD;050000;O;1
C665;RALN;CD;0D5000;CD;099000;O;1
C668;RALN;CB;038490;CB;0B8000;O;1
C668;RALN;CC;045000;CC;046000;O;1
C668;RALN;CD;050000;CD;0D4000;O;1
C668;RALN;CC;043000;CC;045000;O;2
C668;RALN;CC;0C1000;CC;042000;O;1
C668;RALN;CB;0B7000;CB;0B8000;O;1
C669;RALN;CB;036495;CB;037493;O;1
C669;RALN;CD;049000;CD;050000;O;4
C669;RALN;CB;038491;CB;0B7000;O;1
C669;RALN;CB;0B7A00;CB;0B8000;O;7
C669;RALN;CD;099000;CD;0D7000;O;3
C669;RALN;CB;036494;CB;037492;O;3
C669;RALN;CC;045000;CC;046000;O;5
C669;RALN;CC;043000;CC;045000;O;2
C669;RALN;CC;042000;CC;043000;O;4
C669;RALN;CD;050000;CD;0D4000;O;1
C669;RALN;CD;0D5000;CD;099000;O;4
C669;RALN;CC;0C1000;CC;042000;O;1
C669;RALN;CC;046000;CC;097000;O;8
C669;RALN;CD;0D4000;CD;0D5000;O;7
C669;RALN;CD;0D1000;CD;049000;O;1
C669;RALN;CB;037493;CB;038491;O;6
C670;RALN;CC;042000;CC;043000;O;6
C670;RALN;CB;038490;CB;0B7A00;O;1
C670;RALN;CC;045000;CC;046000;O;1
C670;RALN;CD;049000;CD;050000;O;2
C670;RALN;CC;043000;CC;045000;O;1
C670;RALN;CB;038491;CB;0B7000;O;1
C670;RALN;CD;0D1000;CD;049000;O;3
C670;RALN;CC;0C1000;CC;042000;O;5
C670;RALN;CB;0B7000;CB;0B8000;O;2
C670;RALN;CD;050000;CD;0D4000;O;1
C670;RALN;CC;046000;CC;097000;O;2
C670;RALN;CB;036494;CB;037492;O;1
C671;RALN;CB;032000;CB;034000;O;1
C671;RALN;CC;045000;CC;046000;O;2
C671;RALN;CD;0D4000;CD;0D5000;O;2
C671;RALN;CD;050000;CD;0D4000;O;1
C671;RALN;CD;099000;CD;0D7000;O;1
C671;RALN;CD;049000;CD;050000;O;1
C671;RALN;CB;037492;CB;038490;O;1
C671;RALN;CC;042000;CC;043000;O;1
C671;RALN;CB;055000;CB;036494;O;1
C671;RALN;CB;036494;CB;037492;O;1
C671;RALN;CC;043000;CC;045000;O;4
C671;RALN;CB;0B7A00;CB;0B8000;O;2
C673;RALN;CB;038490;CB;0B7A00;O;1
C673;RALN;CD;050000;CD;0D4000;O;1
C673;RALN;CC;042000;CC;043000;O;1
C673;RALN;CC;046000;CC;097000;O;1
C673;RALN;CB;032000;CB;034000;O;1
C675;RALN;CD;0D4000;CD;0D5000;O;1
C675;RALN;CC;043000;CC;045000;O;1
C675;RALN;CC;042000;CC;043000;O;1
C675;RALN;CB;038491;CB;0B7000;O;1
C676;RALN;CD;050000;CD;0D4000;O;1
C676;RALN;CC;046000;CC;097000;O;2
C676;RALN;CC;042000;CC;043000;O;2
C676;RALN;CB;0B7A00;CB;0B8000;O;1
C676;RALN;CB;036494;CB;037492;O;1
C676;RALN;CC;043000;CC;045000;O;2
C676;RALN;CB;055000;CB;036494;O;1
C678;RALN;CB;055000;CB;036494;O;1
C678;RALN;CC;046000;CC;097000;O;1
C678;RALN;CB;036494;CB;037492;O;1
C678;RALN;CC;042000;CC;043000;O;1
C681;RALN;CC;046000;CC;097000;O;1
C681;RALN;CB;037492;CB;038490;O;1
C682;RALN;CC;0C1000;CC;042000;O;1
C682;RALN;CD;0D5000;CD;099000;O;1
C682;RALN;CB;0B7A00;CB;0B8000;O;1
C682;RALN;CC;046000;CC;097000;O;2
C682;RALN;CD;099000;CD;0D7000;O;1
C682;RALN;CC;043000;CC;045000;O;1
C683;RALN;CB;036494;CC;0C1000;V;1
C683;RALN;CD;049000;CD;050000;O;1
C684;RALN;CD;0D5000;CD;099000;O;1
C684;RALN;CB;034000;CB;036495;O;2
C684;RALN;CD;050000;CD;0D4000;O;1
C684;RALN;CC;045000;CC;046000;O;2
C686;RALN;FP;0D0485;FP;0D0103;O;1
C686;RALN;CC;042000;CC;043000;O;1
C687;RALN;CA;028000;CA;0A5000;O;1
C687;RALN;CC;042000;CC;043000;O;1
C687;RALN;CA;0A1000;CA;025000;O;1
C687;RALN;CB;034000;CB;036495;O;1
C687;RALN;CD;0D4000;CD;0D5000;O;1
C688;RALN;CC;042000;CC;043000;O;1
C689;RALN;CD;0D1000;CD;049000;O;1
C692;RALN;CB;037493;CB;038491;O;1
C692;RALN;CD;0D4000;CD;0D5000;O;1
C695;RALN;CD;050000;CD;0D4000;O;1
C695;RALN;CD;049000;CD;050000;O;1
C707;RALN;CC;046000;CC;097000;O;2
C707;RALN;CC;042000;CC;043000;O;1
C710;RALN;CC;042000;CC;043000;O;1
C710;RALN;CB;036495;CB;037493;O;1
C711;RALN;CC;045000;CC;046000;O;1
C711;RALN;CC;046000;CC;097000;O;1
C711;RALN;CD;050000;CD;0D4000;O;1
C713;RALN;CD;0D1000;CD;049000;O;1
C713;RALN;CC;046000;CC;097000;O;1
C713;RALN;CD;049000;CD;050000;O;1
C713;RALN;CB;054000;CB;032000;O;1
C714;RALN;CD;0D5000;CD;099000;O;1
C714;RALN;CD;0D4000;CD;0D5000;O;1
C716;RALN;CB;0B7A00;CB;0B8000;O;1
C716;RALN;CD;050000;CD;0D4000;O;1
C716;RALN;CD;0D4000;CD;0D5000;O;1
C716;RALN;CC;046000;CC;097000;O;1
C716;RALN;CC;045000;CC;046000;O;1
C730;RALN;CB;054000;CB;055000;O;1
C730;RALN;FP;0D0103;FP;0D0102;O;1
C735;RALN;CA;0A5000;CA;0A6000;O;1
C735;RALN;CB;037492;CB;038490;O;1
C735;RALN;CC;043000;CC;045000;O;1
C735;RALN;CC;042000;CC;043000;O;1
C735;RALN;CB;054000;CB;032000;O;1
C735;RALN;CC;046000;CC;097000;O;1
C735;RALN;CB;034000;CB;036495;O;1
C735;RALN;CC;045000;CC;046000;O;2
C737;RALN;CD;0D1000;CD;049000;O;1
C737;RALN;CB;038490;CB;0B7A00;O;1
C737;RALN;CB;0B7A00;CB;0B8000;O;1
C737;RALN;CC;042000;CC;043000;O;1
C737;RALN;CC;0C1000;CC;042000;O;2
C737;RALN;CC;045000;CC;046000;O;2
C737;RALN;CD;099000;CD;0D7000;O;1
C737;RALN;CB;037492;CB;038490;O;1
C739;RALN;CC;043000;CC;045000;O;4
C739;RALN;CD;050000;CD;0D4000;O;1
C739;RALN;CD;049000;CD;050000;O;2
C739;RALN;CC;046000;CC;097000;O;1
C739;RALN;CB;036494;CB;037492;O;3
C739;RALN;CB;032000;CB;034000;O;1
C739;RALN;CC;0C1000;CC;042000;O;1
C739;RALN;CA;028000;CA;0A5000;O;2
C739;RALN;CC;045000;CC;046000;O;2
C739;RALN;CD;0D5000;CD;099000;O;1
C739;RALN;CC;042000;CC;043000;O;4
C739;RALN;CB;038490;CB;0B7A00;O;5
C740;RALN;CB;055000;CB;036494;O;1
C740;RALN;CC;046000;CC;097000;O;1
C743;RALN;CD;049000;CD;050000;O;2
C743;RALN;CB;0B7A00;CB;0B8000;O;1
C747;RALN;CB;036495;CB;037493;O;3
C747;RALN;CB;038491;CB;0B7000;O;2
C747;RALN;CA;0A5000;CA;0A6000;O;9
C747;RALN;CA;027000;CA;028000;O;1
C747;RALN;CB;037493;CB;038491;O;1
C747;RALN;CC;0C1000;CC;042000;O;36
C747;RALN;CD;099000;CD;0D7000;O;20
C747;RALN;CC;045000;CC;046000;O;12
C747;RALN;CD;050000;CD;0D4000;O;4
C747;RALN;CD;0D4000;CD;0D5000;O;3
C747;RALN;CD;0D1000;CD;049000;O;22
C747;RALN;CC;043000;CC;045000;O;25
C747;RALN;CD;0D5000;CD;099000;O;4
C747;RALN;CB;032000;CB;034000;O;7
C747;RALN;CC;042000;CC;043000;O;34
C747;RALN;CB;054000;CB;032000;O;7
C747;RALN;CD;049000;CD;050000;O;12
C747;RALN;CB;034000;CB;036495;O;3
C747;RALN;CB;0B7A00;CB;0B8000;O;2
C747;RALN;CC;046000;CC;097000;O;107
C747;RALN;CB;0B7000;CB;0B8000;O;16
C747;RALN;CB;037492;CB;038490;O;1
C750;RALN;CB;032000;CB;034000;O;1
C750;RALN;CD;050000;CD;0D4000;O;1
C750;RALN;CC;042000;CC;043000;O;2
C750;RALN;CD;0D1000;CD;049000;O;2
C750;RALN;CD;049000;CD;050000;O;2
C750;RALN;CC;043000;CC;045000;O;1
C750;RALN;CC;0C1000;CC;042000;O;3
C750;RALN;CB;054000;CB;032000;O;4
C752;RALN;CB;034000;CB;036494;O;1
C752;RALN;CD;0D1000;CD;049000;O;1
C752;RALN;CB;055000;CB;036494;O;1
C754;RALN;CC;043000;CC;045000;O;1
C755;RALN;CC;046000;CD;0D1000;V;1
C756;RALN;CC;042000;CC;043000;O;1
C758;RALN;CB;037493;CB;038491;O;4
C758;RALN;CC;042000;CC;043000;O;1
C758;RALN;CD;099000;CD;0D7000;O;2
C758;RALN;CD;0D4000;CD;0D5000;O;1
C761;RALN;CC;0C1000;CC;042000;O;1
C766;RALN;CD;0D1000;CD;049000;O;1
C766;RALN;CC;046000;CC;097000;O;1
C766;RALN;CB;034000;CB;036494;O;1
C768;RALN;CB;036495;CC;0C1000;V;1
C768;RALN;CD;0D4000;CD;0D5000;O;1
C769;RALN;CC;042000;CC;043000;O;1
C769;RALN;CB;036494;CB;037492;O;1
C769;RALN;CB;037493;CB;038491;O;1
C769;RALN;CD;0D4000;CD;0D5000;O;1
C769;RALN;CB;034000;CB;036495;O;1
C769;RALN;CC;0C1000;CC;042000;O;1
C769;RALN;CC;043000;CC;045000;O;1
C769;RALN;CB;037492;CB;038490;O;1
C769;RALN;CD;050000;CD;0D4000;O;1
C772;RALN;CB;038491;CB;0B7000;O;1
C772;RALN;CA;0A5000;CA;0A6000;O;1
C772;RALN;CB;0B7A00;CB;0B8000;O;1
C772;RALN;CD;0D5000;CD;099000;O;1
C777;RALN;CD;0D1000;CD;049000;O;2
C777;RALN;CC;0C1000;CC;042000;O;2
C779;RALN;CC;043000;CC;045000;O;9
C779;RALN;CB;034000;CB;036495;O;3
C779;RALN;CB;032000;CB;034000;O;3
C779;RALN;CD;099000;CD;0D7000;O;8
C779;RALN;CB;037492;CB;038490;O;1
C779;RALN;CB;038491;CB;0B7000;O;1
C779;RALN;CA;028000;CA;0A5000;O;2
C779;RALN;CD;0D1000;CD;049000;O;1
C779;RALN;CD;0D5000;CD;099000;O;8
C779;RALN;CB;036494;CB;037492;O;2
C779;RALN;CA;027000;CA;028000;O;1
C779;RALN;CC;042000;CC;043000;O;9
C779;RALN;CC;045000;CC;046000;O;4
C779;RALN;CC;046000;CC;097000;O;9
C779;RALN;CB;038490;CB;0B7A00;O;3
C779;RALN;CA;0A5000;CA;0A6000;O;6
C779;RALN;CB;0B7A00;CB;0B8000;O;7
C779;RALN;CD;050000;CD;0D4000;O;7
C779;RALN;CD;0D4000;CD;0D5000;O;6
C779;RALN;CD;049000;CD;050000;O;5
C780;RALN;CB;0B7A00;CB;0B8000;O;1
C780;RALN;CD;099000;CD;0D7000;O;1
C780;RALN;CC;046000;CC;097000;O;3
C780;RALN;CC;0C1000;CC;042000;O;2
C782;RALN;CD;0D1000;CD;049000;O;1
C783;RALN;CD;0D1000;CD;049000;O;1
C783;RALN;CB;036494;CB;037492;O;2
C783;RALN;CB;034000;CC;0C1000;V;1
C792;RALN;CC;042000;CC;043000;O;7
C792;RALN;CB;054000;CB;032000;O;2
C792;RALN;CA;027000;CA;028000;O;1
C792;RALN;CD;0D5000;CD;099000;O;2
C792;RALN;CC;045000;CC;046000;O;10
C792;RALN;CC;043000;CC;045000;O;13
C792;RALN;CA;025000;CA;027000;O;4
C792;RALN;CC;042000;CC;046000;O;1
C792;RALN;CD;0D4000;CD;0D5000;O;4
C792;RALN;CB;037492;CB;038490;O;1
C792;RALN;CD;0D1000;CD;049000;O;1
C792;RALN;CB;036495;CB;037493;O;6
C792;RALN;CB;038490;CB;0B7A00;O;1
C792;RALN;CB;038491;CB;0B7000;O;1
C792;RALN;CD;0D4000;CD;099000;O;1
C792;RALN;CB;034000;CB;036495;O;1
C792;RALN;CC;046000;CC;097000;O;1
C792;RALN;CD;099000;CD;0D7000;O;2
C792;RALN;CB;0B7000;CB;0B8000;O;2
C792;RALN;CA;028000;CA;0A5000;O;2
C792;RALN;CB;032000;CB;034000;O;3
C792;RALN;CD;050000;CD;0D4000;O;5
C792;RALN;CD;049000;CD;050000;O;6
C792;RALN;CA;0A5000;CA;0A6000;O;1
C797;RALN;CC;046000;CC;097000;O;1
C797;RALN;CB;036494;CB;037492;O;1
C797;RALN;CC;0C1000;CC;042000;O;1
C797;RALN;CC;042000;CC;043000;O;3
C797;RALN;CA;0A5000;CA;0A6000;O;1
C798;RALN;CC;046000;CC;097000;O;1
C798;RALN;CB;037492;CB;038490;O;1
C798;RALN;CD;099000;CD;0D7000;O;1
C798;RALN;CD;0D4000;CD;0D5000;O;1
C798;RALN;CC;043000;CC;045000;O;3
C798;RALN;CD;0D1000;CD;049000;O;1
C798;RALN;CC;045000;CC;046000;O;2
C798;RALN;CB;0B7A00;CB;0B8000;O;3
C798;RALN;CC;042000;CC;043000;O;1
C798;RALN;CD;0D5000;CD;099000;O;1
C801;RALN;CC;0C1000;CC;042000;O;3
C801;RALN;CB;032000;CB;034000;O;2
C801;RALN;CC;043000;CC;045000;O;1
C801;RALN;CC;046000;CC;097000;O;1
C801;RALN;CD;0D4000;CD;0D5000;O;1
C801;RALN;CB;038490;CB;0B7A00;O;1
C803;RALN;CC;046000;CC;097000;O;1
C803;RALN;CB;037493;CB;038491;O;1
C806;RALN;CD;0D1000;CD;049000;O;2
C806;RALN;CC;043000;CC;045000;O;4
C806;RALN;CC;0C1000;CC;042000;O;2
C806;RALN;CB;036495;CB;037493;O;1
C806;RALN;CD;0D4000;CD;0D5000;O;1
C806;RALN;CB;037493;CB;038491;O;1
C806;RALN;CC;046000;CC;097000;O;1
C811;RALN;CC;043000;CC;045000;O;1
C811;RALN;CD;050000;CD;0D4000;O;1
C811;RALN;CB;038491;CB;0B7000;O;1
C812;RALN;CD;099000;CD;0D7000;O;1
C813;RALN;CB;036494;CB;037492;O;2
C813;RALN;CC;042000;CC;043000;O;1
C813;RALN;CD;0D4000;CD;0D5000;O;1
C813;RALN;CB;0B7A00;CB;0B8000;O;2
C815;RALN;CD;049000;CD;050000;O;1
C815;RALN;CC;046000;CC;097000;O;4
C815;RALN;CB;038490;CB;0B7A00;O;1
C815;RALN;CA;025000;CA;027000;O;1
C815;RALN;CB;0B7A00;CB;0B8000;O;2
C816;RALN;CB;032000;CB;034000;O;1
C816;RALN;CB;036495;CB;037493;O;2
C816;RALN;CC;0C1000;CC;042000;O;1
C816;RALN;CC;045000;CC;046000;O;5
C819;RALN;CD;099000;CD;0D7000;O;1
C819;RALN;CC;046000;CC;097000;O;1
C819;RALN;CC;043000;CC;045000;O;1
C819;RALN;CD;0D1000;CD;049000;O;3
C819;RALN;CD;0D4000;CD;0D5000;O;1
C819;RALN;CC;046000;CC;0C1000;O;1
C819;RALN;CD;050000;CD;0D4000;O;4
C820;RALN;CC;043000;CC;045000;O;1
C820;RALN;CC;045000;CC;046000;O;1
C820;RALN;CB;036494;CB;037492;O;2
C820;RALN;CC;0C1000;CC;042000;O;1
C820;RALN;CB;032000;CB;034000;O;2
C820;RALN;CD;099000;CD;0D7000;O;1
C820;RALN;CB;036495;CB;037493;O;1
C820;RALN;CC;046000;CC;097000;O;1
C821;RALN;CC;046000;CC;097000;O;1
C825;RALN;CB;034000;CB;055000;O;2
C826;RALN;CC;042000;CC;043000;O;3
C826;RALN;CB;034000;CB;036495;O;1
C826;RALN;CB;036495;CB;037493;O;2
C826;RALN;CB;036494;CB;037492;O;1
C826;RALN;CB;0B7A00;CB;0B8000;O;1
C826;RALN;CD;050000;CD;0D4000;O;3
C826;RALN;CC;0C1000;CC;042000;O;2
C826;RALN;CC;043000;CC;045000;O;1
C826;RALN;CB;037492;CB;038490;O;3
C826;RALN;CB;032000;CB;034000;O;2
C826;RALN;CC;045000;CC;046000;O;2
C826;RALN;CB;038490;CB;0B7A00;O;1
C826;RALN;CA;0A5000;CA;0A6000;O;1
C826;RALN;CD;049000;CD;050000;O;1
C826;RALN;CD;099000;CD;0D7000;O;1
C826;RALN;CC;046000;CC;097000;O;2
C828;RALN;CB;0B7A00;CB;0B8000;O;1
C829;RALN;CC;043000;CC;045000;O;1
C829;RALN;CC;0C1000;CC;042000;O;1
C830;RALN;FP;0D0102;CC;045000;V;1
C830;RALN;FP;0D0102;CB;036494;V;1
C830;RALN;FP;0D0102;CB;038491;V;1
C830;RALN;FP;0D0102;CD;049000;V;1
C830;RALN;FP;0D0102;CA;0A1000;V;5
C831;RALN;CC;0C1000;CC;042000;O;2
C831;RALN;CC;046000;CC;097000;O;1
C834;RALN;CD;0D5000;CD;099000;O;1
C834;RALN;CA;0A1000;CA;025000;O;2
C834;RALN;CC;0C1000;CC;042000;O;2
C834;RALN;CB;054000;CB;032000;O;2
C834;RALN;CC;043000;CC;045000;O;1
C834;RALN;CD;0D1000;CD;049000;O;1
C834;RALN;CC;045000;CC;046000;O;1
C834;RALN;CD;049000;CD;050000;O;1
C834;RALN;CB;055000;CB;036494;O;8
C835;RALN;CA;025000;CA;027000;O;1
C836;RALN;CB;037492;CB;038490;O;1
C836;RALN;CC;046000;CC;097000;O;1
C836;RALN;CD;0D1000;CD;049000;O;1
C838;RALN;CB;032000;CB;034000;O;1
C838;RALN;CC;0C1000;CC;042000;O;1
C838;RALN;CD;0D1000;CD;049000;O;1
C838;RALN;CB;0B7A00;CB;0B8000;O;2
C838;RALN;CC;046000;CC;097000;O;2
C843;RALN;CB;054000;CB;032000;O;1
C847;RALN;CC;045000;CC;046000;O;1
C847;RALN;CD;050000;CD;0D4000;O;1
C847;RALN;CC;046000;CC;097000;O;1
C847;RALN;CB;032000;CB;034000;O;1
C849;RALN;CB;037493;CB;038491;O;4
C849;RALN;CB;038490;CB;0B7A00;O;2
C849;RALN;CA;0A5000;CA;0A6000;O;2
C849;RALN;CC;043000;CC;045000;O;1
C849;RALN;CD;049000;CD;050000;O;2
C849;RALN;CB;0B7A00;CB;0B8000;O;2
C849;RALN;CB;054000;CB;032000;O;1
C849;RALN;CB;038491;CB;0B7000;O;1
C849;RALN;CA;028000;CA;0A5000;O;6
C849;RALN;CD;099000;CD;0D7000;O;4
C849;RALN;CB;036495;CB;037493;O;3
C849;RALN;CC;045000;CC;046000;O;6
C849;RALN;CA;027000;CA;028000;O;1
C849;RALN;CC;042000;CC;043000;O;2
C849;RALN;CC;0C1000;CC;042000;O;4
C849;RALN;CB;036494;CC;0C1000;V;2
C849;RALN;CB;055000;CB;036494;O;8
C849;RALN;CB;034000;CB;036495;O;1
C849;RALN;CC;046000;CC;097000;O;6
C849;RALN;CB;054000;CC;0C1000;V;1
C849;RALN;CC;0C1000;CD;0D1000;V;1
C849;RALN;CD;0D1000;CD;049000;O;1
C849;RALN;CB;032000;CC;0C1000;V;1
C850;RALN;CB;037492;CB;038490;O;1
C850;RALN;CD;049000;CD;050000;O;1
C851;RALN;CD;0D1000;CD;049000;O;1
C851;RALN;CC;043000;CC;045000;O;2
C851;RALN;CB;032000;CB;034000;O;1
C851;RALN;CC;045000;CC;046000;O;1
C853;RALN;CC;0C1000;CC;042000;O;1
C853;RALN;CC;042000;CC;043000;O;2
C854;RALN;CD;0D1000;CD;049000;O;1
C854;RALN;CC;0C1000;CC;042000;O;3
C854;RALN;CB;032000;CB;034000;O;1
C854;RALN;CB;037492;CB;038490;O;1
C855;RALN;CC;045000;CC;046000;O;1
C855;RALN;CD;050000;CD;0D4000;O;2
C855;RALN;CC;043000;CC;045000;O;1
C855;RALN;CB;034000;CB;036495;O;1
C855;RALN;CB;038490;CB;0B7A00;O;1
C855;RALN;CC;046000;CC;097000;O;1
C856;RALN;CC;042000;CC;043000;O;1
C856;RALN;CC;045000;CC;046000;O;1
C856;RALN;CC;046000;CC;097000;O;1
C857;RALN;CC;043000;CC;045000;O;1
C859;RALN;CB;038491;CB;0B7000;O;11
C859;RALN;CB;054000;CB;032000;O;2
C859;RALN;CD;050000;CD;0D4000;O;10
C859;RALN;CC;045000;CC;046000;O;39
C859;RALN;CC;097000;CD;0D1000;V;1
C859;RALN;CB;055000;CB;036494;O;2
C859;RALN;CD;0D4000;CD;0D5000;O;12
C859;RALN;CC;0C1000;CC;042000;O;19
C859;RALN;CA;0A1000;CA;025000;O;1
C859;RALN;CB;0B7000;CB;0B8000;O;4
C859;RALN;CC;042000;CC;043000;O;20
C859;RALN;CC;042000;CD;0D1000;V;1
C859;RALN;CD;099000;CD;0D7000;O;8
C859;RALN;CB;032000;CB;034000;O;5
C859;RALN;CB;034000;CB;036495;O;2
C859;RALN;CB;0B7A00;CB;0B8000;O;35
C859;RALN;CC;043000;CC;045000;O;19
C859;RALN;CD;0D5000;CD;099000;O;13
C859;RALN;CD;0D1000;CD;049000;O;8
C859;RALN;CB;038490;CB;0B7A00;O;5
C859;RALN;CB;036494;CB;037492;O;12
C859;RALN;CB;037492;CB;038490;O;4
C859;RALN;CC;043000;CD;0D1000;V;1
C859;RALN;CB;037493;CB;038491;O;6
C859;RALN;CC;046000;CC;097000;O;62
C859;RALN;CA;0A5000;CA;0A6000;O;1
C859;RALN;CD;049000;CD;050000;O;11
