"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"C6621","RALN","CC","056000","CC","042000","O","2"
"C6634","RALN","CC","056000","CC","042000","O","2"
"C6641","RALN","CC","056000","CC","042000","O","2"
"C6645","RALN","CC","056000","CC","042000","O","5"
"C6821","RALN","CC","056000","CC","042000","O","1"
"C6825","RALN","CC","056000","CC","042000","O","8"
"C6830","RALN","CC","056000","CC","042000","O","4"
"C6566","RALN","CC","056000","CC","042000","O","3"
"C6644","RALN","CC","056000","CC","042000","O","6"
"C6699","RALN","CC","056000","CC","042000","O","3"
"C6703","RALN","CC","056000","CC","042000","O","3"
"C6764","RALN","CC","056000","CC","042000","O","2"
"C6677","RALN","CC","056000","CC","042000","O","1"
"C6721","RALN","CC","056000","CC","042000","O","1"
"C6755","RALN","CC","056000","CC","042000","O","2"
"C6758","RALN","CC","056000","CC","042000","O","7"
"C6804","RALN","CC","056000","CC","042000","O","1"
"C6805","RALN","CC","056000","CC","042000","O","2"
"C6817","RALN","CC","056000","CC","042000","O","1"
"C6860","RALN","CC","056000","CC","042000","O","6"
"C6865","RALN","CC","056000","CC","042000","O","2"
"C6877","RALN","CC","056000","CC","042000","O","1"
"C6878","RALN","CC","056000","CC","042000","O","2"
"C6885","RALN","CC","056000","CC","042000","O","1"
"C6893","RALN","CC","056000","CC","042000","O","2"
"C6922","RALN","CC","056000","CC","042000","O","3"
"C6930","RALN","CC","056000","CC","042000","O","3"
"C6936","RALN","CC","056000","CC","042000","O","1"
"C6950","RALN","CC","056000","CC","042000","O","2"
"C6965","RALN","CC","056000","CC","042000","O","1"
"C6966","RALN","CC","056000","CC","042000","O","10"
"C6988","RALN","CC","056000","CC","042000","O","1"
"C7003","RALN","CC","056000","CC","042000","O","1"
"C7005","RALN","CC","056000","CC","042000","O","5"
"C7013","RALN","CC","056000","CC","042000","O","1"
"C7029","RALN","CC","056000","CC","042000","O","1"
"C7027","RALN","CC","056000","CC","042000","O","1"
"C7046","RALN","CC","056000","CC","042000","O","1"
"C7044","RALN","CC","056000","CC","042000","O","1"
"C7045","RALN","CC","056000","CC","042000","O","4"
"C7043","RALN","CC","056000","CC","042000","O","2"
"C7048","RALN","CC","056000","CC","042000","O","1"
"C7062","RALN","CC","056000","CC","042000","O","1"
"C7068","RALN","CC","056000","CC","042000","O","15"
"C7070","RALN","CC","056000","CC","042000","O","16"
"C7082","RALN","CC","056000","CC","042000","O","1"
"C7084","RALN","CC","056000","CC","042000","O","3"
"C8252","RALN","CC","056000","CC","042000","O","2"
"C7096","RALN","CC","056000","CC","042000","O","22"
"C4238","RALN","CC","056000","CC","042000","O","3"
"C7108","RALN","CC","056000","CC","042000","O","17"
"C7020","RALN","CC","056000","CC","042000","O","2"
"C7139","RALN","CC","056000","CC","042000","O","1"
"C7140","RALN","CC","056000","CC","042000","O","5"
"C7148","RALN","CC","056000","CC","042000","O","1"
"C7162","RALN","CC","056000","CC","042000","O","2"
"C7170","RALN","CC","056000","CC","042000","O","1"
"C7174","RALN","CC","056000","CC","042000","O","2"
"C7188","RALN","CC","056000","CC","042000","O","3"
"C7189","RALN","CC","056000","CC","042000","O","1"
"C7191","RALN","CC","056000","CC","042000","O","3"
"C7200","RALN","CC","056000","CC","042000","O","4"
"C7207","RALN","CC","056000","CC","042000","O","2"
"C7210","RALN","CC","056000","CC","042000","O","2"
"C7211","RALN","CC","056000","CC","042000","O","3"
"C7220","RALN","CC","056000","CC","042000","O","1"
"C7222","RALN","CC","056000","CC","042000","O","1"
"C7227","RALN","CC","056000","CC","042000","O","1"
"C7238","RALN","CC","056000","CC","042000","O","1"
"C7240","RALN","CC","056000","CC","042000","O","2"
"C7248","RALN","CC","056000","CC","042000","O","3"
"C7251","RALN","CC","056000","CC","042000","O","1"
"C7266","RALN","CC","056000","CC","042000","O","1"
"C7286","RALN","CC","056000","CC","042000","O","6"
"C7288","RALN","CC","056000","CC","042000","O","1"
"C7292","RALN","CC","056000","CC","042000","O","5"
"C7303","RALN","CC","056000","CC","042000","O","1"
"C7318","RALN","CC","056000","CC","042000","O","2"
"C7321","RALN","CC","056000","CC","042000","O","3"
"C7328","RALN","CC","056000","CC","042000","O","2"
"C7349","RALN","CC","056000","CC","042000","O","2"
"C7354","RALN","CC","056000","CC","042000","O","2"
"C7359","RALN","CC","056000","CC","042000","O","2"
"C7362","RALN","CC","056000","CC","042000","O","1"
"C7363","RALN","CC","056000","CC","042000","O","3"
"C7376","RALN","CC","056000","CC","042000","O","2"
"C7387","RALN","CC","056000","CC","042000","O","1"
"C7398","RALN","CC","056000","CC","042000","O","1"
"C7400","RALN","CC","056000","CC","042000","O","66"
"C7412","RALN","CC","056000","CC","042000","O","1"
"C7413","RALN","CC","056000","CC","042000","O","1"
"C7418","RALN","CC","056000","CC","042000","O","5"
"C7431","RALN","CC","056000","CC","042000","O","6"
"C7432","RALN","CC","056000","CC","042000","O","4"
"C7450","RALN","CC","056000","CC","042000","O","3"
"C7451","RALN","CC","056000","CC","042000","O","41"
"C7461","RALN","CC","056000","CC","042000","O","5"
"C7484","RALN","CC","056000","CC","042000","O","410"
"C7493","RALN","CC","056000","CC","042000","O","1"
"C7516","RALN","CC","056000","CC","042000","O","35"
"C7545","RALN","CC","056000","CC","042000","O","8"
"C7564","RALN","CC","056000","CC","042000","O","3"
"C7566","RALN","CC","056000","CC","042000","O","2"
"C7579","RALN","CC","056000","CC","042000","O","1"
"C7584","RALN","CC","056000","CC","042000","O","2"
"C7596","RALN","CC","056000","CC","042000","O","2"
"C7616","RALN","CC","056000","CC","042000","O","2"
"C7618","RALN","CC","056000","CC","042000","O","4"
"C7631","RALN","CC","056000","CC","042000","O","10"
"C7635","RALN","CC","056000","CC","042000","O","2"
"C7638","RALN","CC","056000","CC","042000","O","2"
"C7642","RALN","CC","056000","CC","042000","O","1"
"C7647","RALN","CC","056000","CC","042000","O","4"
"C7657","RALN","CC","056000","CC","042000","O","2"
"C7671","RALN","CC","056000","CC","042000","O","1"
"C7672","RALN","CC","056000","CC","042000","O","2"
"C7681","RALN","CC","056000","CC","042000","O","2"
"C7685","RALN","CC","056000","CC","042000","O","2"
"C7696","RALN","CC","056000","CC","042000","O","6"
"C7710","RALN","CC","056000","CC","042000","O","1"
"C7719","RALN","CC","056000","CC","042000","O","1"
"C7731","RALN","CC","056000","CC","042000","O","3"
"C12278","RALN","CC","056000","CC","042000","O","2"
"C7749","RALN","CC","056000","CC","042000","O","2"
"C7760","RALN","CC","056000","CC","042000","O","3"
"C7773","RALN","CC","056000","CC","042000","O","1"
"C7789","RALN","CC","056000","CC","042000","O","2"
"C12302","RALN","CC","056000","CC","042000","O","7"
"C7793","RALN","CC","056000","CC","042000","O","2"
"C7805","RALN","CC","056000","CC","042000","O","4"
"C7810","RALN","CC","056000","CC","042000","O","1"
"C7816","RALN","CC","056000","CC","042000","O","1"
"C7824","RALN","CC","056000","CC","042000","O","1"
"C7834","RALN","CC","056000","CC","042000","O","2"
"C7839","RALN","CC","056000","CC","042000","O","3"
"C7840","RALN","CC","056000","CC","042000","O","1"
"C7844","RALN","CC","056000","CC","042000","O","2"
"C7851","RALN","CC","056000","CC","042000","O","1"
"C7856","RALN","CC","056000","CC","042000","O","2"
"C7864","RALN","CC","056000","CC","042000","O","4"
"C7868","RALN","CC","056000","CC","042000","O","3"
"C7874","RALN","CC","056000","CC","042000","O","3"
"C7877","RALN","CC","056000","CC","042000","O","2"
"C7880","RALN","CC","056000","CC","042000","O","1"
"C7889","RALN","CC","056000","CC","042000","O","3"
"C7890","RALN","CC","056000","CC","042000","O","2"
"C7894","RALN","CC","056000","CC","042000","O","8"
"C7902","RALN","CC","056000","CC","042000","O","22"
"C7909","RALN","CC","056000","CC","042000","O","2"
"C7919","RALN","CC","056000","CC","042000","O","1"
"C7920","RALN","CC","056000","CC","042000","O","1"
"C7927","RALN","CC","056000","CC","042000","O","3"
"C7929","RALN","CC","056000","CC","042000","O","98"
"C2719","RALN","CC","056000","CC","042000","O","1"
"C7937","RALN","CC","056000","CC","042000","O","1"
"C7943","RALN","CC","056000","CC","042000","O","1"
"C7949","RALN","CC","056000","CC","042000","O","1"
"C7953","RALN","CC","056000","CC","042000","O","3"
"C7967","RALN","CC","056000","CC","042000","O","36"
"C7976","RALN","CC","056000","CC","042000","O","1"
"C7974","RALN","CC","056000","CC","042000","O","3"
"C7983","RALN","CC","056000","CC","042000","O","2"
"C7985","RALN","CC","056000","CC","042000","O","1"
"C7987","RALN","CC","056000","CC","042000","O","2"
"C7989","RALN","CC","056000","CC","042000","O","2"
"C7998","RALN","CC","056000","CC","042000","O","1"
"C8001","RALN","CC","056000","CC","042000","O","1"
"C8017","RALN","CC","056000","CC","042000","O","3"
"C8018","RALN","CC","056000","CC","042000","O","4"
"C8031","RALN","CC","056000","CC","042000","O","1"
"C8032","RALN","CC","056000","CC","042000","O","2"
"C8039","RALN","CC","056000","CC","042000","O","1"
"C4793","RALN","CC","056000","CC","042000","O","2"
"C8022","RALN","CC","056000","CC","042000","O","1"
"C8047","RALN","CC","056000","CC","042000","O","2"
"C8068","RALN","CC","056000","CC","042000","O","1"
"C8085","RALN","CC","056000","CC","042000","O","1"
"C8093","RALN","CC","056000","CC","042000","O","1"
"C8096","RALN","CC","056000","CC","042000","O","1"
"C8102","RALN","CC","056000","CC","042000","O","1"
"C8107","RALN","CC","056000","CC","042000","O","1"
"C8128","RALN","CC","056000","CC","042000","O","2"
"C8130","RALN","CC","056000","CC","042000","O","9"
"C8135","RALN","CC","056000","CC","042000","O","4"
"C8148","RALN","CC","056000","CC","042000","O","1"
"C8196","RALN","CC","056000","CC","042000","O","7"
"C8229","RALN","CC","056000","CC","042000","O","8"
"C8238","RALN","CC","056000","CC","042000","O","6"
"C8243","RALN","CC","056000","CC","042000","O","2"
"R9190","RALN","CC","056000","CC","042000","O","10"
"R9192","RALN","CC","056000","CC","042000","O","26"
"R9193","RALN","CC","056000","CC","042000","O","183"
"R9194","RALN","CC","056000","CC","042000","O","40"
"R9813","RALN","CC","056000","CC","042000","O","51"
"R9200","RALN","CC","056000","CC","042000","O","18"
"R9201","RALN","CC","056000","CC","042000","O","169"
"R9209","RALN","CC","056000","CC","042000","O","143"
"D8326","RALN","CC","056000","CC","042000","O","4"
"D8329","RALN","CC","056000","CC","042000","O","2"
"D8375","RALN","CC","056000","CC","042000","O","1"
"D8321","RALN","CC","056000","CC","042000","O","7"
"D8388","RALN","CC","056000","CC","042000","O","2"
"D8342","RALN","CC","056000","CC","042000","O","22"
"N8750","RALN","CC","056000","CC","042000","O","1"
"N8729","RALN","CC","056000","CC","042000","O","2"
"N8749","RALN","CC","056000","CC","042000","O","1"
"N8747","RALN","CC","056000","CC","042000","O","3"
"ES10847","RALN","CC","056000","CC","042000","O","1"
"ES10815","RALN","CC","056000","CC","042000","O","16"
"ES10584","RALN","CC","056000","CC","042000","O","1"
"ES157","RALN","CC","056000","CC","042000","O","2"
"ES10242","RALN","CC","056000","CC","042000","O","9"
"ER11039","RALN","CC","056000","CC","042000","O","2"
"ER9950","RALN","CC","056000","CC","042000","O","3"
"ER10774","RALN","CC","056000","CC","042000","O","12"
"ER12294","RALN","CC","056000","CC","042000","O","9"
"ER11898","RALN","CC","056000","CC","042000","O","7"
"ER11087","RALN","CC","056000","CC","042000","O","7"
"ER9849","RALN","CC","056000","CC","042000","O","1"
"ER9842","RALN","CC","056000","CC","042000","O","4"
"ER9949","RALN","CC","056000","CC","042000","O","4"
"P9037","RALN","CC","056000","CC","042000","O","7"
"P9043","RALN","CC","056000","CC","042000","O","21"
"P9054","RALN","CC","056000","CC","042000","O","9"
"P9067","RALN","CC","056000","CC","042000","O","29"
"P9072","RALN","CC","056000","CC","042000","O","13"
"P9081","RALN","CC","056000","CC","042000","O","1"
"P9085","RALN","CC","056000","CC","042000","O","6"
"P9089","RALN","CC","056000","CC","042000","O","14"
"P9098","RALN","CC","056000","CC","042000","O","16"
"P9116","RALN","CC","056000","CC","042000","O","11"
"P9121","RALN","CC","056000","CC","042000","O","7"
"P9122","RALN","CC","056000","CC","042000","O","10"
"P9126","RALN","CC","056000","CC","042000","O","18"
"UC10409","RALN","CC","056000","CC","042000","O","5"
"UC10007","RALN","CC","056000","CC","042000","O","1"
"UC8805","RALN","CC","056000","CC","042000","O","1"
"UC10796","RALN","CC","056000","CC","042000","O","1"
"UC10798","RALN","CC","056000","CC","042000","O","5"
"UC10767","RALN","CC","056000","CC","042000","O","2"
"UC11794","RALN","CC","056000","CC","042000","O","4"
"UC10044","RALN","CC","056000","CC","042000","O","1"
"UC10934","RALN","CC","056000","CC","042000","O","1"
"UC10946","RALN","CC","056000","CC","042000","O","1"
"UC10013","RALN","CC","056000","CC","042000","O","1"
"UC9882","RALN","CC","056000","CC","042000","O","1"
"UC10248","RALN","CC","056000","CC","042000","O","1"
"UC10445","RALN","CC","056000","CC","042000","O","1"
"UC9862","RALN","CC","056000","CC","042000","O","2"
"UC10643","RALN","CC","056000","CC","042000","O","22"
"UC10305","RALN","CC","056000","CC","042000","O","5"
"UC9892","RALN","CC","056000","CC","042000","O","2"
"UC11829","RALN","CC","056000","CC","042000","O","6"
"UC10073","RALN","CC","056000","CC","042000","O","2"
"UC9996","RALN","CC","056000","CC","042000","O","1"
"UC10154","RALN","CC","056000","CC","042000","O","2"
"UC10155","RALN","CC","056000","CC","042000","O","1"
"UC9993","RALN","CC","056000","CC","042000","O","1"
"UC10148","RALN","CC","056000","CC","042000","O","7"
"UC10320","RALN","CC","056000","CC","042000","O","1"
"UC10906","RALN","CC","056000","CC","042000","O","1"
"UC10900","RALN","CC","056000","CC","042000","O","1"
"UC10840","RALN","CC","056000","CC","042000","O","2"
"UC11896","RALN","CC","056000","CC","042000","O","1"
"UC12426","RALN","CC","056000","CC","042000","O","1"
"UC12255","RALN","CC","056000","CC","042000","O","2"
"UC12601","RALN","CC","056000","CC","042000","O","1"
"UC12429","RALN","CC","056000","CC","042000","O","1"
"UC10797","RALN","CC","056000","CC","042000","O","2"
"IP10121","RALN","CC","056000","CC","042000","O","1"
"IP10612","RALN","CC","056000","CC","042000","O","5"
"IP10696","RALN","CC","056000","CC","042000","O","9"
"IP10343","RALN","CC","056000","CC","042000","O","4"
"IP10315","RALN","CC","056000","CC","042000","O","4"
"IP10314","RALN","CC","056000","CC","042000","O","1"
"IP11892","RALN","CC","056000","CC","042000","O","1"
"IP10428","RALN","CC","056000","CC","042000","O","1"
"PA9879","RALN","CC","056000","CC","042000","O","1"
"PA98","RALN","CC","056000","CC","042000","O","3"
"PA88","RALN","CC","056000","CC","042000","O","1"
"PA93","RALN","CC","056000","CC","042000","O","1"
"PA11792","RALN","CC","056000","CC","042000","O","1"
"PA114","RALN","CC","056000","CC","042000","O","1"
"PA139","RALN","CC","056000","CC","042000","O","1"
"PA140","RALN","CC","056000","CC","042000","O","1"
"PA10296","RALN","CC","056000","CC","042000","O","3"
"PA136","RALN","CC","056000","CC","042000","O","1"
"PA124","RALN","CC","056000","CC","042000","O","1"
"PA84","RALN","CC","056000","CC","042000","O","2"
"PA148","RALN","CC","056000","CC","042000","O","6"
"AB10434","RALN","CC","056000","CC","042000","O","5"
"CM9061","RALN","CC","056000","CC","042000","O","32"
"V12583","RALN","CC","056000","CC","042000","O","4"
"V9706","RALN","CC","056000","CC","042000","O","10"
"V9707","RALN","CC","056000","CC","042000","O","4"
"V9711","RALN","CC","056000","CC","042000","O","1"
"V9714","RALN","CC","056000","CC","042000","O","2"
"V9715","RALN","CC","056000","CC","042000","O","2"
"V9722","RALN","CC","056000","CC","042000","O","4"
"V9724","RALN","CC","056000","CC","042000","O","3"
"V9726","RALN","CC","056000","CC","042000","O","1"
"V9728","RALN","CC","056000","CC","042000","O","2"
"V9731","RALN","CC","056000","CC","042000","O","1"
"V9732","RALN","CC","056000","CC","042000","O","5"
"V9734","RALN","CC","056000","CC","042000","O","11"
"V9738","RALN","CC","056000","CC","042000","O","3"
"V9744","RALN","CC","056000","CC","042000","O","1"
"V9745","RALN","CC","056000","CC","042000","O","2"
"V9747","RALN","CC","056000","CC","042000","O","5"
"V9751","RALN","CC","056000","CC","042000","O","1"
"V9752","RALN","CC","056000","CC","042000","O","1"
"V9753","RALN","CC","056000","CC","042000","O","2"
"V9755","RALN","CC","056000","CC","042000","O","8"
"V9758","RALN","CC","056000","CC","042000","O","3"
"V9761","RALN","CC","056000","CC","042000","O","2"
"V9764","RALN","CC","056000","CC","042000","O","2"
"V9765","RALN","CC","056000","CC","042000","O","4"
"V9766","RALN","CC","056000","CC","042000","O","1"
"V9768","RALN","CC","056000","CC","042000","O","4"
"V9770","RALN","CC","056000","CC","042000","O","7"
"V9772","RALN","CC","056000","CC","042000","O","1"
"V9773","RALN","CC","056000","CC","042000","O","2"
"V9806","RALN","CC","056000","CC","042000","O","12"
"V9781","RALN","CC","056000","CC","042000","O","1"
"V9783","RALN","CC","056000","CC","042000","O","2"
"V9785","RALN","CC","056000","CC","042000","O","1"
"V9791","RALN","CC","056000","CC","042000","O","3"
"V9794","RALN","CC","056000","CC","042000","O","11"
"V9804","RALN","CC","056000","CC","042000","O","3"
"V9796","RALN","CC","056000","CC","042000","O","1"
"V10793","RALN","CC","056000","CC","042000","O","6"
"V10571","RALN","CC","056000","CC","042000","O","3"
"C466","RALN","CB","0B7A00","CB","0B7000","O","1"
"C486","RALN","CB","0B7A00","CB","0B7000","O","1"
"C1145","RALN","CB","0B7A00","CB","0B7000","O","1"
"C2539","RALN","CB","0B7A00","CB","0B7000","O","1"
"C2868","RALN","CB","0B7A00","CB","0B7000","O","1"
"C3398","RALN","CB","0B7A00","CB","0B7000","O","1"
"C4507","RALN","CB","0B7A00","CB","0B7000","O","2"
"C4598","RALN","CB","0B7A00","CB","0B7000","O","1"
"C5388","RALN","CB","0B7A00","CB","0B7000","O","1"
"N11836","RALN","CB","0B7000","CB","0B7A00","O","1"
"C8017","RALN","CB","0B7000","CB","038491","O","1"
"CS10093","RALN","CB","038490","CB","0B7A00","O","1"
"CS12612","RALN","CB","038490","CB","0B7A00","O","1"
"C209","RALN","CB","038490","CB","0B7A00","O","1"
"C246","RALN","CB","038490","CB","0B7A00","O","1"
"C263","RALN","CB","038490","CB","0B7A00","O","1"
"C264","RALN","CB","038490","CB","0B7A00","O","1"
"C291","RALN","CB","038490","CB","0B7A00","O","1"
"C315","RALN","CB","038490","CB","0B7A00","O","2"
"C335","RALN","CB","038490","CB","0B7A00","O","2"
"C350","RALN","CB","038490","CB","0B7A00","O","13"
"C404","RALN","CB","038490","CB","0B7A00","O","1"
"C451","RALN","CB","038490","CB","0B7A00","O","2"
"C473","RALN","CB","038490","CB","0B7A00","O","19"
"C517","RALN","CB","038490","CB","0B7A00","O","2"
"C527","RALN","CB","038490","CB","0B7A00","O","1"
"C597","RALN","CB","038490","CB","0B7A00","O","1"
"C601","RALN","CB","038490","CB","0B7A00","O","1"
"C610","RALN","CB","038490","CB","0B7A00","O","2"
"C623","RALN","CB","038490","CB","0B7A00","O","1"
"C653","RALN","CB","038490","CB","0B7A00","O","1"
"C671","RALN","CB","038490","CB","0B7A00","O","3"
"C683","RALN","CB","038490","CB","0B7A00","O","1"
"C687","RALN","CB","038490","CB","0B7A00","O","1"
"C739","RALN","CB","038490","CB","0B7A00","O","1"
"C772","RALN","CB","038490","CB","0B7A00","O","1"
"C779","RALN","CB","038490","CB","0B7A00","O","1"
"C780","RALN","CB","038490","CB","0B7A00","O","1"
"C786","RALN","CB","038490","CB","0B7A00","O","1"
"C815","RALN","CB","038490","CB","0B7A00","O","2"
"C819","RALN","CB","038490","CB","0B7A00","O","3"
"C859","RALN","CB","038490","CB","0B7A00","O","11"
"C893","RALN","CB","038490","CB","0B7A00","O","2"
"C952","RALN","CB","038490","CB","0B7A00","O","2"
"C963","RALN","CB","038490","CB","0B7A00","O","3"
"C990","RALN","CB","038490","CB","0B7A00","O","1"
"C1063","RALN","CB","038490","CB","0B7A00","O","1"
"C1095","RALN","CB","038490","CB","0B7A00","O","1"
"C1101","RALN","CB","038490","CB","0B7A00","O","1"
"C1105","RALN","CB","038490","CB","0B7A00","O","1"
"C1128","RALN","CB","038490","CB","0B7A00","O","7"
"C1173","RALN","CB","038490","CB","0B7A00","O","1"
"C1192","RALN","CB","038490","CB","0B7A00","O","2"
"C1198","RALN","CB","038490","CB","0B7A00","O","2"
"C1255","RALN","CB","038490","CB","0B7A00","O","1"
"C1303","RALN","CB","038490","CB","0B7A00","O","2"
"C1310","RALN","CB","038490","CB","0B7A00","O","1"
"C1322","RALN","CB","038490","CB","0B7A00","O","2"
"C1392","RALN","CB","038490","CB","0B7A00","O","4"
"C1446","RALN","CB","038490","CB","0B7A00","O","1"
"C1464","RALN","CB","038490","CB","0B7A00","O","4"
"C1526","RALN","CB","038490","CB","0B7A00","O","1"
"C1568","RALN","CB","038490","CB","0B7A00","O","1"
"C1590","RALN","CB","038490","CB","0B7A00","O","1"
"C1591","RALN","CB","038490","CB","0B7A00","O","1"
"C1644","RALN","CB","038490","CB","0B7A00","O","1"
"C1646","RALN","CB","038490","CB","0B7A00","O","1"
"C1668","RALN","CB","038490","CB","0B7A00","O","1"
"C1711","RALN","CB","038490","CB","0B7A00","O","1"
"C1701","RALN","CB","038490","CB","0B7A00","O","1"
"C1697","RALN","CB","038490","CB","0B7A00","O","4"
"C1739","RALN","CB","038490","CB","0B7A00","O","1"
"C1756","RALN","CB","038490","CB","0B7A00","O","2"
"C1779","RALN","CB","038490","CB","0B7A00","O","1"
"C1799","RALN","CB","038490","CB","0B7A00","O","2"
"C1804","RALN","CB","038490","CB","0B7A00","O","2"
"C1817","RALN","CB","038490","CB","0B7A00","O","1"
"C1831","RALN","CB","038490","CB","0B7A00","O","1"
"C1887","RALN","CB","038490","CB","0B7A00","O","1"
"C1904","RALN","CB","038490","CB","0B7A00","O","1"
"C1906","RALN","CB","038490","CB","0B7A00","O","1"
"C1908","RALN","CB","038490","CB","0B7A00","O","1"
"C1949","RALN","CB","038490","CB","0B7A00","O","1"
"C1986","RALN","CB","038490","CB","0B7A00","O","1"
"C2009","RALN","CB","038490","CB","0B7A00","O","1"
"C2016","RALN","CB","038490","CB","0B7A00","O","1"
"C2055","RALN","CB","038490","CB","0B7A00","O","2"
"C2080","RALN","CB","038490","CB","0B7A00","O","8"
"C8307","RALN","CB","038490","CB","0B7A00","O","2"
"C2131","RALN","CB","038490","CB","0B7A00","O","2"
"C2156","RALN","CB","038490","CB","0B7A00","O","1"
"C2188","RALN","CB","038490","CB","0B7A00","O","1"
"C2194","RALN","CB","038490","CB","0B7A00","O","1"
"C2216","RALN","CB","038490","CB","0B7A00","O","1"
"C2220","RALN","CB","038490","CB","0B7A00","O","2"
"C2232","RALN","CB","038490","CB","0B7A00","O","4"
"C2280","RALN","CB","038490","CB","0B7A00","O","4"
"C2285","RALN","CB","038490","CB","0B7A00","O","4"
"C2313","RALN","CB","038490","CB","0B7A00","O","1"
"C2319","RALN","CB","038490","CB","0B7A00","O","1"
"C2335","RALN","CB","038490","CB","0B7A00","O","1"
"C2348","RALN","CB","038490","CB","0B7A00","O","2"
"C2350","RALN","CB","038490","CB","0B7A00","O","5"
"C2363","RALN","CB","038490","CB","0B7A00","O","1"
"C2369","RALN","CB","038490","CB","0B7A00","O","2"
"C2415","RALN","CB","038490","CB","0B7A00","O","2"
"C2439","RALN","CB","038490","CB","0B7A00","O","1"
"C2472","RALN","CB","038490","CB","0B7A00","O","1"
"C2596","RALN","CB","038490","CB","0B7A00","O","2"
"C2604","RALN","CB","038490","CB","0B7A00","O","1"
"C2642","RALN","CB","038490","CB","0B7A00","O","1"
"C2685","RALN","CB","038490","CB","0B7A00","O","1"
"C2694","RALN","CB","038490","CB","0B7A00","O","1"
"C2670","RALN","CB","038490","CB","0B7A00","O","8"
"C2737","RALN","CB","038490","CB","0B7A00","O","6"
"C2762","RALN","CB","038490","CB","0B7A00","O","2"
"C2767","RALN","CB","038490","CB","0B7A00","O","1"
"C2800","RALN","CB","038490","CB","0B7A00","O","2"
"C2821","RALN","CB","038490","CB","0B7A00","O","1"
"C2920","RALN","CB","038490","CB","0B7A00","O","1"
"C2941","RALN","CB","038490","CB","0B7A00","O","2"
"C3006","RALN","CB","038490","CB","0B7A00","O","1"
"C3013","RALN","CB","038490","CB","0B7A00","O","1"
"C3041","RALN","CB","038490","CB","0B7A00","O","2"
"C9911","RALN","CB","038490","CB","0B7A00","O","3"
"C3117","RALN","CB","038490","CB","0B7A00","O","1"
"C3124","RALN","CB","038490","CB","0B7A00","O","1"
"C3146","RALN","CB","038490","CB","0B7A00","O","1"
"C3202","RALN","CB","038490","CB","0B7A00","O","1"
"C3242","RALN","CB","038490","CB","0B7A00","O","1"
"C3251","RALN","CB","038490","CB","0B7A00","O","6"
"C3275","RALN","CB","038490","CB","0B7A00","O","1"
"C3291","RALN","CB","038490","CB","0B7A00","O","1"
"C3303","RALN","CB","038490","CB","0B7A00","O","1"
"C3307","RALN","CB","038490","CB","0B7A00","O","1"
"C3314","RALN","CB","038490","CB","0B7A00","O","1"
"C3319","RALN","CB","038490","CB","0B7A00","O","1"
"C3324","RALN","CB","038490","CB","0B7A00","O","1"
"C3328","RALN","CB","038490","CB","0B7A00","O","1"
"C3350","RALN","CB","038490","CB","0B7A00","O","1"
"C3361","RALN","CB","038490","CB","0B7A00","O","1"
"C3367","RALN","CB","038490","CB","0B7A00","O","1"
"C3392","RALN","CB","038490","CB","0B7A00","O","6"
"C3401","RALN","CB","038490","CB","0B7A00","O","1"
"C3406","RALN","CB","038490","CB","0B7A00","O","1"
"C3408","RALN","CB","038490","CB","0B7A00","O","1"
"C3439","RALN","CB","038490","CB","0B7A00","O","1"
"C3458","RALN","CB","038490","CB","0B7A00","O","3"
"C3501","RALN","CB","038490","CB","0B7A00","O","2"
"C3565","RALN","CB","038490","CB","0B7A00","O","1"
"C3578","RALN","CB","038490","CB","0B7A00","O","1"
"C3618","RALN","CB","038490","CB","0B7A00","O","1"
"C3635","RALN","CB","038490","CB","0B7A00","O","1"
"C3639","RALN","CB","038490","CB","0B7A00","O","1"
"C8249","RALN","CB","038490","CB","0B7A00","O","2"
"C3762","RALN","CB","038490","CB","0B7A00","O","2"
"C3769","RALN","CB","038490","CB","0B7A00","O","1"
"C3773","RALN","CB","038490","CB","0B7A00","O","2"
"C3778","RALN","CB","038490","CB","0B7A00","O","1"
"C3794","RALN","CB","038490","CB","0B7A00","O","1"
"C3845","RALN","CB","038490","CB","0B7A00","O","1"
"C3857","RALN","CB","038490","CB","0B7A00","O","2"
"C838","RALN","CB","038490","CB","0B7A00","O","1"
"C3875","RALN","CB","038490","CB","0B7A00","O","1"
"C3877","RALN","CB","038490","CB","0B7A00","O","2"
"C3924","RALN","CB","038490","CB","0B7A00","O","5"
"C3929","RALN","CB","038490","CB","0B7A00","O","1"
"C3987","RALN","CB","038490","CB","0B7A00","O","5"
"C4004","RALN","CB","038490","CB","0B7A00","O","1"
"C4055","RALN","CB","038490","CB","0B7A00","O","1"
"C4111","RALN","CB","038490","CB","0B7A00","O","3"
"C4130","RALN","CB","038490","CB","0B7A00","O","2"
"C4164","RALN","CB","038490","CB","0B7A00","O","3"
"C4167","RALN","CB","038490","CB","0B7A00","O","2"
"C4205","RALN","CB","038490","CB","0B7A00","O","1"
"C4241","RALN","CB","038490","CB","0B7A00","O","5"
"C4274","RALN","CB","038490","CB","0B7A00","O","83"
"C4314","RALN","CB","038490","CB","0B7A00","O","2"
"C4316","RALN","CB","038490","CB","0B7A00","O","1"
"C4326","RALN","CB","038490","CB","0B7A00","O","3"
"C4337","RALN","CB","038490","CB","0B7A00","O","1"
