"Istituzione","Contratto","Categoria","Qualifica","Causale Assenza","Form Uomini","Form Donne","Form Media Uomini","Form Media Donne"
"C3829","RALN","CB","036494","Z01","1","0","1","0"
"C3829","RALN","CB","036495","Z01","1","0","1","0"
"C3829","RALN","CB","055000","Z01","1","2","1","1"
"C3832","RALN","FP","0D0102","Z01","0","1","0","0"
"C3832","RALN","CD","0D6A00","Z01","9","15","4,5","7,5"
"C3832","RALN","CD","052487","Z01","0","29","0","4,833333333"
"C3832","RALN","CD","051488","Z01","26","0","8,666666667","0"
"C3832","RALN","CD","051489","Z01","2","7","0","1,75"
"C3832","RALN","CD","058000","Z01","12","18","12","18"
"C3832","RALN","CD","049000","Z01","1","2","0","1"
"C3832","RALN","CD","057000","Z01","8","23","8","3,833333333"
"C3832","RALN","CC","046000","Z01","17","28","2,428571429","1,12"
"C3832","RALN","CC","045000","Z01","11","20","2,75","1,538461538"
"C3832","RALN","CC","043000","Z01","18","23","6","4,6"
"C3832","RALN","CC","042000","Z01","0","9","0","3"
"C3832","RALN","CC","056000","Z01","21","36","3,5","2,769230769"
"C3832","RALN","CB","0B7A00","Z01","2","3","2","0,75"
"C3832","RALN","CB","038490","Z01","4","2","2","2"
"C3832","RALN","CB","037492","Z01","0","1","0","0,5"
"C3832","RALN","CB","037493","Z01","0","2","0","0,5"
"C3832","RALN","CB","036494","Z01","0","1","0","1"
"C3832","RALN","CB","055000","Z01","0","4","0","1,333333333"
"C3832","RALN","DI","0D0164","Z01","10","17","5","8,5"
"C3833","RALN","CD","051488","Z01","1","0","1","0"
"C3833","RALN","CD","051489","Z01","0","4","0","4"
"C3833","RALN","CD","058000","Z01","1","0","0","0"
"C3833","RALN","CD","057000","Z01","0","1","0","0,5"
"C3833","RALN","CC","046000","Z01","0","1","0","0,5"
"C3833","RALN","CC","045000","Z01","1","2","0,333333333","0,666666667"
"C3833","RALN","CC","043000","Z01","0","5","0","1,666666667"
"C3833","RALN","CC","042000","Z01","0","1","0","0,333333333"
"C3833","RALN","CC","056000","Z01","0","1","0","1"
"C3837","RALN","CD","058000","Z01","8","0","8","0"
"C3837","RALN","CC","045000","Z01","1","0","0,5","0"
"C3837","RALN","CC","043000","Z01","0","6","0","3"
"C3837","RALN","CC","042000","Z01","0","1","0","0"
"C3838","RALN","CC","056000","Z01","1","0","1","0"
"C3842","RALN","CC","042000","Z01","1","0","0,5","0"
"C3843","RALN","CD","051489","Z01","0","1","0","0"
"C3843","RALN","CD","050000","Z01","0","4","0","4"
"C3843","RALN","CD","049000","Z01","6","4","3","2"
"C3843","RALN","CD","057000","Z01","5","0","5","0"
"C3843","RALN","CC","045000","Z01","1","2","1","1"
"C3843","RALN","CC","043000","Z01","1","2","0,333333333","2"
"C3845","RALN","CC","045000","Z01","0","5","0","0"
"C3845","RALN","CC","043000","Z01","0","10","0","0"
"C3845","RALN","CB","037492","Z01","0","5","0","0"
"C3847","RALN","FP","0D0103","Z01","0","1","0","0"
"C3847","RALN","CD","0D6000","Z01","1","0","0","0"
"C3847","RALN","CD","049000","Z01","0","1","0","0"
"C3847","RALN","CC","043000","Z01","1","0","0","0"
"C3847","RALN","CC","056000","Z01","3","0","3","0"
"C3850","RALN","FP","0D0102","Z01","1","0","1","0"
"C3850","RALN","CD","0D6A00","Z01","0","7","0","7"
"C3850","RALN","CD","052486","Z01","0","4","0","4"
"C3850","RALN","CD","051488","Z01","20","37","2,5","12,333333333"
"C3850","RALN","CD","058000","Z01","8","22","2,666666667","11"
"C3850","RALN","CD","050000","Z01","0","3","0","1,5"
"C3850","RALN","CD","049000","Z01","2","8","1","2"
"C3850","RALN","CD","057000","Z01","21","8","3,5","1,6"
"C3850","RALN","CC","046000","Z01","0","3","0","1,5"
"C3850","RALN","CC","045000","Z01","8","11","1,6","1"
"C3850","RALN","CC","043000","Z01","6","22","1,2","1,222222222"
"C3850","RALN","CC","042000","Z01","2","42","0,666666667","1,826086957"
"C3850","RALN","CC","056000","Z01","19","46","1,461538462","1,84"
"C3850","RALN","CB","038490","Z01","0","6","0","1"
"C3850","RALN","CB","037492","Z01","0","10","0","10"
"C3850","RALN","CB","036495","Z01","0","3","0","0,6"
"C3850","RALN","CB","055000","Z01","0","6","0","1,5"
"C3850","RALN","DI","0D0164","Z01","5","17","2,5","5,666666667"
"C3850","RALN","DI","0D0165","Z01","4","1","4","1"
"C3853","RALN","FP","0D0102","Z01","0","7","0","7"
"C3853","RALN","CD","052487","Z01","0","2","0","2"
"C3853","RALN","CD","051488","Z01","4","0","4","0"
"C3853","RALN","CD","050000","Z01","1","2","0,5","1"
"C3853","RALN","CD","049000","Z01","0","2","0","2"
"C3853","RALN","CD","057000","Z01","1","0","0,166666667","0"
"C3853","RALN","CC","046000","Z01","1","0","0,5","0"
"C3853","RALN","CC","045000","Z01","0","1","0","0,5"
"C3853","RALN","CC","043000","Z01","2","1","0,5","0,166666667"
"C3853","RALN","CC","056000","Z01","18","1","1,5","0,333333333"
"C3856","PRTN","FP","0D0S4C","Z01","5","0","5","0"
"C3856","PRTN","CC","0CE000","Z01","8","4","4","4"
"C3856","PRTN","CC","056000","Z01","0","9","0","0"
"C3857","RALN","CD","0D6A00","Z01","1","0","0,0625","0"
"C3857","RALN","CD","052486","Z01","2","2","0,4","0,333333333"
"C3857","RALN","CD","052487","Z01","3","1","0,333333333","0,0625"
"C3857","RALN","CD","051489","Z01","0","1","0","0,025"
"C3857","RALN","CD","058000","Z01","2","0","0,666666667","0"
"C3857","RALN","CD","050000","Z01","1","8","0,052631579","0,25"
"C3857","RALN","CD","049000","Z01","0","64","0","0,646464646"
"C3857","RALN","CD","057000","Z01","0","7","0","0,388888889"
"C3857","RALN","CC","046000","Z01","4","3","0,043478261","0,02970297"
"C3857","RALN","CC","045000","Z01","1","5","0,026315789","0,074626866"
"C3857","RALN","CC","043000","Z01","1","11","0,033333333","0,211538462"
"C3857","RALN","CC","042000","Z01","0","3","0","0,046153846"
"C3857","RALN","CC","056000","Z01","0","41","0","0,683333333"
"C3857","RALN","CB","0B7000","Z01","0","1","0","0,020408163"
"C3857","RALN","CB","038491","Z01","1","6","0,142857143","0,181818182"
"C3857","RALN","CB","037493","Z01","0","1","0","0,055555556"
"C3857","RALN","CB","036495","Z01","2","2","0,125","0,181818182"
"C3857","RALN","CB","034000","Z01","1","2","0,071428571","0,181818182"
"C3857","RALN","DI","0D0164","Z01","2","0","0,166666667","0"
"C3861","RALN","CD","0D6A00","Z01","0","1","0","0,5"
"C3861","RALN","CC","046000","Z01","0","1","0","0,333333333"
"C838","RALN","CD","057000","Z01","8","0","8","0"
"C838","RALN","CC","046000","Z01","3","3","3","1"
"C838","RALN","CC","043000","Z01","2","0","2","0"
"C838","RALN","CB","0B7A00","Z01","0","1","0","0,5"
"C3862","RALN","FP","0D0103","Z01","11","0","0","0"
"C3862","RALN","CD","0D6A00","Z01","10","8","5","4"
"C3862","RALN","CD","051488","Z01","0","13","0","13"
"C3862","RALN","CD","051489","Z01","1","0","1","0"
"C3862","RALN","CD","058000","Z01","16","0","8","0"
"C3862","RALN","CD","049000","Z01","10","6","5","1,5"
"C3862","RALN","CD","057000","Z01","0","18","0","18"
"C3862","RALN","CC","046000","Z01","2","0","0,666666667","0"
"C3862","RALN","CC","045000","Z01","10","5","1,666666667","2,5"
"C3862","RALN","CC","043000","Z01","27","33","3,857142857","8,25"
"C3862","RALN","CC","042000","Z01","2","8","2","2"
"C3862","RALN","CC","056000","Z01","27","10","6,75","1,25"
"C3862","RALN","CB","0B7A00","Z01","1","0","0,5","0"
"C3862","RALN","CB","037492","Z01","0","2","0","0,666666667"
"C3862","RALN","CB","036494","Z01","2","1","0,666666667","0,2"
"C3862","RALN","CB","055000","Z01","2","1","1","0,333333333"
"C3862","RALN","CB","054000","Z01","0","1","0","0,5"
"C3862","RALN","DI","0D0164","Z01","11","0","3,666666667","0"
"C3863","RALN","CD","051489","Z01","1","0","1","0"
"C3865","RALN","SP","0D0I95","Z01","0","1","0","0"
"C3865","RALN","CD","050000","Z01","9","0","4,5","0"
"C3865","RALN","CD","049000","Z01","2","0","1","0"
"C3865","RALN","CC","045000","Z01","0","3","0","3"
"C3865","RALN","CC","043000","Z01","0","11","0","3,666666667"
"C3865","RALN","CC","042000","Z01","0","2","0","1"
"C3865","RALN","CC","056000","Z01","0","5","0","2,5"
"C3865","RALN","CB","037493","Z01","3","0","3","0"
"C3865","RALN","CB","055000","Z01","0","5","0","5"
"C3865","RALN","CB","032000","Z01","3","0","3","0"
"C3869","RALN","CD","0D6A00","Z01","1","1","1","1"
"C3869","RALN","CD","0D6000","Z01","0","1","0","1"
"C3869","RALN","CD","052487","Z01","2","1","0,666666667","1"
"C3869","RALN","CD","049000","Z01","0","1","0","1"
"C3869","RALN","CC","046000","Z01","4","3","0,444444444","0,5"
"C3869","RALN","CC","042000","Z01","1","1","1","0,5"
"C3869","RALN","CC","056000","Z01","2","0","1","0"
"C3872","RALN","FP","0D0102","Z01","2","0","2","0"
"C3872","RALN","CD","0D6A00","Z01","3","0","3","0"
"C3872","RALN","CD","052486","Z01","6","0","2","0"
"C3872","RALN","CD","051488","Z01","0","2","0","1"
"C3872","RALN","CD","058000","Z01","3","5","0,75","0,714285714"
"C3872","RALN","CD","050000","Z01","0","36","0","3,6"
"C3872","RALN","CD","049000","Z01","2","10","0,5","5"
"C3872","RALN","CD","057000","Z01","4","31","0,5","2,066666667"
"C3872","RALN","CC","045000","Z01","0","4","0","0,571428571"
"C3872","RALN","CC","043000","Z01","28","20","3,111111111","0,625"
"C3872","RALN","CC","042000","Z01","3","7","0,375","1"
"C3872","RALN","CC","056000","Z01","6","12","0,315789474","0,4"
"C3872","RALN","CB","036495","Z01","0","3","0","0,428571429"
"C3872","RALN","CB","034000","Z01","1","4","0,1","0,333333333"
"C3872","RALN","CB","054000","Z01","0","2","0","0,666666667"
"C3872","RALN","DI","0D0165","Z01","1","8","1","8"
"C3873","RALN","CD","052486","Z01","0","2","0","1"
"C3873","RALN","CD","052487","Z01","0","1","0","1"
"C3873","RALN","CD","051489","Z01","0","1","0","1"
"C3873","RALN","CC","045000","Z01","0","5","0","0,625"
"C3873","RALN","CC","043000","Z01","1","0","1","0"
"C3873","RALN","CC","042000","Z01","1","0","1","0"
"C3873","RALN","CC","056000","Z01","0","1","0","0,2"
"C3873","RALN","CB","036495","Z01","0","1","0","0,333333333"
"C3873","RALN","CB","055000","Z01","0","1","0","1"
"C3875","RALN","FP","0D0103","Z01","0","1","0","1"
"C3875","RALN","CD","051489","Z01","0","3","0","0"
"C3875","RALN","CD","057000","Z01","9","0","0","0"
"C3875","RALN","CB","0B7A00","Z01","1","0","0,5","0"
"C3875","RALN","CB","038490","Z01","1","0","0","0"
"C3875","RALN","CB","055000","Z01","0","1","0","0"
"C3876","RALN","CD","051489","Z01","0","8","0","4"
"C3876","RALN","CD","049000","Z01","2","0","1","0"
"C3876","RALN","CD","057000","Z01","0","4","0","2"
"C3876","RALN","CC","046000","Z01","0","4","0","2"
"C3876","RALN","CC","042000","Z01","0","21","0","7"
"C3876","RALN","CC","056000","Z01","0","24","0","6"
"C3876","RALN","CB","0B7A00","Z01","2","0","2","0"
"C3876","RALN","CB","036494","Z01","0","1","0","1"
"C3877","RALN","FP","0D0103","Z01","13","0","13","0"
"C3877","RALN","CD","052486","Z01","6","0","6","0"
"C3877","RALN","CD","049000","Z01","0","6","0","6"
"C3877","RALN","CC","045000","Z01","1","0","1","0"
"C3877","RALN","CC","043000","Z01","0","2","0","1"
"C3877","RALN","CC","056000","Z01","0","3","0","3"
"C3877","RALN","CB","0B7A00","Z01","0","5","0","2,5"
"C3877","RALN","CB","038490","Z01","0","8","0","4"
"C3877","RALN","CB","036495","Z01","0","1","0","1"
"C3877","RALN","CB","034000","Z01","0","3","0","0"
"C3879","RALN","FP","0D0103","Z01","0","8","0","8"
"C3879","RALN","CD","051488","Z01","0","6","0","6"
"C3879","RALN","CD","058000","Z01","2","0","1","0"
"C3879","RALN","CD","050000","Z01","0","20","0","6,666666667"
"C3879","RALN","CD","057000","Z01","1","0","1","0"
"C3879","RALN","CC","046000","Z01","0","12","0","6"
"C3879","RALN","CC","045000","Z01","1","1","1","1"
"C3879","RALN","CC","043000","Z01","2","5","1","0,625"
"C3879","RALN","CC","042000","Z01","5","3","1,666666667","1,5"
"C3879","RALN","CC","056000","Z01","36","11","18","2,75"
"C3879","RALN","CB","0B7A00","Z01","0","1","0","1"
"C3879","RALN","CB","037492","Z01","0","3","0","3"
"C3879","RALN","CB","055000","Z01","0","2","0","0"
"C3883","PRTN","CC","0CE000","Z01","3","0","1,5","0"
"C3883","PRTN","CC","056000","Z01","0","2","0","1"
"C3885","RALN","CD","052486","Z01","0","1","0","0,5"
"C3885","RALN","CD","052487","Z01","0","3","0","1"
"C3885","RALN","CD","058000","Z01","0","1","0","1"
"C3885","RALN","CD","057000","Z01","0","9","0","1,8"
"C3885","RALN","CC","046000","Z01","0","6","0","1,2"
"C3885","RALN","CC","043000","Z01","1","0","0,5","0"
"C3886","RALN","FP","0D0103","Z01","0","1","0","1"
"C3886","RALN","CD","052486","Z01","1","0","1","0"
"C3886","RALN","CD","052487","Z01","0","4","0","4"
"C3886","RALN","CD","051488","Z01","2","0","2","0"
"C3886","RALN","CD","050000","Z01","0","2","0","1"
"C3886","RALN","CD","049000","Z01","0","6","0","1,5"
"C3886","RALN","CD","057000","Z01","1","3","0,5","1"
"C3886","RALN","CC","046000","Z01","1","7","1","2,333333333"
"C3886","RALN","CC","045000","Z01","0","2","0","0,4"
"C3886","RALN","CC","043000","Z01","4","1","1,333333333","0,5"
"C3886","RALN","CC","042000","Z01","0","1","0","0,5"
"C3886","RALN","CB","038490","Z01","3","0","1,5","0"
"C3886","RALN","CB","055000","Z01","1","1","0,2","0,25"
"C3886","RALN","DI","0D0164","Z01","2","0","1","0"
"C12274","RALN","FP","0D0103","Z01","0","3","0","3"
"C12274","RALN","CD","051488","Z01","0","2","0","2"
"C12274","RALN","CD","050000","Z01","3","0","1,5","0"
"C12274","RALN","CD","049000","Z01","2","0","2","0"
"C12274","RALN","CC","045000","Z01","1","0","1","0"
"C12274","RALN","CC","043000","Z01","0","4","0","1,333333333"
"C12274","RALN","CC","042000","Z01","0","1","0","1"
"C12274","RALN","CC","056000","Z01","2","4","1","2"
"C12274","RALN","CB","0B7A00","Z01","0","1","0","0,333333333"
"C12274","RALN","CB","038490","Z01","0","1","0","1"
"C3893","RALN","CD","051489","Z01","2","1","2","1"
"C3893","RALN","CD","050000","Z01","0","2","0","2"
"C3893","RALN","CD","057000","Z01","0","3","0","3"
"C3893","RALN","CC","046000","Z01","0","2","0","1"
"C3893","RALN","CC","045000","Z01","2","0","1","0"
"C3893","RALN","CC","042000","Z01","1","0","1","0"
"C3894","RALN","CD","052487","Z01","0","3","0","3"
"C3894","RALN","CC","043000","Z01","0","1","0","1"
"C3894","RALN","CC","056000","Z01","5","0","2,5","0"
"C3894","RALN","CB","038491","Z01","1","0","1","0"
"C3899","RALN","FP","0D0102","Z01","4","0","4","0"
"C3899","RALN","CD","0D6A00","Z01","6","0","3","0"
"C3899","RALN","CD","052486","Z01","5","6","5","6"
"C3899","RALN","CD","052487","Z01","4","0","0","0"
"C3899","RALN","CD","051488","Z01","3","0","3","0"
"C3899","RALN","CD","051489","Z01","0","10","0","5"
"C3899","RALN","CD","050000","Z01","3","6","3","6"
"C3899","RALN","CD","057000","Z01","12","21","3","3,5"
"C3899","RALN","CC","046000","Z01","8","14","4","2,8"
"C3899","RALN","CC","045000","Z01","12","13","3","3,25"
"C3899","RALN","CC","043000","Z01","3","0","1,5","0"
"C3899","RALN","CC","042000","Z01","3","6","3","3"
"C3899","RALN","CC","056000","Z01","15","12","2,5","4"
"C3899","RALN","CB","0B7A00","Z01","0","8","0","4"
"C3899","RALN","CB","038490","Z01","3","9","3","4,5"
"C3899","RALN","CB","037492","Z01","0","3","0","0"
"C3899","RALN","CB","037493","Z01","3","0","3","0"
"C3899","RALN","CB","036494","Z01","0","3","0","3"
"C3899","RALN","CB","036495","Z01","4","0","2","0"
"C3899","RALN","CB","055000","Z01","2","0","2","0"
"C3899","RALN","CB","034000","Z01","3","0","3","0"
"C3899","RALN","CA","027000","Z01","0","4","0","2"
"C3899","RALN","DI","0D0164","Z01","2","0","2","0"
"C3901","RALN","CD","057000","Z01","0","1","0","0,333333333"
"C3901","RALN","CC","046000","Z01","0","1","0","0,333333333"
"C3901","RALN","CC","056000","Z01","1","0","0,5","0"
"C3905","RALN","CD","052487","Z01","9","0","9","0"
"C3905","RALN","CD","050000","Z01","0","12","0","6"
"C3905","RALN","CD","049000","Z01","2","0","2","0"
"C3905","RALN","CD","057000","Z01","2","0","2","0"
"C3905","RALN","CC","056000","Z01","2","0","2","0"
"C3905","RALN","CB","0B7A00","Z01","1","0","0,5","0"
"C3905","RALN","CB","038490","Z01","1","0","1","0"
"C3906","RALN","FP","0D0102","Z01","2","0","2","0"
"C3906","RALN","CD","0D6A00","Z01","0","11","0","5,5"
"C3906","RALN","CD","052486","Z01","0","4","0","4"
"C3906","RALN","CD","051488","Z01","4","0","4","0"
"C3906","RALN","CD","051489","Z01","0","1","0","1"
"C3906","RALN","CD","058000","Z01","2","0","2","0"
"C3906","RALN","CD","049000","Z01","1","2","0,5","2"
"C3906","RALN","CD","057000","Z01","2","6","0,666666667","1,5"
"C3906","RALN","CC","046000","Z01","3","2","1","0,333333333"
"C3906","RALN","CC","043000","Z01","4","0","4","0"
"C3906","RALN","CC","042000","Z01","0","4","0","1,333333333"
"C3906","RALN","CC","056000","Z01","6","12","0,857142857","1,090909091"
"C3906","RALN","CB","034000","Z01","0","1","0","1"
"C3906","RALN","CB","032000","Z01","1","0","0,333333333","0"
"C3907","RALN","CD","0D6000","Z01","4","0","4","0"
"C3907","RALN","CD","049000","Z01","1","3","1","1"
"C3907","RALN","CD","057000","Z01","2","0","2","0"
"C3907","RALN","CC","046000","Z01","0","2","0","1"
"C3907","RALN","CC","045000","Z01","1","0","0,5","0"
"C3907","RALN","CC","043000","Z01","0","1","0","1"
"C3907","RALN","CC","042000","Z01","0","1","0","1"
"C3907","RALN","CC","056000","Z01","1","0","0,5","0"
"C3907","RALN","CB","0B7A00","Z01","1","0","0,333333333","0"
"C3908","RALN","CD","0D6000","Z01","3","9","3","4,5"
"C3908","RALN","CD","052487","Z01","0","3","0","0"
"C3908","RALN","CD","050000","Z01","2","3","2","3"
"C3908","RALN","CD","057000","Z01","1","0","1","0"
"C3908","RALN","CC","046000","Z01","2","2","1","1"
"C3908","RALN","CC","045000","Z01","4","0","0","0"
"C3908","RALN","CC","043000","Z01","1","1","1","1"
"C3908","RALN","CC","042000","Z01","2","0","0","0"
"C3908","RALN","CB","0B7A00","Z01","0","7","0","2,333333333"
"C3908","RALN","CB","0B7000","Z01","1","0","1","0"
"C3909","RALN","CD","052486","Z01","11","39","11","39"
"C3909","RALN","CD","051489","Z01","6","0","6","0"
"C3909","RALN","CD","049000","Z01","6","5","6","2,5"
"C3909","RALN","CD","057000","Z01","22","0","0","0"
"C3909","RALN","CC","043000","Z01","5","6","5","6"
"C3909","RALN","CC","056000","Z01","5","17","2,5","17"
"C3913","RALN","CD","052487","Z01","0","1","0","1"
"C3913","RALN","CD","051489","Z01","0","7","0","7"
"C3913","RALN","CD","049000","Z01","0","5","0","5"
"C3913","RALN","CD","057000","Z01","0","10","0","5"
"C3913","RALN","CC","046000","Z01","4","6","4","6"
"C3913","RALN","CC","045000","Z01","0","3","0","3"
"C3913","RALN","CC","042000","Z01","4","4","4","4"
"C3913","RALN","CB","0B7A00","Z01","0","10","0","5"
"C3913","RALN","CB","038490","Z01","5","0","5","0"
"C3913","RALN","CB","037493","Z01","5","0","5","0"
"C3913","RALN","CB","036495","Z01","4","0","4","0"
"C3915","RALN","CC","042000","Z01","0","1","0","0,5"
"C3919","RALN","CD","052486","Z01","2","0","2","0"
"C3919","RALN","CD","050000","Z01","2","0","2","0"
"C3919","RALN","CC","045000","Z01","1","1","1","1"
"C3919","RALN","CB","037492","Z01","2","0","2","0"
"C3919","RALN","CB","036494","Z01","1","0","1","0"
"C3919","RALN","CB","055000","Z01","0","2","0","1"
"C3924","RALN","CD","0D6A00","Z01","54","55","3,857142857","3,666666667"
"C3924","RALN","CD","0D6000","Z01","27","20","2,7","1,818181818"
"C3924","RALN","CD","052486","Z01","3","20","1,5","5"
"C3924","RALN","CD","052487","Z01","19","11","1,9","1"
"C3924","RALN","CD","051488","Z01","0","1","0","1"
"C3924","RALN","CD","051489","Z01","19","35","1,583333333","2,1875"
"C3924","RALN","CD","058000","Z01","1","0","1","0"
"C3924","RALN","CD","050000","Z01","21","30","10,5","2,307692308"
"C3924","RALN","CD","049000","Z01","17","15","3,4","1,5"
"C3924","RALN","CD","057000","Z01","10","17","2","1,888888889"
"C3924","RALN","CC","046000","Z01","33","133","1,833333333","1,528735632"
"C3924","RALN","CC","045000","Z01","9","9","1,5","1"
"C3924","RALN","CC","043000","Z01","10","15","1,428571429","1,25"
"C3924","RALN","CC","042000","Z01","25","72","1,923076923","1,894736842"
"C3924","RALN","CC","056000","Z01","23","36","1,352941176","1,028571429"
"C3924","RALN","CB","0B7A00","Z01","10","32","1","1,454545455"
"C3924","RALN","CB","038490","Z01","17","13","3,4","1,857142857"
"C3924","RALN","CB","038491","Z01","5","0","0,833333333","0"
"C3924","RALN","CB","037492","Z01","4","0","1","0"
"C3924","RALN","CB","037493","Z01","10","1","1","1"
"C3924","RALN","CB","036494","Z01","2","0","1","0"
"C3924","RALN","CB","036495","Z01","3","2","0,75","0,5"
"C3924","RALN","CB","055000","Z01","0","1","0","0"
"C3924","RALN","CB","034000","Z01","0","2","0","0"
"C3924","RALN","CB","054000","Z01","10","16","5","3,2"
"C3924","RALN","CA","0A5000","Z01","0","1","0","1"
"C3924","RALN","CA","028000","Z01","1","0","0","0"
"C3924","RALN","DI","0D0164","Z01","22","5","3,666666667","5"
"C3924","RALN","DI","0D0165","Z01","15","8","7,5","8"
"C3926","RALN","CD","049000","Z01","0","1","0","1"
"C3926","RALN","CC","046000","Z01","0","4","0","0,571428571"
"C3926","RALN","DF","0D0095","Z01","2","0","2","0"
"C3934","RALN","FP","0D0103","Z01","2","0","2","0"
"C3934","RALN","CD","0D6A00","Z01","1","0","1","0"
"C3934","RALN","CD","0D6000","Z01","0","2","0","2"
"C3934","RALN","CD","052486","Z01","1","0","1","0"
"C3934","RALN","CD","052487","Z01","0","3","0","3"
"C3934","RALN","CD","051488","Z01","1","3","1","3"
"C3934","RALN","CD","050000","Z01","2","2","1","1"
"C3934","RALN","CD","049000","Z01","2","5","2","1,25"
"C3934","RALN","CD","057000","Z01","0","3","0","3"
"C3934","RALN","CC","045000","Z01","8","4","2,666666667","1"
"C3934","RALN","CC","043000","Z01","5","11","1,666666667","2,75"
"C3934","RALN","CC","042000","Z01","8","10","2,666666667","2"
"C3934","RALN","CC","056000","Z01","6","5","6","1,25"
"C3934","RALN","CB","038490","Z01","0","2","0","2"
"C3934","RALN","CB","037492","Z01","11","0","2,75","0"
"C3934","RALN","CB","037493","Z01","0","5","0","5"
"C3934","RALN","CB","036494","Z01","4","0","4","0"
"C3934","RALN","CB","036495","Z01","2","2","2","1"
"C3934","RALN","CB","055000","Z01","3","0","1","0"
"C3934","RALN","CB","034000","Z01","2","3","2","3"
"C3934","RALN","CB","032000","Z01","4","0","2","0"
"C3934","RALN","CB","054000","Z01","6","0","1,5","0"
"C3934","RALN","CA","028000","Z01","2","0","1","0"
"C3934","RALN","CA","027000","Z01","0","2","0","0"
"C3934","RALN","DI","0D0165","Z01","2","0","0","0"
"C3935","RALN","FP","0D0103","Z01","6","0","6","0"
"C3935","RALN","CD","051489","Z01","0","6","0","6"
"C3935","RALN","CD","049000","Z01","0","1","0","1"
"C3935","RALN","CC","046000","Z01","0","5","0","2,5"
"C3935","RALN","CC","043000","Z01","1","9","1","2,25"
"C3935","RALN","CC","042000","Z01","0","1","0","0"
"C3936","RALN","FP","0D0103","Z01","1","0","1","0"
"C3936","RALN","CD","052486","Z01","4","0","2","0"
"C3936","RALN","CD","051488","Z01","0","2","0","1"
"C3936","RALN","CD","051489","Z01","1","2","1","0,666666667"
"C3936","RALN","CD","050000","Z01","0","3","0","0"
"C3936","RALN","CD","049000","Z01","0","3","0","0,5"
"C3936","RALN","CD","057000","Z01","0","4","0","0,571428571"
"C3936","RALN","CC","046000","Z01","2","4","0,5","0,666666667"
"C3936","RALN","CC","045000","Z01","6","6","2","0,5"
"C3936","RALN","CC","043000","Z01","0","1","0","0,125"
"C3936","RALN","CC","042000","Z01","2","2","0,5","0,25"
"C3936","RALN","CC","056000","Z01","2","4","0,666666667","0,571428571"
"C3936","RALN","CB","038491","Z01","1","0","1","0"
"C3936","RALN","CB","037493","Z01","0","1","0","1"
"C3936","RALN","CB","034000","Z01","0","2","0","0,4"
"C3936","RALN","DI","0D0164","Z01","5","0","2,5","0"
"C3940","RALN","FP","0D0102","Z01","0","23","0","23"
"C3940","RALN","CD","0D6A00","Z01","14","84","14","21"
"C3940","RALN","CD","0D6000","Z01","0","17","0","17"
"C3940","RALN","CD","052486","Z01","20","36","20","18"
"C3940","RALN","CD","052487","Z01","1","8","0","8"
"C3940","RALN","CD","051488","Z01","0","41","0","13,666666667"
"C3940","RALN","CD","051489","Z01","13","11","13","3,666666667"
"C3940","RALN","CD","058000","Z01","19","19","19","19"
"C3940","RALN","CD","050000","Z01","1","13","1","13"
"C3940","RALN","CD","049000","Z01","1","5","1","1,666666667"
"C3940","RALN","CC","046000","Z01","3","4","1,5","0,8"
"C3940","RALN","CC","045000","Z01","0","7","0","2,333333333"
"C3940","RALN","CC","043000","Z01","0","6","0","1,2"
"C3940","RALN","CC","056000","Z01","26","2","3,25","0,666666667"
"C3940","RALN","CB","038490","Z01","0","3","0","0,75"
"C3940","RALN","CB","037492","Z01","0","2","0","0,666666667"
"C3940","RALN","CB","036494","Z01","0","2","0","2"
"C3940","RALN","CB","055000","Z01","1","3","1","3"
"C3940","RALN","CB","032000","Z01","0","1","0","1"
"C3940","RALN","CB","054000","Z01","1","1","1","1"
"C3940","RALN","DI","0D0164","Z01","44","0","22","0"
"C3944","RALN","CD","058000","Z01","2","0","2","0"
"C3944","RALN","CD","057000","Z01","2","0","0","0"
"C3950","RALN","FP","0D0103","Z01","3","0","3","0"
"C3950","RALN","CD","050000","Z01","2","0","2","0"
"C3950","RALN","CD","049000","Z01","0","5","0","5"
"C3950","RALN","CB","036494","Z01","3","0","3","0"
"C3953","PRTN","FP","0D0S4C","Z01","0","5","0","0"
"C3953","PRTN","CC","0CE000","Z01","0","3","0","3"
"C3953","PRTN","CC","056000","Z01","7","3","3,5","3"
"C3958","RALN","CD","051489","Z01","0","3","0","1,5"
"C3960","PRBZ","CC","000721","Z01","0","20","0","6,666666667"
"C3960","PRBZ","CB","000725","Z01","4","2","4","0,666666667"
"C3960","PRBZ","CB","000726","Z01","2","0","2","0"
"C3962","RALN","CD","049000","Z01","4","0","4","0"
"C3962","RALN","CC","043000","Z01","0","6","0","6"
"C3967","RALN","CD","051489","Z01","0","8","0","8"
"C3968","RALN","FP","0D0103","Z01","0","1","0","1"
"C3968","RALN","CD","051489","Z01","5","0","2,5","0"
"C3968","RALN","CB","036495","Z01","0","1","0","1"
"C3970","RALN","CC","045000","Z01","0","5","0","5"
"C3970","RALN","CC","056000","Z01","3","0","3","0"
"C3973","RALN","CC","045000","Z01","6","0","6","0"
"C3974","RALN","CD","0D6000","Z01","0","3","0","3"
"C3974","RALN","CD","050000","Z01","0","1","0","1"
"C3974","RALN","CD","049000","Z01","0","2","0","2"
