"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"C2855","PRTN","CC","056000","C03","0","1"
"C2855","PRTN","CA","053000","C03","0","1"
"IP11000","PRTN","CB","0BE000","C03","0","1"
"C1015","PRTN","CB","054000","C03","1","0"
"N10883","PRTN","CD","057000","C03","1","0"
"N10883","PRTN","CC","056000","C03","1","0"
"N10883","PRTN","CB","0BE000","C03","0","1"
"N10883","PRTN","CA","053000","C03","1","0"
"IP11007","PRTN","CB","0BE000","C03","0","1"
"N10878","PRTN","CB","054000","C03","1","1"
"C5317","PRTN","CC","056000","C03","1","0"
"IP11060","PRTN","CB","0BE000","C03","0","1"
"IP11060","PRTN","CB","054000","C03","0","1"
"C5774","PRTN","CA","053000","C03","0","1"
"IP10991","PRTN","CB","0BE000","C03","0","1"
"C2425","PRTN","CC","056000","C03","0","1"
"N10877","PRTN","CD","0DE000","C03","1","0"
"N10877","PRTN","CB","0BE000","C03","0","2"
"N10877","PRTN","CA","053000","C03","0","1"
"IP11051","PRTN","CA","053000","C03","0","1"
"C1937","PRTN","CC","056000","C03","1","0"
"IP11010","PRTN","CA","053000","C03","0","1"
"C635","PRTN","CA","053000","C03","1","0"
"IP10993","PRTN","CB","0BE000","C03","0","1"
"C1450","PRTN","CB","0BE000","C03","0","1"
"IP11005","PRTN","CC","0CE000","C03","0","1"
"C7284","PRTN","CD","057000","C03","0","1"
"C7284","PRTN","CC","056000","C03","1","0"
"C7284","PRTN","CB","0BE000","C03","1","0"
"IP11044","PRTN","CB","0BE000","C03","1","0"
"N10881","PRTN","CB","0BE000","C03","0","3"
"C6000","PRTN","CD","057000","C03","1","0"
"C6000","PRTN","CC","0CE000","C03","1","1"
"C6000","PRTN","CB","054000","C03","0","1"
"C6000","PRTN","CA","053000","C03","0","1"
"IP11030","PRTN","CB","0BE000","C03","1","1"
"N10887","PRTN","CD","0DE000","C03","1","0"
"N10882","PRTN","CC","056000","C03","0","2"
"N10882","PRTN","CB","0BE000","C03","0","1"
"C3080","PRTN","CB","0BE000","C03","1","0"
"C513","PRTN","CB","054000","C03","1","0"
"IP11046","PRTN","CB","054000","C03","1","2"
"C771","PRTN","CC","0CE000","C03","0","1"
"IP10998","PRTN","CB","054000","C03","1","0"
"IP10986","PRTN","CB","0BE000","C03","0","1"
"IP10986","PRTN","CA","053000","C03","0","2"
"C912","PRTN","CB","0BE000","C03","1","0"
"C1308","PRTN","CC","0CE000","C03","0","1"
"IP11062","PRTN","CB","0BE000","C03","0","1"
"IP11062","PRTN","CA","053000","C03","0","1"
"C1934","PRTN","CB","0BE000","C03","0","1"
"C2105","PRTN","CC","0CE000","C03","0","1"
"IP11048","PRTN","CB","0BE000","C03","0","2"
"IP11048","PRTN","CB","054000","C03","0","1"
"C2344","PRTN","CD","057000","C03","1","0"
"C2368","PRTN","CB","054000","C03","1","0"
"N10874","PRTN","DI","0D0077","C03","1","0"
"N10875","PRTN","CA","053000","C03","0","1"
"N10876","PRTN","CB","054000","C03","1","0"
"N10876","PRTN","CA","053000","C03","0","1"
"IP11018","PRTN","CB","054000","C03","0","1"
"C7421","PRTN","CC","0CE000","C03","0","1"
"C2924","PRTN","FP","0D0S4C","C03","1","0"
"C3622","PRTN","FP","0D034C","C03","1","0"
"C3622","PRTN","CC","0CE000","C03","1","0"
"C3622","PRTN","CB","0BE000","C03","1","0"
"C4287","PRTN","CC","0CE000","C03","1","0"
"IP11003","PRTN","CC","056000","C03","0","1"
"IP11003","PRTN","CB","0BE000","C03","1","1"
"C12490","PRTN","CA","053000","C03","0","1"
"C12476","PRTN","FP","0D0S4C","C03","1","0"
"C12476","PRTN","CB","054000","C03","1","0"
"C12345","PRTN","CC","0CE000","C03","1","0"
"C12472","PRTN","CC","0CE000","C03","1","0"
"C12472","PRTN","CB","054000","C03","1","0"
"C6248","PRTN","CB","054000","C03","1","0"
"C7565","PRTN","CC","0CE000","C03","0","1"
"C12342","PRTN","CD","057000","C03","0","1"
"C12342","PRTN","CB","0BE000","C03","1","0"
"C476","REVA","DI","0D0164","C03","1","1"
"C476","REVA","CD","047000","C03","2","1"
"C476","REVA","CC","042000","C03","1","3"
"C476","REVA","CC","040000","C03","3","1"
"C476","REVA","CB","034000","C03","1","0"
"C476","REVA","CB","032000","C03","2","3"
"C476","REVA","CB","030000","C03","2","0"
"C476","REVA","CA","022000","C03","0","3"
"D8328","REVA","DI","0D0164","C03","0","1"
"D8328","REVA","CD","047000","C03","0","1"
"N8717","REVA","CA","022000","C03","0","1"
"RS9208","REVA","CD","047000","C03","2","4"
"RS9208","REVA","CC","042000","C03","6","8"
"RS9208","REVA","CC","040000","C03","0","2"
"RS9208","REVA","CC","042324","C03","1","0"
"RS9208","REVA","CC","040211","C03","1","0"
"RS9208","REVA","CB","032000","C03","4","4"
"RS9208","REVA","CA","022000","C03","0","10"
"RS9208","REVA","PC","000061","C03","5","1"
"N8718","REVA","CA","022000","C03","0","1"
"N8723","REVA","CA","022000","C03","0","1"
"C5651","REVA","CB","032000","C03","1","0"
"C5651","REVA","CA","022000","C03","0","1"
"C6275","REVA","FP","0D0103","C03","1","0"
"C6275","REVA","CB","034000","C03","1","0"
"C281","REVA","CC","042000","C03","0","1"
"C1184","REVA","CA","022000","C03","0","1"
"C2022","REVA","CB","030000","C03","1","0"
"C3602","REVA","CC","040000","C03","1","0"
"C6273","REVA","CC","040000","C03","0","1"
"C4732","REVA","CC","042000","C03","0","1"
"C5394","REVA","CC","040000","C03","1","0"
"RS9211","SCBZ","BD","000DFP","C03","3","3"
"RS9211","SCBZ","BD","000EAH","C03","0","2"
"RS9211","SCBZ","BD","000IEM","C03","1","0"
"RS9211","SCBZ","BD","000AGR","C03","1","3"
"RS9211","SCBZ","BD","014154","C03","2","1"
"RS9211","SCBZ","BD","014155","C03","0","8"
"RS9211","SCBZ","BA","0F2ATA","C03","3","4"
"RS9211","SCBZ","BA","0F4ATA","C03","2","2"
"RS9211","SCBZ","BA","0F5ATA","C03","0","2"
"RS9211","SCBZ","BA","0F6ATA","C03","1","0"
"RS9830","SCTN","SD","0D0158","C03","1","0"
"RS9830","SCTN","DO","016132","C03","15","34"
"RS9830","SCTN","DO","016135","C03","17","32"
"RS9830","SCTN","DO","014154","C03","6","68"
"RS9830","SCTN","DO","014143","C03","1","1"
"RS9830","SCTN","DO","014646","C03","0","2"
"RS9830","SCTN","DO","014155","C03","0","8"
"RS9830","SCTN","SA","013159","C03","0","4"
"RS9830","SCTN","SA","013498","C03","0","3"
"RS9830","SCTN","SA","012119","C03","1","4"
"RS9830","SCTN","SA","012117","C03","1","0"
"RS9830","SCTN","SA","098701","C03","2","11"
"IP11028","SCTN","DO","014FPD","C03","0","2"
"AU12308","AUIN","DI","0D00NF","C03","6","0"
"AU10075","AUIN","DI","0D00NF","C03","1","0"
"AU11878","AUIN","DI","0D00NF","C03","0","1"
"AU11852","AUIN","LI","0000ND","C03","1","0"
"AA8565","ASSI","TC","0D0090","C03","1","0"
"AA8565","ASSI","LI","012091","C03","1","0"
"AA8565","ASSI","LI","018092","C03","1","0"
"AA8534","ENAC","AC","045000","C03","1","0"
"AA8534","ENAC","AC","043000","C03","0","1"
"AA8534","ENAC","AC","042000","C03","1","2"
"AA8534","ENAC","AC","040000","C03","2","0"
"AA8534","ENAC","AB","030000","C03","2","0"
"AA8534","ENAC","1P","0P4SUP","C03","2","0"
"AA8534","ENAC","2P","0P8SUP","C03","1","0"
"AA8534","ENAC","2P","0P5000","C03","1","0"
"AA8581","CNEL","AC","042000","C03","0","1"
"D8411","EN60","LI","0000ND","C03","0","1"
"D8408","EN60","LI","0000ND","C03","1","0"
"D8407","EN60","LI","0000ND","C03","1","0"
"D8414","EN60","DI","0D00NF","C03","1","0"
"D8414","EN60","LI","0000ND","C03","0","1"
"D8410","EN60","LI","0000ND","C03","2","1"
"AG9845","EN60","DI","0D00NF","C03","0","1"
"AG9845","EN60","LI","0000ND","C03","3","3"
"D10098","EN60","LI","0000ND","C03","1","1"
"D8389","EN60","LI","0000ND","C03","1","1"
"D8386","EN60","LI","0000ND","C03","1","0"
"D8381","EN60","LI","0000ND","C03","1","0"
"D8392","EN60","DI","0D00NF","C03","1","0"
"D8392","EN60","LI","0000ND","C03","3","1"
"T11879","EN60","LI","0000ND","C03","1","0"
"D8391","EN60","DI","0D00NF","C03","1","0"
"D8394","EN60","DI","0D00NF","C03","1","0"
"D8393","EN60","LI","0000ND","C03","0","1"
"ER12585","EN60","LI","0000ND","C03","35","1"
"ER11106","EN60","LI","0000ND","C03","9","0"
"D8365","EN60","LI","0000ND","C03","1","3"
"D8413","EN60","LI","0000ND","C03","1","1"
"D8371","EN60","LI","0000ND","C03","1","1"
"D8335","EN60","LI","0000ND","C03","0","3"
"D8348","EN60","LI","0000ND","C03","1","0"
"D8339","EN60","DI","0D00NF","C03","1","0"
"D8309","EN60","LI","0000ND","C03","0","1"
"D8372","EN60","LI","0000ND","C03","0","1"
"D8347","EN60","LI","0000ND","C03","0","1"
"D8385","EN60","LI","0000ND","C03","2","1"
"D8312","EN60","LI","0000ND","C03","0","3"
"LS11953","LS13","LI","0000ND","C03","2","1"
"LS12092","LS13","LI","0000ND","C03","1","0"
"LS11975","LS13","LI","0000ND","C03","3","0"
"LS12193","LS13","LI","0000ND","C03","1","0"
"LS12023","LS13","LI","0000ND","C03","0","2"
"LS12064","LS13","LI","0000ND","C03","0","1"
"LS12027","LS13","LI","0000ND","C03","1","1"
"LS12055","LS13","DI","0D00NF","C03","1","0"
"LS12055","LS13","LI","0000ND","C03","1","2"
"LS12133","LS13","LI","0000ND","C03","8","0"
"LS58","LS13","DI","0D00NF","C03","14","3"
"LS58","LS13","LI","0000ND","C03","22","5"
"LS11920","LS13","LI","0000ND","C03","1","0"
"LS12445","LS13","DI","0D00NF","C03","1","0"
"LS12188","LS13","LI","0000ND","C03","1","0"
"LS11923","LS13","DI","0D00NF","C03","1","0"
"LS11923","LS13","LI","0000ND","C03","2","1"
"LS11982","LS13","DI","0D00NF","C03","2","0"
"LS11940","LS13","DI","0D00NF","C03","0","1"
"LS11940","LS13","LI","0000ND","C03","3","5"
"LS12186","LS13","LI","0000ND","C03","12","7"
"LS11928","LS13","LI","0000ND","C03","0","1"
"LS11973","LS13","LI","0000ND","C03","2","4"
"LS12176","LS13","LI","0000ND","C03","0","1"
"LS8525","LS13","LI","0000ND","C03","1","1"
"LS11919","LS13","DI","0D00NF","C03","0","1"
"LS11919","LS13","LI","0000ND","C03","7","1"
"LS12050","LS13","LI","0000ND","C03","1","0"
"LS11936","LS13","LI","0000ND","C03","1","5"
"LS12297","LS13","DI","0D00NF","C03","0","1"
"LS12297","LS13","LI","0000ND","C03","1","0"
"LS12000","LS13","DI","0D00NF","C03","1","0"
"LS11988","LS13","LI","0000ND","C03","2","0"
"LS12161","LS13","LI","0000ND","C03","1","1"
"LS12068","LS13","LI","0000ND","C03","0","1"
"LS12019","LS13","LI","0000ND","C03","0","1"
"LS11937","LS13","LI","0000ND","C03","4","0"
"LS12432","LS13","LI","0000ND","C03","1","0"
"LS12057","LS13","LI","0000ND","C03","1","1"
"LS12298","LS13","LI","0000ND","C03","16","0"
"LS12007","LS13","LI","0000ND","C03","2","0"
"LS12003","LS13","DI","0D00NF","C03","1","0"
"LS12003","LS13","LI","0000ND","C03","2","0"
"LS12001","LS13","LI","0000ND","C03","3","1"
"LS12300","LS13","LI","0000ND","C03","1","0"
"LS12025","LS13","LI","0000ND","C03","1","1"
"LS11993","LS13","DI","0D00NF","C03","1","0"
"IP12431","LS13","LI","0000ND","C03","0","2"
"LS11980","LS13","LI","0000ND","C03","0","2"
"LS12153","LS13","LI","0000ND","C03","1","0"
"LS12070","LS13","LI","0000ND","C03","1","0"
"LS12049","LS13","LI","0000ND","C03","7","1"
"LS12293","LS13","LI","0000ND","C03","1","2"
"CS12591","LS13","LI","0000ND","C03","1","0"
"LS12044","LS13","LI","0000ND","C03","1","0"
"LS12052","LS13","LI","0000ND","C03","1","1"
"LS12063","LS13","LI","0000ND","C03","1","1"
"LS12197","LS13","LI","0000ND","C03","0","1"
"LS12461","LS13","LI","0000ND","C03","19","1"
"LS12156","LS13","LI","0000ND","C03","0","1"
"Q9178","UNIV","CD","049000","C17","1","0"
"Q9163","UNIV","CC","0C7000","C17","4","0"
"Q9163","UNIV","CC","097000","C17","3","0"
"Q9158","UNIV","CD","049000","C17","1","0"
"U9639","SSNA","DS","SD0E38","C17","0","1"
"IP10828","SSNA","LA","A16028","C17","0","1"
"IP10828","SSNA","LA","A14005","C17","0","1"
"AP202","SSNA","LT","T16026","C17","0","1"
"AP202","SSNA","LA","A14005","C17","0","1"
"U12353","SSNA","DA","AD0A31","C17","1","0"
"U9480","SSNA","MD","SD0E34","C17","0","1"
"U9480","SSNA","MD","SD0035","C17","2","2"
"U9480","SSNA","DS","SD0A12","C17","1","2"
"U9480","SSNA","ST","S18920","C17","0","2"
"U9480","SSNA","ST","S16021","C17","1","16"
"C3488","RALN","CC","042000","C17","0","1"
"C3399","RALN","CA","0A5000","C17","2","0"
"C3399","RALN","CA","028000","C17","3","0"
"V9785","RALN","CC","042000","C17","0","1"
"C1119","RALN","CD","049000","C17","0","1"
"C1119","RALN","CC","042000","C17","0","1"
"C7466","RALN","CD","052486","C17","1","0"
"C12274","RALN","CC","043000","C17","0","2"
"C12274","RALN","CC","042000","C17","0","3"
"C12274","RALN","CB","036495","C17","0","2"
"C12274","RALN","CB","055000","C17","0","1"
"C12274","RALN","CB","034000","C17","0","3"
"C12274","RALN","CB","032000","C17","1","3"
"C12274","RALN","CB","054000","C17","0","10"
"C12274","RALN","CA","053000","C17","0","1"
"C12521","RALN","CB","034000","C17","0","3"
"C12521","RALN","CB","032000","C17","1","0"
"C4736","RALN","CD","050000","C17","1","0"
"C4736","RALN","CC","056000","C17","0","1"
"C5961","RALN","CC","043000","C17","0","1"
"C6339","RALN","CC","056000","C17","1","0"
"C6339","RALN","CB","055000","C17","1","0"
"C6339","RALN","CB","054000","C17","1","0"
"C527","RALN","CC","045000","C17","0","2"
"C527","RALN","CC","043000","C17","0","1"
"C527","RALN","CB","032000","C17","0","1"
"C527","RALN","CA","0A5000","C17","0","2"
"C1187","RALN","CD","057000","C17","0","2"
"C1187","RALN","CC","056000","C17","0","1"
"C2244","RALN","CC","043000","C17","0","7"
"C2244","RALN","CC","042000","C17","0","6"
"C8094","RALN","CC","043000","C17","0","2"
"C8094","RALN","CB","032000","C17","0","1"
"C4035","RALN","CB","034000","C17","0","1"
"C5199","RALN","CC","045000","C17","1","0"
"C5199","RALN","CC","056000","C17","0","1"
"C5350","RALN","FP","0D0485","C17","1","0"
"C1641","RALN","CD","051489","C17","0","1"
"C1641","RALN","CB","037492","C17","0","1"
"C3518","RALN","CD","052487","C17","0","1"
"C5557","RALN","CD","051489","C17","0","1"
"C5557","RALN","CD","049000","C17","0","1"
"C5557","RALN","CB","038490","C17","0","1"
"C5557","RALN","CB","037492","C17","0","1"
"C6447","RALN","CD","050000","C17","0","1"
"C6447","RALN","CD","057000","C17","0","1"
"C6447","RALN","CB","055000","C17","0","1"
"C8015","RALN","CD","051489","C17","0","1"
"C8015","RALN","CD","057000","C17","0","1"
"C6617","RALN","CD","057000","C17","0","1"
"C4512","RALN","CD","049000","C17","0","1"
"C4512","RALN","CD","057000","C17","0","2"
"C4512","RALN","CC","056000","C17","0","1"
"C3304","RALN","CD","049000","C17","0","1"
"C3304","RALN","CC","043000","C17","0","1"
"C4915","RALN","CD","051488","C17","1","0"
"C4915","RALN","CD","050000","C17","0","1"
"C4915","RALN","CD","057000","C17","0","1"
"C4915","RALN","CC","045000","C17","1","0"
"C4915","RALN","CC","043000","C17","0","1"
"C4915","RALN","CC","042000","C17","2","2"
"C4915","RALN","CC","056000","C17","0","3"
"C240","RALN","CB","0B7000","C17","0","2"
"C573","REFR","CC","0PL908","C17","1","0"
"C7646","REFR","CD","051000","C17","0","1"
"C3443","REFR","CC","045000","C17","0","1"
"M8659","SCLA","DO","016132","C99","0","1"
"M10398","SCLA","SD","0D0158","C99","15","10"
"M10398","SCLA","DO","016132","C99","415","565"
"M10398","SCLA","DO","016135","C99","195","369"
"M10398","SCLA","DO","014154","C99","46","568"
"M10398","SCLA","DO","014155","C99","4","283"
"M10398","SCLA","DO","014143","C99","89","26"
"M10398","SCLA","DO","014646","C99","10","0"
"M10398","SCLA","IS","016630","C99","15","39"
"M10398","SCLA","IS","016638","C99","17","45"
"M10398","SCLA","IS","014634","C99","3","49"
"M10398","SCLA","IS","014714","C99","0","10"
"M10398","SCLA","IS","014656","C99","2","8"
"M10398","SCLA","SA","013159","C99","19","37"
"M10398","SCLA","SA","012117","C99","89","194"
"M10398","SCLA","SA","012119","C99","53","16"
"M10398","SCLA","SA","012125","C99","2","2"
"M10398","SCLA","SA","098701","C99","1","0"
"M10398","SCLA","SA","011121","C99","369","423"
"M10398","SCLA","SR","016139","C99","19","23"
"M10398","SCLA","SR","014138","C99","0","13"
"C3042","SCLA","DO","016132","C99","1","0"
"C3042","SCLA","DO","014155","C99","1","17"
"C3042","SCLA","DO","014143","C99","4","0"
"C963","SCLA","DO","014155","C99","0","22"
"C963","SCLA","DO","014143","C99","1","0"
"RS9208","SCLA","DO","016132","C99","2","0"
"RS9208","SCLA","DO","016135","C99","1","0"
"RS9208","SCLA","IS","016638","C99","0","2"
"M10398","AFAM","PR","018P01","C99","8","6"
"M10398","AFAM","PR","016P02","C99","2","0"
"IC10832","AFAM","PR","018P01","C99","0","1"
"AG11871","MNST","3A","044F07","C99","1","0"
"AG10325","MNST","3A","040F01","C99","0","1"
"AG10325","MNST","2A","032F02","C99","0","1"
"AG11796","MNST","D1","0D0078","C99","1","0"
"AG11796","MNST","3A","043F04","C99","0","1"
"OC9829","MNST","2A","034F03","C99","0","2"
"OC9829","MNST","2A","032F02","C99","1","5"
"OC9815","MNST","2A","034F03","C99","1","0"
"AG11801","MNST","3A","043F04","C99","1","0"
"M8653","MNST","D1","0D0078","C99","1","0"
"M8653","MNST","D2","0D0079","C99","2","1"
"M8653","MNST","3A","043F04","C99","2","0"
"M8653","MNST","3A","041F02","C99","0","1"
"M8653","MNST","3A","040F01","C99","1","0"
"M8653","MNST","2A","035F04","C99","0","2"
"M8653","MNST","2A","034F03","C99","2","1"
"M8653","MNST","2A","030F01","C99","1","0"
"M8653","MNST","PC","000061","C99","10","13"
"M10395","MNST","D2","0D0079","C99","0","1"
"M10395","MNST","3A","044F06","C99","1","2"
"M10395","MNST","3A","044F05","C99","0","1"
"M10395","MNST","3A","043F04","C99","4","7"
"M10395","MNST","3A","042F03","C99","6","10"
"M10395","MNST","3A","040F01","C99","3","0"
"M10395","MNST","2A","035F05","C99","0","2"
"M10395","MNST","2A","035F04","C99","0","2"
"M10395","MNST","2A","034F03","C99","1","1"
"M10395","MNST","2A","030F01","C99","1","1"
"M8659","MNST","D2","0D0080","C99","2","0"
"M8659","MNST","3A","043F04","C99","1","1"
"M8659","MNST","3A","042F03","C99","1","0"
"M8659","MNST","3A","041F02","C99","1","1"
"M8659","MNST","3A","040F01","C99","1","3"
"M8659","MNST","2A","035F05","C99","0","1"
"M8659","MNST","2A","035F04","C99","2","2"
"M8659","MNST","2A","034F03","C99","24","3"
"M8659","MNST","2A","032F02","C99","42","21"
"M8659","MNST","2A","030F01","C99","1","0"
"M8659","MNST","1A","024F03","C99","6","2"
"M8652","MNST","D2","0D0079","C99","1","0"
"M8652","MNST","3A","044F05","C99","0","3"
"M8652","MNST","3A","043F04","C99","2","8"
"M8652","MNST","3A","042F03","C99","5","5"
"M8652","MNST","3A","041F02","C99","7","11"
"M8652","MNST","3A","040F01","C99","7","16"
"M8652","MNST","2A","035F05","C99","1","2"
"M8652","MNST","2A","035F04","C99","4","5"
"M8652","MNST","2A","034F03","C99","12","10"
"M8652","MNST","2A","032F02","C99","7","10"
"M8652","MNST","2A","030F01","C99","5","2"
"M8652","MNST","1A","024F02","C99","2","2"
"M8652","MNST","1A","023F01","C99","0","2"
"M8664","MNST","D1","0D0078","C99","1","0"
"M8664","MNST","D2","0D0080","C99","1","1"
"M8664","MNST","3A","043F04","C99","0","1"
"M8664","MNST","3A","042F03","C99","1","0"
"M8664","MNST","2A","034F03","C99","0","1"
"M10756","MNST","D1","0D0077","C99","1","0"
"M10756","MNST","D2","0D0079","C99","1","0"
"M10756","MNST","3A","044F06","C99","3","1"
"M10756","MNST","3A","044F05","C99","1","0"
"M10756","MNST","3A","042F03","C99","2","1"
"M10756","MNST","2A","035F05","C99","2","1"
"M10756","MNST","2A","035F04","C99","2","1"
"M10756","MNST","2A","034F03","C99","4","2"
"M10756","MNST","2A","032F02","C99","2","0"
"M10756","MNST","2A","030F01","C99","2","1"
"M10756","MNST","1A","024F03","C99","4","0"
"M8660","MNST","D1","0D0078","C99","0","1"
"M8660","MNST","D2","0D0080","C99","2","1"
"M8660","MNST","2A","034F03","C99","0","1"
"M8668","MNST","D1","0D0077","C99","3","0"
"M8668","MNST","D1","0D0078","C99","1","0"
"M8668","MNST","D2","0D0079","C99","1","0"
"M8668","MNST","3A","044F06","C99","1","0"
"M8668","MNST","3A","044F05","C99","2","0"
"M8668","MNST","3A","043F04","C99","2","0"
"M8668","MNST","3A","042F03","C99","2","2"
"M8668","MNST","3A","040F01","C99","6","3"
"M8668","MNST","2A","035F05","C99","4","1"
"M8668","MNST","2A","035F04","C99","6","4"
"M8668","MNST","2A","034F03","C99","2","4"
"M8668","MNST","2A","032F02","C99","6","3"
"M8668","MNST","2A","030F01","C99","1","1"
"M8668","MNST","1A","024F03","C99","1","0"
"M8668","MNST","1A","023F01","C99","1","0"
"M8655","MNST","3A","044F06","C99","0","2"
"M8655","MNST","3A","043F04","C99","1","1"
"M8655","MNST","3A","042F03","C99","5","5"
"M8655","MNST","3A","041F02","C99","1","2"
"M8655","MNST","3A","040F01","C99","1","7"
"M8655","MNST","2A","035F05","C99","2","3"
"M8655","MNST","2A","035F04","C99","2","2"
"M8655","MNST","2A","034F03","C99","3","3"
"M8655","MNST","2A","032F02","C99","7","3"
"M8655","MNST","2A","030F01","C99","3","1"
"M8655","MNST","1A","024F03","C99","9","2"
"M8655","MNST","1A","024F02","C99","0","1"
"M10398","MNST","D2","0D0079","C99","1","0"
"M10398","MNST","D2","0D0080","C99","1","0"
"M10398","MNST","3A","044F06","C99","1","0"
"M10398","MNST","3A","044F05","C99","1","0"
"M10398","MNST","3A","043F04","C99","2","2"
"M10398","MNST","3A","042F03","C99","2","1"
"M10398","MNST","3A","041F02","C99","0","1"
"M10398","MNST","3A","040F01","C99","0","1"
"M10398","MNST","2A","035F05","C99","1","0"
"M10398","MNST","2A","034F03","C99","2","2"
"M10398","MNST","2A","032F02","C99","3","2"
"M10398","MNST","1A","024F03","C99","1","1"
"M10400","MNST","D2","0D0079","C99","1","0"
"M10400","MNST","3A","044F05","C99","1","1"
"M10400","MNST","3A","043F04","C99","3","1"
"M10400","MNST","3A","042F03","C99","1","0"
"M10400","MNST","2A","035F05","C99","1","1"
"M10400","MNST","2A","035F04","C99","2","2"
"M10400","MNST","2A","034F03","C99","2","1"
"M10400","MNST","2A","032F02","C99","1","1"
"M8665","MNST","3A","044F05","C99","1","1"
"M8665","MNST","3A","043F04","C99","1","2"
"M8665","MNST","3A","042F03","C99","1","2"
"M8665","MNST","3A","041F02","C99","1","0"
"M8665","MNST","3A","040F01","C99","0","1"
"M8665","MNST","2A","035F04","C99","0","1"
"M8665","MNST","2A","034F03","C99","10","7"
"M8665","MNST","2A","032F02","C99","7","3"
"M8665","MNST","2A","030F01","C99","5","4"
"M8665","MNST","1A","024F02","C99","1","0"
"RA65","MNST","3A","044F05","C99","1","1"
"RA65","MNST","2A","034F03","C99","2","0"
"M8649","PCMD","D1","0D0078","C99","1","0"
"M8649","PCMD","D2","0D0080","C99","1","0"
"M8649","PCMD","CA","0CAF06","C99","0","1"
"M8649","PCMD","CA","0CAF05","C99","1","0"
"M8649","PCMD","CB","0CBF08","C99","1","0"
"M8649","PCMD","CB","0CBF07","C99","1","0"
"AG9844","AGFI","D2","0D0080","C99","1","0"
"AG9844","AGFI","3A","044F05","C99","1","0"
"AG9844","AGFI","3A","043F04","C99","1","0"
"AG9844","AGFI","3A","042F03","C99","1","0"
"AG9844","AGFI","3A","041F02","C99","2","0"
"AG9844","AGFI","2A","035F04","C99","1","3"
"AG9844","AGFI","2A","034F03","C99","1","1"
"AG9844","AGFI","2A","032F02","C99","1","0"
"AG9844","AGFI","1A","023F01","C99","1","0"
"AG9847","AGFI","D2","0D0080","C99","5","0"
"AG9847","AGFI","3A","043F04","C99","0","1"
"AG9847","AGFI","3A","041F02","C99","0","1"
"M8659","CM09","UF","018284","C99","1","0"
"M8668","CM09","DI","0D0358","C99","1","0"
"M8668","CM09","TS","0D0356","C99","3","0"
"M8668","CM09","TS","0D0285","C99","2","0"
"M8668","CM09","UF","018281","C99","2","0"
"M8659","CCSS","DI","0D0221","C99","1","0"
"M8659","CCSS","DI","0D0218","C99","5","0"
"M8659","CCSS","TS","0D0229","C99","4","0"
"M8659","CCSS","TS","0D0528","C99","1","0"
"M8659","CCSS","TS","0D0302","C99","5","0"
"M8659","CCSS","TS","0D0232","C99","2","0"
"M8659","CCSS","UF","018213","C99","2","1"
"M8659","CCSS","IP","016MC0","C99","62","0"
"M8659","CCSS","IP","016224","C99","17","0"
"M8659","CCSS","IP","015238","C99","8","0"
"M8659","CCSS","IP","017837","C99","38","0"
"M8659","CCSS","IP","017836","C99","73","0"
"M8659","CCSS","IP","017237","C99","9","0"
"M8659","CCSS","IP","014324","C99","1","0"
"M8659","CCSS","RS","015212","C99","84","0"
"M8659","CCSS","RS","014211","C99","85","0"
"M8659","CCSS","RS","014230","C99","35","0"
"M8659","CCSS","RS","015839","C99","12","0"
"M8659","CCSS","PP","013231","C99","413","0"
"M8659","CCSS","PP","013210","C99","14","0"
"M8659","CCSS","PP","013216","C99","13","0"
"M8659","CCSS","PP","013214","C99","14","2"
"M8659","CCSS","PP","013842","C99","21","0"
"M8659","CCSS","RP","000180","C99","8","0"
"M8660","CFOR","TS","0D0574","C99","1","0"
"M8660","CFOR","RS","015198","C99","0","1"
"M8660","CFOR","AS","013560","C99","0","1"
"M8660","CFOR","PC","000061","C99","3","0"
"M8668","GGFF","DI","0D0220","C99","1","0"
"M8668","GGFF","DI","0D0218","C99","6","0"
"M8668","GGFF","DI","0D0217","C99","1","0"
"M8668","GGFF","TS","0D0525","C99","1","0"
"M8668","GGFF","TS","0D0229","C99","5","0"
"M8668","GGFF","TS","0D0228","C99","6","0"
"M8668","GGFF","TS","0D0528","C99","0","1"
"M8668","GGFF","UF","019222","C99","2","0"
"M8668","GGFF","UF","018213","C99","8","0"
"M8668","GGFF","IP","016224","C99","5","0"
"M8668","GGFF","IP","015238","C99","1","0"
"M8668","GGFF","IP","014324","C99","1","0"
"M8668","GGFF","RS","014211","C99","1","0"
"M8668","GGFF","RS","014230","C99","1","0"
"M8668","GGFF","PP","013231","C99","3","0"
"M8668","GGFF","PP","013210","C99","3","0"
"M8668","GGFF","PP","013236","C99","3","0"
"M8668","GGFF","PP","013234","C99","7","2"
"M8668","GGFF","RP","000180","C99","9","1"
"M8655","PPSS","DI","0D0400","C99","4","0"
"M8655","PPSS","DI","0D0511","C99","1","0"
"M8655","PPSS","DI","0D0274","C99","1","0"
"M8655","PPSS","DI","0D0194","C99","0","1"
"M8655","PPSS","TS","0D0203","C99","4","0"
"M8655","PPSS","TS","0D0515","C99","0","1"
"M8655","PPSS","IP","017836","C99","27","9"
"M8655","PPSS","IP","017837","C99","2","0"
"M8655","PPSS","IP","017268","C99","11","0"
