"Istituzione","Contratto","Categoria","Qualifica","Comandati Distaccati Uomini","ComandatiDistaccatiDonne","Fuori Ruolo Uomini","Fuori Ruolo Donne","Comandati Distaccati Estero Uomini","Comandati Distaccati Estero Donne","Fuori Ruolo Estero Uomini","Fuori Ruolo Estero Donne","Convenzioni Uomini","Convenzioni Donne","Convenzioni Estero Uomini","Convenzioni Estero Donne","Esoneri Uomini","Esoneri Donne","Esoneri Interno 70% Uomini","Esoneri Interno 70% Donne"
"C232","RALN","CB","037493","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CS9905","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U10899","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U10899","SSNA","MD","SD0035","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10899","SSNA","SI","S16020","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10899","SSNA","LT","T13660","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10899","SSNA","LA","A16028","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","CD","050000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","CB","036495","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","CB","034000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5337","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9093","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"P9093","RALN","CD","050000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"UC10317","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"UC10317","RALN","CD","052486","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"UC10317","RALN","CD","052487","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10317","RALN","CD","049000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10317","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"UC10317","RALN","CC","046000","0","0","0","0","1","2","0","0","0","0","1","5","0","0","0","0"
"UC10317","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC10317","RALN","CB","0B7A00","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0"
"UC10317","RALN","CB","0B7000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10317","RALN","CB","036495","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10317","RALN","CB","032000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10317","RALN","CA","0A5000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CD","0D6A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC12413","RALN","CD","052487","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CD","051489","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CD","050000","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"UC12413","RALN","CD","049000","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"UC12413","RALN","CD","057000","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CC","046000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC12413","RALN","CC","042000","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"UC12413","RALN","CC","056000","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"UC12413","RALN","CB","0B7A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C477","RALN","CD","049000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2941","RALN","CD","052487","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2941","RALN","CD","051489","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"C2941","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2941","RALN","DF","0D0098","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"ES169","RALN","CD","051489","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Q10602","UNIV","CD","048000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q10602","UNIV","CB","038000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP12579","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3224","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3224","RALN","CB","038490","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3224","RALN","CB","055000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C731","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C731","RALN","CD","051489","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C731","RALN","CC","045000","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C731","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1263","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1263","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1263","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC12325","RALN","CD","050000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"UC12325","RALN","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1499","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1499","RALN","CD","0D6000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1499","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0"
"C1644","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1644","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1644","RALN","CC","046000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1644","RALN","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"PA145","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"PA145","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"PA145","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC12429","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"UC12429","RALN","CD","052486","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"UC12429","RALN","CD","052487","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"C3151","RALN","CD","0D6000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3151","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3151","RALN","CC","046000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C3151","RALN","CB","036494","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2982","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3189","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3189","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3201","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3201","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3201","RALN","CB","0B7A00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3459","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3459","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3942","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3942","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3942","RALN","CC","045000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3974","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3974","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4255","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4255","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C4255","RALN","CD","052487","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"C4419","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4515","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C4566","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4566","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"C4520","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4520","RALN","CD","050000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4520","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4541","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4573","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4593","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4593","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4593","RALN","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4593","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5017","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5017","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5017","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5017","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5017","RALN","CC","046000","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"C5017","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5017","RALN","CB","038490","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5017","RALN","CB","054000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5017","RALN","CA","0A5000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5369","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5369","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5369","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C5369","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5369","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0"
"C5369","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"C5369","RALN","CC","042000","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0"
"C5369","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5388","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5388","RALN","CD","0D6000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5388","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5388","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5388","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5388","RALN","CB","0B7000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6311","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6311","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6311","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC11893","RALN","CD","052486","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"UC11893","RALN","CD","052487","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC11893","RALN","CD","057000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC11893","RALN","CC","045000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC11893","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC11893","RALN","CB","0B7A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C6446","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6446","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C6446","RALN","CD","052487","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6446","RALN","CC","046000","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"C6446","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6446","RALN","CB","036495","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6745","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6745","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7053","RALN","CD","052486","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7053","RALN","CD","051489","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7053","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7053","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7053","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7370","RALN","CD","052487","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7370","RALN","CB","037493","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10148","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"UC10148","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"UC10148","RALN","CD","049000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"UC10148","RALN","CC","046000","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0"
"UC10148","RALN","CC","043000","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"UC10148","RALN","CC","042000","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0"
"UC10148","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C12302","RALN","CD","0D6000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C12302","RALN","CC","042000","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C12302","RALN","CB","038490","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ER10865","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ER10865","RALN","CC","056000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ER10865","RALN","DI","0D0164","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0"
"U10289","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","25","5","0","0","0","0"
"U10289","SSNA","MD","SD0N33","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"U10289","SSNA","MD","SD0E34","0","0","0","0","1","0","0","0","0","0","4","1","0","0","0","0"
"U10289","SSNA","MD","SD0035","0","1","0","0","2","1","0","0","0","0","27","13","0","0","0","0"
"U10289","SSNA","MD","SD0036","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0"
"U10289","SSNA","DS","SD0A38","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10289","SSNA","DS","SD0A12","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0"
"U10289","SSNA","DS","SD0A65","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10289","SSNA","SI","S18023","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"U10289","SSNA","SI","S16020","0","1","0","0","0","0","0","0","0","0","1","10","0","0","0","0"
"U10289","SSNA","ST","S18920","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U10289","SSNA","ST","S16021","0","0","0","0","0","0","0","0","0","0","5","6","0","0","0","0"
"U10289","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10289","SSNA","LA","A18029","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10289","SSNA","LA","A14005","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"AP201","SSNA","LA","A18029","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"AP201","SSNA","DG","0D0097","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","MD","SD0E33","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","MD","SD0E34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","MD","SD0035","2","3","0","0","3","1","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","MD","SD0036","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","MV","SD0E74","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","DS","SD0A38","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","DS","SD0483","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","DP","PD0A45","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","DT","TD0A67","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","DA","AD0032","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","SI","S16020","0","8","0","0","1","8","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","ST","S16021","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","SV","S16022","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","SF","S16019","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LT","T16026","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LT","T14007","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LT","T13660","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LT","T12057","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LA","A18029","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LA","A16028","1","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LA","A14005","1","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LA","A12017","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10326","SSNA","LA","A11030","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"V9706","RALN","CD","049000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CD","0D6A00","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C430","RALN","CD","058000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CD","050000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CD","049000","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CC","045000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CB","055000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CB","034000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C430","RALN","CB","054000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","0D6A00","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","052487","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","051489","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","050000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","049000","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CD","057000","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CC","042000","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CC","056000","1","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CB","0B7A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CB","036494","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CB","055000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","CB","034000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"R9199","RALN","DI","0D0165","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"J8630","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"J8630","SSNA","MD","SD0N33","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"J8630","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0"
"J8630","SSNA","MD","SD0036","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"J8630","SSNA","DS","SD0A12","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"J8630","SSNA","SI","S16020","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"J8630","SSNA","ST","S16021","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"J8630","SSNA","LA","A14005","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"P9030","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"P9030","RALN","CD","052486","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0"
"P9030","RALN","CD","051488","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"P9030","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"P9030","RALN","CD","058000","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"P9030","RALN","CD","050000","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"P9030","RALN","CD","049000","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0"
"P9030","RALN","CD","057000","0","0","0","0","0","0","0","0","4","11","0","0","0","0","0","0"
"P9030","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"P9030","RALN","CC","045000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"P9030","RALN","CC","043000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"P9030","RALN","CC","042000","0","0","0","0","0","0","0","0","1","7","0","1","0","0","0","0"
"P9030","RALN","CC","056000","0","1","0","0","0","0","0","0","4","6","0","1","0","0","0","0"
"P9030","RALN","CB","0B7A00","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0"
"P9030","RALN","CB","038490","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0"
"P9030","RALN","CB","037492","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0"
"P9030","RALN","CB","036494","1","0","0","0","0","0","0","0","0","8","4","0","0","0","0","0"
"P9030","RALN","CB","036495","0","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0"
"P9030","RALN","CB","055000","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0"
"P9030","RALN","CB","032000","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"Q9129","UNIV","PR","0D0173","0","0","0","0","0","0","0","0","23","3","0","0","0","0","0","0"
"Q9129","UNIV","PR","0D0172","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"Q9129","UNIV","PR","0D0169","0","0","0","0","0","0","0","0","25","7","0","0","0","0","0","0"
"Q9129","UNIV","PR","0D0168","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0"
"Q9129","UNIV","RI","0D0177","0","0","0","0","0","0","0","0","15","16","15","16","0","0","0","0"
"Q9129","UNIV","RI","0D0176","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","0"
"Q9129","UNIV","CD","0D6000","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Q9129","UNIV","CD","052000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Q9129","UNIV","CD","050000","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Q9129","UNIV","CD","049000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Q9129","UNIV","CC","046000","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"Q9129","UNIV","CC","045000","0","0","0","0","0","0","0","0","7","16","0","0","0","0","0","0"
"Q9129","UNIV","CC","043000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q9129","UNIV","CC","042000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C279","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C279","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C279","RALN","CB","0B7A00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C507","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C507","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
