ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C1035;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7843;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1218;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C784;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3823;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3934;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7792;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5938;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4221;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1720;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8017;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2646;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2680;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4242;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5733;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1200;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5304;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1556;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3970;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5777;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6413;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8084;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5274;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4104;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2950;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5491;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4224;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2460;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3767;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C532;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6029;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4891;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6378;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7219;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6180;RALN;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C4561;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5039;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7691;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8291;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C824;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3427;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2162;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7044;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6388;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8274;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1598;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10782;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5089;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1348;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C517;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2327;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6191;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2825;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4702;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5844;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2835;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1010;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6153;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5408;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6291;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7683;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1645;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1022;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7069;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C11897;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4927;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3068;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3964;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C911;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7923;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C752;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1271;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7191;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C567;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C818;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1951;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3803;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1224;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7235;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3036;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3510;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8018;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4049;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C336;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3254;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8032;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2744;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4636;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3504;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3200;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4876;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1521;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5154;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2993;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4798;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C450;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1778;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5094;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7864;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8097;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7949;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8221;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1260;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C514;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C680;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5066;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3843;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4278;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8168;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C959;RALN;FP;0D0103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C2444;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5162;RALN;FP;0D0103;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1136;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5416;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4425;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6582;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5028;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2292;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3201;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C769;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4737;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6816;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1784;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6461;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5425;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2896;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1987;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3039;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7719;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7501;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4204;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1601;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6745;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5323;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3465;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1437;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1314;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C521;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C766;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7855;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3812;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6460;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1429;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C469;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C264;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3393;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3303;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C664;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4282;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C432;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2016;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5198;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4721;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C231;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2499;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7887;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2191;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5953;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7672;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6259;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3289;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1901;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3556;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4399;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1332;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1830;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C767;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5553;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4995;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3259;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6367;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2396;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C501;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3172;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5429;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8061;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1575;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4259;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3123;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4602;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5413;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6637;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5369;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12507;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6204;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7651;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1617;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1632;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5707;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6247;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5052;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3725;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
C8199;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3792;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5239;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6353;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2298;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3308;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1155;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4685;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8289;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2376;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1875;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7803;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4589;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12463;RALN;FP;0D0103;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C6812;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2132;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C839;RALN;FP;0D0103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5244;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7612;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C502;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4370;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7694;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4356;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6560;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4373;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5538;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4823;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1547;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6578;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6276;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS10902;RALN;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C7048;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4617;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8270;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3565;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3261;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1062;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C301;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C320;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7496;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6621;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7244;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7737;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8240;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5311;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6147;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3781;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7116;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10184;RALN;FP;0D0103;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7382;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6606;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4220;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4758;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7037;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6092;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C844;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5331;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2544;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C807;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6963;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3922;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7810;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C409;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5854;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7054;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7162;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7437;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4493;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3369;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12288;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1201;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6072;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6515;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2639;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5556;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3585;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1930;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2405;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C343;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3558;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1122;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C399;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3926;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C695;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5927;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3363;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7802;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5728;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2053;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1739;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6038;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3312;RALN;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8133;RALN;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
