ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C5687;RALN;ND;CB;1;1;0;0;0;0;0;0
C5687;RALN;ND;CA;1;0;0;0;0;0;0;0
C5687;RALN;ND;CD;0;1;0;0;0;0;0;0
UC10638;RALN;ND;CB;0;0,24;0;0;0;0;0;0
UC10638;RALN;ND;CC;4,61;0,6;0;0;0;0;0;0
UC10638;RALN;ND;CD;0,58;7,13;0;0;0;0;0;0
UC10025;RALN;ND;CB;0;0;0;0;0;0,46;0,21;0,56
UC10025;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C6807;RALN;ND;CC;0;0,62;0;0;0;0;0;0
C6807;RALN;ND;CD;0,82;0,64;0;0;0;0;0;0
C6807;RALN;ND;CB;0,72;0;0;0;0;0;0;0
C583;RALN;ND;CC;0,8;0,63;0;0;0;0;0;0
C583;RALN;ND;CB;0;0;0;0;0;0;1;0
C583;RALN;ND;CD;0,83;1,08;0;0;0;0;0;0
IP11052;PRTN;NF;CA;0;1,72;0;0;0;0;0;0
IP11052;PRTN;NF;CB;2,55;5,35;0;0;0;0;0;0
IP11052;PRTN;NF;CC;1,95;2,58;0;0;0;0;0;0
IP11052;PRTN;NF;PC;0;0;0;0;0;0;0;2
UC12438;RALN;ND;CD;2;0;0;0;0;0;0;0
C4695;RALN;ND;CB;0;0;0;0;0;0;2;1
C3263;RALN;ND;CC;2,09;1,46;0;0;0;0;0;0
C684;RALN;ND;CC;0;0,49;0;0;0;0;0;0
C6478;RALN;ND;CC;0;0,88;0;0;0;0;0;0
C3461;REFR;SC;CC;0;0;0;0;0,69;0;0;0
C3461;REFR;SC;CB;3;0;0;0;0;0;1,36;0
C3461;REFR;SC;CD;0;1;0;0;0;0;0;0
C4375;RALN;ND;CB;0;0,5;0;0;0;0;0;0
C4375;RALN;ND;CC;0,28;0,67;0;0;0;0;0;0
C2015;RALN;ND;CB;1,12;1,14;0;0;0;0;0;0
C2015;RALN;ND;CC;1,82;1,49;0;0;0;0;0;0
C5598;RALN;ND;CB;0;0;0;0;0;0;0;1
CS9914;RALN;ND;CB;0;0;0;0;0;0;0;0,32
C2021;RALN;ND;CB;0;0;0;0;0;0;3,08;3,3
C8162;REFR;SC;CC;0;1,97;0;0;0;0;0;0
C1579;RALN;ND;CB;0;0;0;0;0;0;1,53;0,97
C1579;RALN;ND;CC;0,77;0;0;0;0;0;0;0
C6528;PRBZ;NF;CB;0;0,6;0;0;0;0;0;0
C6528;PRBZ;NF;PC;0;0;0;0;0;0;0,7;0
C6528;PRBZ;NF;CC;0;1;0;0;0;0;0;0
C421;RALN;ND;CC;0;0;0;0;0;0;1,4;0,19
C421;RALN;ND;CB;0;0;0;0;0;0;0,81;0
C3014;RALN;ND;CB;0;0;0;0;0;0;0,41;0
C260;RALN;ND;CC;0;1;0;0;0;0;0;0
C5974;PRBZ;NF;CA;0;1,2;0;0;0;0;0;0
C5974;PRBZ;NF;CB;2,83;1,13;0;0;0;0;0;0
C3071;PRTN;NF;CB;0,9;0;0;0;0;0;0;0
C3071;PRTN;NF;CA;0,66;1,48;0;0;0;0;0;0
C3071;PRTN;NF;CC;1,02;1,27;0;0;0;0;0;0
C3071;PRTN;NF;PC;2,24;0;0;0;0;0;0;0
R9813;RALN;ND;CD;3;1;0;0;0;0;0;0
R9813;RALN;ND;CC;0;1;0;0;0;0;0;0
R9813;RALN;ND;PC;1;1;0;0;0;0;0;0
C1658;RALN;ND;CC;0,33;0,48;0;0;0;1,33;0;0
C2590;REVA;SC;CC;0;0;0;0;0,54;0;0;0
C6645;RALN;ND;CD;4,21;0,77;0;0;0;0;0;0
C6645;RALN;ND;CC;2,89;2,91;0;0;0;0;0;0
C6645;RALN;ND;CA;0;0;0;0;0;0;1,4;0
C6645;RALN;ND;CB;0,29;0;0;0;0;0;0,69;0
C2208;RALN;ND;CB;0;0;0;0;0;0;0,9;0
C2208;RALN;ND;CC;1,28;0;0;0;0;0;0;0
C2208;RALN;ND;CD;0;0,74;0;0;0;0;0;0
C2361;RALN;ND;CC;0,9;0;0;0;0;0;0;0
C3448;RALN;ND;CB;0;0,11;0;0;0;0;0,6;0,86
C4106;RALN;ND;CC;1;0;0;0;0;0;0;0
C3018;RALN;ND;CD;1;0;0;0;0;0;0;0
C3018;RALN;ND;CA;0;2;0;0;0;0;0;0
C3018;RALN;ND;CC;0;1;0;0;0;0;0;0
C6915;RALN;ND;CB;0;1;0;0;0;0;0;0
C6915;RALN;ND;CA;0;0,9;0;0;0;0;0;0
C6915;RALN;ND;CC;0;5,9;0;0;0;0;0;0
C6971;RALN;ND;CB;0;0;0;0;1,4;0;0;0
C2306;RALN;ND;CD;0;0,83;0;0;0;0;0;0
C3084;RALN;ND;CB;0;0;0;0;0;0,5;0,46;0,5
U10852;SSNA;ME;ST;19,02;19,53;0;0;0;0;0;0
U10852;SSNA;ME;SF;2,6;5,61;0;0;0;0;0;0
U10852;SSNA;ME;SV;8,59;4,24;0;0;0;0;0;0
U10852;SSNA;ME;DP;4,5;0;0;0;0;0;0;0
U10852;SSNA;ME;LA;2,34;4,42;0;0;0;0;0;0
U10852;SSNA;ME;DA;0,88;0,99;0;0;0;0;0;0
U10852;SSNA;ME;SI;80,65;192,96;0;0;0;0;0;0
U10852;SSNA;ME;DS;5;19,58;0;0;0;0;0;0
U10852;SSNA;ME;MD;69,08;109,28;0;0;0;0;0;0
U10852;SSNA;ME;LT;8,87;2,96;0;0;0;0;0;0
U10852;SSNA;ME;MV;7,26;2,8;0;0;0;0;0;0
C5254;RALN;ND;CA;0;0;0;0;0;0;0,94;0
N10881;PRTN;NF;CC;0;2;0;0;0;0;0;0
N10881;PRTN;NF;CD;0,72;2,18;0;0;0;0;0;0
C3557;RALN;ND;CB;3;0;0;0;0;0;0;0
C3557;RALN;ND;CA;3;0;0;0;0;0;0;0
C3557;RALN;ND;CC;3;2;0;0;0;0;0;0
C3557;RALN;ND;CD;1;0;0;0;0;0;0;0
C5750;RALN;ND;PC;0;0;0;0;0;0;0,51;0
C2847;RALN;ND;CB;0;0;0;0;0;0;1,46;0
CS9929;RALN;ND;CC;0;1;0;0;0;0;0;0
R9201;RALN;ND;CC;0,43;0;0;0;0;0;0;0
R9201;RALN;ND;PC;0;0;0;0;0;0;28,45;10,18
C7359;RALN;ND;CB;4,21;1,67;0;0;0;0;1,17;0,33
C7359;RALN;ND;CC;0,6;0,6;0;0;0;0;0,17;0
C7359;RALN;ND;CA;9,63;8,33;0;0;0;0;2,67;1,67
C5998;RALN;ND;CB;0;1;0;0;0,18;0;0;0
C5998;RALN;ND;CC;0,13;0,33;0;0;0;0;0;0
ES169;RALN;ND;CB;1,5;2,1;0;0;0;0;0,3;0,46
C563;RALN;ND;CC;3,72;1,46;0;0;0;0;1;2
C563;RALN;ND;CD;0,25;2,23;0;0;0;0;0;0
C5829;RALN;ND;CC;1;0;0;0;0;0;0;0
C7210;RALN;ND;CC;0,51;0;0;0;0;0;0;0
C4063;RALN;ND;CC;0,42;15,28;0;0;0;0,12;0;0
C4063;RALN;ND;CB;0;0;0;0;0,22;0,18;0,12;0
C2792;RALN;ND;CB;0;0,08;0;0;0;0;0;0
C2792;RALN;ND;CC;0;0,02;0;0;0;0;0;0
C1780;RALN;ND;CC;0;12;0;0;0;0;0;0
C7280;RALN;ND;CB;0;0;0;0;0;0;0;1,65
C5350;RALN;ND;CD;0,32;0,16;0;0;0;0;0;0
C5350;RALN;ND;CC;0;0,42;0;0;0;0;0;0
C5350;RALN;ND;CB;0;0,57;0;0;0,7;0;0;0
C5350;RALN;ND;CA;0,7;0;0;0;0;0;0;0
C4830;RALN;ND;CB;1,26;0;0;0;0;0;0;0
LS11932;LS13;NF;LI;18,22;7,06;0;0;0,68;2,22;0;0
N8881;RALN;ND;CD;1;1;0;0;0;0;0;5
M8664;MNST;MM;MS;62,42;95,58;0;0;0;0;0;0
M8664;MNST;MM;PC;5;1;0;0;0;0;0;0
C1680;RALN;ND;CD;2,66;0;0;0;0;0;0;0
C2395;RALN;ND;CC;0;0,21;0;0;0;0;0;0
C494;RALN;ND;CC;0;0;0;0;2;0;0;0
C2165;RALN;ND;CB;0,08;0,03;0;0;0;0;0;0
C2165;RALN;ND;CD;0;0;0;0;0,02;0,05;0;0
C2165;RALN;ND;CC;0;0,5;0;0;0;0;0;0
UC10754;RALN;ND;CC;0;1,07;0;0;1;1;0;0
UC10754;RALN;ND;CD;0;0,65;0;0;0;0;0;0
C6121;RALN;ND;CB;0,08;0;0;0;0;0;0;0
C6121;RALN;ND;PC;0;0;0;0;0;0;1;0
C6121;RALN;ND;CC;0;0,56;0;0;0;0;0;0
C4517;RALN;ND;PC;0;0,35;0;0;0;0;0;0
U9413;SSNA;ME;MD;8,8;17,56;0;0;0;0;0;0
U9413;SSNA;ME;LA;0,08;2,12;0;0;1;0;0;0
U9413;SSNA;ME;SI;8,24;33,54;0;0;5;21;0;0
U9413;SSNA;ME;LT;1,96;9,33;0;0;14;16;0;0
U9413;SSNA;ME;SV;1;2,08;0;0;0;0;0;0
U9413;SSNA;ME;ST;3;4;0;0;0;0;0;0
U9413;SSNA;ME;SF;2,06;2,38;0;0;0;0;0;0
C1201;RALN;ND;CD;0;0,56;0;0;0;0;0;0
Q9154;UNIV;ND;RC;75;118;0;0;0;0;0;0
Q9154;UNIV;ND;CC;4,66;10,59;0;0;0;0;0;0
Q9154;UNIV;ND;AL;3,02;5,31;0;0;0;0;0;0
Q9154;UNIV;ND;CE;0;0,09;0;0;0;0;0;0
Q9154;UNIV;ND;CD;1,78;1,48;0;0;0;0;0;0
Q9154;UNIV;ND;CB;0,89;0,58;0;0;0;0;0;0
C6176;RALN;ND;CB;0;0;0;0;0;0;1,4;0
UC10154;RALN;ND;CC;0;0,03;0;0;0;0;0;0
C1349;RALN;ND;CD;0;0,15;0;0;0;0;0;0
C1133;RALN;ND;CD;0;2,5;0;0;0;0;0;0
C1133;RALN;ND;CB;0;10,36;0;0;0;0;0;0
C3020;RALN;ND;CC;0;0,59;0;0;0;0;0;0
C7197;RALN;ND;CC;0,74;0;0;0;0;0;0,32;0
C7197;RALN;ND;CB;0;0;0;0;0;0;0,53;0,88
C332;RALN;ND;CD;0,46;0;0;0;0;0;0;0
C332;RALN;ND;CB;4,33;1,44;0;0;0;0;0;0
C3669;RALN;ND;CC;1;0;0;0;0;0;0;0
C2088;PRTN;NF;PC;0,62;0;0;0;0;0;0;0
C2088;PRTN;NF;CC;0;2;0;0;0;0;0;0
C2088;PRTN;NF;CA;0,5;0;0;0;0;0;0;0
C2088;PRTN;NF;CB;1,01;0,5;0;0;0;0;0;0
C6675;RALN;ND;CA;14;1;0;0;0;0;0;0
C6675;RALN;ND;CC;1;0;0;0;0;0;0;0
C3819;RALN;ND;CD;0,67;0,67;0;0;0;0;0;0
C3819;RALN;ND;CA;5;14,33;0;0;0;0;5,6;1,12
C3819;RALN;ND;CC;18,17;47,27;0;0;0;0;0,56;2,8
C4824;RALN;ND;PC;20;13;0;0;0;0;0;0
C4824;RALN;ND;CD;1;0;0;0;0;0;0;0
IP11000;PRTN;NF;CC;0,68;1,05;0;0;0;0;0;0
IP11000;PRTN;NF;CA;0,41;1,86;0;0;0;3,35;3,61;2,86
IP11000;PRTN;NF;CB;0,71;8,13;0;0;0,04;2,72;0;0
CS10065;RALN;ND;CC;0;2,41;0;0;0;0;0;0
CS10065;RALN;ND;CD;0;2,08;0;0;0;0;0;0
C6995;PRBZ;NF;CA;0;0,51;0;0;0;0;0;0
C6995;PRBZ;NF;CC;0,19;0,38;0;0;0;0;0;0
C4534;RALN;ND;CA;2,5;2;0;0;0;0;0;0
C4534;RALN;ND;CC;2,15;0,5;0;0;0;0;0;0
IP10828;SSNA;ME;LT;1;2;0;0;0;0;0;0
IP10828;SSNA;ME;DA;0;1;0;0;0;0;0;0
D10956;EN60;ND;LI;0,92;3,08;0;0;0;0;0;0
C6599;RALN;ND;CA;0;0;0;0;1;0;0;0
C1816;RALN;ND;CC;3;3;0;0;0;0;0;0
C3994;RALN;ND;CB;1;0;0;0;0;0;0;0
N10873;PRTN;NF;CD;1;0;0;0;0;0;0;0
C8276;RALN;ND;CC;2;7,33;0;0;0;0;0;0
C8276;RALN;ND;CB;1,83;7,33;0;0;0;0;0;0
C8276;RALN;ND;CA;2,67;2,67;0;0;0;0;0;0
C4506;RALN;ND;CD;0;0,05;0;0;0;0;0;0
C4506;RALN;ND;CB;0;0;0;0;0;0;0,15;0
C6759;RALN;ND;CA;0;0;0;0;0;0;1,03;0,51
C6759;RALN;ND;CD;0;0,67;0;0;0;0;0;0
Q9133;UNIV;ND;CD;0;9,52;0;0;0;0;0;0
Q9133;UNIV;ND;CC;3,57;5,76;0;0;0;0;0;0
Q9133;UNIV;ND;RC;82,56;84,92;0;0;0;0;0;0
Q9133;UNIV;ND;CE;2;0;0;0;0;0;0;0
C5074;RALN;ND;PC;3,14;0,29;0;0;0;0;0;0
C6464;RALN;ND;CC;0,08;0,12;0;0;0;0;0;0
C6464;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C3424;RALN;ND;CD;0,25;0;0;0;0;0;0;0
C6656;RALN;ND;CA;1;0;0;0;0;0;0;0
CS10381;REFR;SC;CC;1;6;0;0;0;0;1;1
IP10998;PRTN;NF;CC;0,16;6,06;0;0;0;0;0;0
IP10998;PRTN;NF;CA;1,75;4,51;0;0;0;0,29;0,09;0,15
IP10998;PRTN;NF;CB;2,33;3,6;0;0;0,06;0,5;0;0
IP10998;PRTN;NF;CD;0;0,5;0;0;0;0;0;0
C5308;PRBZ;NF;CB;0,45;0;0;0;0;0;0;0
C5308;PRBZ;NF;CC;0,87;0;0;0;0;0;0;0
C5308;PRBZ;NF;CA;0;0,09;0;0;0;0;0;0
C1232;RALN;ND;CD;0;0;0;0;0;0,6;0;0
C1232;RALN;ND;CA;0;0;0;0;0;0;0,18;0
U10509;SSNA;ME;MV;1;1,99;0;0;0;0;0;0
U10509;SSNA;ME;SI;16,2;33,97;0;0;0;0;0;0
U10509;SSNA;ME;SF;0,11;4,45;0;0;0;0;0;0
U10509;SSNA;ME;DS;2,93;11,03;0;0;0;0;0;0
U10509;SSNA;ME;MD;30,36;53,22;0;0;0;0;0;0
U10509;SSNA;ME;ST;7,64;19,18;0;0;0;0;0;0
U10509;SSNA;ME;DA;0,17;0,67;0;0;0;0;0;0
U10509;SSNA;ME;LA;0,29;0,96;0;0;0;0;0;0
U10509;SSNA;ME;SV;1;2,91;0;0;0;0;0;0
IP10841;SSNA;ME;LT;0,66;0,83;0;0;0;0,5;2;0
IP10841;SSNA;ME;ST;0;10,17;0;0;0;0;0;0
IP10841;SSNA;ME;DS;0;1,3;0;0;0;0;0;0
C7688;RALN;ND;CC;1;0;0;0;0;0;0;0
IP10992;PRTN;NF;PC;0;0;0;0;0;0;0,91;0
IP10992;PRTN;NF;CC;0,75;2,92;0;0;0;0,25;0;0
IP10992;PRTN;NF;CB;7,42;7,69;0;0;0;0,08;0;0
IP10992;PRTN;NF;CA;0,08;3,71;0;0;0;0,04;0;0
C3478;RALN;ND;CB;0;0;0;0;0;0;3,71;2,58
C8145;RALN;ND;CB;0;0;0;0;0;0;0,93;0
UC10227;RALN;ND;CA;0;1;0;0;0;0;0;0
UC10227;RALN;ND;CC;2;0;0;0;0;0;0;0
C1110;RALN;ND;CA;0;0;0;0;0;0;0,07;0,48
C1110;RALN;ND;CB;0;0;0;0;0;0;0;0,11
C1526;RALN;ND;CB;0;1;0;0;0;0;0,42;0
C1526;RALN;ND;CD;0;0,54;0;0;0;0;0;0
C4366;RALN;ND;CB;0;0;0;0;0;0;2;0
C5772;RALN;ND;CC;0;1,44;0;0;0;0;0;0
C5772;RALN;ND;CD;0,67;1,66;0;0;0;0;0;0
C4934;RALN;ND;CC;0;0,03;0;0;0;0;0;0
C4934;RALN;ND;CD;0;0,68;0;0;0;0;0;0
C3399;RALN;ND;CC;0;0,23;0;0;0;0;0;0
C3399;RALN;ND;CA;0;0;0;0;0;0;0;2,99
C3399;RALN;ND;CB;0;0;0;0;0;0;0,99;0,99
C2819;RALN;ND;CC;0;0;0;0;0;0,5;0;0
C2819;RALN;ND;CD;0;0;0;0;0;0,42;0;0
C1288;RALN;ND;CC;0;1,78;0;0;0;0;0;0
C1288;RALN;ND;CD;1,07;0;0;0;0;0;0;0
C6909;RALN;ND;CA;5;19;0;0;0;0;0;0
C6909;RALN;ND;CC;2;3;0;0;0;0;0;0
C3873;RALN;ND;CC;0;0,19;0;0;0;0;0;0
C3873;RALN;ND;CB;0;0,47;0;0;0;0;0;0
C5031;RALN;ND;CC;0,22;0;0;0;0;0;0;0
C6407;RALN;ND;CB;0,42;0,5;0;0;0;0;0,43;0,02
C6407;RALN;ND;CD;0,08;0;0;0;0;0;0;0
C6407;RALN;ND;CC;0,5;0,5;0;0;0;0;0;0
C7559;RALN;ND;CA;0;0;0;0;0;0;1;0
C7559;RALN;ND;CC;1;0;0;0;0;0;0;0
C7559;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C6394;RALN;ND;CD;1;0;0;0;0;0;0;0
C6394;RALN;ND;CC;1;0;0;0;0;0;0;0
D8408;EN60;ND;LI;3;1;0;0;0;0;0;0
C3122;RALN;ND;CB;0;0,94;0;0;0;0;0;0
R9207;RALN;ND;CD;0;0;0;0;0;1,3;0;0
R9207;RALN;ND;CD;2;4;0;0;0;0;0;0
R9207;RALN;ND;PC;10,43;4,42;0;0;0;0;0;0
C2801;RALN;ND;CC;0;0;0;0;0;0,05;0;0
C351;RALN;ND;CB;7,22;8,67;0;0;0;0;0;0
C351;RALN;ND;CD;0;0,72;0;0;0;0;0;0
C351;RALN;ND;CC;0,72;0,72;0;0;0;0;0;0
P9103;RALN;ND;CC;1;8,83;0;0;0;0;0;0
C8242;RALN;ND;CD;0;1;0;0;0;0;0;0
C4621;RALN;ND;CB;0;0;0;0;1,5;0;0;0
C4621;RALN;ND;PC;2,51;0;0;0;0;0;0;0
C4621;RALN;ND;CD;0;0;0;0;0,5;0;0;0
C4621;RALN;ND;CC;0;0,5;0;0;0,2;0;0;0
C5303;RALN;ND;CD;0;0,25;0;0;0;0;0;0
C5340;RALN;ND;CD;0;0,06;0;0;0;0;0;0
C5340;RALN;ND;CC;2,11;2,11;0;0;0;0;0;0
C5340;RALN;ND;CB;0;0;0;0;4;0;0;0
C1639;RALN;ND;CC;1,09;1,62;0;0;0;0;0;0
N10728;RALN;ND;CB;0,83;0;0;0;0;0;0;0
N10728;RALN;ND;CD;0;0,25;0;0;0;0;0;0
C4733;RALN;ND;CC;0;0;0;0;0;0,25;0;0
C4733;RALN;ND;CB;0;0;0;0;0,25;0;0;0
C6946;RALN;ND;CB;0,67;1,33;0;0;0;0;0;0
C6946;RALN;ND;CA;0;0;0;0;0;0;0,56;4,44
C7302;RALN;ND;CD;0;1;0;0;0;0;0;0
C2126;RALN;ND;CB;0;0;0;0;0;0;3;2
C7357;RALN;ND;CD;1;0;0;0;0;0;0;0
C4585;RALN;ND;CC;0;0,42;0;0;0;0;0;0
C489;RALN;ND;CB;0;0;0;0;0;2;0;0
C489;RALN;ND;CC;0;0;0;0;1;9;0;0
C489;RALN;ND;CD;1;0;0;0;0;0;0;0
P9060;RALN;ND;CC;1,5;0,5;0;0;0;0;0;0
P9060;RALN;ND;CD;0;1;0;0;0;0;0;0
C3027;RALN;ND;CC;0,1;0;0;0;0;0;0;0
C3027;RALN;ND;CD;0,31;0;0;0;0;0;0;0
C12502;RALN;ND;CB;0;0,83;0;0;0;0;0;0
C12502;RALN;ND;CC;0;0;0;0;2,7;0;0;0
C2688;RALN;ND;CB;0;0,5;0;0;0;0;0;0
C2688;RALN;ND;CD;0,38;0;0;0;0;0;0;0
C4574;RALN;ND;CC;0;0,15;0;0;0;0;0;0
C3320;RALN;ND;CB;0;0;0;0;0;0;4,17;1,33
U9471;SSNA;ME;LT;25;53;0;0;0;0;0;0
U9471;SSNA;ME;SI;7;20;0;0;39;64;0;0
U9471;SSNA;ME;MD;47;60;0;0;0;0;0;0
U9471;SSNA;ME;DS;2;6;0;0;0;0;0;0
C7987;RALN;ND;CC;0,63;0,36;0;0;0;0;0;0
C6687;RALN;ND;CB;0;0;0;0;0,38;0,29;0;0
C6687;RALN;ND;CC;0;1,23;0;0;0;0;0;0
C6687;RALN;ND;CD;0,62;0;0;0;0;0;0;0
C4525;RALN;ND;CC;0;0,43;0;0;0;0;0;0
C4525;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C6473;RALN;ND;CA;0;0;0;0;0;0;8;5
C6473;RALN;ND;CD;1;0;0;0;0;0;0;9
C6473;RALN;ND;CB;0;0;0;0;0;0;9;10
C6473;RALN;ND;CC;0;0;0;0;0;0;3;37
C3104;RALN;ND;CB;0;0;0;0;0;0;0,98;0,93
C3104;RALN;ND;CC;2,42;0,58;0;0;1;0;1,75;3,02
C3390;RALN;ND;CC;1,22;0,81;0;0;0;0,5;0;0
C3390;RALN;ND;CD;0;1,35;0;0;0;0,5;0;0
C3390;RALN;ND;CB;0;0;0;0;0,14;0;0;0
UC10840;RALN;ND;CD;0,17;0;0;0;0;0;0;0
C2862;RALN;ND;CC;1;0;0;0;0;0;0;0
C6341;RALN;ND;CC;1;0;0;0;0;0;0;0
C6341;RALN;ND;CA;2;7;0;0;0;0;0;0
C1619;RALN;ND;CD;0,95;1;0;0;0;0;0;0
C549;RALN;ND;CC;0,53;0;0;0;0;0;0;0
C7035;RALN;ND;CA;0;0;0;0;0;0;1,1;0
C1918;RALN;ND;PC;0;1;0;0;0;0;0;0
LS12148;LS13;NF;LI;6;7;0;0;0;0;0;0
C5561;RALN;ND;CD;1;0;0;0;0;0;0;0
C6552;RALN;ND;CC;0,66;1,49;0;0;0;0;0;0
C2054;RALN;ND;CC;0;0,31;0;0;0;0;0;0
C2054;RALN;ND;CD;0;1,17;0;0;0;0;0;0
C3790;RALN;ND;CC;0,41;0;0;0;0;0;0;0
C3790;RALN;ND;CA;0;0;0;0;2;0;0;0,15
C5532;RALN;ND;CD;0;3,78;0;0;0;0;0;0
C5532;RALN;ND;CB;0,37;8,01;0;0;0;0;0;0
C5532;RALN;ND;CC;0;10,8;0;0;0;0;0;0
Q9134;UNIV;ND;CB;0;0;0;0;0;0;11,83;1
Q9134;UNIV;ND;CC;0;0,07;0;0;0;0;0;0
Q9134;UNIV;ND;RC;11,79;9,14;0;0;0;0;0;0
C630;RALN;ND;CC;2;1;0;0;0;0;1,41;1,16
C630;RALN;ND;CA;0;0;0;0;0,25;0;2,66;0
C630;RALN;ND;CB;0;0;0;0;2,45;0;1,85;0
C4045;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C6657;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C6657;RALN;ND;CC;0,13;0,34;0;0;0;0;0;0
C6657;RALN;ND;PC;0;0,08;0;0;0;0;0;0
C6657;RALN;ND;CB;0;0;0;0;0;0;0,8;1
C7769;RALN;ND;CC;0,91;0;0;0;0;0;0;0
C7025;RALN;ND;CA;10,11;16,61;0;0;0;0;0;0
C7025;RALN;ND;CC;1;0;0;0;0;0;0;0
C7025;RALN;ND;CB;9,15;5,06;0;0;0;0;0;0
C7621;RALN;ND;CC;0;1;0;0;0;0;0;0
C1903;RALN;ND;CB;0;0,25;0;0;0;0;0;0
C3210;RALN;ND;PC;0;0;0;0;0;0;7,5;1,09
C3210;RALN;ND;CB;0;0;0;2,27;0;0;0;0
C410;RALN;ND;CC;1,88;2,96;0;0;0;0;0;0
C410;RALN;ND;CB;1,74;0;0;0;2;0;0;0
C410;RALN;ND;CD;1;0;0;0;0;0;0;0
C4174;RALN;ND;CC;2,5;1,25;0;0;0;0;0;0
C5237;REFR;SC;CB;0;0;0;0;0;0;0,52;0,58
C5237;REFR;SC;PC;0;0;0;0;0;2;0;0
C3885;RALN;ND;CC;0;1;0;0;0;0;0,74;0,89
C5188;RALN;ND;CD;1;0;0;0;0;0;0;0
Q9146;UNIV;ND;RC;13,2;17,21;0;0;0;0;0;0
Q9146;UNIV;ND;CD;0;0,99;0;0;0;0;0;0
Q9146;UNIV;ND;CC;0,75;0;0;0;0;0;0;0
C5841;RALN;ND;CD;1;0;0;0;0;0;0;0
C5841;RALN;ND;CC;1;1;0;0;0;0;0;0
UC12804;RALN;ND;CD;0,25;0;0;0;0;0;0;0
C4176;RALN;ND;CB;0;0;0;0;0;0;0,94;1,12
N10808;RALN;ND;CC;1;1;0;0;0;0;0;0
C5852;RALN;ND;CD;0;0,54;0;0;0;0;0;0
C1742;RALN;ND;CB;0;0;0;0;0;0;0;1
C7043;RALN;ND;PC;0;0;0;0;0;0;0,06;0,66
CS10247;RALN;ND;CC;1;1;0;0;1;0;0;0
IP10343;RALN;ND;CC;0;0;0;0;0,63;1,12;0;0
IP10343;RALN;ND;CB;0;0;0;0;0;0,88;0;0
IP10343;RALN;ND;CD;0;0,15;0;0;0;0;0;0
UC8797;RALN;ND;CC;0;0,17;0;0;0;0;0;0
UC8797;RALN;ND;CB;0;0;0;0;1,4;0;0;0
UC8797;RALN;ND;CD;0,5;1;0;0;0;0;0;0
UC8797;RALN;ND;PC;1,96;0;0;0;0;0;0;0
C928;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C8032;RALN;ND;CC;0;0;0;0;0,18;2,35;0;0
C8032;RALN;ND;CB;0;0;0;0;0;0;0,5;0,25
PN10597;EPNE;ME;AC;0;2;0;0;0;0;0;0
PN10597;EPNE;ME;AB;1;0;0;0;0;0;0;0
PN10597;EPNE;ME;AA;1;0;0;0;0;0;0;0
C8068;RALN;ND;CC;0;0,4;0;0;0;0;0;0
IP10582;RALN;ND;CB;3;9;0;0;0;0;0;0
C3546;RALN;ND;CB;0;0;0;0;0;0;0,55;0,04
C3546;RALN;ND;CD;0;0,38;0;0;0;0;0;0
C3940;RALN;ND;CD;0;0,17;0;0;0;0;0;0
C3940;RALN;ND;CB;0,09;0;0;0;0;0,36;1,89;0,19
C3058;RALN;ND;CC;0;3,34;0;0;0;0;0;0
C3058;RALN;ND;CA;2,01;0,66;0;0;0;0;0;0
IR9963;ERIC;ND;6L;8;3;0;0;0;0;0;0
IR9963;ERIC;ND;TC;49;19;0;0;0;0;0;0
IR9963;ERIC;ND;RI;47;26;0;0;0;0;0;0
IR9963;ERIC;ND;RC;120;77;0;0;0;0;0;0
IR9963;ERIC;ND;5L;0;1;0;0;0;0;0;0
IR9963;ERIC;ND;7L;0;1;0;0;0;0;0;0
IR9963;ERIC;ND;8L;2;5;0;0;2;0;0;0
C213;RALN;ND;CD;2;0;0;0;0;0;0;0
C361;RALN;ND;CA;0,76;6,76;0;0;0;0;0,73;1,66
C361;RALN;ND;CB;0;1,32;0;0;0;0;0;0,55
C361;RALN;ND;CC;0;5,35;0;0;0;0;0;0
IC11008;PRTN;NF;CC;0;0,19;0;0;0;0;0;0
CM9114;RALN;ND;CC;5,07;14,46;0;0;0;0;0;0
C4443;RALN;ND;CC;4;13,33;0;0;0;0;0;0
C4443;RALN;ND;CD;2;0;0;0;0;0;0;0
C4443;RALN;ND;CA;15,33;2,67;0;0;0;0;0;0
C4766;RALN;ND;CB;0;0;0;0;0;0;0,55;0
Q9162;UNIV;ND;CE;0;2;0;0;0;0;0;0
Q9162;UNIV;ND;CD;3;5;0;0;0;0;0;0
Q9162;UNIV;ND;RC;60,5;67,11;0;0;0;0;0;0
