ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C4950;RALN;CC;0C1000;A23;1;2
C5510;RALN;CC;0C1000;A23;0;1
C4171;RALN;CC;0C1000;A23;3;0
C2316;RALN;CC;0C1000;A23;2;0
C1314;RALN;CC;0C1000;A23;1;1
C2416;RALN;CC;0C1000;A23;0;1
C979;RALN;CC;0C1000;A23;0;1
C7737;RALN;CC;0C1000;A23;0;1
C6326;RALN;CC;0C1000;A23;0;1
C3979;RALN;CC;0C1000;A23;1;0
C979;RALN;CC;0C1000;A30;1;1
C6470;RALN;CC;0C1000;A23;0;1
C3909;RALN;CC;0C1000;A23;0;2
C5116;RALN;CC;0C1000;A23;0;2
C3495;RALN;CC;0C1000;A23;1;0
C6606;RALN;CC;0C1000;A23;1;0
C6606;RALN;CC;0C1000;A24;0;1
C6292;RALN;CC;0C1000;A23;0;1
C3802;RALN;CC;0C1000;A24;0;1
C4077;RALN;CC;0C1000;A23;0;1
C2682;RALN;CC;0C1000;A23;1;0
C5510;RALN;CC;0C1000;A30;0;1
UC10148;RALN;CC;0C1000;A23;2;3
C12829;RALN;CC;0C1000;A23;1;0
UC10798;RALN;CC;0C1000;A30;3;1
C5338;RALN;CC;0C1000;A23;2;0
C352;RALN;CC;0C1000;A23;0;2
ER9949;RALN;CC;0C1000;A23;40;93
ER9949;RALN;CC;0C1000;A27;3;9
UC9862;RALN;CC;0C1000;A30;1;0
IP12287;RALN;CC;0C1000;A23;1;4
C7339;RALN;CC;0C1000;A23;1;0
C8088;RALN;CC;0C1000;A23;0;1
C5267;RALN;CC;0C1000;A30;0;1
C1856;RALN;CC;0C1000;A23;4;6
C2848;RALN;CC;0C1000;A24;1;0
C1138;RALN;CC;0C1000;A23;2;0
C2857;RALN;CC;0C1000;A23;1;3
C1185;RALN;CC;0C1000;A23;0;1
C1773;RALN;CC;0C1000;A23;1;0
C8216;RALN;CC;0C1000;A23;0;1
C4917;RALN;CC;0C1000;A23;1;0
UC12501;RALN;CC;0C1000;A23;1;0
UC9862;RALN;CC;0C1000;A23;0;5
C4917;RALN;CC;0C1000;A30;0;1
C5105;RALN;CC;0C1000;A23;1;1
C8086;RALN;CC;0C1000;A23;1;2
C12275;RALN;CC;0C1000;A23;1;3
C2884;RALN;CC;0C1000;A23;0;1
C1929;RALN;CC;0C1000;A24;0;1
C1151;RALN;CC;0C1000;A23;0;1
UC10951;RALN;CC;0C1000;A24;1;0
C7080;RALN;CC;0C1000;A27;1;0
C1234;RALN;CC;0C1000;A23;4;3
UC10951;RALN;CC;0C1000;A23;1;6
C2385;RALN;CC;0C1000;A27;0;2
UC12423;RALN;CC;0C1000;A23;1;0
C3892;RALN;CC;0C1000;A24;8;11
C6123;RALN;CC;0C1000;A23;0;1
C6385;RALN;CC;0C1000;A24;0;1
C1364;RALN;CC;0C1000;A23;1;0
C5652;RALN;CC;0C1000;A23;1;0
C6407;RALN;CC;0C1000;A23;0;1
C790;RALN;CC;0C1000;A23;3;3
C2920;RALN;CC;0C1000;A23;1;0
C2920;RALN;CC;0C1000;A24;1;0
C902;RALN;CC;0C1000;A23;0;1
C4592;RALN;CC;0C1000;A24;5;11
C4011;RALN;CC;0C1000;A23;1;1
C12312;RALN;CC;0C1000;A23;3;1
C7175;RALN;CC;0C1000;A23;0;1
C8191;RALN;CC;0C1000;A30;0;1
UC10005;RALN;CC;0C1000;A24;2;0
C2289;RALN;CC;0C1000;A23;0;2
C1578;RALN;CC;0C1000;A23;1;0
C6774;RALN;CC;0C1000;A30;1;0
C4643;RALN;CC;0C1000;A23;0;3
C719;RALN;CC;0C1000;A23;0;1
C6774;RALN;CC;0C1000;A23;0;1
C8114;RALN;CC;0C1000;A30;1;0
UC12542;RALN;CC;0C1000;A24;0;2
D8332;RALN;CC;0C1000;A30;1;1
C1068;RALN;CC;0C1000;A23;1;0
C8114;RALN;CC;0C1000;A23;0;1
C969;RALN;CC;0C1000;A23;1;0
C6878;RALN;CC;0C1000;A23;1;1
C1508;RALN;CC;0C1000;A24;0;1
C3287;RALN;CC;0C1000;A23;0;1
C3763;RALN;CC;0C1000;A23;0;1
UC8792;RALN;CC;0C1000;A23;0;2
C5329;RALN;CC;0C1000;A23;0;1
C12753;RALN;CC;0C1000;A27;3;7
UC10794;RALN;CC;0C1000;A23;2;1
C7608;RALN;CC;0C1000;A30;0;1
C1508;RALN;CC;0C1000;A23;2;1
C12521;RALN;CC;0C1000;A23;2;0
C4654;RALN;CC;0C1000;A23;0;1
UC10794;RALN;CC;0C1000;A30;0;2
C1165;RALN;CC;0C1000;A23;1;0
C2202;RALN;CC;0C1000;A23;1;3
C4882;RALN;CC;0C1000;A23;1;0
C3559;RALN;CC;0C1000;A23;0;1
UC11825;RALN;CC;0C1000;A30;1;0
C730;RALN;CC;0C1000;A24;29;59
C1799;RALN;CC;0C1000;A23;0;2
C1859;RALN;CC;0C1000;A23;0;1
C744;RALN;CC;0C1000;A30;0;1
C5395;RALN;CC;0C1000;A23;0;1
C4770;RALN;CC;0C1000;A27;1;6
C3434;RALN;CC;0C1000;A24;1;1
C1483;RALN;CC;0C1000;A30;1;0
C2087;RALN;CC;0C1000;A23;0;1
C456;RALN;CC;0C1000;A23;0;1
C2666;RALN;CC;0C1000;A23;4;0
V14247;RALN;CC;0C1000;A30;0;1
C408;RALN;CC;0C1000;A23;1;0
C5391;RALN;CC;0C1000;A23;0;1
C6444;RALN;CC;0C1000;A23;1;0
C7975;RALN;CC;0C1000;A24;4;1
C5894;RALN;CC;0C1000;A23;0;2
C1920;RALN;CC;0C1000;A23;0;1
C408;RALN;CC;0C1000;A30;0;1
C6514;RALN;CC;0C1000;A23;3;4
C233;RALN;CC;0C1000;A23;0;1
C6008;RALN;CC;0C1000;A23;0;1
C6237;RALN;CC;0C1000;A30;0;1
C3327;RALN;CC;0C1000;A23;1;0
C653;RALN;CC;0C1000;A23;4;1
C315;RALN;CC;0C1000;A23;2;2
C448;RALN;CC;0C1000;A23;1;0
C7973;RALN;CC;0C1000;A23;7;23
C7973;RALN;CC;0C1000;A29;3;6
C8163;RALN;CC;0C1000;A23;0;1
C6986;RALN;CC;0C1000;A23;1;3
C1520;RALN;CC;0C1000;A23;0;1
C8052;RALN;CC;0C1000;A23;0;2
C3001;RALN;CC;0C1000;A24;0;1
C2335;RALN;CC;0C1000;A23;1;0
UC12819;RALN;CC;0C1000;A23;1;0
C365;RALN;CC;0C1000;A23;0;1
C7670;RALN;CC;0C1000;A23;5;4
C7201;RALN;CC;0C1000;A23;2;0
C6133;RALN;CC;0C1000;A27;1;2
C3737;RALN;CC;0C1000;A23;1;4
C3405;RALN;CC;0C1000;A23;0;1
C6133;RALN;CC;0C1000;A30;0;1
C8214;RALN;CC;0C1000;A30;1;0
C3794;RALN;CC;0C1000;A23;1;2
IP12417;RALN;CC;0C1000;A24;0;1
C6924;RALN;CC;0C1000;A23;2;3
C4047;RALN;CC;0C1000;A23;2;0
ES12933;RALN;CC;0C1000;A23;0;2
UC10778;RALN;CC;0C1000;A24;2;0
C8067;RALN;CC;0C1000;A23;0;2
C1390;RALN;CC;0C1000;A23;2;11
C4691;RALN;CC;0C1000;A23;0;1
C2304;RALN;CC;0C1000;A23;1;0
C1390;RALN;CC;0C1000;A30;1;1
C2684;RALN;CC;0C1000;A23;1;6
C3728;RALN;CC;0C1000;A23;0;3
C996;RALN;CC;0C1000;A23;0;1
C5981;RALN;CC;0C1000;A30;1;0
CS10896;RALN;CC;0C1000;A41;3;4
C996;RALN;CC;0C1000;A30;0;1
C4840;RALN;CC;0C1000;A23;0;1
C1506;RALN;CC;0C1000;A24;0;2
C8118;RALN;CC;0C1000;A23;2;0
C3794;RALN;CC;0C1000;A41;0;1
C3251;RALN;CC;0C1000;A23;12;11
C1506;RALN;CC;0C1000;A41;1;0
C4564;RALN;CC;0C1000;A23;1;1
C7793;RALN;CC;0C1000;A24;0;1
C6427;RALN;CC;0C1000;A23;1;0
C7050;RALN;CC;0C1000;A23;1;0
C2688;RALN;CC;0C1000;A23;0;1
C12753;RALN;CC;0C1000;A23;1;0
C2380;RALN;CC;0C1000;A23;0;1
C8271;RALN;CC;0C1000;A23;0;1
C711;RALN;CC;0C1000;A23;0;1
C3940;RALN;CC;0C1000;A23;2;2
C4173;RALN;CC;0C1000;A23;2;4
C1777;RALN;CC;0C1000;A23;1;0
C3296;RALN;CC;0C1000;A23;1;1
C711;RALN;CC;0C1000;A30;0;1
C3557;RALN;CC;0C1000;A24;4;2
C1874;RALN;CC;0C1000;A24;3;2
C2791;RALN;CC;0C1000;A23;12;10
C5064;RALN;CC;0C1000;A30;0;1
C861;RALN;CC;0C1000;A23;1;1
C5922;RALN;CC;0C1000;A23;0;1
C5007;RALN;CC;0C1000;A23;2;1
C8305;RALN;CC;0C1000;A23;0;1
C7451;RALN;CC;0C1000;A23;5;9
C6571;RALN;CC;0C1000;A23;2;0
C7906;RALN;CC;0C1000;A23;12;7
C5007;RALN;CC;0C1000;A24;1;2
C7245;RALN;CC;0C1000;A23;1;0
R9201;RALN;CC;0C1000;A24;1;0
C2822;RALN;CC;0C1000;A23;0;1
C8196;RALN;CC;0C1000;A23;1;1
C1212;RALN;CC;0C1000;A24;1;0
C12251;RALN;CC;0C1000;A23;0;2
C8217;RALN;CC;0C1000;A23;1;0
C2725;RALN;CC;0C1000;A23;1;0
C3728;RALN;CC;0C1000;A30;1;4
C1332;RALN;CC;0C1000;A23;3;0
C6792;RALN;CC;0C1000;A23;0;4
C7670;RALN;CC;0C1000;A27;3;2
C3728;RALN;CC;0C1000;A24;0;1
C4294;RALN;CC;0C1000;A23;0;1
C7647;RALN;CC;0C1000;A23;1;2
C7647;RALN;CC;0C1000;A30;0;1
C1554;RALN;CC;0C1000;A23;2;1
C6571;RALN;CC;0C1000;A30;0;1
C5048;RALN;CC;0C1000;A24;1;0
C5579;RALN;CC;0C1000;A30;0;1
C5579;RALN;CC;0C1000;A23;2;0
C3315;RALN;CC;0C1000;A23;0;1
C5048;RALN;CC;0C1000;A23;2;0
C6571;RALN;CC;0C1000;A31;0;1
C4935;RALN;CC;0C1000;A23;0;1
C6456;RALN;CC;0C1000;A23;0;1
C545;RALN;CC;0C1000;A24;1;0
C4382;RALN;CC;0C1000;A23;1;0
C430;RALN;CC;0C1000;A24;2;0
C545;RALN;CC;0C1000;A23;1;0
C3223;RALN;CC;0C1000;A23;0;1
C7096;RALN;CC;0C1000;A30;0;2
C5518;RALN;CC;0C1000;A23;3;5
IP10736;RALN;CC;0C1000;A30;0;1
C4953;RALN;CC;0C1000;A24;0;1
C5518;RALN;CC;0C1000;A30;0;1
C7096;RALN;CC;0C1000;A23;4;4
C6999;RALN;CC;0C1000;A30;0;1
C2802;RALN;CC;0C1000;A30;1;0
C4642;RALN;CC;0C1000;A23;2;2
C3695;RALN;CC;0C1000;A30;1;0
C4695;RALN;CC;0C1000;A30;1;0
C430;RALN;CC;0C1000;A23;18;18
C3406;RALN;CC;0C1000;A27;0;2
C8024;RALN;CC;0C1000;A23;1;1
C6999;RALN;CC;0C1000;A23;6;4
C485;RALN;CC;0C1000;A23;0;1
C6007;RALN;CC;0C1000;A23;0;1
C5349;RALN;CC;0C1000;A35;0;1
C7096;RALN;CC;0C1000;A41;0;1
C4102;RALN;CC;0C1000;A23;0;1
C6884;RALN;CC;0C1000;A23;9;5
C6884;RALN;CC;0C1000;A35;1;0
C409;RALN;CC;0C1000;A23;1;0
C5512;RALN;CC;0C1000;A41;4;3
C4571;RALN;CC;0C1000;A23;1;2
C7864;RALN;CC;0C1000;A23;0;1
C2232;RALN;CC;0C1000;A23;0;2
C4914;RALN;CC;0C1000;A23;0;1
C1960;RALN;CC;0C1000;A23;1;2
C3634;RALN;CC;0C1000;A23;0;1
C3127;RALN;CC;0C1000;A24;1;0
C5615;RALN;CC;0C1000;A23;1;9
C2500;RALN;CC;0C1000;A31;0;1
C2500;RALN;CC;0C1000;A23;6;9
C8046;RALN;CC;0C1000;A23;0;2
C3007;RALN;CC;0C1000;A27;5;9
C2500;RALN;CC;0C1000;A24;0;1
C4794;RALN;CC;0C1000;A23;0;1
PA11069;RALN;CC;0C1000;A24;1;0
C1091;RALN;CC;0C1000;A23;0;3
C963;RALN;CC;0C1000;A24;29;42
C963;RALN;CC;0C1000;A23;2;56
C5003;RALN;CC;0C1000;A23;0;1
C5286;RALN;CC;0C1000;A30;1;6
C6495;RALN;CC;0C1000;A23;0;3
UC10796;RALN;CC;0C1000;A23;1;1
C6617;RALN;CC;0C1000;A23;0;1
C5692;RALN;CC;0C1000;A30;1;1
C6255;RALN;CC;0C1000;A23;0;4
C2880;RALN;CC;0C1000;A23;0;1
C437;RALN;CC;0C1000;A23;1;1
C5692;RALN;CC;0C1000;A41;0;1
C3829;RALN;CC;0C1000;A23;0;3
C6255;RALN;CC;0C1000;A24;0;1
C3739;RALN;CC;0C1000;A23;1;0
C6669;RALN;CC;0C1000;A24;5;3
C6829;RALN;CC;0C1000;A30;1;1
C6915;RALN;CC;0C1000;A23;0;5
C8132;RALN;CC;0C1000;A23;0;1
C2788;RALN;CC;0C1000;A30;1;0
C6435;RALN;CC;0C1000;A30;0;1
C5854;RALN;CC;0C1000;A23;2;1
C4513;RALN;CC;0C1000;A23;2;4
C1665;RALN;CC;0C1000;A23;0;2
C7886;RALN;CC;0C1000;A23;0;1
C6435;RALN;CC;0C1000;A23;2;0
C528;RALN;CC;0C1000;A31;1;1
C2232;RALN;CC;0C1000;A41;0;1
C4526;RALN;CC;0C1000;A23;1;0
C7571;RALN;CC;0C1000;A30;0;1
C3652;RALN;CC;0C1000;A41;1;4
C3652;RALN;CC;0C1000;A31;0;1
C7571;RALN;CC;0C1000;A23;6;15
C1542;RALN;CC;0C1000;A23;1;4
C430;RALN;CC;0C1000;A41;0;1
C4031;RALN;CC;0C1000;A23;2;1
C8099;RALN;CC;0C1000;A23;0;1
C6619;RALN;CC;0C1000;A23;0;1
C430;RALN;CC;0C1000;A30;0;2
C2958;RALN;CC;0C1000;A23;2;0
C12747;RALN;CC;0C1000;A23;2;2
C4851;RALN;CC;0C1000;A24;2;0
C4627;RALN;CC;0C1000;A23;1;0
C849;RALN;CC;0C1000;A23;3;0
C5823;RALN;CC;0C1000;A23;3;1
C528;RALN;CC;0C1000;A23;11;19
C528;RALN;CC;0C1000;A24;7;0
C7530;RALN;CC;0C1000;A30;1;0
C2287;RALN;CC;0C1000;A23;2;0
C1511;RALN;CC;0C1000;A23;1;0
C7530;RALN;CC;0C1000;A23;1;0
C5744;RALN;CC;0C1000;A30;0;1
C2788;RALN;CC;0C1000;A23;1;1
C6587;RALN;CC;0C1000;A23;1;0
C2845;RALN;CC;0C1000;A23;1;0
C2369;RALN;CC;0C1000;A23;1;0
C4318;RALN;CC;0C1000;A23;1;0
C12903;RALN;CC;0C1000;A23;0;1
C960;RALN;CC;0C1000;A23;3;4
C7297;RALN;CC;0C1000;A23;2;1
C1276;RALN;CC;0C1000;A23;0;1
C3118;RALN;CC;0C1000;A23;2;2
C3118;RALN;CC;0C1000;A24;1;0
C668;RALN;CC;0C1000;A41;0;1
C7582;RALN;CC;0C1000;A23;3;0
C7715;RALN;CC;0C1000;A23;1;1
C7020;RALN;CC;0C1000;A23;1;0
C5412;RALN;CC;0C1000;A23;1;1
C6040;RALN;CC;0C1000;A23;0;1
UC9702;RALN;CC;0C1000;A35;0;3
C6749;RALN;CC;0C1000;A41;2;5
C668;RALN;CC;0C1000;A24;1;0
C219;RALN;CC;0C1000;A23;0;1
C3508;RALN;CC;0C1000;A23;0;1
UC9702;RALN;CC;0C1000;A23;0;1
C3850;RALN;CC;0C1000;A30;0;2
C4129;RALN;CC;0C1000;A24;1;0
C4340;RALN;CC;0C1000;A23;1;1
C3392;RALN;CC;0C1000;A23;3;1
C6947;RALN;CC;0C1000;A23;0;1
C5863;RALN;CC;0C1000;A23;1;0
C337;RALN;CC;0C1000;A23;1;0
C5272;RALN;CC;0C1000;A23;0;1
C1030;RALN;CC;0C1000;A23;0;1
C3850;RALN;CC;0C1000;A23;11;7
C4901;RALN;CC;0C1000;A23;1;0
C337;RALN;CC;0C1000;A30;0;1
C775;RALN;CC;0C1000;A23;0;1
UC12592;RALN;CC;0C1000;A23;0;3
C4859;RALN;CC;0C1000;A24;1;3
C4859;RALN;CC;0C1000;A23;4;2
C12914;RALN;CC;0C1000;A23;0;2
C2077;RALN;CC;0C1000;A23;4;6
C7617;RALN;CC;0C1000;A23;0;1
C4893;RALN;CC;0C1000;A23;2;2
C7095;RALN;CC;0C1000;A23;0;3
C4749;RALN;CC;0C1000;A30;1;0
C8250;RALN;CC;0C1000;A23;2;2
C3279;RALN;CC;0C1000;A24;0;1
C4749;RALN;CC;0C1000;A23;2;1
C5906;RALN;CC;0C1000;A23;1;4
UC9994;RALN;CC;0C1000;A23;0;3
UC9994;RALN;CC;0C1000;A35;5;5
C3959;RALN;CC;0C1000;A23;1;0
UC9994;RALN;CC;0C1000;A41;0;2
C7235;RALN;CC;0C1000;A23;1;1
C6895;RALN;CC;0C1000;A23;1;0
C2669;RALN;CC;0C1000;A24;0;1
C3610;RALN;CC;0C1000;A23;0;2
C4335;RALN;CC;0C1000;A23;0;1
C2197;RALN;CC;0C1000;A23;17;6
C4870;RALN;CC;0C1000;A23;0;3
IP10537;RALN;CC;0C1000;A23;1;2
C5821;RALN;CC;0C1000;A23;0;1
C5210;RALN;CC;0C1000;A27;3;8
C7509;RALN;CC;0C1000;A23;0;2
C5821;RALN;CC;0C1000;A24;0;2
D8341;RALN;CC;0C1000;A23;3;2
C7469;RALN;CC;0C1000;A23;1;0
C5158;RALN;CC;0C1000;A23;0;1
C2807;RALN;CC;0C1000;A23;1;1
C2505;RALN;CC;0C1000;A23;1;0
C671;RALN;CC;0C1000;A23;2;1
C2182;RALN;CC;0C1000;A23;0;2
C977;RALN;CC;0C1000;A23;1;0
C1198;RALN;CC;0C1000;A23;0;2
C5477;RALN;CC;0C1000;A23;1;1
UC10142;RALN;CC;0C1000;A23;1;0
C5906;RALN;CC;0C1000;A30;0;1
C3038;RALN;CC;0C1000;A30;1;0
C2931;RALN;CC;0C1000;A23;0;1
IP10523;RALN;CC;0C1000;A23;1;1
C2946;RALN;CC;0C1000;A23;0;2
C3038;RALN;CC;0C1000;A23;2;0
C7721;RALN;CC;0C1000;A23;0;1
C2607;RALN;CC;0C1000;A23;0;1
C1465;RALN;CC;0C1000;A23;2;1
C1257;RALN;CC;0C1000;A23;1;0
C1590;RALN;CC;0C1000;A23;0;3
V12922;RALN;CC;0C1000;A23;1;1
CS10052;RALN;CC;0C1000;A23;0;1
C8223;RALN;CC;0C1000;A23;0;1
C3441;RALN;CC;0C1000;A23;0;1
C1205;RALN;CC;0C1000;A23;1;0
C1440;RALN;CC;0C1000;A24;1;0
C1255;RALN;CC;0C1000;A30;0;1
C1533;RALN;CC;0C1000;A23;1;0
C2903;RALN;CC;0C1000;A23;1;1
C1255;RALN;CC;0C1000;A23;1;0
C7781;RALN;CC;0C1000;A30;0;1
C7747;RALN;CC;0C1000;A23;0;1
C5786;RALN;CC;0C1000;A23;0;1
C1586;RALN;CC;0C1000;A24;0;1
C6889;RALN;CC;0C1000;A23;2;4
C2975;RALN;CC;0C1000;A30;0;1
C12913;RALN;CC;0C1000;A27;13;24
C4308;RALN;CC;0C1000;A24;2;0
C4308;RALN;CC;0C1000;A30;1;0
C2975;RALN;CC;0C1000;A23;7;7
C7573;RALN;CC;0C1000;A23;1;0
C1206;RALN;CC;0C1000;A24;0;1
C3148;RALN;CC;0C1000;A23;0;1
C2389;RALN;CC;0C1000;A23;0;3
C765;RALN;CC;0C1000;A30;0;1
C5897;RALN;CC;0C1000;A30;0;2
IP10259;RALN;CC;0C1000;A23;0;3
UC11811;RALN;CC;0C1000;A23;0;3
C5897;RALN;CC;0C1000;A41;0;8
C1572;RALN;CC;0C1000;A30;1;0
C3992;RALN;CC;0C1000;A23;1;0
C4308;RALN;CC;0C1000;A23;129;223
C8080;RALN;CC;0C1000;A23;0;1
C5897;RALN;CC;0C1000;A23;14;5
C2248;RALN;CC;0C1000;A23;2;3
C258;RALN;CC;0C1000;A27;1;2
IP10314;RALN;CC;0C1000;A23;1;0
C1246;RALN;CC;0C1000;A23;0;1
P9093;RALN;CC;0C1000;A23;0;3
C7324;RALN;CC;0C1000;A23;2;0
C5779;RALN;CC;0C1000;A23;0;1
P9060;RALN;CC;0C1000;A24;0;1
P9060;RALN;CC;0C1000;A30;1;0
C4473;RALN;CC;0C1000;A23;1;5
C7659;RALN;CC;0C1000;A24;0;1
C3466;RALN;CC;0C1000;A23;1;0
C7320;RALN;CC;0C1000;A23;1;0
C3333;RALN;CC;0C1000;A23;196;221
C3333;RALN;CC;0C1000;A30;2;1
C5673;RALN;CC;0C1000;A23;0;1
C8076;RALN;CC;0C1000;A23;0;1
C6359;RALN;CC;0C1000;A23;1;0
C6161;RALN;CC;0C1000;A23;0;2
C7135;RALN;CC;0C1000;A23;1;1
C7082;RALN;CC;0C1000;A30;1;0
C4920;RALN;CC;0C1000;A23;5;1
C3837;RALN;CC;0C1000;A23;1;0
C6620;RALN;CC;0C1000;A23;0;1
C11978;RALN;CC;0C1000;A23;0;2
C6922;RALN;CC;0C1000;A23;0;1
C3292;RALN;CC;0C1000;A23;0;2
C3208;RALN;CC;0C1000;A23;4;0
C6170;RALN;CC;0C1000;A41;0;1
C3975;RALN;CC;0C1000;A23;1;2
C7182;RALN;CC;0C1000;A23;0;1
C4963;RALN;CC;0C1000;A30;1;0
UC10643;RALN;CC;0C1000;A23;10;16
C1446;RALN;CC;0C1000;A23;0;1
C10363;RALN;CC;0C1000;A23;1;0
C6025;RALN;CC;0C1000;A23;0;1
C5131;RALN;CC;0C1000;A30;2;0
C5183;RALN;CC;0C1000;A23;1;1
C1935;RALN;CC;0C1000;A23;1;0
C1935;RALN;CC;0C1000;A30;0;1
C3013;RALN;CC;0C1000;A23;3;1
C7288;RALN;CC;0C1000;A23;1;0
C601;RALN;CC;0C1000;A23;5;16
C6253;RALN;CC;0C1000;A24;1;0
C5131;RALN;CC;0C1000;A23;30;84
UC10643;RALN;CC;0C1000;A24;3;0
C2881;RALN;CC;0C1000;A23;0;1
C601;RALN;CC;0C1000;A30;0;2
R9190;RALN;CC;0C1000;A23;1;2
C7725;RALN;CC;0C1000;A23;1;0
UC10237;RALN;CC;0C1000;A23;1;0
C7164;RALN;CC;0C1000;A23;1;1
C2466;RALN;CC;0C1000;A24;0;2
C7749;RALN;CC;0C1000;A30;1;0
C2736;RALN;CC;0C1000;A23;0;2
C5127;RALN;CC;0C1000;A23;5;3
C7913;RALN;CC;0C1000;A23;2;0
C7589;RALN;CC;0C1000;A30;0;1
C5127;RALN;CC;0C1000;A24;1;0
C14065;RALN;CC;0C1000;A23;1;2
C7913;RALN;CC;0C1000;A30;0;5
C6697;RALN;CC;0C1000;A23;0;1
C5991;RALN;CC;0C1000;A23;1;1
C5915;RALN;CC;0C1000;A30;0;1
UC10240;RALN;CC;0C1000;A30;0;2
UC10240;RALN;CC;0C1000;A23;2;5
C5915;RALN;CC;0C1000;A23;0;1
UC11816;RALN;CC;0C1000;A23;0;1
R9190;RALN;CC;0C1000;A41;2;3
UC11816;RALN;CC;0C1000;A30;0;1
C7078;RALN;CC;0C1000;A24;0;1
UC10643;RALN;CC;0C1000;A30;0;1
C7825;RALN;CC;0C1000;A23;1;0
C8215;RALN;CC;0C1000;A30;0;1
T11072;RALN;CC;0C1000;A41;2;6
UC10638;RALN;CC;0C1000;A23;6;3
C5095;RALN;CC;0C1000;A23;0;2
ER12738;RALN;CC;0C1000;A30;0;1
ER12738;RALN;CC;0C1000;A23;1;0
C4913;RALN;CC;0C1000;A23;1;0
C1685;RALN;CC;0C1000;A23;1;0
C588;RALN;CC;0C1000;A23;1;0
C1853;RALN;CC;0C1000;A23;0;1
C7141;RALN;CC;0C1000;A23;2;0
C7141;RALN;CC;0C1000;A24;1;0
C2665;RALN;CC;0C1000;A23;1;3
C6788;RALN;CC;0C1000;A27;2;1
C923;RALN;CC;0C1000;A30;1;0
C1059;RALN;CC;0C1000;A23;0;1
C5201;RALN;CC;0C1000;A23;2;0
C5491;RALN;CC;0C1000;A23;1;0
C6789;RALN;CC;0C1000;A23;0;4
C5662;RALN;CC;0C1000;A23;1;2
C4973;RALN;CC;0C1000;A23;0;3
C6368;RALN;CC;0C1000;A23;1;1
C3987;RALN;CC;0C1000;A31;1;1
C3987;RALN;CC;0C1000;A23;1;0
C7191;RALN;CC;0C1000;A23;1;0
C5093;RALN;CC;0C1000;A23;0;3
C5015;RALN;CC;0C1000;A23;3;4
C2800;RALN;CC;0C1000;A23;0;1
C6867;RALN;CC;0C1000;A23;4;2
C6867;RALN;CC;0C1000;A30;2;3
C7484;RALN;CC;0C1000;A23;32;52
UC8797;RALN;CC;0C1000;A23;0;1
C6452;RALN;CC;0C1000;A24;3;8
IP10474;RALN;CC;0C1000;A23;0;1
C7484;RALN;CC;0C1000;A30;0;1
C7484;RALN;CC;0C1000;A24;0;1
C5855;RALN;CC;0C1000;A41;0;1
C7100;RALN;CC;0C1000;A23;0;1
C6103;RALN;CC;0C1000;A23;0;1
C6103;RALN;CC;0C1000;A30;0;1
CS10308;RALN;CC;0C1000;A23;0;1
CS10308;RALN;CC;0C1000;A41;0;2
C4408;RALN;CC;0C1000;A23;2;2
C1516;RALN;CC;0C1000;A23;0;1
C4068;RALN;CC;0C1000;A23;0;4
C863;RALN;CC;0C1000;A23;0;1
C3115;RALN;CC;0C1000;A30;1;0
C1426;RALN;CC;0C1000;A23;1;0
C3115;RALN;CC;0C1000;A23;7;23
C2877;RALN;CC;0C1000;A23;1;2
C4381;RALN;CC;0C1000;A23;1;1
UC11812;RALN;CC;0C1000;A23;1;1
C7045;RALN;CC;0C1000;A41;0;2
C782;RALN;CC;0C1000;A23;1;0
C2059;RALN;CC;0C1000;A23;0;1
UC10164;RALN;CC;0C1000;A24;0;1
C682;RALN;CC;0C1000;A23;0;1
C682;RALN;CC;0C1000;A30;1;0
C463;RALN;CC;0C1000;A23;3;1
C1919;RALN;CC;0C1000;A23;1;0
C3235;RALN;CC;0C1000;A23;0;1
CM9080;RALN;CC;0C1000;A23;1;0
C7551;RALN;CC;0C1000;A30;0;1
C5046;RALN;CC;0C1000;A23;2;0
UC12348;RALN;CC;0C1000;A23;0;1
PA99;RALN;CC;0C1000;A23;1;1
C1156;RALN;CC;0C1000;A23;0;1
C7016;RALN;CC;0C1000;A41;0;1
C7266;RALN;CC;0C1000;A35;1;0
C5057;RALN;CC;0C1000;A23;4;7
C6605;RALN;CC;0C1000;A23;1;1
C7266;RALN;CC;0C1000;A23;0;3
C538;RALN;CC;0C1000;A41;1;1
C7597;RALN;CC;0C1000;A23;0;1
C5442;RALN;CC;0C1000;A30;0;1
C3876;RALN;CC;0C1000;A23;0;1
C3256;RALN;CC;0C1000;A23;0;1
C2231;RALN;CC;0C1000;A23;4;0
UC11864;RALN;CC;0C1000;A30;0;1
C3530;RALN;CC;0C1000;A23;2;1
C5505;RALN;CC;0C1000;A30;0;1
C5505;RALN;CC;0C1000;A24;0;1
UC11864;RALN;CC;0C1000;A23;2;1
C2445;RALN;CC;0C1000;A30;0;1
C2445;RALN;CC;0C1000;A23;0;1
C6816;RALN;CC;0C1000;A23;0;1
D8325;RALN;CC;0C1000;A23;0;2
C6095;RALN;CC;0C1000;A23;0;1
C2921;RALN;CC;0C1000;A24;2;0
C3673;RALN;CC;0C1000;A23;2;1
C7327;RALN;CC;0C1000;A23;2;1
C1544;RALN;CC;0C1000;A23;0;2
