ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
C8103;RALN;CD;23793,5;235;2554,5;181;7806;4567
C8103;RALN;CA;17844,6;2;1492,4;70,4;499,8;331,2
C8103;RALN;CC;21412,89;252,99;1843,41;199,87;1126,47;749,2
C8103;RALN;CB;18467,34;28,57;1547,11;213,07;588,95;321,21
C1232;RALN;CD;23017,91;0;1921,65;101,39;2994;1790,43
C1232;RALN;CC;21813;0;1830,4;745,8;3426,4;2079,8
C1232;RALN;CB;20165,45;168,45;1709,64;653,36;643,55;2149,82
C6385;RALN;CD;27115,2;17,4;2995,8;316,6;11402,8;482,8
C6385;RALN;CC;22905,46;206,81;1939,26;447,49;1095,02;2005,56
C6385;RALN;CB;19670;0;1650,5;429,5;609;1389
C1755;RALN;CD;25789,69;383,74;2538,24;767,31;4747,93;2850,4
C1755;RALN;CA;18181,21;197,18;1541,15;1127,46;518,41;1845,51
C1755;RALN;CC;21337,45;88,02;1900,16;994,71;1257,66;2203,74
C1755;RALN;CB;19313,56;286;1651,44;557,78;639;1283,56
C1755;RALN;FP;39979;0;5520;0;21106;7982
C1697;RALN;CD;25133,66;50,33;2452,83;640,7;5390,8;1282,04
C1697;RALN;CC;21442,72;51,9;1793,11;274,14;1073,9;972,33
C1697;RALN;DI;39979,29;0;6024,43;0;37119;0
C1697;RALN;CB;19385,45;14,33;1625,93;328,77;625,35;1208,17
C1697;RALN;FP;39979;0;6004;0;39691;0
C3842;RALN;CD;25816,67;187,42;2504,44;491,39;4709,38;2591,51
C3842;RALN;CA;18051,39;57,55;1522,12;1023,07;506,57;387,29
C3842;RALN;CC;21831,1;59,18;1880,26;1259,39;1377,12;244,47
C3842;RALN;DI;39979;0;6746;0;40955;0
C3842;RALN;CB;19395,33;545,33;1674,67;0;608;329
C3842;RALN;FP;39979;0;6837;0;41502;0
C5126;RALN;CD;26318,2;257,91;2228,39;320,2;14298,44;498,06
C5126;RALN;CC;22065,26;118,92;1893,62;155,61;702,16;1206,64
C5126;RALN;CB;20729,49;169,23;1739,74;325;675,64;1022,44
C3478;RALN;CD;25451,67;456,67;2174;239;8960,67;406
C3478;RALN;CC;21201,67;54,22;1781,56;297,33;879,89;2211,22
C3478;RALN;CB;19064;0;1600;782;601,5;1654
C5575;RALN;CD;26259,89;13,22;2777,56;212,67;9282,56;1569,11
C5575;RALN;CC;21533,63;38,34;1811,03;530,41;958,67;2311,01
C5575;RALN;CB;20022,68;259,06;2014,52;532,07;582,51;1581,18
C2217;RALN;CD;24471,51;68,47;2271,76;410,28;1192,87;1708,52
C2217;RALN;CA;18417,88;41,29;1549,06;236,47;384,35;1150,24
C2217;RALN;CC;21116,83;35,48;1790,53;665,39;582,04;2069,2
C2217;RALN;DI;39982,14;0;5065,94;0;6044,57;0
C2217;RALN;CB;19468,86;36,29;1638,29;537,86;478,86;1909,43
C3595;RALN;CD;27723,5;81,5;3272;380,5;14628,5;420
C3595;RALN;CC;22086;0;1853,33;431;1074,67;3438,33
C3595;RALN;CB;19343;0;1623;572;607;2353
C4378;RALN;CD;28563,5;255,5;2973;0;7561;0
C4378;RALN;CA;17974;181;1433;71;486;961,5
C4378;RALN;CC;22743,5;409,75;1921,63;792,75;934;663
C4378;RALN;CB;18780,05;319,71;1573,24;667,64;597,57;490,51
C4378;RALN;FP;39979;0;5691;0;21716;10856
C4122;RALN;CD;26291,75;0;2206,25;121;4295,5;1406,75
C4122;RALN;CC;21413,67;73,33;1811,4;227,14;699,34;1912,72
C4122;RALN;CB;18457,75;0;1549;378,88;640,13;1635,13
C4122;RALN;FP;39979;0;4941;0;11536;17832
C6573;RALN;CD;25000;292;2375;0;3146;0
C6573;RALN;CA;17372;0;1472;0;360,67;0
C6573;RALN;CC;22019,57;200,14;354,43;0;476,14;0
C382;RALN;CD;24113,2;17;2668,4;579,2;12036,2;712
C382;RALN;CC;21210,71;90,27;1795,87;347,16;890,45;1030,16
C382;RALN;CB;19367;0;1625,5;606,5;572,5;1246,5
C382;RALN;FP;39979;0;4962;0;22379;11803
C6777;RALN;CA;17657;0;1482;1591;124;336
C6777;RALN;CC;22494,5;162,5;2325,25;1352;5522,5;210
C7686;RALN;CD;25111,2;346,87;2136,71;208,38;6727,91;681,88
C7686;RALN;CC;21043,28;91,77;1774,89;520,65;1079,24;1700,95
C7686;RALN;CB;19551,75;104,25;1651,31;182,62;620,16;1165,22
C7686;RALN;SP;11068;0;929;0;15451;114
C7651;RALN;CD;25443,26;37,06;2125,76;379,62;8315,78;405,62
C7651;RALN;CC;21881,79;0,26;1832,4;1383,8;1187,57;3681,26
C7651;RALN;CB;19817,5;75,67;1660,83;263,83;616,67;407
C7650;RALN;CD;23745,55;100,64;1987,36;178,64;11722,09;810,82
C7650;RALN;CC;21079,47;0;1754,82;216,61;1425,92;5072,69
C7650;RALN;CB;19584,33;115;1641,67;0;678,33;2538,33
C4660;RALN;CD;25558,93;692,36;2623,64;110,31;7507,64;3730,31
C4660;RALN;CA;18340,87;92,27;1270,32;0;516,91;1401,79
C4660;RALN;CC;21750,54;519,74;1876,31;223,6;1082,48;2228,2
C4660;RALN;CB;19388,5;261,5;1634,5;371,63;607,25;1412
C4660;RALN;FP;39979;1428;8262;0;70394;3298
C598;RALN;CD;26620,5;463;2812,25;494;9338;75
C598;RALN;CC;22086;56,57;1593,43;793,29;1264,71;2578,71
C598;RALN;CB;18184;0;1526;1068;592;3514,5
C7067;RALN;CD;24336;306;2068;253,5;18843,5;4518,5
C7067;RALN;CC;22066,74;191,21;1866,16;265,42;700,42;1734,79
C7067;RALN;CB;19500,79;43,21;1640,27;105,09;616,63;734,62
C4636;RALN;CD;25623,5;206,33;2839,5;160,17;11253,17;1090,33
C4636;RALN;CA;17657;0;1482;0;502;1361
C4636;RALN;CC;21314,72;42,04;1790,71;498,23;1081,19;1986,38
C4636;RALN;CB;19974,13;29,67;1679,87;448;616,27;2382,47
C1231;RALN;CD;25897;51,5;2439,67;422,83;10339,17;1220,83
C1231;RALN;CA;17327;0;1451;0;862;1475
C1231;RALN;CC;21684,07;135,95;1827;380,12;1618,76;1979,49
C1231;RALN;CB;19326,3;144,97;1641,58;357,21;1041,94;1257,45
C1195;RALN;CD;26020;184,25;2948,75;262,5;12118,5;1677,5
C1195;RALN;CC;21482,2;41,63;1773,6;670,86;889,19;5009,3
C1195;RALN;FP;39979;0;5449;0;22915;22496
C5381;RALN;CD;26508,75;65,75;3042,5;702,75;13122,25;790,75
C5381;RALN;CC;21722,54;24,03;1824,93;895,82;1184,33;2745,52
C5381;RALN;CB;19824,6;73,42;1670,39;533,01;609,49;2570,13
C5381;RALN;FP;39979;0;4972;0;14393;13775
C206;RALN;CD;28117,34;498,97;2717,41;0;6119,19;507,51
C206;RALN;CC;22012,36;98,62;1882,57;259,38;1519,46;1057,11
C206;RALN;CB;20788;0;1744;0;618;658
C7585;RALN;CC;22086;0;1853;2451;705;216
C1258;RALN;CD;25454;16,73;2826,91;174,55;9687,27;812,36
C1258;RALN;CC;21857,76;3,48;1835,28;210,04;1158,63;1588,87
C1258;RALN;CB;19670;0;1651;101;610;889
C7586;RALN;CD;25051,64;54,2;2400,35;146,97;5537,63;811,29
C7586;RALN;CC;20940,9;29,94;1742,88;309,59;570,75;842,49
C7586;RALN;CB;19287,45;13,91;1615,28;188,55;366;937,91
C7226;RALN;CD;24777,2;1202;1502;184;2154,4;134,4
C7226;RALN;CC;22016,52;17,43;1719,31;351,48;1219,3;2649,54
C7226;RALN;CB;19477,75;178,25;1648,5;235,5;623,75;771,92
C7226;RALN;FP;39979;124;4537;0;26569;11372
C6765;RALN;CD;23793,5;0;3034,5;0;17568,5;1146
C6765;RALN;CA;18241,36;0;1530,27;221,91;505,64;894,64
C6765;RALN;CC;21054,38;46,83;1791,06;325,24;1395,76;2280,66
C6765;RALN;CB;19379,59;34,33;1627,89;294,22;605,41;1062,71
C6765;RALN;FP;39979;0;5173;0;22100;13142
C1724;RALN;CD;25135,74;55,73;2698,17;128,04;9573,51;1384,72
C1724;RALN;CC;21210,56;60,37;1782,9;348,08;1319,89;3327,1
C1724;RALN;CB;19652,42;105,97;1660,76;176,44;642,01;1953,31
C1724;RALN;FP;39979;0;5712;0;14908;24224
C3709;RALN;CD;23964;48,33;2680;200,44;10913,22;1248,67
C3709;RALN;CC;21386,98;87,45;1798,72;268,49;692,22;2286,44
C3709;RALN;CB;19376,22;49,43;1628,07;437,01;607,39;1346,17
C3709;RALN;SP;22135;0;2319;0;6317;3384
C5404;RALN;CD;26539;0;2227;88;14666;1163
C5404;RALN;CA;18407;0;1545;1024;517;1007
C5404;RALN;CC;21450,17;0;1745,5;294,81;1818,86;2167,3
C5776;RALN;CC;22548,11;0;1960,54;0;2024,02;4267,33
C5776;RALN;CB;18034;0;1514;240;581;3421
C3392;RALN;CD;26035,85;155,61;2662,9;600,13;7269,28;3418,12
C3392;RALN;CA;17412,16;5,32;1461,75;521,08;508,32;1815,3
C3392;RALN;CC;21977,96;225,28;1877,53;783,13;1358,58;4497,23
C3392;RALN;CB;19871,9;257,67;1691,43;540,68;598,92;2011,2
C3392;RALN;FP;40259;0;6004;0;34019;10715
C3392;RALN;SP;22136,44;0;3128,64;209,83;17481,2;231,12
C849;RALN;CD;24977,18;359,54;2126,32;197,68;1680,17;2275,35
C849;RALN;CA;18302,42;248,75;1550,24;590,36;549,61;1275,25
C849;RALN;CC;21851,31;424,27;1853,27;495,25;1118,52;2194,75
C849;RALN;DI;39941,75;0;5984,5;0;56385,25;13328,5
C849;RALN;CB;19644,5;244,08;1656,89;564,13;630,21;1058,09
C849;RALN;FP;39979;0;5925;0;61492;0
C7188;RALN;CD;23255,16;68,27;2434,78;417;8623,26;1040,58
C7188;RALN;CA;17867,33;0;1499,33;127;510;1069,67
C7188;RALN;CC;21637,63;53,96;1820,66;302,82;1051,74;2039,01
C7188;RALN;CB;19159,05;80,25;1448,5;264,28;547,96;1229,71
C7154;RALN;CD;24110,8;24,72;2087,02;509,39;1747,76;2623,52
C7154;RALN;CC;21435,05;13,09;1798,62;883,46;690,91;2057,21
C7154;RALN;CB;19567,97;58,55;1647,92;329,43;595,06;2620,96
C7154;RALN;FP;39979;0;6168;0;29856;19861
C7154;RALN;SP;22135;0;4403;0;36288;318
C5127;RALN;CD;24086,4;73,55;2181,97;329,08;3091,29;2834,76
C5127;RALN;CA;18661,71;0;1564;0;488,57;1312
C5127;RALN;CC;21291,89;83,18;1754,41;438,47;1114,21;2032,67
C5127;RALN;DI;39973,69;0;6397,42;0;50769,44;0
C5127;RALN;CB;19708,98;104,25;1661,23;403,47;617,48;1560,69
C5127;RALN;FP;39979;0;6298;0;41129;3522
C5094;RALN;CD;25827,67;170,33;2680;180,67;8309,67;713,67
C5094;RALN;CC;21952,25;0;1842;656,75;699;1207,75
C4629;RALN;CD;23450;176;2366;730,2;5389,2;340,6
C4629;RALN;CC;21745,74;104,18;1920,86;1174,67;2106,73;271,15
C4629;RALN;CB;19566,74;54,06;1648,8;397,83;638,4;1187,66
C1039;RALN;CD;24697,1;79,32;2292,46;531,55;4470,6;3123,66
C1039;RALN;CA;17290,5;0;1451,25;0;506,25;1220,25
C1039;RALN;CC;21382,19;91,39;1788,79;522,27;1070,11;2539,75
C1039;RALN;CB;19361,89;45,2;1680,82;277,48;606,53;1613,18
C5165;RALN;CD;26695,17;183,75;2736,5;886,25;7259,58;2139,25
C5165;RALN;CA;18138,45;6,88;1247,26;1077,11;513,35;1040,12
C5165;RALN;CC;22798,58;212,69;1194,56;3934,82;1277,08;2681,73
C5165;RALN;CB;19489,32;0;1200,07;909,76;597,95;846,5
V9782;RALN;CD;29219,15;290,62;3203,15;7,87;11425,31;1065,44
V9782;RALN;CA;18342,46;77,54;1548;0;513,23;5002,15
V9782;RALN;CC;23121,13;0;1968,13;306;1040,38;4913
V9782;RALN;DI;39979;0;9148;0;91548;0
V9782;RALN;CB;20633,5;0;1731,5;1279,5;604;3673
C253;RALN;CD;24857,7;122,22;2263,39;495,51;2982,05;293,61
C253;RALN;CC;21357,57;132,25;1803,55;621,22;1016,03;631,01
C253;RALN;DI;39390,3;0;5992,11;0;32824,84;0
C253;RALN;CB;19971,86;103,48;1686,51;650,57;629,44;557,36
C253;RALN;FP;39979;0;5888;0;30682;7225
C1523;RALN;CD;25858,12;317,22;2943,99;137,38;4334,46;1324,82
C1523;RALN;CA;17197,75;0;1413,93;52,53;508,29;366,52
C1523;RALN;CC;20443,48;30,22;1638,91;631,54;852,08;540
C1523;RALN;CB;18073,21;485,85;1567,39;115,21;588;325,31
C1523;RALN;FP;39979;0;5266;532;23489;11584
C7987;RALN;CD;25682,7;93,74;2469,3;123,48;4464,09;5026,35
C7987;RALN;CA;18342;40;1543;260;517;1313
C7987;RALN;CC;21785,81;66,88;1831,1;469,75;1271,59;1718,24
C7987;RALN;DI;39974,28;0;4902,75;0;20762,49;0
C7987;RALN;CB;20016,67;63,73;1686,93;262,13;635,07;1104,93
C2898;RALN;CD;26539;660;3151;0;13497;9534
C2898;RALN;CC;21528,83;98,33;1812,17;1534,17;883,17;7399,5
C2898;RALN;CB;19112,47;60,88;1609,76;559,06;526,24;3244,76
C7925;RALN;CD;24326,33;206,33;2302;887,33;4122,67;2464,67
C7925;RALN;CC;22243,3;82,16;1915,77;251,52;1601,05;3079,57
C7925;RALN;CB;19975,74;71,96;1683,17;440,1;624,59;2629,5
C7577;RALN;CD;23003;142,2;1942,2;133;8870,8;2725,6
C7577;RALN;CA;18342;0;1539;0;517;2207
C7577;RALN;CC;21832,09;176,59;1826,45;1310,59;3060,27;3054,27
C7577;RALN;CB;19091,5;96,17;1612;437,58;626,83;2964,25
C7577;RALN;SP;21167;0;1777;0;0;1914
C7626;RALN;CD;25827,67;440,67;2849,33;0;10676,67;731,33
C7626;RALN;CC;21877,62;0;1823,82;411,3;1003,64;2074,91
C7626;RALN;CB;19342,91;0;1623,27;644,73;558,55;980,18
C7626;RALN;FP;39979;0;5448;0;19653;22094
C2680;RALN;CD;24423,63;120,28;2309,74;521,22;3947,88;4399,58
C2680;RALN;CA;17359;0;1457;31;493,5;1686,5
C2680;RALN;CC;21440,38;91,42;1796,94;284,49;990,71;1968,09
C2680;RALN;CB;18904,93;16,72;1590;266,73;605,46;2159,89
C2680;RALN;FP;39979;0;4574;0;16141;20084
C7520;RALN;CD;26539;418,5;2262;364,5;8072;1793,5
C7520;RALN;CC;21630,91;0;2083,73;1154,23;1038,28;2657,52
C7520;RALN;CB;19670;0;1651;808;610;2482
C3203;RALN;CD;25019,83;129,86;2394,22;416,24;4751,06;2848,23
C3203;RALN;CC;21813,94;117;1833,36;827,62;1228,64;2280,25
C3203;RALN;DI;39979,4;0;6340;0;44612,4;0
C3203;RALN;CB;19150,54;44,16;1609,86;798,8;596,24;1654,54
C3203;RALN;FP;39979;298;5949;0;55599;0
C7118;RALN;CD;24548,34;0;1962,62;138,31;6961,25;475,09
C7118;RALN;CA;17061;0;1431,5;883;589,5;908
C7118;RALN;CC;21672,01;0;1868,05;531,24;967,27;780,19
C7118;RALN;CB;19506,03;0;1653,55;113,39;608,32;518,93
C2703;RALN;CD;25230,6;0;3113,4;372,8;12753,8;925,6
C2703;RALN;CC;21592,85;0;1829,4;0;1399,6;2064,27
C2703;RALN;CB;19151,81;0;1617,83;325,86;775,42;1065,43
C2703;RALN;FP;39980;0;5287;0;23469;0
C1080;RALN;CD;25731,67;0;2161,83;423,83;6384,5;2596,17
C1080;RALN;CC;22329,84;40,55;1877,31;594,64;881,3;3070,05
C1080;RALN;CB;19015,67;20;1597,33;495,33;605;2568
C1080;RALN;FP;39979;468;3415;0;17901;2234
C4701;RALN;CD;24708;0;2073,67;0;9680;357,67
C4701;RALN;CA;18342;0;1539;150;504;1165
C4701;RALN;CC;21747;0;1825;238,29;700,29;1667
C6945;RALN;CD;24847,52;207,9;2394,8;0;18721,16;1756,05
C6945;RALN;CA;17290,33;0;1451;0;509,67;1329,67
C6945;RALN;CC;21992,04;310,2;1870,8;0;991,08;1696,56
C6312;RALN;CD;28592;273,25;2875;405,75;7573;681,5
C6312;RALN;CC;22269,33;28,33;1871;162,83;888,83;854,67
C6312;RALN;CB;18852;178,5;1596,5;0;596;727,5
C5689;RALN;CD;29639;235;3754;69;17727;417
C5689;RALN;CC;22086;563;1899;722;1816;1848
C5689;RALN;CB;20086,45;94,11;1139,09;135,38;637,01;2205,84
C8163;RALN;CC;21441,67;0;1799,33;2077,33;1443,67;3651,67
C8163;RALN;CB;19343;0;1623;463;607;1348
C8107;RALN;CD;22786;0;1912,8;0;9842;2441,6
C8107;RALN;CC;21441,67;95;1807,33;356,33;1087,33;3421
C8107;RALN;CB;19798;410,25;1692,75;806,25;711,75;4485,5
C8107;RALN;FP;31983;0;4090;0;7189;9901
C8206;RALN;CD;27197,07;0;3254,13;839,73;11882,67;2045,33
C8206;RALN;CC;21359,84;17,21;1794;424,42;699,16;796,11
C8206;RALN;CB;19157;100,67;1617,33;180,67;608;509,67
C6158;RALN;CD;25408,5;30,5;2117,25;0;9110,25;3748,25
C6158;RALN;CA;17971;0;1498;24;525;324
C6158;RALN;CC;20911,15;54,69;1742,69;1125,83;886,46;803,64
C6158;RALN;CB;18654,8;0;1554;541,07;617,73;415,87
C6158;RALN;FP;39595;0;3295;0;13193;0
C8065;RALN;CD;27723;164;2436;1356;6913;24
C8065;RALN;CC;20969,58;0;1843,53;769,12;1148,37;3217,67
C8065;RALN;CB;20158,67;0;1696;423,67;472;2417,33
C4496;RALN;CD;23803,92;86,61;2171,04;260,29;3581,91;2012,18
C4496;RALN;CA;17855,61;0;1498,42;136,22;505,91;676,28
C4496;RALN;CC;20944,4;49,37;1756,42;278,87;979,98;1333,7
C4496;RALN;DI;39985,14;0;5243,1;0;24698,93;0
C4496;RALN;CB;19016,55;34,16;1581,43;354,25;617,35;1284,41
C2996;RALN;CC;22702;0;1891,83;787,5;6193,83;1000,83
C2996;RALN;CB;20609,17;0;1751,83;496;817,17;1086,67
C2995;RALN;CC;22086;0;1853,5;587,5;8929;573
C2971;RALN;CD;25025,38;0;2719,23;0;9385,9;336,76
C2971;RALN;CC;21490,49;29,24;1801,51;308,22;960,15;1288,73
C2971;RALN;CB;19585,8;0;1645,4;118,4;625;1314,8
C2971;RALN;FP;39979;0;5212;0;12422;11476
C1300;RALN;CD;28164,67;94;3228,83;122,33;13631;877,83
C1300;RALN;CC;22269,33;0;1868,67;1591,33;871,83;2303,83
C1300;RALN;CB;19064;0;1600;1053;597;320
C1300;RALN;FP;39979;0;4669;0;24473;15776
C2682;RALN;CD;26539;0;3458;0;20091;72
C2682;RALN;CC;21301,41;0;1854,03;589,81;1030,62;1756,44
C2682;RALN;CB;19844,5;201;1687;362,5;606,5;1904
C3016;RALN;CD;25889,95;88,32;2456,11;1316,85;5006,79;1199,46
C3016;RALN;CC;21601,29;0;1812,71;991,43;692,43;1620,71
C3016;RALN;CB;19064;0;1600;419;597;1373
C1153;RALN;CC;21215;0;1780;241,5;1088,5;1921
C1153;RALN;CB;18034;0;1513;252;598;1882
C6494;RALN;CD;26701,06;7,61;2790,7;939,11;11728,54;47,36
C6494;RALN;CC;22128,34;118,65;1863,31;567,31;947,2;1742,28
C6494;RALN;CB;20628;123;2255,14;721,29;643,29;1097,14
C6131;RALN;CC;22292,25;204;2058,5;0;3794;1292
C6131;RALN;CB;18377,07;0;1542,26;0;589,28;1404,69
C1191;RALN;CD;29798;0;3284;0;19685;48
C1191;RALN;CA;18311;302;1533;2890;389;2963
C1191;RALN;CC;21974,67;248,33;1825,67;1191,67;905,67;2101,33
C1191;RALN;CB;19040,67;184;1603,33;1036,33;472;2401,33
C1191;RALN;SP;11068;0;1425;0;12228;342
C7197;RALN;CD;24665,04;2,01;2631,44;344,29;10496,2;892,89
C7197;RALN;CC;21258,28;40,43;1782,57;534,32;927,84;1860,68
C7197;RALN;CB;20105,67;0;1687;117,33;639,67;1918
C6075;RALN;CD;23803,5;629;2088,25;167,75;12932,25;0
C6075;RALN;CA;17226,17;0;1263,67;0;396;230,33
C6075;RALN;CC;22076,52;290,57;1806,39;213,17;1085,74;0
C6075;RALN;CB;19801,33;294,89;1597,89;111,78;833,89;0
C6075;RALN;FP;39979;0;5483;0;21014;3295
C2044;RALN;CD;25013,6;182,6;2628,6;194,6;8069;1162,4
C2044;RALN;CC;22807,75;254;1939,5;295,25;710,75;2418,25
C2044;RALN;CB;19957;23;1678,33;1068,67;632,33;2539,33
C1894;RALN;CD;27604,83;133,83;2311,67;0;11892,83;1375,67
C1894;RALN;CA;17899,7;0;1490,49;304,08;505,81;534,57
C1894;RALN;CC;22027,77;136,23;1865,8;517,13;1370,5;3323,37
C1894;RALN;CB;19478,11;183,93;1669,67;578,36;661,33;1411,33
C1028;RALN;CD;26673,86;62,6;2178,44;706,42;1580,66;1521,53
C1028;RALN;CA;17971;0;1508;0;515;1945
C1028;RALN;CC;21734,96;90,96;1852,36;408,07;1168,58;1321,48
C1028;RALN;DI;39979,37;0;5183,58;0;29295,16;0
C1028;RALN;CB;19244,03;26,23;1583,26;201,35;617,17;1346,21
C1028;RALN;FP;39979;0;5289;0;31014;0
C739;RALN;CD;24351,63;10,43;2343,69;355,34;4869,94;1356,08
C739;RALN;CA;17970,5;0;1508;31,5;515;735,5
C739;RALN;CC;21193,76;95,98;1774,86;486,17;1359,98;2103,98
C739;RALN;CB;19532,61;42,55;1645,35;134,2;640,87;1090,71
C739;RALN;FP;39979;0;5712;0;23454;24426
C6643;RALN;CD;25452;332,5;2163,5;313,5;8554;1802,5
C6643;RALN;CC;21530,25;22,13;1808,63;442,63;969,13;1781,25
C6643;RALN;CB;18334;0;1539;0;586;1654
C6643;RALN;FP;39979;0;5604;0;24422;18622
C7539;RALN;CD;24721,33;35,67;2232;478,33;2652;3221,67
C7539;RALN;CC;22086;0;1853;221;705;1341
C7539;RALN;CB;19343,5;0;1623;1180;607;1162
C1526;RALN;CD;26588,5;125;2604,17;399,83;7967,67;1158,33
C1526;RALN;CC;21410,48;56,7;1795,72;460,7;858,23;2488,34
C1526;RALN;CB;20298,67;111;1745,17;913,83;1004,83;1774,5
C1145;RALN;CD;27099,81;107,11;2319,77;601,79;1258,87;5062,79
C1145;RALN;CA;17411,97;31,57;1455,02;1185,06;514;943,88
C1145;RALN;CC;21757,59;74,14;1832,02;1288,34;1292,35;1520,18
C1145;RALN;DI;40013,27;0;3335,79;0;44322,4;94,62
C1145;RALN;CB;19900,7;213,35;1696,25;627,42;638,57;987,2
C1145;RALN;FP;39979;0;3332;0;53517;0
C1978;RALN;CD;24720,35;45,22;2193,9;297,76;2618,15;4098,44
C1978;RALN;CC;21297,57;8,11;1787,32;523,73;695,73;5991,83
C1978;RALN;CB;19016,59;1,15;1596,13;178,33;602,62;4745,22
C1978;RALN;SP;25452;0;2653;0;18446;1225,5
C653;RALN;CD;25519,96;79,51;2591,11;256,89;9899,52;1462,96
C653;RALN;CC;21705,09;127,14;1714,76;452,52;935,24;1553,85
C653;RALN;CB;19008,37;81,84;1488,27;248,47;585,61;1416,22
C653;RALN;FP;39979;0;5712;0;14908;27271
C240;RALN;CD;27499,66;405,67;3203,72;618,29;14607,53;1007,92
C240;RALN;CC;21777,67;0;1827,67;1095,33;1072,67;3830,67
C240;RALN;CB;19986,9;54,6;1500,15;623,1;645;2537,1
C4963;RALN;CD;25537,21;37,14;2505,64;328,79;5755,22;3490,46
C4963;RALN;CA;17060,28;0;1430,78;81,31;501,96;2381,9
C4963;RALN;CC;21364,88;51,93;1798;421,17;1023,08;2759,12
C4963;RALN;DI;39979,29;0;5960,36;0;40093,07;0
C4963;RALN;CB;19423,77;70,27;1636,34;552,4;615,6;1858,73
C4963;RALN;FP;39979;0;7546;0;70580;0
C261;RALN;CD;24336;0;3053,5;551,5;14898,5;657
C261;RALN;CC;21099,6;47,4;1774,6;966,6;906,8;1910,8
C261;RALN;CB;19541,5;176;1654,5;252;598,5;2319,5
C1627;RALN;CD;25204,33;179,56;2534,3;248,88;6858,12;1080,11
C1627;RALN;CA;17438,5;0;1463,25;47;481;1838,75
C1627;RALN;CC;21262,61;25,2;1775,38;797,77;942,07;2743,73
C1627;RALN;CB;19462,38;32,56;1637,65;557,33;599,2;1968,15
C6144;RALN;CD;25131,95;89,86;2261,41;1641,02;2704,05;5799,81
C6144;RALN;CC;21838,33;46,29;1853,11;949,27;1671,26;3112,62
C6144;RALN;DI;40191,54;139,71;8255,92;0;71594,26;14262,48
C6144;RALN;CB;19755,36;82,34;1666,63;1598,46;595,08;2498,46
C6144;RALN;FP;39979;0;9758;0;77211;0
C2024;RALN;CD;23220;0;1948,5;0;776,5;530
C2024;RALN;CA;18097,23;76,5;1524,55;0;503,59;1609,09
C2024;RALN;CC;21359,89;84,35;1799,09;0;909,33;1716,63
C2024;RALN;CB;18443,87;26,56;1550,68;0;605,03;1003,34
C3655;RALN;CD;23731,35;83,8;2042,19;158,32;6513,23;1256,25
C3655;RALN;CC;20995,11;39,33;1779,44;0;445,83;655,56
C3655;RALN;CB;18490,5;3,12;1389,22;0;0;0
C3263;RALN;CD;24897,25;48,88;2302;576,57;2893,63;2848,45
C3263;RALN;CA;17745,1;0;1839,31;740,28;508,55;747,31
C3263;RALN;CC;21793,42;32,99;1782,54;572,65;1269,19;2239,03
C3263;RALN;DI;39979,38;0;6095,38;0;58078,46;0
C3263;RALN;CB;20154,12;282;1662,65;1264,94;640,88;928,65
C3263;RALN;FP;39979;0;6360;0;39917;0
C4461;RALN;CD;25467,8;211;2667,2;266,2;8690,4;1310,6
C4461;RALN;CC;21759,03;174,07;1838,85;198,34;695,73;1945,72
C4461;RALN;CB;20240,13;53,5;1710,75;397,13;633,5;1688,75
C2331;RALN;CD;26571,67;0;2701,67;0;8446,33;209,33
C2331;RALN;CC;22096,43;0;1852,97;531,18;1090,03;2650,9
C2331;RALN;CB;18334;0;1538,5;303,5;600;1003,5
C2331;RALN;FP;39979;0;4972;0;14014;32818
C2045;RALN;CD;25519,84;39,8;2170,41;221,63;8520,98;652,78
C2045;RALN;CC;21410,56;45,95;1852,92;399,33;1238;2291,08
C2045;RALN;CB;19885,87;4,21;1685,33;281,68;631,92;747,67
C2045;RALN;FP;39979;0;5712;0;14908;22155
C2045;RALN;SP;22135;0;2108;335;13778;2335
C518;RALN;CD;23566,3;127,17;2387,22;714,13;6763,17;898,83
C518;RALN;CC;21939;14,87;1842,39;154,57;697,96;456,13
C518;RALN;CB;19695,23;8,36;1655,52;216,77;627,88;945,39
C3752;RALN;CD;23716;0;2791,56;331,11;13356;1688,67
C3752;RALN;CC;21592,09;63,04;1816,77;317,37;1005,1;3096,58
C3752;RALN;CB;20135,6;63,2;1698,8;182,4;650,6;2532,8
C629;RALN;CD;25452,88;122,73;2453,55;169,8;4659,55;623,15
C629;RALN;CC;21120,96;104,6;1767,4;247,28;1096;2452,18
C629;RALN;CB;18098,8;0;1502,8;1442,4;598;1942
C5615;RALN;CD;25725,65;108,42;2346,57;435,49;3666,76;4921,27
C5615;RALN;CC;21231,88;13,18;1781,91;270,33;1213,06;3027,12
C5615;RALN;DI;40269,88;0;6636,94;0;57075,53;0
C5615;RALN;CB;18514,37;0;1553,21;391,11;586,39;1667,13
C5615;RALN;FP;40221;124;6855;0;44062;0
C8227;RALN;CD;22135;0;2632;2979;9883;2397
C8227;RALN;CC;21404,76;47,78;1862,86;510,19;1485,32;2786,71
C8227;RALN;CB;19669,78;31,08;1655,11;500,14;634,96;3724,6
C8227;RALN;SP;22135;0;2702;0;19682;3327
C8134;RALN;CD;24004,14;16,07;2271,18;238,43;4513,36;1283,62
